日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM正数等权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2015-12-22,=8399.4760,=9418.1800,=1971358672372.3999,=1552645101899,=825633860034.9297,=2.1360,=0.8003,=2.1360,=1.6999,=1.3537
2015-12-21,=8357.6600,=9371.2900,=1967238737253.6001,=1550142049400,=821647622864.5602,=2.1314,=0.7982,=2.1342,=1.6988,=1.3537
2015-12-18,=7993.6570,=8963.1400,=1884020407699.6997,=1481802655259,=784764095403.4398,=2.0668,=0.7618,=2.1342,=1.6977,=1.3537
2015-12-17,=7877.3380,=8832.7100,=1863912487072.6001,=1462829457588,=772874318167.7100,=2.0443,=0.7374,=2.1342,=1.6966,=1.3537
2015-12-16,=7730.9290,=8668.5500,=1830456840586.8999,=1436013188330,=758605473410.9099,=2.0037,=0.7079,=2.1342,=1.6955,=1.3537
2015-12-15,=7762.1950,=8703.6100,=1835518555159.1001,=1442307616246,=761833215910.1401,=2.0057,=0.7103,=2.1372,=1.6943,=1.3536
2015-12-14,=7733.1650,=8671.0600,=1827997582569.3999,=1436363188846,=759108438885.7001,=1.9989,=0.7037,=2.1372,=1.6932,=1.3536
2015-12-11,=7611.8750,=8535.0600,=1758573795117.7000,=1454380730348,=763510752940.0802,=1.9337,=0.6460,=2.1372,=1.6930,=1.3536
2015-12-10,=7682.6830,=8614.4500,=1772770890472.3999,=1465423970459,=771012580745.0200,=1.9501,=0.6688,=2.1372,=1.6927,=1.3536
2015-12-09,=7712.4280,=8647.8000,=1779834781958.8997,=1471901274305,=774168943831.3900,=1.9496,=0.6679,=2.1372,=1.6913,=1.3536
2015-12-08,=7697.5290,=8631.1000,=1776994468403.8003,=1467532323389,=772630266616.0504,=1.9496,=0.6677,=2.1384,=1.6899,=1.3534
2015-12-07,=7897.0230,=8854.7900,=1822283747881.5000,=1504673128620,=792456373969.4498,=2.0090,=0.7117,=2.1384,=1.6878,=1.3534
2015-12-04,=7855.6650,=8808.4100,=1811785388815.1001,=1496294401029,=788664309529.3000,=1.9933,=0.7006,=2.1384,=1.6857,=1.3534
2015-12-03,=7901.3430,=8859.6300,=1823173775864.4995,=1507483165439,=793572185697.6400,=2.0034,=0.7075,=2.1384,=1.6850,=1.3534
2015-12-02,=7861.4320,=8814.8800,=1813984381942.2000,=1501193625610,=789722337737.2800,=1.9824,=0.6938,=2.1384,=1.6843,=1.3534
2015-12-01,=7707.4020,=8642.1700,=1779979598438.2998,=1469770416199,=774065941035.1798,=1.9558,=0.6769,=2.1386,=1.6829,=1.3533
2015-11-30,=7643.1180,=8570.0900,=1761163861701.9995,=1455748517182,=767578559129.4198,=1.9387,=0.6568,=2.1386,=1.6815,=1.3533
2015-11-27,=7638.3670,=8564.7600,=1757572103459.6997,=1452368148928,=767029574294.7800,=1.9518,=0.6720,=2.1386,=1.6808,=1.3533
2015-11-26,=8001.1840,=8971.5800,=1837944255407.3000,=1518853986419,=803525064208.0601,=2.0685,=0.7613,=2.1386,=1.6801,=1.3533
2015-11-25,=8019.6960,=8992.3400,=1844069164072.1997,=1523808010538,=805340887383.5802,=2.0814,=0.7708,=2.1386,=1.6798,=1.3533
2015-11-24,=7912.2840,=8871.9000,=1822661926132.1001,=1504864457223,=795067947836.9302,=2.0591,=0.7500,=2.1393,=1.6795,=1.3529
2015-11-23,=7907.7910,=8866.8600,=1822438831288.1997,=1505665924887,=794447525216.9302,=2.0595,=0.7505,=2.1393,=1.6780,=1.3529
2015-11-20,=7943.4150,=8906.8100,=1830655240349.1001,=1513136491630,=798429473830.3202,=2.0639,=0.7561,=2.1393,=1.6766,=1.3529
2015-11-19,=7953.2100,=8917.7900,=1834257040315.5000,=1516329713868,=799595919634.9999,=2.0652,=0.7573,=2.1393,=1.6765,=1.3529
2015-11-18,=7876.1740,=8831.4100,=1817356961335.6997,=1502796935349,=791962472307.6700,=2.0436,=0.7364,=2.1393,=1.6765,=1.3529
2015-11-17,=7912.8260,=8872.5100,=1822490769525.6997,=1507083872093,=795801046475.5905,=2.0466,=0.7414,=2.1409,=1.6763,=1.3520
2015-11-16,=7908.8270,=8868.0200,=1820109914996,=1504822083854,=795121538523.8099,=2.0479,=0.7432,=2.1409,=1.6761,=1.3520
2015-11-13,=7863.1810,=8816.8400,=1811096950019.8000,=1497139732899,=790643721415.2300,=2.0320,=0.7269,=2.1409,=1.6759,=1.3520
2015-11-12,=8035.7890,=9010.3800,=1850407094732.1001,=1529698606617,=808235071185.1602,=2.0765,=0.7636,=2.1409,=1.6758,=1.3520
2015-11-11,=8069.4440,=9048.1200,=1859010614760.6001,=1536968615999,=811207606334.9401,=2.0908,=0.7745,=2.1409,=1.6755,=1.3520
2015-11-10,=8047.6270,=9023.6600,=1854315016920.0996,=1534614798292,=809068464743.8002,=2.0755,=0.7639,=2.1424,=1.6752,=1.3517
2015-11-09,=8089.3620,=9070.4500,=1861812884994.2000,=1541013886376,=813509919971.2400,=2.0809,=0.7683,=2.1424,=1.6729,=1.3517
2015-11-06,=7983.2680,=8951.4900,=1839631090412.7000,=1523627281718,=802475043660.8998,=2.0702,=0.7630,=2.1424,=1.6707,=1.3517
2015-11-05,=7895.8500,=8853.4700,=1819180630848.7004,=1507436264965,=793762037304.7902,=2.0440,=0.7401,=2.1424,=1.6698,=1.3517
2015-11-04,=7871.7080,=8826.4000,=1815369666480.3999,=1504531263180,=791483454335.7600,=2.0432,=0.7399,=2.1424,=1.6689,=1.3517
2015-11-03,=7573.4950,=8492.0200,=1748304707734.4998,=1448448759269,=761512110329.1503,=1.9637,=0.6916,=2.1424,=1.6685,=1.3497
2015-11-02,=7587.1100,=8507.2900,=1750824974551.6997,=1450692015927,=762849679711.8899,=1.9643,=0.6921,=2.1424,=1.6682,=1.3497
2015-10-30,=7694.2880,=8627.4600,=1770152846180.0002,=1469983459400,=773587715921.7201,=2.0163,=0.7231,=2.1424,=1.6670,=1.3497
2015-10-29,=7685.7390,=8617.8800,=1768427665754.6997,=1467915259672,=772622085045.8398,=2.0188,=0.7243,=2.1424,=1.6657,=1.3497
2015-10-28,=7607.1940,=8529.8100,=1752175621884.2996,=1453263852455,=764844773261.4697,=1.9990,=0.7117,=2.1424,=1.6648,=1.3497
2015-10-27,=7741.1010,=8679.9600,=1782031023574.6001,=1476974160352,=778163873692.6600,=2.0420,=0.7376,=2.1426,=1.6638,=1.3494
2015-10-26,=7771.1200,=8713.6100,=1789414232169.6001,=1482931962836,=779266427890.4598,=2.0500,=0.7459,=2.1426,=1.6627,=1.3494
2015-10-23,=7724.4930,=8661.3300,=1780430526427.8994,=1472329951727,=774611849759.0499,=2.0458,=0.7418,=2.1426,=1.6615,=1.3494
2015-10-22,=7571.9740,=8490.3200,=1742248135361.3997,=1439061638881,=759441652511.2125,=2.0025,=0.7155,=2.1426,=1.6600,=1.3494
2015-10-21,=7363.1260,=8256.1400,=1692956538027.9998,=1402352837773,=738495948639.1812,=1.9340,=0.6616,=2.1426,=1.6585,=1.3494
2015-10-20,=7689.6480,=8622.2600,=1762134671428.7000,=1458644913706,=770312496521.4718,=2.0353,=0.7348,=2.1434,=1.6582,=1.3492
2015-10-19,=7642.9060,=8569.8500,=1749921503730.8000,=1449542060183,=765968454584.0396,=2.0103,=0.7208,=2.1434,=1.6579,=1.3492
2015-10-16,=7671.9950,=8602.4700,=1755263781901.0996,=1453872986149,=768587041109.2402,=2.0277,=0.7285,=2.1434,=1.6578,=1.3492
2015-10-15,=7568.1500,=8486.0300,=1730534523244.6001,=1436836285532,=757896896761.9822,=1.9927,=0.7119,=2.1434,=1.6577,=1.3492
2015-10-14,=7380.4150,=8275.5200,=1691913994073.1003,=1404415407395,=738924477184.1466,=1.9388,=0.6704,=2.1434,=1.6576,=1.3492
2015-10-13,=7469.6170,=8375.5400,=1711434279501.7000,=1419393045657,=748115215407.2091,=1.9643,=0.6971,=2.1442,=1.6576,=1.3490
2015-10-12,=7422.3230,=8322.5100,=1702966944903.3000,=1410838143270,=743301911445.4601,=1.9446,=0.6778,=2.1442,=1.6564,=1.3490
2015-10-09,=7222.9580,=8098.9700,=1655739002465.2000,=1373421335568,=723556242431.0668,=1.8778,=0.6322,=2.1442,=1.6553,=1.3490
2015-10-08,=7180.6230,=8051.5000,=1646551837980.2000,=1365806568731,=719291350543.0784,=1.8618,=0.6228,=2.1442,=1.6552,=1.3490
2015-09-30,=6934.3520,=7775.3600,=1590942574202.5000,=1319383155121,=694658556986.2350,=1.7936,=0.5725,=2.1442,=1.6550,=1.3490
2015-09-29,=6924.8650,=7764.7200,=1588116042856.1997,=1316937903705,=693423456959.3324,=1.7919,=0.5709,=2.1446,=1.6538,=1.3487
2015-09-28,=7003.6140,=7853.0200,=1606364854766.1001,=1331566479887,=701389605803.9420,=1.8205,=0.5930,=2.1446,=1.6526,=1.3487
2015-09-25,=6966.8730,=7811.8300,=1599351490050.2000,=1326930253389,=698114545922.6007,=1.8031,=0.5789,=2.1446,=1.6521,=1.3487
2015-09-24,=7094.6530,=7955.1000,=1626427850051.5000,=1348905339957,=710777423685.4895,=1.8474,=0.6129,=2.1446,=1.6516,=1.3487
2015-09-23,=7056.5760,=7912.4100,=1617104587658.3000,=1341769083174,=706930264679.7347,=1.8326,=0.6015,=2.1446,=1.6500,=1.3487
2015-09-22,=7174.7770,=8044.9500,=1644559101821.3000,=1366064695043,=718955687956.3470,=1.8639,=0.6230,=2.1458,=1.6483,=1.3485
2015-09-21,=7126.4900,=7990.8000,=1634342904237.6001,=1357014950004,=714612669553.6797,=1.8474,=0.6135,=2.1458,=1.6478,=1.3485
2015-09-18,=6974.7210,=7820.6300,=1602358586948.3997,=1331071166512,=699751167364.5718,=1.7926,=0.5735,=2.1458,=1.6473,=1.3485
2015-09-17,=6928.1430,=7768.4000,=1595697970540.8999,=1323643155578,=695177279080.7919,=1.7837,=0.5686,=2.1458,=1.6455,=1.3485
2015-09-16,=7144.7600,=8011.2900,=1645550801747.1001,=1363710949395,=717183176798.4458,=1.8387,=0.6074,=2.1458,=1.6436,=1.3485
2015-09-15,=6768.2030,=7589.0600,=1560001886945.3999,=1295607768932,=679926615852.9346,=1.7095,=0.5242,=2.1466,=1.6434,=1.3466
2015-09-14,=7023.7870,=7875.6400,=1612740928444.1003,=1340716031655,=704980179410.3925,=1.8088,=0.5823,=2.1466,=1.6431,=1.3466
2015-09-11,=7213.1230,=8087.9400,=1651301230008.1003,=1370940879180,=722532758649.8809,=1.9115,=0.6492,=2.1466,=1.6418,=1.3466
2015-09-10,=7249.8130,=8129.0800,=1658932735946.8999,=1376505991482,=726087003231.6379,=1.9104,=0.6476,=2.1466,=1.6405,=1.3466
2015-09-09,=7354.9210,=8246.9400,=1682631766473.2000,=1395369636943,=735562106710.3657,=1.9492,=0.6780,=2.1466,=1.6382,=1.3466
2015-09-08,=7237.6330,=8115.4300,=1654394477424.3999,=1371918495527,=723768015317.7753,=1.9047,=0.6465,=2.1493,=1.6359,=1.3463
2015-09-07,=7101.3660,=7962.6300,=1619975291050,=1347025140858,=710510065334.4701,=1.8429,=0.6129,=2.1493,=1.6356,=1.3463
2015-09-02,=7286.1610,=8169.8400,=1665464501061,=1381354712285,=728989390012.6948,=1.8654,=0.6240,=2.1493,=1.6353,=1.3463
2015-09-01,=7309.2990,=8195.7800,=1655880597322.2002,=1379900823481,=730576559202.7828,=1.8548,=0.6171,=2.1493,=1.6352,=1.3463
2015-08-31,=7480.1570,=8387.3600,=1692762849397.3999,=1408079276638,=747583374095.1134,=1.9380,=0.6669,=2.1493,=1.6351,=1.3463
2015-08-28,=7615.1700,=8538.7500,=1721739266535.1003,=1429278503417,=756671865993.5403,=1.9955,=0.7074,=2.1501,=1.6349,=1.3462
2015-08-27,=7351.7880,=8243.4300,=1664015571783.7002,=1384714874684,=728687004577.8094,=1.8991,=0.6430,=2.1501,=1.6347,=1.3462
2015-08-26,=7001.8030,=7850.9900,=1581160866960.6997,=1317594026528,=692847402020.8690,=1.8079,=0.5860,=2.1501,=1.6346,=1.3462
2015-08-25,=6962.1110,=7806.4900,=1565630847532.7002,=1308465917710,=688448906721.6481,=1.8120,=0.5890,=2.1501,=1.6345,=1.3462
2015-08-24,=7344.0120,=8234.7100,=1645655959994.7000,=1371095040787,=726273617563.6428,=1.9630,=0.6919,=2.1501,=1.6337,=1.3462
2015-08-21,=8010.9070,=8982.4800,=1799404168314.6001,=1495880513028,=793066522474.4199,=2.1515,=0.8029,=2.1505,=1.6329,=1.3459
2015-08-20,=8370.9560,=9379.8200,=1882866184155.8000,=1565623347192,=829320730792.5206,=2.2647,=0.8578,=2.1501,=1.6326,=1.3459
2015-08-19,=8640.2930,=9681.6200,=1944823041702.3000,=1614865476060,=855787500801.2346,=2.3578,=0.9121,=2.1493,=1.6322,=1.3459
2015-08-18,=8492.1270,=9515.3000,=1912058704210.5000,=1587092503546,=840882455399.7839,=2.3133,=0.8865,=2.1466,=1.6322,=1.3459
2015-08-17,=9077.0050,=10170.6500,=2042403398401.7000,=1690983041990,=898342506720.5698,=2.4888,=0.9489,=2.1458,=1.6322,=1.3459
2015-08-14,=8941.6700,=10019,=2019526836465.9995,=1670634013517,=883771848447.9705,=2.4565,=0.9401,=2.1458,=1.6321,=1.3456
2015-08-13,=8875.1260,=9944.4400,=2008776523062.5000,=1661175966601,=877270407759.7606,=2.4537,=0.9401,=2.1446,=1.6320,=1.3456
2015-08-12,=8781.4480,=9839.4800,=1987154485788.3000,=1644298845129,=868531056001.8812,=2.4054,=0.9279,=2.1442,=1.6315,=1.3456
2015-08-11,=8829.5060,=9893.3300,=2002090992126.5000,=1656743824665,=869995914646.2052,=2.4191,=0.9313,=2.1434,=1.6311,=1.3456
2015-08-10,=8831.0530,=9895.0600,=2003287574872.8000,=1657238306468,=870088823378.9719,=2.4064,=0.9299,=2.1426,=1.6310,=1.3456
2015-08-07,=8476.2330,=9497.4900,=1925419488818.0996,=1593367558812,=835189432148.2632,=2.2937,=0.8779,=2.1426,=1.6309,=1.3454
2015-08-06,=8323.1330,=9325.9400,=1891823345927.1997,=1565468982028,=820310395701.1313,=2.2416,=0.8508,=2.1424,=1.6308,=1.3454
2015-08-05,=8426.2090,=9441.4400,=1916278291555.7000,=1585821825329,=830795784917.8110,=2.2710,=0.8662,=2.1424,=1.6306,=1.3454
2015-08-04,=8572.8980,=9605.8000,=1953880520013.5000,=1615831783800,=845373383903.9727,=2.3017,=0.8837,=2.1409,=1.6305,=1.3454
2015-08-03,=8275.5550,=9272.6300,=1890145633944.6001,=1562285730756,=816714216626.0636,=2.1962,=0.8349,=2.1393,=1.6304,=1.3454
2015-07-31,=8280.9640,=9278.6900,=1879828009465.3000,=1557519050564,=815907705580.7614,=2.2128,=0.8402,=2.1393,=1.6298,=1.3450
2015-07-30,=8284.1410,=9280.5800,=1873305190115.9004,=1553494490392,=816091483409.2697,=2.2152,=0.8408,=2.1386,=1.6293,=1.3450
2015-07-29,=8515.3390,=9537.5400,=1926766710523.3999,=1594877328460,=839024671755.7747,=2.3020,=0.8854,=2.1384,=1.6284,=1.3450
2015-07-28,=8218.0910,=9204.6000,=1860859348672.7000,=1541115715739,=810207280446.6550,=2.1909,=0.8331,=2.1372,=1.6276,=1.3450
2015-07-27,=8132.5890,=9108.8400,=1837242038609.8999,=1523332489867,=801529029372.8740,=2.1768,=0.8262,=2.1342,=1.6273,=1.3450
2015-07-24,=8860.1540,=9923.7400,=2006611204135.3999,=1662164711865,=873357990666.2914,=2.3736,=0.9212,=2.1342,=1.6271,=1.3448
2015-07-23,=9040.0720,=10125.2600,=2051201111775.5000,=1695384240021,=890516875154.0826,=2.4370,=0.9361,=2.1324,=1.6267,=1.3448
2015-07-22,=8853.8660,=9916.7000,=2009506854457,=1661056359987,=872021618351.4948,=2.3771,=0.9231,=2.1320,=1.6264,=1.3448
2015-07-21,=8776.4360,=9829.9700,=1998083226636.8999,=1652230842112,=865181017952.6786,=2.3540,=0.9149,=2.1295,=1.6232,=1.3448
2015-07-20,=8696.0530,=9739.9400,=1981234939098,=1640687877450,=857605322698.7156,=2.3172,=0.8951,=2.1288,=1.6200,=1.3448
2015-07-17,=8672.6740,=9713.7600,=1981371772595.5996,=1642007099899,=855890631758.9575,=2.2800,=0.8746,=2.1288,=1.6197,=1.3448
2015-07-16,=8293.8380,=9267.0200,=1896583569869.0005,=1575686258994,=817353723505.7289,=2.1538,=0.8192,=2.1284,=1.6194,=1.3448
2015-07-15,=8118.2150,=9068.1300,=1853753738169,=1541435832426,=800923231468.8300,=2.0810,=0.7754,=2.1269,=1.6183,=1.3448
2015-07-14,=8523.4630,=9520.8000,=1955181093580.2000,=1618043243772,=839063333978.0669,=2.2232,=0.8463,=2.1269,=1.6173,=1.3448
2015-07-13,=8673.2630,=9687.6500,=1998115433358.3003,=1649460861062,=854807609648.6705,=2.2268,=0.8483,=2.1258,=1.6155,=1.3448
2015-07-10,=8292.0460,=9260.9700,=1915344509367,=1582966028415,=818694410875.8297,=2.0750,=0.7722,=2.1258,=1.6137,=1.3444
2015-07-09,=7734.8000,=8638.6100,=1789409232583.8003,=1482933963102,=763955693738.5398,=1.9414,=0.6851,=2.1258,=1.6136,=1.3444
2015-07-08,=7214.3460,=8056.9300,=1665276715511.6006,=1381685536497,=712535766768.6924,=1.8145,=0.6041,=2.1258,=1.6134,=1.3444
2015-07-07,=7652.3730,=8546.1100,=1763484065624.6001,=1459271650886,=755409258313.5552,=1.9230,=0.6724,=2.1258,=1.6132,=1.3444
2015-07-06,=8085.8380,=9030.2000,=1848845050890.9004,=1539552448620,=798442099771.2565,=2.0659,=0.7682,=2.1258,=1.6130,=1.3444
2015-07-03,=7946.1750,=8874.2300,=1816169154910.4995,=1515975408023,=783623917555.2037,=2.0622,=0.7660,=2.1269,=1.6123,=1.3442
2015-07-02,=8420.3270,=9403.3800,=1919014697306.0005,=1595067814207,=829818007691.8151,=2.1917,=0.8379,=2.1269,=1.6117,=1.3442
2015-07-01,=8901.6520,=9940.9000,=2022752741922.7000,=1684218172687,=875458375569.7809,=2.3573,=0.9162,=2.1258,=1.6113,=1.3442
2015-06-30,=9308.4320,=10395.1700,=2112091835688.9004,=1755494892002,=914223678676.3086,=2.4934,=0.9498,=2.1237,=1.6109,=1.3442
2015-06-29,=8822.2450,=9851.9000,=2001870808571.9995,=1662627426477,=865804611031.8055,=2.3479,=0.9126,=2.1226,=1.6107,=1.3442
2015-06-26,=9117.3130,=10180.9500,=2058676127040.1003,=1709100184730,=893581698581.5765,=2.4728,=0.9442,=2.1226,=1.6106,=1.3441
2015-06-25,=9906.5730,=11060.7600,=2235692975190.6011,=1851912816461,=970014286876.7004,=2.7201,=0.9841,=2.1210,=1.6101,=1.3441
2015-06-24,=10224.1700,=11415.3600,=2312604282088.1997,=1913768379012,=1001419361677.9280,=2.8362,=0.9876,=2.1193,=1.6095,=1.3441
2015-06-23,=9917.3900,=11070.7100,=2242505451972.3999,=1853128604601,=971164479692.7760,=2.7559,=0.9855,=2.1193,=1.6095,=1.3441
2015-06-19,=9557.6820,=10669.1700,=2157448604146.1001,=1781580138337,=934974362213.6801,=2.6721,=0.9841,=2.1182,=1.6094,=1.3441
2015-06-18,=10303.8900,=11486.2300,=2320212931036.5000,=1914787271081,=1007424774953.2340,=2.8942,=0.9889,=2.1182,=1.6093,=1.3429
2015-06-17,=10727.9900,=11951.7100,=2416218239021.3999,=1994418290312,=1048635247957.9430,=2.9915,=0.9924,=2.1172,=1.6092,=1.3429
2015-06-16,=10605.3200,=11815.0500,=2389891596169.5996,=1973940141489,=1036894874591.0006,=2.9280,=0.9910,=2.1154,=1.6090,=1.3429
2015-06-15,=10906.5200,=12145.3900,=2464968792198.5000,=2035107694202,=1065464693901.7604,=3.0351,=0.9945,=2.1152,=1.6088,=1.3429
2015-06-12,=11092.9100,=12352.9500,=2633401798560.3999,=2144208363058,=1142864893575.4258,=3.2417,=1,=2.1151,=1.6085,=1.3429
2015-06-11,=10889.1000,=12125.8100,=2582553796948,=2100503726106,=1121839891205.4272,=3.1892,=1,=2.1151,=1.6082,=1.3425
2015-06-10,=10763.2500,=11985.6700,=2554409092791.8003,=2078687169435,=1110262960439.5476,=3.1388,=1,=2.1143,=1.6081,=1.3425
2015-06-09,=10565.7690,=11764.5500,=2506332957410.0010,=2037309876310,=1090152988663.8868,=3.0823,=0.9993,=2.1141,=1.6080,=1.3425
2015-06-08,=10612.5800,=11816.6800,=2524604870582.6997,=2051312490956,=1094080127349.5002,=3.1016,=1,=2.1128,=1.6075,=1.3425
2015-06-05,=10468.6500,=11656.1400,=2492939041661.2002,=2019428222538,=1078234064960.1708,=3.0735,=1,=2.1113,=1.6070,=1.3425
2015-06-04,=10307,=11476,=2460894815152.1001,=1993296678077,=1062655348482.7080,=3.0090,=0.9979,=2.1113,=1.6061,=1.3425
2015-06-03,=10437.5000,=11619.7100,=2493868242301.3003,=2018087693895,=1076044277797.4878,=3.0373,=0.9993,=2.1091,=1.6052,=1.3425
2015-06-02,=10543.0600,=11737.2300,=2512755629725.8003,=2037585936645,=1088187269186.3647,=3.0661,=1,=2.1067,=1.6050,=1.3425
2015-06-01,=10264.8200,=11427.4700,=2453672281070.6001,=1990783254922,=1060439029017.4847,=2.9660,=0.9986,=2.1055,=1.6048,=1.3425
2015-05-29,=9781.8720,=10889.8200,=2341852593000.8999,=1897983605493,=1010843754040.2860,=2.8254,=0.9972,=2.1025,=1.6039,=1.3425
2015-05-28,=9802.8510,=10913.1800,=2344357015308.5000,=1897616108824,=1013562048379.2728,=2.8168,=0.9972,=2.1025,=1.6029,=1.3422
2015-05-27,=10488.6900,=11654.4800,=2502502938567.5000,=2029839673209,=1081409374507.6132,=3.0337,=1,=2.1022,=1.6024,=1.3422
2015-05-26,=10414.1400,=11571.6400,=2488965801188.3003,=2019883484467,=1075515406659.4351,=2.9865,=1,=2.1001,=1.6018,=1.3422
2015-05-25,=10213.5100,=11346.3100,=2441739870931.2998,=1985104611157,=1056151376585.6046,=2.9250,=1,=2.0988,=1.5996,=1.3422
2015-05-22,=9866.9610,=10961.3300,=2366743950958.8003,=1921803929584,=1018943754915.6451,=2.8558,=1,=2.0959,=1.5974,=1.3422
2015-05-21,=9652.9790,=10723.3600,=2317202661682.3003,=1875381675880,=995052527623.6564,=2.8008,=1,=2.0959,=1.5971,=1.3421
2015-05-20,=9308.7830,=10341,=2238966456953.7998,=1813070185707,=958941123697.5586,=2.7103,=1,=2.0951,=1.5969,=1.3421
2015-05-19,=9249.3630,=10265.4900,=2227940022195.4004,=1803603686206,=952229652835.2220,=2.7043,=1,=2.0941,=1.5965,=1.3421
2015-05-18,=9027.0640,=10017.4500,=2177278975817.3000,=1758118279543,=928811033418.0924,=2.6527,=1,=2.0939,=1.5962,=1.3421
2015-05-15,=9025.8260,=10012.7300,=2171179460446.2000,=1759641896079,=929627579935.4229,=2.6194,=0.9993,=2.0929,=1.5954,=1.3421
2015-05-14,=9146.1170,=10145.9600,=2196405546117.8999,=1783496794105,=941775392532.8320,=2.6267,=1,=2.0929,=1.5945,=1.3418
2015-05-13,=9204.6410,=10210.8800,=2207199766821.4004,=1796076900927,=947330311430.6569,=2.6102,=1,=2.0898,=1.5939,=1.3418
2015-05-12,=9087.5120,=10080.0200,=2182952836159.6001,=1773506647744,=935667759434.7156,=2.5673,=0.9965,=2.0893,=1.5932,=1.3418
2015-05-11,=8931.9980,=9907.5200,=2146582059019.6001,=1748514248992,=920743892492.1146,=2.4876,=0.9690,=2.0873,=1.5931,=1.3418
2015-05-08,=8694.8470,=9644.4700,=2090016815731.8999,=1703210127146,=897106509999.2380,=2.3973,=0.9485,=2.0870,=1.5929,=1.3418
2015-05-07,=8476.0080,=9399.7000,=2035896290899.6001,=1658247957129,=875206980633.1240,=2.3443,=0.9323,=2.0870,=1.5911,=1.3417
2015-05-06,=8554.0330,=9486.2300,=2051423662011,=1671657567058,=883095914247.9581,=2.3724,=0.9449,=2.0862,=1.5892,=1.3417
2015-05-05,=8672.1800,=9617.2500,=2079945008989.8999,=1694178629007,=895121237917.8542,=2.4212,=0.9555,=2.0854,=1.5839,=1.3417
2015-05-04,=9007.1210,=9988.6900,=2161336054390.0996,=1762842911853,=930268322205.5414,=2.5057,=0.9738,=2.0843,=1.5786,=1.3417
2015-04-30,=8920.5490,=9892.6800,=2141458144790.8003,=1745601350892,=921871471687.3752,=2.4921,=0.9717,=2.0811,=1.5780,=1.3417
2015-04-29,=8966.6790,=9943.8400,=2150749043926.6011,=1752403149171,=921909874967.9976,=2.5126,=0.9780,=2.0811,=1.5773,=1.3413
2015-04-28,=8820.1330,=9781.0900,=2123235036545.2000,=1725617735094,=905173495327.3154,=2.4841,=0.9702,=2.0801,=1.5746,=1.3413
2015-04-27,=9150.5290,=10147.4500,=2199694565432.3999,=1791906705777,=933914954564.7472,=2.5906,=1,=2.0784,=1.5719,=1.3413
2015-04-24,=9085.7760,=10075.6500,=2187684172170.1001,=1781932954718,=927474574008.7520,=2.5673,=0.9979,=2.0783,=1.5706,=1.3413
2015-04-23,=9111.7300,=10104.4300,=2196416096257.2000,=1784403054349,=928133863614.9482,=2.5573,=0.9950,=2.0771,=1.5694,=1.3413
2015-04-22,=9136.4580,=10131.8500,=2204627962604.7002,=1793254720793,=931616129920.6760,=2.5494,=0.9929,=2.0771,=1.5687,=1.3411
2015-04-21,=8972.3760,=9949.8900,=2168280594656.7004,=1763290319485,=914313907964.8770,=2.4993,=0.9765,=2.0768,=1.5681,=1.3411
2015-04-20,=8564.2230,=9497.2700,=2066355347856.7004,=1675542767608,=868076815699.0371,=2.4228,=0.9623,=2.0768,=1.5678,=1.3411
2015-04-17,=8676.1480,=9621.3900,=2095439323550,=1697963254494,=878457299371.3839,=2.4714,=0.9715,=2.0736,=1.5676,=1.3411
2015-04-16,=8643.4890,=9585.1700,=2092326246428.3999,=1690633298193,=875138325949.8928,=2.4660,=0.9708,=2.0674,=1.5674,=1.3411
2015-04-15,=8311.4990,=9217.0100,=2014025631177.5000,=1618078374571,=840263600724.2166,=2.4228,=0.9643,=2.0674,=1.5672,=1.3404
2015-04-14,=8588.6870,=9523.1100,=2082606360511,=1669911376818,=868061911639.0425,=2.5048,=0.9772,=2.0668,=1.5671,=1.3404
2015-04-13,=8575.2240,=9508.1800,=2080030726906.6001,=1666051317154,=867029614700.9954,=2.5128,=0.9814,=2.0665,=1.5669,=1.3404
