日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2021-01-28,=27972.4600,=34249.4900,=8216386881935.2422,=7587944368834,=3505998316004.1304,=8.1416,=0.9947,=5.0466,=4.2093,=3.2704
2021-01-27,=28500.4600,=34895.9700,=8320846552266.2383,=7679600924367,=3556947693674.9604,=8.2788,=0.9961,=5.0451,=4.2087,=3.2704
2021-01-26,=28748.4600,=35199.6200,=8462039817955.2783,=7818588554486,=3612700473699.9102,=8.3261,=0.9968,=5.0442,=4.2080,=3.2704
2021-01-25,=28987.8300,=35492.7100,=8567028456106.1494,=7923870255247,=3654814077038.8818,=8.4837,=0.9979,=5.0441,=4.2071,=3.2704
2021-01-22,=27925.6600,=34192.1800,=8221370941611.4502,=7591858801894,=3506758485272.4902,=8.2289,=0.9964,=5.0441,=4.2062,=3.2687
2021-01-21,=27957.5400,=34231.2200,=8222762516777.6504,=7587296444799,=3507277347628.8398,=8.2621,=0.9968,=5.0381,=4.2060,=3.2687
2021-01-20,=27349.9500,=33487.2900,=8047203337910.9727,=7422965562890,=3433203656367.4893,=8.0775,=0.9957,=5.0365,=4.2059,=3.2687
2021-01-19,=27175.2000,=33265.2300,=7973602942083.5195,=7352759627896,=3403080394411.7710,=8.0270,=0.9957,=5.0360,=4.2056,=3.2687
2021-01-18,=27734.2700,=33949.5800,=8146386848384.0303,=7512309611340,=3474189853060.6011,=8.1320,=0.9964,=5.0344,=4.2053,=3.2687
2021-01-15,=27787.9300,=34015.2700,=8192920811411.7197,=7560228640069,=3489852671070.2305,=8.1030,=0.9964,=5.0344,=4.2044,=3.2671
2021-01-14,=28352.1800,=34705.9700,=8377774166379.9102,=7731498336330,=3561790716882.6104,=8.2831,=0.9971,=5.0310,=4.2035,=3.2671
2021-01-13,=29098.4100,=35619.4300,=8574620253374.2080,=7912327555505,=3651326829373.7500,=8.4845,=0.9982,=5.0283,=4.2031,=3.2671
2021-01-12,=29430.8600,=36026.3800,=8640224956858.1074,=7971074787863,=3682480137799.4722,=8.6014,=0.9986,=5.0262,=4.2027,=3.2671
2021-01-11,=28786.4400,=35237.5400,=8435886410711.8379,=7775521159243,=3593550904315.7202,=8.4362,=0.9986,=5.0219,=4.2025,=3.2671
2021-01-08,=29759.5600,=36428.7400,=8663115047701.4697,=7974726727615,=3685592178100.4502,=8.6732,=0.9989,=5.0219,=4.2023,=3.2671
2021-01-07,=30609.2000,=37468.7800,=8896881755785.7695,=8192403761065,=3789948562195.0200,=8.8696,=1,=5.0215,=4.2019,=3.2671
2021-01-06,=30214.6000,=36985.7600,=8777265585608.8604,=8069529393941,=3738979319827.8198,=8.8232,=1,=5.0199,=4.2014,=3.2671
2021-01-05,=29974.8800,=36692.3100,=8664015253602.9580,=7961835358810,=3693955631325.5898,=8.7605,=1,=5.0190,=4.2012,=3.2671
2021-01-04,=28521.3200,=34913.0100,=8279128819798.6416,=7615632212506,=3527196895994.7891,=8.4204,=1,=5.0185,=4.2009,=3.2671
2020-12-31,=27435.0600,=33583.3200,=8081264833535.4580,=7443371925116,=3429044432759.1904,=8.1653,=1,=5.0185,=4.2002,=3.2617
2020-12-30,=27062.6100,=33127.4000,=7931066784121.1172,=7301707903137,=3366800390887.4805,=8.0024,=1,=5.0120,=4.1994,=3.2617
2020-12-29,=26534.7700,=32481.2700,=7758680827383.2100,=7137706853663,=3289901625260.7290,=7.8540,=0.9975,=5.0114,=4.1979,=3.2617
2020-12-28,=26846.3100,=32862.6300,=7830341485493.6211,=7202525301797,=3322898173643.8301,=7.9303,=0.9996,=5.0111,=4.1963,=3.2617
2020-12-25,=26159.7600,=32022.2200,=7646134055130.1299,=7027699560290,=3238865964599.8296,=7.7621,=0.9975,=5.0110,=4.1958,=3.2617
2020-12-24,=26075.6400,=31919.2500,=7618331066236.6318,=6997933904011,=3232154719944.4492,=7.7444,=0.9971,=5.0110,=4.1954,=3.2602
2020-12-23,=26358.8900,=32265.9700,=7689047188326.2598,=7063241369117,=3263470731893.8589,=7.9165,=0.9996,=5.0097,=4.1952,=3.2602
2020-12-22,=26269.4600,=32156.5000,=7728113452233.1680,=7102634389868,=3275354121285.2300,=7.9117,=0.9993,=5.0082,=4.1950,=3.2602
2020-12-21,=26348.4300,=32253.1700,=7692794744342.2617,=7063522240971,=3266382908585.6802,=7.9118,=0.9996,=5.0074,=4.1948,=3.2602
2020-12-18,=25997.8300,=31824,=7622990819301.1797,=6997428495913,=3232002845556.5903,=7.8593,=0.9993,=5.0044,=4.1947,=3.2602
2020-12-17,=26283.1200,=32173.2300,=7706530237810.4600,=7071208012574,=3266518606953.1196,=7.9441,=1,=5.0044,=4.1942,=3.2594
2020-12-16,=25976.1100,=31797.4100,=7619355353220.7793,=6984411246904,=3227918850463.4697,=7.8758,=1,=5,=4.1937,=3.2594
2020-12-15,=25709.4200,=31470.9500,=7527768569262.7402,=6898722869968,=3192188648775.9805,=7.7563,=0.9996,=4.9994,=4.1937,=3.2594
2020-12-14,=25792.4100,=31572.5500,=7561181638613.6426,=6929582489589,=3206683964467.4912,=7.7803,=1,=4.9979,=4.1936,=3.2594
2020-12-11,=25151.8800,=30788.4700,=7072222009567.9092,=6590580112262,=3021614894599.1494,=7.2269,=0.9960,=4.9954,=4.1936,=3.2594
2020-12-10,=25306.1200,=30977.2700,=7111306815411.4482,=6625420829659,=3040761306816.7998,=7.2431,=0.9968,=4.9954,=4.1935,=3.2569
2020-12-09,=25284.7400,=30951.1100,=7096799042696.9902,=6610631476164,=3040650539246.4912,=7.1697,=0.9946,=4.9927,=4.1928,=3.2569
2020-12-08,=25564.3200,=31293.3400,=7161065077181.7500,=6666370500374,=3070298520349.7495,=7.2387,=0.9968,=4.9909,=4.1922,=3.2569
2020-12-07,=25410.3200,=31104.8300,=7087077238570.1396,=6599688762781,=3043240517312.5098,=7.1727,=0.9957,=4.9896,=4.1921,=3.2569
2020-12-04,=25226.3500,=30879.6300,=7035681506770.8291,=6551463472218,=3018679494935.6299,=7.1281,=0.9939,=4.9865,=4.1921,=3.2569
2020-12-03,=24694.7800,=30228.9400,=6869946428072.1699,=6393622278881,=2953410698441.5098,=6.9379,=0.9813,=4.9865,=4.1912,=3.2558
2020-12-02,=24446.0300,=29924.4400,=6801563781400.1709,=6329056035020,=2925716363702.3896,=6.8528,=0.9773,=4.9863,=4.1902,=3.2558
2020-12-01,=24368.9200,=29830.0500,=6778337828226.9209,=6311523594122,=2917515157562.0303,=6.8337,=0.9751,=4.9836,=4.1902,=3.2558
2020-11-30,=23975.3800,=29348.3200,=6667974839437.4590,=6207550559118,=2871251833774.1997,=6.6872,=0.9643,=4.9776,=4.1901,=3.2558
2020-11-27,=24457.2400,=29938.1700,=6795085582430.1104,=6330813331579,=2925670744350.9189,=6.8015,=0.9722,=4.9759,=4.1899,=3.2558
2020-11-26,=24230.3600,=29660.4400,=6743918475786.4707,=6285216212617,=2902102804145.5811,=6.7592,=0.9701,=4.9759,=4.1898,=3.2537
2020-11-25,=24159.1400,=29573.2600,=6724286665739.3711,=6268654301786,=2892473266251.1499,=6.7279,=0.9682,=4.9749,=4.1892,=3.2537
2020-11-24,=24818.4500,=30372.4600,=6904255494275.5996,=6436707445224,=2966862205471.1694,=6.9370,=0.9812,=4.9730,=4.1886,=3.2537
2020-11-23,=24890.6300,=30460.8000,=6935111798803.0391,=6470668666061,=2983633965314.3301,=6.9579,=0.9841,=4.9726,=4.1885,=3.2537
2020-11-20,=24709.5100,=30239.1500,=6847154248927.0107,=6375702141054,=2942303620317.9395,=6.9524,=0.9834,=4.9656,=4.1884,=3.2537
2020-11-19,=24542.7700,=30035.0900,=6808525933601.1094,=6335150909160,=2926613411019.6904,=6.8521,=0.9783,=4.9656,=4.1882,=3.2517
2020-11-18,=24240.9600,=29665.7400,=6728045007675.2695,=6258982596169,=2888284729619.1401,=6.7909,=0.9736,=4.9649,=4.1879,=3.2517
2020-11-17,=24404.6400,=29866.0400,=6786541213016.7188,=6318683097340,=2912568068896.0605,=6.8486,=0.9779,=4.9639,=4.1877,=3.2517
2020-11-16,=24707.4400,=30236.6100,=6865656604051.9385,=6396041262563,=2946763288229.5708,=6.9734,=0.9852,=4.9638,=4.1874,=3.2517
2020-11-13,=24162.7100,=29569.9700,=6720682264005.4688,=6237353998041,=2885681901504.7612,=6.8466,=0.9783,=4.9624,=4.1874,=3.2517
2020-11-12,=24570.9700,=30069.6000,=6834035669111.3906,=6346028834408,=2933776696367.9897,=7.0211,=0.9881,=4.9624,=4.1874,=3.2509
2020-11-11,=24605.4300,=30111.7700,=6835559819849.4199,=6346095344959,=2936760669122.9497,=6.9738,=0.9859,=4.9596,=4.1870,=3.2509
2020-11-10,=24760.3400,=30301.3500,=6881495938052.0986,=6388374379639,=2956339706608.5103,=7.0030,=0.9873,=4.9558,=4.1867,=3.2509
2020-11-09,=24658.0100,=30176.1200,=6850381817674.0996,=6355149621352,=2944349358590.6694,=6.9461,=0.9848,=4.9535,=4.1865,=3.2509
2020-11-06,=24197.0400,=29611.9900,=6719671005392.4590,=6232902052584,=2886687981164.7500,=6.8799,=0.9819,=4.9518,=4.1862,=3.2509
2020-11-05,=24457.2700,=29930.4600,=6787793664442.8105,=6294513317511,=2917988854733.8208,=6.9538,=0.9855,=4.9518,=4.1861,=3.2451
2020-11-04,=24063.1600,=29431.6500,=6671201409686.1494,=6184717938136,=2871913569524.1909,=6.8101,=0.9771,=4.9480,=4.1860,=3.2451
2020-11-03,=23998.8700,=29353.0200,=6647237812708.7988,=6163257662196,=2864765126765.9902,=6.7830,=0.9768,=4.9439,=4.1860,=3.2451
2020-11-02,=23735.6900,=29031.1200,=6584489073329.1396,=6101500622521,=2833146821782.8203,=6.7333,=0.9746,=4.9387,=4.1860,=3.2451
2020-10-30,=23696.2700,=28982.9100,=6553852251913.8887,=6072160291680,=2829980083355.6797,=6.7157,=0.9731,=4.9338,=4.1851,=3.2451
2020-10-29,=24475.0900,=29935.4900,=6707531476762.5391,=6213159130534,=2898067270441.9102,=7.0106,=0.9880,=4.9338,=4.1842,=3.2444
2020-10-28,=23957.5000,=29302.4200,=6590481478209.2295,=6106448820571,=2842607951752.1011,=6.9358,=0.9844,=4.9333,=4.1842,=3.2444
2020-10-27,=23483.3300,=28722.4600,=6452873526648.7002,=5975540078514,=2808059910160.1299,=6.7795,=0.9775,=4.9322,=4.1841,=3.2444
2020-10-26,=23315.1700,=28516.7800,=6424356592665.6113,=5953286884220,=2796116388744.6699,=6.7163,=0.9745,=4.9309,=4.1828,=3.2444
2020-10-23,=23478.1800,=28716.1700,=6529852641512.6895,=6059380146359,=2836177418992.2705,=6.8281,=0.9796,=4.9252,=4.1816,=3.2444
2020-10-22,=24088.1000,=29462.1500,=6682235770472.1484,=6197533974421,=2896815854567.6694,=7.1008,=0.9927,=4.9252,=4.1812,=3.2415
2020-10-21,=24079.7300,=29451.9100,=6671417234356.6211,=6183673784104,=2894086360788.8101,=7.0727,=0.9909,=4.9231,=4.1808,=3.2415
2020-10-20,=24120.2700,=29501.5100,=6683732675346.5908,=6193641092080,=2898493095829.8804,=7.0767,=0.9916,=4.9191,=4.1808,=3.2415
2020-10-19,=23575.4100,=28835.0800,=6532935865467.0195,=6050688195770,=2818997600033.7700,=6.9397,=0.9858,=4.9153,=4.1807,=3.2415
2020-10-16,=23924.5700,=29262.1400,=6616242477297.4590,=6105574952246,=2856340135109.6396,=7.0443,=0.9905,=4.9146,=4.1795,=3.2415
2020-10-15,=24119.1500,=29500.1300,=6673564266882.6094,=6159664810011,=2879491774912.5093,=7.1018,=0.9931,=4.9146,=4.1783,=3.2392
2020-10-14,=24339.8700,=29770.0900,=6719484646186.1797,=6198682523841,=2900910481398.3896,=7.1577,=0.9949,=4.9144,=4.1781,=3.2392
2020-10-13,=24536.6100,=30010.7300,=6771351930028.2510,=6244360733489,=2923302532356.5107,=7.1599,=0.9953,=4.9134,=4.1779,=3.2392
2020-10-12,=24291.8200,=29711.3200,=6725439664661.9600,=6208208699775,=2904784322581.1602,=7.1063,=0.9942,=4.9117,=4.1777,=3.2392
2020-10-09,=23316.8800,=28518.8800,=6458016062143.0684,=5958675499572,=2792665614054.7598,=6.8437,=0.9843,=4.9114,=4.1774,=3.2392
2020-09-30,=22860.0300,=27960.1000,=6348899149536.7998,=5855999284495,=2740686230638.2803,=6.7430,=0.9799,=4.9114,=4.1766,=3.2392
2020-09-29,=22786.2200,=27869.8200,=6309533005054.5996,=5820775925944,=2727951590427.8403,=6.7171,=0.9792,=4.9078,=4.1759,=3.2392
2020-09-28,=22628.5200,=27676.9400,=6283346016589.5010,=5801778829128,=2715834180484.0298,=6.6561,=0.9762,=4.9054,=4.1748,=3.2392
2020-09-25,=22569.9600,=27605.3100,=6252837241695.9990,=5764415352357,=2701942771512.8306,=6.6399,=0.9744,=4.9017,=4.1736,=3.2392
2020-09-24,=22479.4400,=27494.6100,=6227289149345,=5738948739103,=2689036743940.9995,=6.6187,=0.9729,=4.9016,=4.1732,=3.2392
2020-09-23,=22863.5700,=27964.4400,=6323379273713.9990,=5826657358796,=2732228183231.3101,=6.7171,=0.9795,=4.9016,=4.1727,=3.2387
2020-09-22,=22808.8500,=27896.7800,=6323048493117.1992,=5831588564268,=2732527704115.5000,=6.6751,=0.9777,=4.9000,=4.1726,=3.2387
2020-09-21,=22986.9400,=28114.5900,=6363785094073.5996,=5867163180715,=2749915784128.1196,=6.7289,=0.9799,=4.8988,=4.1725,=3.2387
2020-09-18,=23307.2600,=28506.3700,=6453402689233.0996,=5951092782700,=2789856197130.5601,=6.7850,=0.9817,=4.8980,=4.1712,=3.2387
2020-09-17,=22931.1800,=28046.4000,=6356989203812.1982,=5862988291902,=2745757128116.7495,=6.7109,=0.9802,=4.8977,=4.1699,=3.2387
2020-09-16,=23390.9300,=28608.7000,=6501346625299.6982,=5998258225222,=2807832029852.3296,=6.8107,=0.9820,=4.8977,=4.1697,=3.2369
2020-09-15,=23775.8100,=29079.4300,=6614545582192.5020,=6102894024156,=2856890359098.5698,=6.9270,=0.9875,=4.8970,=4.1695,=3.2369
2020-09-14,=23636.4200,=28908.9600,=6588813397393.5000,=6083226835719,=2845839174980.0293,=6.8572,=0.9857,=4.8949,=4.1691,=3.2369
2020-09-11,=23567.9200,=28825.1700,=6551232676417.8008,=6042002330689,=2828620627842.7505,=6.8155,=0.9835,=4.8912,=4.1688,=3.2369
2020-09-10,=23242.4400,=28427.0800,=6454482673888.1982,=5945687707849,=2788313068721.7197,=6.7018,=0.9816,=4.8904,=4.1674,=3.2369
2020-09-09,=23070.4500,=28216.7300,=6394596957147.1992,=5885308966040,=2765531621292.1997,=6.6575,=0.9802,=4.8904,=4.1660,=3.2367
2020-09-08,=23769.2400,=29071.4000,=6572827191578.3008,=6041610849281,=2840417437279.4805,=6.9119,=0.9875,=4.8876,=4.1654,=3.2367
2020-09-07,=24078.4000,=29449.5300,=6641901742807.5010,=6103609884144,=2873116712420.0215,=7.0014,=0.9901,=4.8870,=4.1649,=3.2367
2020-09-04,=24902.2900,=30457.2000,=6866890173667.2998,=6304757962388,=2967248374774.4102,=7.2823,=0.9974,=4.8862,=4.1645,=3.2367
2020-09-03,=25493.5900,=31180.4000,=7031508275625.4014,=6458799239442,=3032474606719.9395,=7.5172,=0.9993,=4.8855,=4.1641,=3.2367
2020-09-02,=25656.9900,=31380.2400,=7075605248243.2998,=6485118454666,=3050220644849.3105,=7.5529,=1,=4.8855,=4.1640,=3.2348
2020-09-01,=25559.6000,=31261.1300,=7048687378320.2988,=6458538948618,=3042190899887.8799,=7.5050,=0.9996,=4.8838,=4.1639,=3.2348
2020-08-31,=25583.0900,=31289.8600,=7036561713581.7998,=6443625941231,=3038851978882.2095,=7.5366,=1,=4.8822,=4.1639,=3.2348
2020-08-28,=25507.8900,=31197.8900,=7007857653107.2998,=6406477722271,=3022122486970.8511,=7.4951,=1,=4.8795,=4.1638,=3.2348
2020-08-27,=24723.4100,=30238.4200,=6840375700799.6006,=6264822983364,=2939154898521.2808,=7.3497,=1,=4.8793,=4.1633,=3.2348
2020-08-26,=24359.3400,=29793.1300,=6754303032466.1025,=6183020145262,=2902939478297.8945,=7.2530,=0.9996,=4.8793,=4.1627,=3.2314
2020-08-25,=24453.8200,=29908.6900,=6769481466656.7012,=6190401101791,=2909584116608.5044,=7.3144,=1,=4.8731,=4.1619,=3.2314
2020-08-24,=24146.3600,=29532.6400,=6664124332158.9980,=6085449711866,=2867826269145.0439,=7.2225,=1,=4.8725,=4.1612,=3.2314
2020-08-21,=23740.8100,=29022.2600,=6561989453873.4004,=5990249702192,=2823640614204.7266,=7.1094,=0.9982,=4.8709,=4.1609,=3.2314
2020-08-20,=23377.1100,=28577.6500,=6471277543538.5996,=5912732784552,=2786117145570.3101,=6.9643,=0.9934,=4.8698,=4.1606,=3.2314
2020-08-19,=23821.4400,=29120.8200,=6581604082840.6992,=6013730341120,=2834326377357.8018,=7.1701,=0.9993,=4.8698,=4.1606,=3.2313
2020-08-18,=23878.1900,=29190.2000,=6587727096650.8994,=6026063816756,=2843948255880.4829,=7.1466,=0.9989,=4.8689,=4.1606,=3.2313
2020-08-17,=23596.9500,=28846.4000,=6514261301281.4990,=5959674932566,=2813591517883.7637,=7.0268,=0.9959,=4.8681,=4.1605,=3.2313
2020-08-14,=23275.3500,=28453.2500,=6392200083847.1006,=5842219839184,=2764391876089.2896,=7.0319,=0.9963,=4.8620,=4.1605,=3.2313
2020-08-13,=22900.3300,=27994.8000,=6282051709853.9014,=5738079790227,=2719502123000.2988,=6.8979,=0.9937,=4.8610,=4.1604,=3.2313
2020-08-12,=22783.5600,=27851.0100,=6254541449165.2002,=5710506065054,=2705854001064.5562,=6.8384,=0.9919,=4.8610,=4.1603,=3.2311
2020-08-11,=23133.2700,=28278.4100,=6345759737652.7988,=5784456779877,=2743092829442.5054,=6.9533,=0.9948,=4.8592,=4.1601,=3.2311
2020-08-10,=23064.5400,=28194.4000,=6316958640649.1992,=5761012637411,=2731659285925.2813,=6.9447,=0.9948,=4.8590,=4.1599,=3.2311
2020-08-07,=23047.2300,=28173.2300,=6310487511593.6006,=5761019991222,=2726228289131.6128,=6.9408,=0.9948,=4.8533,=4.1595,=3.2311
2020-08-06,=23283,=28461.4500,=6363294985903.0996,=5806489604996,=2750687811321.2656,=7.0056,=0.9963,=4.8517,=4.1592,=3.2311
2020-08-05,=23780.1500,=29068.1700,=6490364955130.8994,=5922163691515,=2807281582495.9155,=7.1548,=0.9993,=4.8517,=4.1586,=3.2307
2020-08-04,=23495.2000,=28719.8600,=6433386198468.5010,=5872558742912,=2782374019867.9019,=7.0386,=0.9970,=4.8510,=4.1580,=3.2307
2020-08-03,=23585.6700,=28830.4500,=6445925808297.9004,=5886475477189,=2790324408919.5752,=7.0589,=0.9978,=4.8505,=4.1579,=3.2307
2020-07-31,=23308.8100,=28492.0300,=6413326734717.0986,=5858603263683,=2768581054073.3472,=7.0026,=0.9974,=4.8434,=4.1578,=3.2307
2020-07-30,=23234.5300,=28401.2300,=6395752677303.5000,=5842144642693,=2762012960766.4937,=6.9794,=0.9974,=4.8422,=4.1578,=3.2307
2020-07-29,=23093.0300,=28228.2700,=6359372001473.8984,=5809033980784,=2746958362948.5415,=6.9651,=0.9974,=4.8422,=4.1577,=3.2290
2020-07-28,=22852.4000,=27934.1200,=6306226113398.8008,=5762771730005,=2723746917206.0029,=6.8917,=0.9974,=4.8348,=4.1573,=3.2290
2020-07-27,=22153.3700,=27079.6400,=6117488096269.9014,=5591982262743,=2641379789859.4932,=6.6475,=0.9907,=4.8337,=4.1570,=3.2290
2020-07-24,=21900.1900,=26770.1700,=6033604874412.2002,=5506032736396,=2608110078102.5171,=6.5556,=0.9851,=4.8325,=4.1558,=3.2290
2020-07-23,=22793.0500,=27861.5800,=6296566199707.9990,=5746877191813,=2718926335433.5693,=6.8587,=0.9970,=4.8325,=4.1546,=3.2290
2020-07-22,=22760.7300,=27822.0700,=6284795797912.2998,=5727201389622,=2715822458777.8740,=6.8284,=0.9959,=4.8325,=4.1543,=3.2284
2020-07-21,=22467.7600,=27463.9500,=6225503193530.6992,=5669188814962,=2686035493077.8760,=6.7466,=0.9940,=4.8286,=4.1540,=3.2284
2020-07-20,=22112.9600,=27030.2500,=6116073939741.1016,=5564020610390,=2642226987490.6724,=6.5951,=0.9881,=4.8280,=4.1537,=3.2284
2020-07-17,=22127.3800,=27046.2800,=6125935347789.5996,=5580058641175,=2635312719441.2222,=6.6989,=0.9937,=4.8278,=4.1534,=3.2284
2020-07-16,=21680.3800,=26499.9200,=6003748236599.5986,=5476129754161,=2582328147817.6484,=6.6010,=0.9892,=4.8271,=4.1531,=3.2284
2020-07-15,=23504.6100,=28729.6700,=6515309216663.2998,=5948927206767,=2800883127637.9512,=7.1756,=0.9996,=4.8271,=4.1528,=3.2280
2020-07-14,=23251.5900,=28420.4100,=6452449294432.4004,=5897308984767,=2780711268422.0371,=7.0842,=0.9989,=4.8215,=4.1525,=3.2280
2020-07-13,=23236.1500,=28401.5300,=6465331574865.2012,=5909619231192,=2785732431611.3799,=7.0964,=0.9993,=4.8200,=4.1522,=3.2280
2020-07-10,=22299.3600,=27256.4900,=6214035851082.3994,=5676771901833,=2674609031032.8223,=6.8138,=0.9966,=4.8166,=4.1520,=3.2280
2020-07-09,=22245.3600,=27185.4600,=6183085564966.8008,=5647673348649,=2666394751091.1704,=6.7760,=0.9963,=4.8068,=4.1518,=3.2280
2020-07-08,=21854.2500,=26704.3900,=6080492937765.4014,=5557657664779,=2621517017167.7261,=6.6528,=0.9944,=4.8068,=4.1518,=3.2225
2020-07-07,=21689.2400,=26502.7500,=6063652953719.4990,=5543305806709,=2609509572260.6504,=6.5991,=0.9914,=4.8068,=4.1518,=3.2225
2020-07-06,=21217.7200,=25924.3000,=5877528006732.2012,=5361208505735,=2534350334649.9331,=6.4647,=0.9888,=4.8045,=4.1517,=3.2225
2020-07-03,=20523.6400,=25076.2700,=5698229785983.7988,=5198058870203,=2450851149268.7676,=6.3599,=0.9862,=4.8038,=4.1516,=3.2225
2020-07-02,=20540.8200,=25097.2600,=5704497171019.2002,=5205586139282,=2453052346340.2930,=6.3733,=0.9865,=4.8002,=4.1512,=3.2225
2020-07-01,=20208.7000,=24691.4600,=5592541932374.5996,=5092870642675,=2404913459546.2676,=6.3551,=0.9865,=4.8002,=4.1508,=3.2222
2020-06-30,=19599.0500,=23946.3600,=5433981269956.7021,=4946047593213,=2336898091622.3599,=6.2005,=0.9828,=4.7993,=4.1495,=3.2222
2020-06-29,=19324.4800,=23609.9100,=5375450828725.7002,=4898114172131,=2312229446667.3711,=6.0808,=0.9801,=4.7987,=4.1482,=3.2222
2020-06-24,=19221.3800,=23483.9400,=5343833060476.0010,=4876166805288,=2302097329063.2783,=6.0252,=0.9753,=4.7981,=4.1478,=3.2222
2020-06-23,=19217.7600,=23411.1400,=5359468952549.3008,=4891885184947,=2306028390146.4097,=6.0758,=0.9801,=4.7957,=4.1474,=3.2222
2020-06-22,=18943.9900,=23077.6300,=5259396916606.0010,=4793996219300,=2267649145443.3135,=5.9539,=0.9685,=4.7957,=4.1473,=3.2221
2020-06-19,=19001.7800,=23102.0500,=5283210417439.1992,=4816002450881,=2274091805239.9375,=5.9962,=0.9741,=4.7956,=4.1473,=3.2221
2020-06-18,=18554.2500,=22551.1600,=5162052210078.9004,=4705850459198,=2223287039128.4731,=5.8606,=0.9580,=4.7936,=4.1465,=3.2221
2020-06-17,=18416.5600,=22375.6500,=5124623905046.1006,=4673267693390,=2207692323900.0337,=5.8613,=0.9587,=4.7898,=4.1457,=3.2221
2020-06-16,=18376.8300,=22327.3700,=5121716733488.5000,=4671131789132,=2204031921167.3770,=5.8712,=0.9594,=4.7863,=4.1455,=3.2221
2020-06-15,=18184.0800,=22093.1800,=5057820460103.4990,=4614247712701,=2178866472693.4221,=5.7295,=0.9452,=4.7863,=4.1453,=3.2218
2020-06-12,=18323.1200,=22262.1200,=4876979070622.4004,=4475333165939,=2083600533525.2070,=5.9059,=0.9658,=4.7847,=4.1449,=3.2218
2020-06-11,=18197.8600,=22109.9200,=4833084322738.6992,=4434638130730,=2067504443562.6172,=5.8529,=0.9579,=4.7819,=4.1445,=3.2218
2020-06-10,=18577.9200,=22521.1800,=4924265614196.2002,=4513508189425,=2104931957812.1150,=5.9561,=0.9692,=4.7803,=4.1436,=3.2218
2020-06-09,=18611.9600,=22482.6500,=4916893909812.8994,=4505691653106,=2105110311705.3496,=5.9311,=0.9680,=4.7781,=4.1427,=3.2218
2020-06-08,=18455.2700,=22293.3700,=4875499847443,=4467679365120,=2088156567159.0176,=5.8530,=0.9590,=4.7781,=4.1426,=3.2202
2020-06-05,=18350.1900,=22166.4400,=4889444808648.0010,=4481055959719,=2086662172491.2871,=5.9058,=0.9665,=4.7766,=4.1425,=3.2202
2020-06-04,=18372.4300,=22193.3100,=4874618866269.7988,=4460786749014,=2081655388951.9285,=5.9314,=0.9684,=4.7765,=4.1421,=3.2202
2020-06-03,=18228.3600,=22012.9700,=4835808782053.6992,=4427765695403,=2066368364554.3896,=5.8422,=0.9589,=4.7753,=4.1417,=3.2202
2020-06-02,=18327.1700,=22132.3000,=4865349687741.5000,=4454557813430,=2078934567926.7361,=5.8588,=0.9604,=4.7737,=4.1413,=3.2202
2020-06-01,=18437.8300,=22265.9400,=4901393268164.5996,=4486218797728,=2091275371726.3213,=5.9927,=0.9736,=4.7737,=4.1410,=3.2199
2020-05-29,=17971.9000,=21700.6200,=4763023932644.0996,=4352331620901,=2031251934057.0544,=5.8958,=0.9645,=4.7669,=4.1391,=3.2199
2020-05-28,=17699.5200,=21367.1900,=4685091759732.4990,=4281128186735,=1999877929037.3250,=5.7627,=0.9532,=4.7669,=4.1373,=3.2199
