日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2016-01-20,=6921.1177,=7760.5200,=1648444730127.5002,=1298466205769,=680746087487.1300,=24.8184,=0.3719,=42.8283,=28.2031,=19.0680
2016-01-19,=7064.3090,=7921.0800,=1680187368622.3999,=1327411914878,=695395706741.5399,=25.2963,=0.3865,=42.8283,=28.2033,=19.0680
2016-01-18,=6838.4310,=7667.8100,=1627620982027.6001,=1282535871239,=672104848002.7000,=24.5049,=0.3642,=42.8283,=28.2034,=19.0680
2016-01-15,=6808.6960,=7634.4700,=1622646771201.6997,=1277242757849,=668918450148.4800,=24.4300,=0.3619,=42.8283,=28.2058,=19.0680
2016-01-14,=7019.3560,=7870.6800,=1672928898312.6997,=1316370895938,=689861799482.9501,=25.1870,=0.3848,=42.8283,=28.2082,=19.0680
2016-01-13,=6871.5510,=7704.9400,=1636611064834.8000,=1287793668798,=675078521129.0300,=24.6403,=0.3680,=42.8285,=28.2177,=19.0609
2016-01-12,=7002.2320,=7851.4700,=1662562334287.2998,=1306332503493,=687236913525.9700,=25.0310,=0.3783,=42.8285,=28.2272,=19.0609
2016-01-11,=7006.7970,=7856.5900,=1666712681085.8999,=1308739561863,=687965761999.2900,=25.0935,=0.3798,=42.8285,=28.2285,=19.0609
2016-01-08,=7376.2010,=8270.8000,=1749954890987.8000,=1374685689332,=724165248044.3499,=26.3467,=0.4293,=42.8285,=28.2299,=19.0609
2016-01-07,=7218.1430,=8093.5700,=1714546442398.5002,=1347667232003,=708525972511.9299,=25.8136,=0.4024,=42.8285,=28.2487,=19.0609
2016-01-06,=7745.8090,=8685.2300,=1835387172338.5000,=1442333421708,=760544115345.5901,=27.6330,=0.4842,=42.8431,=28.2674,=19.0589
2016-01-05,=7631.9430,=8557.5600,=1810856513427.5996,=1423020702011,=749683940368.8701,=27.2636,=0.4681,=42.8431,=28.2687,=19.0589
2016-01-04,=7543.7500,=8458.6700,=1787524330742.8000,=1406471358849,=740921468532.6401,=26.9124,=0.4538,=42.8431,=28.2699,=19.0589
2015-12-31,=8107.4320,=9090.7200,=1913868347780.2000,=1505094729303,=796051416840.8202,=28.8145,=0.5174,=42.8431,=28.2868,=19.0589
2015-12-30,=8157.2830,=9146.6100,=1921469011760.7000,=1511312305506,=800848873921.9899,=28.9290,=0.5209,=42.8431,=28.2699,=19.0589
2015-12-29,=8138.6330,=9125.7000,=1917039910313.1001,=1507366985628,=799169240657.5500,=28.8623,=0.5187,=42.8937,=28.2687,=19.0558
2015-12-28,=8050.0190,=9026.3400,=1896599413631.1997,=1491917808389,=790572678171.1901,=28.5546,=0.5108,=42.8937,=28.2674,=19.0558
2015-12-25,=8255.7510,=9257.0200,=1942120229896.7000,=1530113660853,=811244561694.7000,=29.2399,=0.5283,=42.8937,=28.2487,=19.0558
2015-12-24,=8263.0160,=9265.1700,=1946123343975.8000,=1533256120117,=811928703194.0598,=29.3002,=0.5305,=42.8937,=28.2299,=19.0558
2015-12-23,=8325.4670,=9335.1900,=1953057682606.1001,=1539190915757,=818268521244.1898,=29.4046,=0.5327,=42.8937,=28.2285,=19.0558
2015-12-22,=8399.4760,=9418.1800,=1971358672372.3999,=1552645101899,=825633860034.9297,=29.6801,=0.5407,=42.9793,=28.2272,=19.0168
2015-12-21,=8357.6600,=9371.2900,=1967238737253.6001,=1550142049400,=821647622864.5602,=29.6181,=0.5404,=42.9793,=28.2177,=19.0168
2015-12-18,=7993.6570,=8963.1400,=1884020407699.6997,=1481802655259,=784764095403.4398,=28.3652,=0.5070,=42.9793,=28.2082,=19.0168
2015-12-17,=7877.3380,=8832.7100,=1863912487072.6001,=1462829457588,=772874318167.7100,=28.0624,=0.4952,=42.9793,=28.2058,=19.0168
2015-12-16,=7730.9290,=8668.5500,=1830456840586.8999,=1436013188330,=758605473410.9099,=27.5587,=0.4841,=42.9793,=28.2082,=19.0168
2015-12-15,=7762.1950,=8703.6100,=1835518555159.1001,=1442307616246,=761833215910.1401,=27.6349,=0.4876,=43.0513,=28.2177,=19.0110
2015-12-14,=7733.1650,=8671.0600,=1827997582569.3999,=1436363188846,=759108438885.7001,=27.5217,=0.4815,=43.0513,=28.2272,=19.0110
2015-12-11,=7611.8750,=8535.0600,=1758573795117.7000,=1454380730348,=763510752940.0802,=27.3142,=0.4748,=43.0513,=28.2285,=19.0110
2015-12-10,=7682.6830,=8614.4500,=1772770890472.3999,=1465423970459,=771012580745.0200,=27.5347,=0.4821,=43.0513,=28.2299,=19.0110
2015-12-09,=7712.4280,=8647.8000,=1779834781958.8997,=1471901274305,=774168943831.3900,=27.6444,=0.4869,=43.0513,=28.2487,=19.0110
2015-12-08,=7697.5290,=8631.1000,=1776994468403.8003,=1467532323389,=772630266616.0504,=27.6003,=0.4853,=43.1058,=28.2674,=19.0104
2015-12-07,=7897.0230,=8854.7900,=1822283747881.5000,=1504673128620,=792456373969.4498,=28.3037,=0.5010,=43.1058,=28.2687,=19.0104
2015-12-04,=7855.6650,=8808.4100,=1811785388815.1001,=1496294401029,=788664309529.3000,=28.1406,=0.4949,=43.1058,=28.2674,=19.0104
2015-12-03,=7901.3430,=8859.6300,=1823173775864.4995,=1507483165439,=793572185697.6400,=28.3175,=0.5029,=43.1058,=28.2687,=19.0104
2015-12-02,=7861.4320,=8814.8800,=1813984381942.2000,=1501193625610,=789722337737.2800,=28.1748,=0.4961,=43.1058,=28.2674,=19.0104
2015-12-01,=7707.4020,=8642.1700,=1779979598438.2998,=1469770416199,=774065941035.1798,=27.6466,=0.4881,=43.1074,=28.2687,=18.9985
2015-11-30,=7643.1180,=8570.0900,=1761163861701.9995,=1455748517182,=767578559129.4198,=27.3544,=0.4781,=43.1074,=28.2699,=18.9985
2015-11-27,=7638.3670,=8564.7600,=1757572103459.6997,=1452368148928,=767029574294.7800,=27.2986,=0.4765,=43.1074,=28.2880,=18.9985
2015-11-26,=8001.1840,=8971.5800,=1837944255407.3000,=1518853986419,=803525064208.0601,=28.5469,=0.5071,=43.1074,=28.3061,=18.9985
2015-11-25,=8019.6960,=8992.3400,=1844069164072.1997,=1523808010538,=805340887383.5802,=28.6421,=0.5100,=43.1074,=28.2880,=18.9985
2015-11-24,=7912.2840,=8871.9000,=1822661926132.1001,=1504864457223,=795067947836.9302,=28.3096,=0.5019,=43.1669,=28.2699,=18.9955
2015-11-23,=7907.7910,=8866.8600,=1822438831288.1997,=1505665924887,=794447525216.9302,=28.3061,=0.5010,=43.1669,=28.2687,=18.9955
2015-11-20,=7943.4150,=8906.8100,=1830655240349.1001,=1513136491630,=798429473830.3202,=28.4337,=0.5045,=43.1669,=28.2674,=18.9955
2015-11-19,=7953.2100,=8917.7900,=1834257040315.5000,=1516329713868,=799595919634.9999,=28.4897,=0.5048,=43.1669,=28.2487,=18.9955
2015-11-18,=7876.1740,=8831.4100,=1817356961335.6997,=1502796935349,=791962472307.6700,=28.2272,=0.4994,=43.1669,=28.2299,=18.9955
2015-11-17,=7912.8260,=8872.5100,=1822490769525.6997,=1507083872093,=795801046475.5905,=28.3069,=0.5016,=43.1843,=28.2487,=18.9919
2015-11-16,=7908.8270,=8868.0200,=1820109914996,=1504822083854,=795121538523.8099,=28.2699,=0.5013,=43.1843,=28.2299,=18.9919
2015-11-13,=7863.1810,=8816.8400,=1811096950019.8000,=1497139732899,=790643721415.2300,=28.1299,=0.4971,=43.1843,=28.2191,=18.9919
2015-11-12,=8035.7890,=9010.3800,=1850407094732.1001,=1529698606617,=808235071185.1602,=28.7405,=0.5097,=43.1843,=28.2299,=18.9919
2015-11-11,=8069.4440,=9048.1200,=1859010614760.6001,=1536968615999,=811207606334.9401,=28.8741,=0.5120,=43.1843,=28.2191,=18.9919
2015-11-10,=8047.6270,=9023.6600,=1854315016920.0996,=1534614798292,=809068464743.8002,=28.8012,=0.5110,=43.2458,=28.2082,=18.9903
2015-11-09,=8089.3620,=9070.4500,=1861812884994.2000,=1541013886376,=813509919971.2400,=28.9177,=0.5127,=43.2458,=28.2058,=18.9903
2015-11-06,=7983.2680,=8951.4900,=1839631090412.7000,=1523627281718,=802475043660.8998,=28.5852,=0.5071,=43.2458,=28.2034,=18.9903
2015-11-05,=7895.8500,=8853.4700,=1819180630848.7004,=1507436264965,=793762037304.7902,=28.2674,=0.5023,=43.2458,=28.2033,=18.9903
2015-11-04,=7871.7080,=8826.4000,=1815369666480.3999,=1504531263180,=791483454335.7600,=28.2082,=0.5013,=43.2458,=28.2031,=18.9903
2015-11-03,=7573.4950,=8492.0200,=1748304707734.4998,=1448448759269,=761512110329.1503,=27.1661,=0.4795,=43.3065,=28.1848,=18.9878
2015-11-02,=7587.1100,=8507.2900,=1750824974551.6997,=1450692015927,=762849679711.8899,=26.9535,=0.4688,=43.3065,=28.2031,=18.9878
2015-10-30,=7694.2880,=8627.4600,=1770152846180.0002,=1469983459400,=773587715921.7201,=26.9649,=0.4691,=43.3065,=28.2033,=18.9878
2015-10-29,=7685.7390,=8617.8800,=1768427665754.6997,=1467915259672,=772622085045.8398,=26.9968,=0.4713,=43.3065,=28.2034,=18.9878
2015-10-28,=7607.1940,=8529.8100,=1752175621884.2996,=1453263852455,=764844773261.4697,=27.2660,=0.4795,=43.3065,=28.2167,=18.9878
2015-10-27,=7741.1010,=8679.9600,=1782031023574.6001,=1476974160352,=778163873692.6600,=27.5790,=0.4896,=43.3188,=28.2299,=18.9869
2015-10-26,=7771.1200,=8713.6100,=1789414232169.6001,=1482931962836,=779266427890.4598,=27.8299,=0.4951,=43.3188,=28.2874,=18.9869
2015-10-23,=7724.4930,=8661.3300,=1780430526427.8994,=1472329951727,=774611849759.0499,=27.6936,=0.4922,=43.3188,=28.3450,=18.9869
2015-10-22,=7571.9740,=8490.3200,=1742248135361.3997,=1439061638881,=759441652511.2125,=27.1496,=0.4794,=43.3188,=28.3592,=18.9869
2015-10-21,=7363.1260,=8256.1400,=1692956538027.9998,=1402352837773,=738495948639.1812,=26.4887,=0.4542,=43.3188,=28.3734,=18.9869
2015-10-20,=7689.6480,=8622.2600,=1762134671428.7000,=1458644913706,=770312496521.4718,=27.5711,=0.4892,=43.3672,=28.3742,=18.9859
2015-10-19,=7642.9060,=8569.8500,=1749921503730.8000,=1449542060183,=765968454584.0396,=27.3800,=0.4836,=43.3672,=28.3750,=18.9859
2015-10-16,=7671.9950,=8602.4700,=1755263781901.0996,=1453872986149,=768587041109.2402,=27.4636,=0.4859,=43.3672,=28.4032,=18.9859
2015-10-15,=7568.1500,=8486.0300,=1730534523244.6001,=1436836285532,=757896896761.9822,=27.0767,=0.4770,=43.3672,=28.4314,=18.9859
2015-10-14,=7380.4150,=8275.5200,=1691913994073.1003,=1404415407395,=738924477184.1466,=26.4724,=0.4544,=43.3672,=28.4692,=18.9859
2015-10-13,=7469.6170,=8375.5400,=1711434279501.7000,=1419393045657,=748115215407.2091,=26.7778,=0.4645,=43.4767,=28.5070,=18.9781
2015-10-12,=7422.3230,=8322.5100,=1702966944903.3000,=1410838143270,=743301911445.4601,=26.6453,=0.4609,=43.4767,=28.5195,=18.9781
2015-10-09,=7222.9580,=8098.9700,=1655739002465.2000,=1373421335568,=723556242431.0668,=25.9064,=0.4243,=43.4767,=28.5320,=18.9781
2015-10-08,=7180.6230,=8051.5000,=1646551837980.2000,=1365806568731,=719291350543.0784,=25.7626,=0.4180,=43.4767,=28.5569,=18.9781
2015-09-30,=6934.3520,=7775.3600,=1590942574202.5000,=1319383155121,=694658556986.2350,=24.8925,=0.3906,=43.4767,=28.5818,=18.9781
2015-09-29,=6924.8650,=7764.7200,=1588116042856.1997,=1316937903705,=693423456959.3324,=24.8483,=0.3896,=43.5121,=28.5848,=18.9742
2015-09-28,=7003.6140,=7853.0200,=1606364854766.1001,=1331566479887,=701389605803.9420,=25.1338,=0.3971,=43.5121,=28.5877,=18.9742
2015-09-25,=6966.8730,=7811.8300,=1599351490050.2000,=1326930253389,=698114545922.6007,=25.0241,=0.3941,=43.5121,=28.6089,=18.9742
2015-09-24,=7094.6530,=7955.1000,=1626427850051.5000,=1348905339957,=710777423685.4895,=25.4478,=0.4062,=43.5121,=28.6301,=18.9742
2015-09-23,=7056.5760,=7912.4100,=1617104587658.3000,=1341769083174,=706930264679.7347,=25.3019,=0.4005,=43.5121,=28.6493,=18.9742
2015-09-22,=7174.7770,=8044.9500,=1644559101821.3000,=1366064695043,=718955687956.3470,=25.7315,=0.4134,=43.5606,=28.6685,=18.9464
2015-09-21,=7126.4900,=7990.8000,=1634342904237.6001,=1357014950004,=714612669553.6797,=25.5716,=0.4083,=43.5606,=28.6705,=18.9464
2015-09-18,=6974.7210,=7820.6300,=1602358586948.3997,=1331071166512,=699751167364.5718,=25.0712,=0.3960,=43.5606,=28.6726,=18.9464
2015-09-17,=6928.1430,=7768.4000,=1595697970540.8999,=1323643155578,=695177279080.7919,=24.9670,=0.3936,=43.5606,=28.6844,=18.9464
2015-09-16,=7144.7600,=8011.2900,=1645550801747.1001,=1363710949395,=717183176798.4458,=25.7470,=0.4131,=43.5606,=28.6961,=18.9464
2015-09-15,=6768.2030,=7589.0600,=1560001886945.3999,=1295607768932,=679926615852.9346,=24.4084,=0.3802,=43.5922,=28.7227,=18.9420
2015-09-14,=7023.7870,=7875.6400,=1612740928444.1003,=1340716031655,=704980179410.3925,=25.2336,=0.3991,=43.5922,=28.7494,=18.9420
2015-09-11,=7213.1230,=8087.9400,=1651301230008.1003,=1370940879180,=722532758649.8809,=25.8369,=0.4153,=43.5922,=28.8031,=18.9420
2015-09-10,=7249.8130,=8129.0800,=1658932735946.8999,=1376505991482,=726087003231.6379,=25.9563,=0.4202,=43.5922,=28.8569,=18.9420
2015-09-09,=7354.9210,=8246.9400,=1682631766473.2000,=1395369636943,=735562106710.3657,=26.3272,=0.4398,=43.5922,=28.8681,=18.9420
2015-09-08,=7237.6330,=8115.4300,=1654394477424.3999,=1371918495527,=723768015317.7753,=25.8512,=0.4161,=43.5979,=28.8793,=18.9156
2015-09-07,=7101.3660,=7962.6300,=1619975291050,=1347025140858,=710510065334.4701,=25.3003,=0.4004,=43.5979,=28.9043,=18.9156
2015-09-02,=7286.1610,=8169.8400,=1665464501061,=1381354712285,=728989390012.6948,=26.0107,=0.4247,=43.5979,=28.9292,=18.9156
2015-09-01,=7309.2990,=8195.7800,=1655880597322.2002,=1379900823481,=730576559202.7828,=25.8610,=0.4163,=43.5979,=28.9338,=18.9156
2015-08-31,=7480.1570,=8387.3600,=1692762849397.3999,=1408079276638,=747583374095.1134,=26.4370,=0.4446,=43.5979,=28.9383,=18.9156
2015-08-28,=7615.1700,=8538.7500,=1721739266535.1003,=1429278503417,=756671865993.5403,=26.9390,=0.4623,=43.6088,=28.9617,=18.9037
2015-08-27,=7351.7880,=8243.4300,=1664015571783.7002,=1384714874684,=728687004577.8094,=25.9664,=0.4218,=43.6088,=28.9851,=18.9037
2015-08-26,=7001.8030,=7850.9900,=1581160866960.6997,=1317594026528,=692847402020.8690,=24.6353,=0.3893,=43.6088,=28.9978,=18.9037
2015-08-25,=6962.1110,=7806.4900,=1565630847532.7002,=1308465917710,=688448906721.6481,=24.3917,=0.3822,=43.6088,=29.0105,=18.9037
2015-08-24,=7344.0120,=8234.7100,=1645655959994.7000,=1371095040787,=726273617563.6428,=25.5876,=0.4086,=43.6088,=29.0152,=18.9037
2015-08-21,=8010.9070,=8982.4800,=1799404168314.6001,=1495880513028,=793066522474.4199,=27.9925,=0.4832,=43.6257,=29.0199,=18.8955
2015-08-20,=8370.9560,=9379.8200,=1882866184155.8000,=1565623347192,=829320730792.5206,=29.3051,=0.5070,=43.6257,=29.0462,=18.8955
2015-08-19,=8640.2930,=9681.6200,=1944823041702.3000,=1614865476060,=855787500801.2346,=30.2930,=0.5289,=43.6257,=29.0199,=18.8955
2015-08-18,=8492.1270,=9515.3000,=1912058704210.5000,=1587092503546,=840882455399.7839,=29.8022,=0.5191,=43.6257,=29.0152,=18.8955
2015-08-17,=9077.0050,=10170.6500,=2042403398401.7000,=1690983041990,=898342506720.5698,=31.8512,=0.5612,=43.6257,=29.0105,=18.8955
2015-08-14,=8941.6700,=10019,=2019526836465.9995,=1670634013517,=883771848447.9705,=31.5162,=0.5548,=43.6378,=28.9978,=18.8878
2015-08-13,=8875.1260,=9944.4400,=2008776523062.5000,=1661175966601,=877270407759.7606,=31.5617,=0.5559,=43.6378,=28.9851,=18.8878
2015-08-12,=8781.4480,=9839.4800,=1987154485788.3000,=1644298845129,=868531056001.8812,=31.2005,=0.5468,=43.6378,=28.9617,=18.8878
2015-08-11,=8829.5060,=9893.3300,=2002090992126.5000,=1656743824665,=869995914646.2052,=31.4792,=0.5526,=43.6378,=28.9383,=18.8878
2015-08-10,=8831.0530,=9895.0600,=2003287574872.8000,=1657238306468,=870088823378.9719,=31.4932,=0.5529,=43.6378,=28.9338,=18.8878
2015-08-07,=8476.2330,=9497.4900,=1925419488818.0996,=1593367558812,=835189432148.2632,=30.2765,=0.5297,=43.7825,=28.9292,=18.8866
2015-08-06,=8323.1330,=9325.9400,=1891823345927.1997,=1565468982028,=820310395701.1313,=29.7482,=0.5206,=43.7825,=28.9043,=18.8866
2015-08-05,=8426.2090,=9441.4400,=1916278291555.7000,=1585821825329,=830795784917.8110,=30.1327,=0.5270,=43.7825,=28.8793,=18.8866
2015-08-04,=8572.8980,=9605.8000,=1953880520013.5000,=1615831783800,=845373383903.9727,=30.7240,=0.5368,=43.7825,=28.8681,=18.8866
2015-08-03,=8275.5550,=9272.6300,=1890145633944.6001,=1562285730756,=816714216626.0636,=29.7218,=0.5203,=43.7825,=28.8569,=18.8866
2015-07-31,=8280.9640,=9278.6900,=1879828009465.3000,=1557519050564,=815907705580.7614,=29.5596,=0.5179,=43.8008,=28.8031,=18.8750
2015-07-30,=8284.1410,=9280.5800,=1873305190115.9004,=1553494490392,=816091483409.2697,=29.4570,=0.5142,=43.8008,=28.7494,=18.8750
2015-07-29,=8515.3390,=9537.5400,=1926766710523.3999,=1594877328460,=839024671755.7747,=30.2977,=0.5295,=43.8008,=28.7227,=18.8750
2015-07-28,=8218.0910,=9204.6000,=1860859348672.7000,=1541115715739,=810207280446.6550,=29.2639,=0.5115,=43.8008,=28.6961,=18.8750
2015-07-27,=8132.5890,=9108.8400,=1837242038609.8999,=1523332489867,=801529029372.8740,=28.9292,=0.5031,=43.8008,=28.6844,=18.8750
2015-07-24,=8860.1540,=9923.7400,=2006611204135.3999,=1662164711865,=873357990666.2914,=31.5674,=0.5523,=43.8131,=28.6726,=18.8659
2015-07-23,=9040.0720,=10125.2600,=2051201111775.5000,=1695384240021,=890516875154.0826,=32.2873,=0.5608,=43.8131,=28.6705,=18.8659
2015-07-22,=8853.8660,=9916.7000,=2009506854457,=1661056359987,=872021618351.4948,=31.6310,=0.5537,=43.8131,=28.6685,=18.8659
2015-07-21,=8776.4360,=9829.9700,=1998083226636.8999,=1652230842112,=865181017952.6786,=31.4511,=0.5494,=43.8131,=28.6493,=18.8659
2015-07-20,=8696.0530,=9739.9400,=1981234939098,=1640687877450,=857605322698.7156,=31.1859,=0.5450,=43.8131,=28.6301,=18.8659
2015-07-17,=8672.6740,=9713.7600,=1981371772595.5996,=1642007099899,=855890631758.9575,=31.1881,=0.5453,=43.8522,=28.6089,=18.8573
2015-07-16,=8293.8380,=9267.0200,=1896583569869.0005,=1575686258994,=817353723505.7289,=29.8535,=0.5239,=43.8522,=28.5877,=18.8573
2015-07-15,=8118.2150,=9068.1300,=1853753738169,=1541435832426,=800923231468.8300,=29.1793,=0.5106,=43.8522,=28.5848,=18.8573
2015-07-14,=8523.4630,=9520.8000,=1955181093580.2000,=1618043243772,=839063333978.0669,=30.7758,=0.5376,=43.8522,=28.5818,=18.8573
2015-07-13,=8673.2630,=9687.6500,=1998115433358.3003,=1649460861062,=854807609648.6705,=31.4517,=0.5482,=43.8522,=28.5569,=18.8573
2015-07-10,=8292.0460,=9260.9700,=1915344509367,=1582966028415,=818694410875.8297,=30.1488,=0.5287,=43.8883,=28.5320,=18.8555
2015-07-09,=7734.8000,=8638.6100,=1789409232583.8003,=1482933963102,=763955693738.5398,=28.1665,=0.4942,=43.8883,=28.5195,=18.8555
2015-07-08,=7214.3460,=8056.9300,=1665276715511.6006,=1381685536497,=712535766768.6924,=26.2126,=0.4390,=43.8883,=28.5320,=18.8555
2015-07-07,=7652.3730,=8546.1100,=1763484065624.6001,=1459271650886,=755409258313.5552,=27.7584,=0.4907,=43.8883,=28.5569,=18.8555
2015-07-06,=8085.8380,=9030.2000,=1848845050890.9004,=1539552448620,=798442099771.2565,=29.1020,=0.5096,=43.8883,=28.5818,=18.8555
2015-07-03,=7946.1750,=8874.2300,=1816169154910.4995,=1515975408023,=783623917555.2037,=28.5877,=0.5010,=43.9040,=28.5569,=18.8479
2015-07-02,=8420.3270,=9403.3800,=1919014697306.0005,=1595067814207,=829818007691.8151,=30.2066,=0.5282,=43.9040,=28.5320,=18.8479
2015-07-01,=8901.6520,=9940.9000,=2022752741922.7000,=1684218172687,=875458375569.7809,=31.8395,=0.5519,=43.9040,=28.5195,=18.8479
2015-06-30,=9308.4320,=10395.1700,=2112091835688.9004,=1755494892002,=914223678676.3086,=33.2457,=0.5777,=43.9040,=28.5070,=18.8479
2015-06-29,=8822.2450,=9851.9000,=2001870808571.9995,=1662627426477,=865804611031.8055,=31.5108,=0.5485,=43.9040,=28.4692,=18.8479
2015-06-26,=9117.3130,=10180.9500,=2058676127040.1003,=1709100184730,=893581698581.5765,=32.4049,=0.5585,=43.9070,=28.4314,=18.8432
2015-06-25,=9906.5730,=11060.7600,=2235692975190.6011,=1851912816461,=970014286876.7004,=35.1913,=0.6127,=43.9070,=28.4032,=18.8432
2015-06-24,=10224.1700,=11415.3600,=2312604282088.1997,=1913768379012,=1001419361677.9280,=36.4019,=0.6434,=43.9070,=28.3750,=18.8432
2015-06-23,=9917.3900,=11070.7100,=2242505451972.3999,=1853128604601,=971164479692.7760,=35.2985,=0.6163,=43.9070,=28.3742,=18.8432
2015-06-19,=9557.6820,=10669.1700,=2157448604146.1001,=1781580138337,=934974362213.6801,=33.9597,=0.6022,=43.9070,=28.3734,=18.8432
2015-06-18,=10303.8900,=11486.2300,=2320212931036.5000,=1914787271081,=1007424774953.2340,=36.5217,=0.6475,=43.9129,=28.3592,=18.8381
2015-06-17,=10727.9900,=11951.7100,=2416218239021.3999,=1994418290312,=1048635247957.9430,=38.0329,=0.6777,=43.9129,=28.3450,=18.8381
2015-06-16,=10605.3200,=11815.0500,=2389891596169.5996,=1973940141489,=1036894874591.0006,=37.6185,=0.6671,=43.9129,=28.2874,=18.8381
2015-06-15,=10906.5200,=12145.3900,=2464968792198.5000,=2035107694202,=1065464693901.7604,=38.8002,=0.6981,=43.9129,=28.2299,=18.8381
2015-06-12,=11092.9100,=12352.9500,=2633401798560.3999,=2144208363058,=1142864893575.4258,=40.7060,=0.7484,=43.9129,=28.2167,=18.8381
2015-06-11,=10889.1000,=12125.8100,=2582553796948,=2100503726106,=1121839891205.4272,=39.9200,=0.7302,=43.9141,=28.2034,=18.8360
2015-06-10,=10763.2500,=11985.6700,=2554409092791.8003,=2078687169435,=1110262960439.5476,=39.4850,=0.7183,=43.9141,=28.2033,=18.8360
2015-06-09,=10565.7690,=11764.5500,=2506332957410.0010,=2037309876310,=1090152988663.8868,=38.7418,=0.6972,=43.9141,=28.2031,=18.8360
2015-06-08,=10612.5800,=11816.6800,=2524604870582.6997,=2051312490956,=1094080127349.5002,=39.0792,=0.7054,=43.9141,=28.1620,=18.8360
2015-06-05,=10468.6500,=11656.1400,=2492939041661.2002,=2019428222538,=1078234064960.1708,=38.5890,=0.6919,=43.9141,=28.1210,=18.8360
2015-06-04,=10307,=11476,=2460894815152.1001,=1993296678077,=1062655348482.7080,=38.0930,=0.6827,=43.9567,=28.0345,=18.8220
2015-06-03,=10437.5000,=11619.7100,=2493868242301.3003,=2018087693895,=1076044277797.4878,=38.6034,=0.6922,=43.9567,=27.9480,=18.8220
2015-06-02,=10543.0600,=11737.2300,=2512755629725.8003,=2037585936645,=1088187269186.3647,=38.8958,=0.7010,=43.9567,=27.8854,=18.8220
2015-06-01,=10264.8200,=11427.4700,=2453672281070.6001,=1990783254922,=1060439029017.4847,=37.9812,=0.6813,=43.9567,=27.8228,=18.8220
2015-05-29,=9781.8720,=10889.8200,=2341852593000.8999,=1897983605493,=1010843754040.2860,=36.2503,=0.6420,=43.9567,=27.8194,=18.8220
2015-05-28,=9802.8510,=10913.1800,=2344357015308.5000,=1897616108824,=1013562048379.2728,=36.2891,=0.6432,=44.0079,=27.8161,=18.8185
2015-05-27,=10488.6900,=11654.4800,=2502502938567.5000,=2029839673209,=1081409374507.6132,=38.7371,=0.6967,=44.0079,=27.7643,=18.8185
