日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM市值加权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2022-03-29,=1079.9300,=1088.4700,=2259891568753.6304,=927448908558,=723602021496.4802,=6.9034,=0.0025,=11.7247,=10.0687,=8.4608
2022-03-28,=1090.7300,=1099.3500,=2282309553278.4004,=930312387612,=730615131915.1602,=6.9730,=0.0049,=11.7375,=10.0743,=8.4608
2022-03-25,=1106.8600,=1115.6100,=2311585080377.0298,=944247168333,=741671834419.5000,=7.0199,=0.0049,=11.7375,=10.0799,=8.4669
2022-03-24,=1134.5700,=1143.5400,=2365059297580.3506,=967468322421,=758114957196.6602,=7.1952,=0.0173,=11.7375,=10.0863,=8.4686
2022-03-23,=1144.0900,=1153.1300,=2385091387017.1304,=975725358190,=763308968822.8501,=7.2594,=0.0322,=11.7375,=10.0927,=8.4709
2022-03-22,=1134.3200,=1143.2800,=2364994025334.4199,=967972811517,=754589040754.3899,=7.1983,=0.0174,=11.7375,=10.0935,=8.4750
2022-03-21,=1152.3300,=1161.4300,=2399012572663.9004,=982859819551,=766609460926.3500,=7.3018,=0.0299,=11.7382,=10.0943,=8.4750
2022-03-18,=1144.3200,=1153.3600,=2380764658521.3003,=975810287719,=761064662619.9497,=7.2463,=0.0224,=11.7382,=10.1057,=8.4781
2022-03-17,=1142.7100,=1151.7400,=2367655282240.3301,=971600305790,=759711455344.2701,=7.2064,=0.0175,=11.7382,=10.1171,=8.4791
2022-03-16,=1125.4800,=1134.3800,=2332998452394.0195,=957545266016,=748429277829.1300,=7.0987,=0.0100,=11.7382,=10.1206,=8.4804
2022-03-15,=1093.4300,=1102.0700,=2185608379961.9399,=931037076832,=724531944857.8599,=6.7045,=0,=11.7382,=10.1242,=8.4825
2022-03-14,=1126.2800,=1135.1800,=2267651815077.2803,=963337877286,=747406582681.4799,=6.9562,=0,=11.7468,=10.1259,=8.4825
2022-03-11,=1161.2100,=1170.3900,=2342219600536.5103,=993255872123,=761196483542.3999,=7.1921,=0.0076,=11.7468,=10.1276,=8.4835
2022-03-10,=1153.3600,=1162.4700,=2329589828455.5000,=985499664686,=756282539195.9000,=7.1731,=0.0051,=11.7468,=10.1353,=8.4844
2022-03-09,=1129.6500,=1138.5700,=2287815990661.0693,=966164642170,=740452543467.4700,=7.0445,=0,=11.7468,=10.1429,=8.4847
2022-03-08,=1137.0700,=1146.0600,=2300663861141.6699,=974357653363,=745140413469.6099,=7.0841,=0,=11.7468,=10.1439,=8.4858
2022-03-07,=1169.9800,=1179.2300,=2357443700424.9102,=1001932213090,=767190664801.9901,=7.2589,=0.0051,=11.7498,=10.1449,=8.4858
2022-03-04,=1203.0900,=1212.6000,=2419069825580.1104,=1029417064221,=788815974713.5800,=7.4486,=0.0256,=11.7498,=10.1461,=8.4883
2022-03-03,=1209.8200,=1219.3800,=2429737601433.9800,=1034807233979,=793136724283.1801,=7.4815,=0.0308,=11.7498,=10.1473,=8.4902
2022-03-02,=1230.2800,=1240,=2458269502666.5400,=1042983402718,=806052394600.4001,=7.5693,=0.0360,=11.7498,=10.1499,=8.4951
2022-03-01,=1239.0200,=1248.8100,=2472238008370.2202,=1049602055595,=811607326421.5303,=7.6124,=0.0438,=11.7498,=10.1526,=8.5005
2022-02-28,=1249.5900,=1259.4600,=2486578707950.4199,=1059050741870,=818649791160.0402,=7.6565,=0.0439,=11.7533,=10.1550,=8.5005
2022-02-25,=1240.8800,=1250.6800,=2471014648474.7798,=1050891569758,=813198189919.9802,=7.6086,=0.0415,=11.7533,=10.1575,=8.5045
2022-02-24,=1214.9900,=1224.5900,=2425481421956.9497,=1027811050878,=796271426876.8000,=7.4684,=0.0260,=11.7533,=10.1721,=8.5063
2022-02-23,=1231.0800,=1240.8100,=2460912461254.3398,=1042301124013,=807048980826.3801,=7.5794,=0.0339,=11.7533,=10.1868,=8.5273
2022-02-22,=1183.9800,=1193.3400,=2372081376969.4697,=1003618038806,=776603179635.5900,=7.3058,=0.0052,=11.7533,=10.1898,=8.5382
2022-02-21,=1193.6000,=1203.0300,=2386777590617.4702,=1009595856001,=782953496329.4102,=7.3511,=0.0052,=11.8069,=10.1928,=8.5382
2022-02-18,=1204.3700,=1213.8900,=2403975644388,=1018313902660,=789980821721.6398,=7.4040,=0.0105,=11.8069,=10.1934,=8.5402
2022-02-17,=1207.8200,=1217.3700,=2410047637529.9897,=1021227811973,=791994963472.7603,=7.4227,=0.0158,=11.8069,=10.1940,=8.5422
2022-02-16,=1197.5600,=1207.0200,=2397391618000.5601,=1013195741433,=785642441961.1600,=7.3837,=0.0079,=11.8069,=10.1991,=8.5476
2022-02-15,=1203.1200,=1212.6300,=2404520277660.0200,=1018159813381,=789401271724.3101,=7.4057,=0.0079,=11.8069,=10.2043,=8.5605
