日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2021-06-30,=1588.2200,=1599.2800,=2889133208428.3799,=916416558998,=741109836962.8300,=23.5766,=0.9604,=22.0012,=20.6267,=19.6740
2021-06-29,=1562.0800,=1572.9600,=2826313906790.4600,=902289182040,=729124760078.2200,=23.0118,=0.9425,=21.9885,=20.6247,=19.6740
2021-06-28,=1562.9800,=1573.6800,=2829507459775.3604,=902531764992,=729598285692.0898,=23.1359,=0.9467,=21.9883,=20.6185,=19.6740
2021-06-25,=1534.8500,=1545.3600,=2790733471151.2803,=885920602256,=716723433510.3298,=22.4651,=0.8839,=21.9646,=20.6122,=19.6740
2021-06-24,=1504.8100,=1514.8400,=2728630494874.4902,=867444080970,=702515516876.2799,=22.0118,=0.8296,=21.9557,=20.5995,=19.6740
2021-06-23,=1534.3000,=1544.5200,=2774698885128.9307,=882516206843,=715842187737.4601,=22.4990,=0.8919,=21.9557,=20.5868,=19.6609
2021-06-22,=1523.3600,=1533.5100,=2728771229204.0400,=880372646267,=711983285688.6300,=22.2108,=0.8643,=21.9320,=20.5801,=19.6609
2021-06-21,=1528.1300,=1538.0900,=2739690560936.9097,=883283642369,=713961424439.0601,=22.2561,=0.8682,=21.9249,=20.5735,=19.6609
2021-06-18,=1494.7000,=1504.4400,=2690438978990.2104,=859034270878,=697734042718.5802,=21.8079,=0.7763,=21.8894,=20.5701,=19.6609
2021-06-17,=1473.5100,=1483.0700,=2663037186226.2803,=847724276292,=688122136626.1901,=21.4056,=0.7110,=21.8894,=20.5668,=19.6609
2021-06-16,=1406.4700,=1415.3800,=2540744595253.5400,=810333753601,=656905171731.3699,=20.4936,=0.4608,=21.9249,=20.5643,=19.6522
2021-06-15,=1448.2000,=1457.3800,=2598248613902.3999,=834478262227,=676980219292.9700,=21.0009,=0.6157,=21.9249,=20.5668,=19.6522
2021-06-11,=1436.2800,=1445.3800,=2285456972448.3398,=812136661826,=653511307054.5300,=19.8070,=0.2372,=21.9249,=20.5643,=19.6522
2021-06-10,=1450.4000,=1459.0600,=2300362726365.8901,=816138819120,=658372197701.7898,=20.5427,=0.4813,=21.9249,=20.5668,=19.6522
2021-06-09,=1427.3200,=1435.8000,=2264059097335.4502,=786477670749,=648926114462.1399,=20.2432,=0.3850,=21.9249,=20.5701,=19.6522
2021-06-08,=1419.0800,=1427.4800,=2246584846332.1904,=778370487602,=643674742204.5200,=20.3043,=0.4057,=21.9320,=20.5735,=19.6442
2021-06-07,=1433.5700,=1442.0400,=2265637551767.0703,=782992966284,=647863248445.8801,=20.6286,=0.5166,=21.9320,=20.5801,=19.6442
2021-06-04,=1431.5200,=1439.9700,=2258943598597.7002,=780903956874,=646240165893.7200,=20.5668,=0.4952,=21.9320,=20.5735,=19.6442
2021-06-03,=1414.5300,=1422.8100,=2246173286149.5303,=774681300176,=640257051466.9303,=20.3553,=0.4354,=21.9320,=20.5801,=19.6442
2021-06-02,=1426.8500,=1435.1900,=2269840183924.3105,=781838825855,=646089298708.7800,=20.5486,=0.4856,=21.9320,=20.5868,=19.6442
2021-06-01,=1460.5400,=1469.0800,=2332559364386.8398,=801086121149,=661597881325.6801,=20.9779,=0.5942,=21.9557,=20.5995,=19.6246
2021-05-31,=1442.6700,=1450.9600,=2298040158170.4497,=790641857859,=653613529351.8099,=20.5735,=0.4951,=21.9557,=20.5868,=19.6246
2021-05-28,=1386.0400,=1394,=2214219011597.5303,=757271288270,=626169229222.9700,=19.8417,=0.2537,=21.9557,=20.5995,=19.6246
2021-05-27,=1397.7700,=1405.7500,=2247894813257.4204,=767045499084,=632510949986.6200,=19.9766,=0.2990,=21.9557,=20.6122,=19.6246
2021-05-26,=1364.0400,=1371.7600,=2191687455814.7000,=749703910455,=618418996976.5399,=19.5357,=0.1872,=21.9557,=20.6185,=19.6246
2021-05-25,=1370.1200,=1377.8200,=2202520040898.2305,=754456758925,=622186604882.6799,=19.5178,=0.1832,=21.9646,=20.6247,=19.6246
2021-05-24,=1330.8700,=1338.3500,=2141583337270.8501,=731352727388,=603971089362.4998,=19.0312,=0.1045,=21.9646,=20.6516,=19.6442
2021-05-21,=1315.2100,=1322.6000,=2118021958153.4800,=723971134590,=597812717552.5100,=18.8379,=0.0650,=21.9646,=20.6786,=19.6522
2021-05-20,=1329.7900,=1337.2700,=2141692849260.0200,=730659015892,=603729001376.1299,=19.0967,=0.1055,=21.9646,=20.6845,=19.6609
2021-05-19,=1326.1400,=1333.3000,=2138446749259.4905,=727878269274,=601597458631.2400,=18.9843,=0.0909,=21.9646,=20.6904,=19.6740
2021-05-18,=1321.6400,=1328.7700,=2134633519208.6001,=725756010941,=599353978089.4600,=18.8889,=0.0761,=21.9883,=20.7098,=19.6740
2021-05-17,=1328.9200,=1336.0900,=2146290257591.3303,=730651533194,=602964860310.1902,=18.8993,=0.0765,=21.9883,=20.7291,=19.6752
2021-05-14,=1300.5400,=1307.5500,=2105973715999.2300,=713841569511,=589288014997.5300,=18.3967,=0.0462,=21.9883,=20.7356,=19.6955
2021-05-13,=1275.4800,=1282.3600,=2074589304832.8799,=699160293488,=573845147095.3700,=18.1275,=0.0412,=21.9883,=20.7420,=19.7570
2021-05-12,=1270.9100,=1277.7700,=2070760560081.1201,=698880814724,=573372939534.8000,=18.1260,=0.0363,=21.9883,=20.7542,=19.7820
2021-05-11,=1258.1100,=1264.9000,=2038699060282.9500,=690791727520,=567007203896.2300,=17.9152,=0.0156,=21.9885,=20.7663,=19.7820
2021-05-10,=1254.4900,=1261.2500,=2032359182991.9199,=688563785493,=565559285604.1801,=17.8384,=0.0052,=21.9885,=20.7684,=19.8046
2021-05-07,=1263.9000,=1270.7100,=2043982415799.8401,=694944178079,=570313831415.2899,=17.9902,=0.0211,=21.9885,=20.7705,=19.8103
2021-05-06,=1310.1300,=1317.1900,=2113770367003.2900,=722570852516,=592259011634.3600,=18.4838,=0.0212,=21.9885,=20.7716,=19.8586
2021-04-30,=1322.2400,=1329.2800,=2139535284430.9504,=732262578682,=598751878061.4000,=18.6508,=0.0266,=21.9885,=20.7727,=19.8655
2021-04-29,=1324.0500,=1331,=2130554430352.0701,=726244045118,=579400714195.8000,=17.9259,=0.0107,=22.0012,=20.7740,=19.8655
2021-04-28,=1324.2400,=1331.1800,=2133759607507.3401,=725702867437,=572899797897.4700,=19.5911,=0.1183,=22.0012,=20.7753,=19.8881
2021-04-27,=1311.9100,=1318.8000,=2116251853455.1001,=717997680952,=562946106112.8201,=19.8586,=0.1838,=22.0012,=20.7758,=19.8995
2021-04-26,=1314.9100,=1321.8100,=2114999263994.2300,=718272897613,=550038250429.8101,=19.9818,=0.2283,=22.0012,=20.7762,=19.9005
2021-04-23,=1311.8300,=1318.6900,=2111875643248.7000,=716861984527,=538827869456.5399,=20.2543,=0.3333,=22.0012,=20.7871,=19.9005
2021-04-22,=1305.1800,=1312.0100,=2105867882845.8401,=713540806299,=536201830214.1001,=20.2887,=0.3352,=22.0037,=20.7979,=19.8995
2021-04-21,=1286.8600,=1293.5900,=2075902903901.8804,=701832412348,=529807795207.3400,=20.1034,=0.2486,=22.0037,=20.8058,=19.8995
2021-04-20,=1290.5000,=1297.2500,=2084287142463.3401,=703605138173,=530516628298.9100,=20.1379,=0.2556,=22.0037,=20.8137,=19.8995
2021-04-19,=1299.0100,=1305.8000,=2098004467255.0601,=693144777017,=523168213814.4601,=20.3023,=0.3296,=22.0037,=20.8291,=19.8995
2021-04-16,=1274.7000,=1281.3000,=2057964969913.4800,=679547327859,=512665648059.9299,=19.8881,=0.1966,=22.0037,=20.8444,=19.8995
2021-04-15,=1264.1600,=1270.7000,=2050759916546.1499,=673286015499,=505665143143.4299,=19.9426,=0.2147,=22.0096,=20.8665,=19.8995
2021-04-14,=1254.7100,=1261.2100,=2041441759158.5095,=670068428083,=502097757033.7099,=19.9279,=0.2102,=22.0096,=20.8886,=19.8995
2021-04-13,=1241.4000,=1247.8300,=2022794399842.9700,=664117132847,=496772725971.8000,=19.6442,=0.1371,=22.0096,=20.8966,=19.8995
2021-04-12,=1243.5000,=1249.9300,=2023476608320.2100,=665203476264,=497017452311.0098,=19.6609,=0.1437,=22.0096,=20.9047,=19.9005
2021-04-09,=1271.4400,=1278.0300,=2068586854993.7900,=678970898642,=508801156022.5800,=20.1406,=0.2428,=22.0096,=20.9109,=19.9431
2021-04-08,=1291.8600,=1298.5500,=2097604438113.5901,=692836877475,=513314279956.7201,=20.3300,=0.3198,=22.0456,=20.9170,=19.9005
2021-04-07,=1298.7800,=1305.5100,=2113504280072.0801,=696954812312,=516398454393.2400,=20.2392,=0.2982,=22.0456,=20.9281,=19.9005
2021-04-06,=1296.6200,=1303.3300,=2115123665711.3201,=698771885385,=517376225426.0700,=20.1908,=0.2824,=22.0456,=20.9393,=19.9005
2021-04-02,=1299.9200,=1306.6500,=2122991520861.4600,=699263104554,=519317569056.8801,=20.2521,=0.2959,=22.0456,=20.9416,=19.9005
2021-04-01,=1266.7500,=1273.3000,=2063566956300.1201,=683319736615,=506837941872.8099,=19.8046,=0.1786,=22.0456,=20.9440,=19.9005
2021-03-31,=1248.3300,=1254.7400,=2031943276695.8601,=676432067421,=502397074895.5601,=19.5061,=0.1257,=22.0631,=20.9626,=19.9005
2021-03-30,=1248.3400,=1254.7500,=2030837973266.9600,=675560331372,=495843807143.4700,=20.3952,=0.3193,=22.0631,=20.9812,=19.9431
2021-03-29,=1250.7700,=1257.1900,=2028388890217.5200,=676682127476,=496285721071.3001,=20.5095,=0.3515,=22.0631,=21.0007,=19.9431
2021-03-26,=1256.6600,=1263.1100,=2033468431735.8101,=679502269749,=498420785272.5900,=20.6247,=0.3841,=22.0631,=21.0202,=19.9431
2021-03-25,=1219.7100,=1225.9700,=1978545581149.6001,=658492464135,=477515018331.3602,=20.2082,=0.2822,=22.0631,=21.0230,=19.9431
2021-03-24,=1221.4500,=1227.7200,=1990220762582.2600,=657559553767,=477336829430.0200,=20.1876,=0.2778,=22.1021,=21.0257,=19.9005
2021-03-23,=1236.4700,=1242.8200,=2017553871393.3201,=662330197537,=448838311660.6701,=20.5218,=0.3478,=22.1021,=21.0302,=19.9005
2021-03-22,=1242.7600,=1249.1300,=2036188324021.8999,=666589150183,=445075849226.0100,=20.7291,=0.3875,=22.1021,=21.0346,=19.9005
2021-03-19,=1231.2900,=1237.6100,=2014890081583.1001,=659217052166,=437034711933.9101,=20.6122,=0.3711,=22.1021,=21.0380,=19.9005
2021-03-18,=1241.3100,=1247.6800,=2033288493089.1299,=665807476646,=441312195072.7400,=20.7705,=0.3987,=22.1021,=21.0414,=19.9005
2021-03-17,=1236.5400,=1242.8900,=2026132116334.1399,=661020075609,=439120038455.5101,=20.7762,=0.4140,=22.1330,=21.0744,=19.8995
2021-03-16,=1220.3700,=1226.6300,=1998973313044.9004,=650405543982,=432462730140.1101,=20.5868,=0.3718,=22.1330,=21.1075,=19.8995
2021-03-15,=1223.3900,=1229.6700,=2005609187831.6001,=650678131920,=434212934836.9400,=20.4973,=0.3484,=22.1330,=21.1133,=19.8995
2021-03-12,=1261.3200,=1267.8000,=1817538872639.1699,=654683096076,=429166979432.5000,=17.8088,=0,=22.1330,=21.1191,=19.8995
2021-03-11,=1267.3000,=1273.8100,=1825009021838.9900,=656461163144,=431553755987.0200,=19.1474,=0.0523,=22.1330,=21.1194,=19.9005
2021-03-10,=1232.7300,=1239.0600,=1768612008751.6101,=641392722873,=419583833297.2100,=18.8462,=0.0197,=22.1712,=21.1197,=19.9005
2021-03-09,=1230.1400,=1236.4500,=1756359567425.6602,=636125082074,=417678260047.5401,=19.0431,=0.0397,=22.1712,=21.1481,=19.9431
2021-03-08,=1275.4600,=1282,=1819673111952.4695,=657412946234,=432323718314.6101,=19.9431,=0.1933,=22.1712,=21.1766,=19.9760
2021-03-05,=1329.8400,=1336.6700,=1892536575827.3403,=685801584736,=450938827091.4800,=20.5618,=0.3423,=22.1712,=21.1777,=20.0032
2021-03-04,=1324.1600,=1330.9600,=1886908756088.4399,=680810016194,=449239738018.0901,=20.5442,=0.3378,=22.1712,=21.1787,=20.0032
2021-03-03,=1359.4000,=1366.3800,=1927723454547.0100,=700479543667,=460928775591.9900,=20.9170,=0.4150,=22.1737,=21.1854,=19.9760
2021-03-02,=1352.0400,=1358.9800,=1918912376244.6201,=696564754310,=458510323744.7800,=20.7420,=0.3562,=22.1737,=21.1921,=19.9760
2021-03-01,=1358.1400,=1365.1100,=1922413223779.1299,=699461370470,=461024291182.4900,=20.7979,=0.3793,=22.1737,=21.1964,=19.9760
2021-02-26,=1325.5900,=1332.3900,=1875788786275.6101,=681653818666,=450463806486.8200,=20.3278,=0.2917,=22.1737,=21.2006,=19.9760
2021-02-25,=1349.7100,=1356.6400,=1915265111530.4497,=696825246573,=458074817561.5801,=20.7753,=0.3706,=22.1737,=21.2073,=19.9760
2021-02-24,=1365.6400,=1372.6500,=1931893977258.2800,=700573220410,=463260273436.6801,=21.1075,=0.4507,=22.2620,=21.2139,=19.9005
2021-02-23,=1390.5300,=1397.6600,=1970920433987.0205,=718556665541,=472164354821.8600,=21.4383,=0.5603,=22.2620,=21.2151,=19.9005
2021-02-22,=1389.9200,=1397.0500,=1961942550557.0696,=714524329678,=471775931355.2000,=20.1443,=0.2500,=22.2620,=21.2139,=19.9005
2021-02-19,=1427.9100,=1435.2400,=2024487747354.1604,=713589721615,=485603515588.9000,=20.3311,=0.2950,=22.2620,=21.2151,=19.9005
2021-02-18,=1429.7400,=1437.0800,=2029062481856.8096,=714252691377,=486386444839.2600,=20.1590,=0.2609,=22.2620,=21.2163,=19.9005
2021-02-10,=1437.0200,=1444.4000,=2022115524409.8296,=707290128887,=488472439136.6600,=20.1813,=0.2701,=22.2834,=21.2168,=19.8995
2021-02-09,=1427.6800,=1435.0100,=2004817685813.2305,=702080852363,=485136893148.2599,=19.9760,=0.2132,=22.2834,=21.2172,=19.8995
2021-02-08,=1382.4800,=1389.5800,=1927844249148.4504,=676327313921,=468795208011.2100,=19.4488,=0.1185,=22.2834,=21.2452,=19.8995
2021-02-05,=1368.8000,=1375.8300,=1920847542617.6899,=673098370617,=464150270680.9299,=19.2279,=0.0672,=22.2834,=21.2732,=19.9005
2021-02-04,=1394.1000,=1401.2500,=1953430106107.8696,=679573417642,=472375504529.9500,=19.6522,=0.1278,=22.2834,=21.2767,=20.0032
2021-02-03,=1410.1500,=1417.3800,=1968927072655.0696,=687664116224,=476212845348.4900,=20.0032,=0.1970,=22.2932,=21.2802,=20.0032
2021-02-02,=1438.0600,=1445.4400,=2003064415090.9705,=695960596352,=486465179516.7600,=21.9646,=0.6947,=22.2932,=21.2838,=20.0428
2021-02-01,=1421.4800,=1428.7800,=1992956235496.8301,=686994564421,=481175363305.2101,=21.8029,=0.6308,=22.2932,=21.2802,=20.0428
2021-01-29,=1421.9600,=1429.2600,=1991291586344.6699,=689752802792,=482231163322.4000,=21.6171,=0.5814,=22.2932,=21.2767,=20.0428
2021-01-28,=1421.5900,=1428.8800,=1979236370495.9299,=684985358945,=480707972250.9800,=21.7776,=0.6250,=22.2932,=21.2732,=20.0428
2021-01-27,=1458.3700,=1465.8600,=2031955348882.8501,=704183923024,=493574534881.9100,=22.2834,=0.7874,=22.4171,=21.2452,=19.9005
2021-01-26,=1478.4500,=1486.0400,=2079290478122.3301,=715954881046,=500755338031.9599,=22.5732,=0.8175,=22.4171,=21.2172,=19.9005
2021-01-25,=1498.6000,=1506.2900,=2100705673593.6599,=730239695585,=506980481077.3500,=22.9619,=0.9040,=22.2932,=21.2168,=19.9005
2021-01-22,=1486.3100,=1493.9400,=2079601227238.3401,=717097229946,=501079138589.0300,=21.0257,=0.4194,=22.2620,=21.2163,=19.9005
2021-01-21,=1482.2800,=1489.8900,=2076769619873.6001,=712288919835,=501105102220.2799,=22.6702,=0.8618,=22.2620,=21.2168,=19.9005
2021-01-20,=1481.4500,=1489.0600,=2067367072120.4600,=703891542707,=500179402359.8101,=22.6500,=0.8525,=22.2620,=21.2163,=19.8995
2021-01-19,=1443.9200,=1451.3300,=2019469442899.5896,=669315392132,=487294740727.1500,=22.1737,=0.8017,=22.1737,=21.2151,=19.8995
2021-01-18,=1481.2500,=1488.8500,=2070547663034.3999,=688639338385,=499670051680.2900,=22.4744,=0.8333,=22.1712,=21.2139,=19.8995
2021-01-15,=1447.5800,=1455.0100,=2027036921169.2600,=660645227001,=485674910519.1000,=21.9320,=0.7143,=22.1330,=21.2073,=19.8995
2021-01-14,=1447.2700,=1454.7000,=2041169363817.6396,=659092558026,=486640026622.7200,=21.8765,=0.6864,=22.1330,=21.2006,=19.8995
2021-01-13,=1407.4100,=1414.6400,=1983265224491.3501,=639947187642,=472480034123.3700,=21.1766,=0.4786,=22.1712,=21.1964,=19.8655
2021-01-12,=1405.2200,=1412.4400,=1983669471453.4104,=641583038991,=471850709736.4200,=21.2802,=0.5431,=22.1712,=21.2006,=19.8655
2021-01-11,=1390.6600,=1397.7900,=1964656602864.5601,=637142908486,=467171464798.6000,=21.2163,=0.5217,=22.1712,=21.1964,=19.8655
2021-01-08,=1378.7400,=1385.8200,=1940489004478.6201,=631843873261,=462813945749.5900,=21.1921,=0.5000,=22.1712,=21.1921,=19.8655
2021-01-07,=1381.9400,=1389.0400,=1930475062178.1299,=634747199342,=463740240877.5800,=21.3264,=0.5487,=22.1712,=21.1897,=19.8655
2021-01-06,=1415.0200,=1422.2900,=1981016486874.6499,=650526565791,=475569112971.9900,=21.8643,=0.6607,=22.2620,=21.1787,=19.8103
2021-01-05,=1425.1600,=1432.4800,=1982024435334.8799,=656840342989,=478453693452.8800,=22.1021,=0.7748,=22.2620,=21.1492,=19.8103
2021-01-04,=1422.1200,=1429.4200,=1966645600537.5305,=656966997859,=477303166994.6201,=22.0037,=0.7455,=22.2620,=21.1197,=19.8103
2020-12-31,=1393.0300,=1400.1800,=1931431147474.4099,=640635223384,=466803401682.6201,=21.5066,=0.6055,=22.2620,=21.1194,=19.8103
2020-12-30,=1362.9100,=1369.9100,=1880993339269.9199,=621717432692,=456275634434.9300,=21.0414,=0.4907,=22.2620,=21.1191,=19.8103
2020-12-29,=1337.4700,=1344.3300,=1834800564988.8301,=609542857862,=446488695988.5102,=20.8137,=0.4112,=22.2932,=21.1194,=19.7820
2020-12-28,=1339.0100,=1345.8800,=1833003734936.5496,=610021673699,=447054373583.3900,=20.8444,=0.4151,=22.2932,=21.1197,=19.7820
2020-12-25,=1349.7900,=1356.7200,=1856995852196.2100,=614046871476,=450402790198.0701,=21.0202,=0.4667,=22.2932,=21.1492,=19.7820
2020-12-24,=1348.0100,=1354.9300,=1855015673761.3896,=610602663363,=449655724262.0500,=20.8886,=0.4231,=22.2932,=21.1787,=19.7820
2020-12-23,=1376.6000,=1383.6600,=1896273851414.8701,=624637385789,=459416905151.9302,=21.3688,=0.5534,=22.2932,=21.1897,=19.7820
2020-12-22,=1358.6200,=1365.5900,=1871469205397.0601,=616161802767,=453646215866.7801,=21.1787,=0.5000,=22.4171,=21.1787,=19.7570
2020-12-21,=1388.6700,=1395.8000,=1898999239817.7705,=626088582771,=463182953159.8199,=21.6115,=0.5941,=22.4171,=21.1601,=19.7570
2020-12-18,=1361.1100,=1368.0900,=1871939335224.6499,=613786287454,=453875413318.5800,=21.1197,=0.5000,=22.4171,=21.1197,=19.7570
2020-12-17,=1363.3600,=1370.3600,=1883715339487.8799,=615295286150,=454606394644.4100,=21.2006,=0.5051,=22.4171,=21.1599,=19.7570
2020-12-16,=1345.1300,=1352.0400,=1857689779602.0400,=607297817316,=448990343046.3400,=20.9812,=0.4796,=22.4171,=21.1191,=19.7570
2020-12-15,=1363.1800,=1370.1800,=1897581484664.5000,=616202810572,=456037672753.5500,=19.9005,=0.2577,=22.5995,=21.1665,=19.6955
2020-12-14,=1375.0600,=1382.1200,=1919584719112.9600,=618391747760,=460922941748.2300,=21.1191,=0.4896,=22.5995,=21.2139,=19.6955
2020-12-11,=1362.9600,=1369.9600,=1181564469277.5200,=505129105912,=350613311811.8001,=19.7570,=0.2105,=22.5995,=21.2156,=19.6955
2020-12-10,=1360.1800,=1367.1700,=1168246279503.3398,=496970998442,=342101273952.2401,=19.6752,=0.1915,=22.5995,=21.2172,=19.6955
2020-12-09,=1365.0400,=1372.0400,=1162724580685.7000,=493414208174,=337485598734.4900,=19.6955,=0.1935,=22.5995,=21.2452,=19.7820
2020-12-08,=1398.7300,=1405.9100,=1187737944632.3799,=503425325552,=343415017371.1201,=18.8745,=0.0326,=22.6359,=21.2732,=19.7820
2020-12-07,=1406.1900,=1413.4100,=1191623217956.3604,=503940975452,=343047776371.3701,=19.1568,=0.0549,=22.6359,=21.2803,=19.8103
2020-12-04,=1404.8700,=1412.0800,=1189292350064.8098,=501513729869,=341362230537.3900,=17.8664,=0,=22.6359,=21.2873,=19.8655
2020-12-03,=1410.8300,=1418.0700,=1195780787407.6201,=503462434355,=343049236808.5299,=17.9877,=0,=22.6359,=21.3365,=19.8995
2020-12-02,=1408.4900,=1415.7200,=1191973136062.8999,=501571982193,=343318237400.6200,=19.2453,=0.0568,=22.6359,=21.3856,=20.0428
2020-12-01,=1404.2400,=1411.4500,=1186222644142.6101,=498445544521,=340780128157.4400,=19.1956,=0.0460,=22.6647,=21.4154,=20.0428
2020-11-30,=1385.4800,=1392.5900,=1166677110280.8398,=489577952837,=334887713151.4900,=18.9981,=0.0233,=22.6647,=21.4452,=20.0488
2020-11-27,=1387.7700,=1394.8900,=1161977126579.3701,=486948875534,=332884584017.3101,=18.9118,=0.0118,=22.6647,=21.4733,=20.1060
2020-11-26,=1385.3100,=1392.4200,=1158368835112.3501,=484214603022,=331030400623.5200,=20.1060,=0.1905,=22.6647,=21.5014,=20.1402
2020-11-25,=1388.3600,=1395.4900,=1159084883824.5698,=485096388920,=331909216400.1900,=20.1725,=0.2169,=22.6647,=21.5243,=20.1520
2020-11-24,=1412.7500,=1420,=1176127610459.2502,=493062472663,=336816391526.2301,=20.4595,=0.2805,=22.7046,=21.5473,=20.1402
2020-11-23,=1418.1000,=1425.3800,=1181127539667.2400,=494513699905,=337292682019.1099,=19.2495,=0.0247,=22.7046,=21.5857,=20.1402
2020-11-20,=1430.7200,=1438.0600,=1193632618571.0500,=497760190755,=340599322691.3300,=20.6904,=0.3125,=22.7046,=21.6240,=20.1520
2020-11-19,=1435.9200,=1443.3000,=1201783476967.8799,=500718230993,=341412098440.1801,=20.7663,=0.3165,=22.7046,=21.6407,=20.1520
2020-11-18,=1419.2300,=1426.5100,=1184158849502.5801,=492298578645,=337158293105.3700,=19.4436,=0.0641,=22.7046,=21.6573,=20.1520
2020-11-17,=1430.8100,=1438.1500,=1192583605302.0601,=451950252715,=340184969266.9301,=19.6246,=0.0779,=22.7626,=21.6769,=20.1520
2020-11-16,=1446.9500,=1454.3800,=1206136279110.2998,=458348728121,=344060674190.5801,=19.7820,=0.0921,=22.7626,=21.6965,=20.2208
2020-11-13,=1436.8900,=1444.2600,=1197747870582.9902,=454151824966,=344077455028.3200,=19.6740,=0.0800,=22.7626,=21.7001,=20.3144
2020-11-12,=1413.2900,=1420.5500,=1176704090022.1001,=444477479516,=337025812038.1500,=19.4394,=0.0541,=22.7626,=21.7036,=20.3420
2020-11-11,=1395.5100,=1402.6700,=1160894138512.6599,=440056426788,=331238227113.7700,=19.1947,=0.0137,=22.7626,=21.7277,=20.3629
2020-11-10,=1441.9600,=1449.3700,=1202567053981.1599,=455321221225,=343624827303.3702,=19.8655,=0.0694,=22.7823,=21.7518,=20.3629
2020-11-09,=1485.1500,=1492.7700,=1239768349558.7100,=466753693831,=353235984551.5399,=20.4444,=0.1972,=22.7823,=21.8118,=20.4444
2020-11-06,=1441.4700,=1448.8700,=1201932036934.0901,=442588613866,=339929707528.6700,=18.5591,=0,=22.7823,=21.8717,=20.4793
2020-11-05,=1475.3800,=1482.9500,=1229125224954.2700,=441395748047,=347164628782.8500,=20.3144,=0.1449,=22.7823,=21.8782,=20.5082
2020-11-04,=1458.9000,=1466.3800,=1217884174405.8899,=422092260339,=343913927253.8599,=20.1402,=0.1029,=22.7823,=21.8847,=20.6786
2020-11-03,=1449.0100,=1456.4400,=1211363557396.1699,=421126430181,=343050011248.2301,=20.0488,=0.0896,=22.8720,=21.8871,=20.6786
2020-11-02,=1400.9100,=1408.1000,=1170828672881.1699,=407602149639,=331422343133.1700,=19.3672,=0.0152,=22.8720,=21.8894,=20.7727
2020-10-30,=1393.9100,=1401.0600,=1163014167246.0400,=402523749270,=330257052096.7201,=19.3346,=0,=22.8720,=21.9071,=20.9047
2020-10-29,=1412.0600,=1419.3000,=1177101621272.9500,=404819370227,=271180146917.6100,=19.8103,=0.0156,=22.8720,=21.9249,=20.9393
2020-10-28,=1406.0700,=1413.2400,=1170231385785.8098,=400077725310,=214405945795,=21.5014,=0.3333,=22.8720,=21.9403,=20.9440
2020-10-27,=1385.7500,=1392.8100,=1151903204752.3501,=387292688014,=178538817616.3800,=20.3629,=0.0968,=22.8756,=21.9557,=20.9393
2020-10-26,=1356.1100,=1363.0200,=1126704682503.9302,=381252435265,=173565337577.6700,=20.2208,=0.0656,=22.8756,=21.9720,=20.9440
2020-10-23,=1336.5300,=1343.3400,=1110865996069.6602,=369599252479,=170903622407.6500,=19.8995,=0.0167,=22.8756,=21.9883,=21.0346
2020-10-22,=1376.5800,=1383.5900,=1147571375610.1001,=381398088346,=173103995613.9700,=20.7727,=0.1186,=22.8756,=21.9884,=21.2139
2020-10-21,=1396.9800,=1404.1000,=1162595061293.5698,=385443684948,=172302180456.6200,=21.2139,=0.1897,=22.8756,=21.9885,=21.2172
2020-10-20,=1426.1800,=1433.4500,=1188391902949.8098,=395541621137,=175789309552.8100,=21.6965,=0.3333,=23.3035,=21.9949,=21.2172
