日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB中位数,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2021-04-14,=1254.7100,=1261.2100,=2041441759158.5095,=670068428083,=502097757033.7099,=7.9812,=0.6477,=8.1951,=7.2073,=6.6273
2021-04-13,=1241.4000,=1247.8300,=2022794399842.9700,=664117132847,=496772725971.8000,=7.4176,=0.5486,=8.1951,=7.2037,=6.6273
2021-04-12,=1243.5000,=1249.9300,=2023476608320.2100,=665203476264,=497017452311.0098,=7.5652,=0.5517,=8.1951,=7.2000,=6.6273
2021-04-09,=1271.4400,=1278.0300,=2068586854993.7900,=678970898642,=508801156022.5800,=7.9323,=0.6243,=8.1951,=7.1919,=6.6273
2021-04-08,=1291.8600,=1298.5500,=2097604438113.5901,=692836877475,=513314279956.7201,=7.8600,=0.5930,=8.1962,=7.1839,=6.6157
2021-04-07,=1298.7800,=1305.5100,=2113504280072.0801,=696954812312,=516398454393.2400,=7.8533,=0.5906,=8.1962,=7.1753,=6.6157
2021-04-06,=1296.6200,=1303.3300,=2115123665711.3201,=698771885385,=517376225426.0700,=7.8851,=0.6176,=8.1962,=7.1668,=6.6157
2021-04-02,=1299.9200,=1306.6500,=2122991520861.4600,=699263104554,=519317569056.8801,=7.8486,=0.5917,=8.1962,=7.1627,=6.6157
2021-04-01,=1266.7500,=1273.3000,=2063566956300.1201,=683319736615,=506837941872.8099,=7.8719,=0.6012,=8.1962,=7.1586,=6.6157
2021-03-31,=1248.3300,=1254.7400,=2031943276695.8601,=676432067421,=502397074895.5601,=7.7655,=0.5928,=8.2077,=7.1526,=6.6101
2021-03-30,=1248.3400,=1254.7500,=2030837973266.9600,=675560331372,=495843807143.4700,=8.0662,=0.6988,=8.2077,=7.1465,=6.6101
2021-03-29,=1250.7700,=1257.1900,=2028388890217.5200,=676682127476,=496285721071.3001,=8.1095,=0.7455,=8.2077,=7.1430,=6.6101
2021-03-26,=1256.6600,=1263.1100,=2033468431735.8101,=679502269749,=498420785272.5900,=8.3354,=0.8659,=8.2077,=7.1395,=6.6101
2021-03-25,=1219.7100,=1225.9700,=1978545581149.6001,=658492464135,=477515018331.3602,=8.1195,=0.7607,=8.1962,=7.1365,=6.6101
2021-03-24,=1221.4500,=1227.7200,=1990220762582.2600,=657559553767,=477336829430.0200,=8.0052,=0.6667,=8.2077,=7.1336,=6.6045
2021-03-23,=1236.4700,=1242.8200,=2017553871393.3201,=662330197537,=448838311660.6701,=8.1281,=0.7764,=8.2077,=7.1157,=6.6045
2021-03-22,=1242.7600,=1249.1300,=2036188324021.8999,=666589150183,=445075849226.0100,=8.1505,=0.7813,=8.2077,=7.0978,=6.6045
2021-03-19,=1231.2900,=1237.6100,=2014890081583.1001,=659217052166,=437034711933.9101,=8.0450,=0.7044,=8.2077,=7.0972,=6.6045
2021-03-18,=1241.3100,=1247.6800,=2033288493089.1299,=665807476646,=441312195072.7400,=8.2077,=0.7975,=8.2077,=7.0965,=6.6045
2021-03-17,=1236.5400,=1242.8900,=2026132116334.1399,=661020075609,=439120038455.5101,=8.0392,=0.7070,=8.2245,=7.0873,=6.5933
2021-03-16,=1220.3700,=1226.6300,=1998973313044.9004,=650405543982,=432462730140.1101,=8.0079,=0.6923,=8.2245,=7.0781,=6.5933
2021-03-15,=1223.3900,=1229.6700,=2005609187831.6001,=650678131920,=434212934836.9400,=8.1270,=0.7806,=8.2245,=7.0720,=6.5933
2021-03-12,=1261.3200,=1267.8000,=1817538872639.1699,=654683096076,=429166979432.5000,=7.7229,=0.6299,=8.2245,=7.0659,=6.5933
2021-03-11,=1267.3000,=1273.8100,=1825009021838.9900,=656461163144,=431553755987.0200,=7.8711,=0.6405,=8.2245,=7.0608,=6.5933
2021-03-10,=1232.7300,=1239.0600,=1768612008751.6101,=641392722873,=419583833297.2100,=7.6490,=0.6316,=8.2272,=7.0558,=6.5843
2021-03-09,=1230.1400,=1236.4500,=1756359567425.6602,=636125082074,=417678260047.5401,=7.7521,=0.6358,=8.2272,=7.0464,=6.5843
2021-03-08,=1275.4600,=1282,=1819673111952.4695,=657412946234,=432323718314.6101,=8.1193,=0.7667,=8.2272,=7.0371,=6.5843
2021-03-05,=1329.8400,=1336.6700,=1892536575827.3403,=685801584736,=450938827091.4800,=8.5694,=0.9128,=8.2272,=7.0240,=6.5843
2021-03-04,=1324.1600,=1330.9600,=1886908756088.4399,=680810016194,=449239738018.0901,=8.3189,=0.8581,=8.2245,=7.0109,=6.5843
2021-03-03,=1359.4000,=1366.3800,=1927723454547.0100,=700479543667,=460928775591.9900,=8.7558,=0.9524,=8.2245,=7.0040,=6.5722
2021-03-02,=1352.0400,=1358.9800,=1918912376244.6201,=696564754310,=458510323744.7800,=8.6030,=0.9384,=8.1962,=6.9972,=6.5722
2021-03-01,=1358.1400,=1365.1100,=1922413223779.1299,=699461370470,=461024291182.4900,=8.5502,=0.9172,=8.1951,=6.9945,=6.5722
2021-02-26,=1325.5900,=1332.3900,=1875788786275.6101,=681653818666,=450463806486.8200,=7.9939,=0.7083,=8.1209,=6.9918,=6.5722
2021-02-25,=1349.7100,=1356.6400,=1915265111530.4497,=696825246573,=458074817561.5801,=8.0852,=0.7762,=8.1209,=6.9854,=6.5722
2021-02-24,=1365.6400,=1372.6500,=1931893977258.2800,=700573220410,=463260273436.6801,=8.5624,=0.9225,=8.1951,=6.9789,=6.5551
2021-02-23,=1390.5300,=1397.6600,=1970920433987.0205,=718556665541,=472164354821.8600,=8.4626,=0.9078,=8.1209,=6.9779,=6.5551
2021-02-22,=1389.9200,=1397.0500,=1961942550557.0696,=714524329678,=471775931355.2000,=8.7794,=0.9571,=8.1047,=6.9769,=6.5551
2021-02-19,=1427.9100,=1435.2400,=2024487747354.1604,=713589721615,=485603515588.9000,=8.3669,=0.9065,=8.0945,=6.9703,=6.5551
2021-02-18,=1429.7400,=1437.0800,=2029062481856.8096,=714252691377,=486386444839.2600,=8.2294,=0.8551,=8.0842,=6.9636,=6.5551
2021-02-10,=1437.0200,=1444.4000,=2022115524409.8296,=707290128887,=488472439136.6600,=8.2975,=0.8978,=8.0842,=6.9601,=6.5314
2021-02-09,=1427.6800,=1435.0100,=2004817685813.2305,=702080852363,=485136893148.2599,=8.2245,=0.8529,=8.0781,=6.9566,=6.5314
2021-02-08,=1382.4800,=1389.5800,=1927844249148.4504,=676327313921,=468795208011.2100,=8.2621,=0.8741,=8.0763,=6.9398,=6.5314
2021-02-05,=1368.8000,=1375.8300,=1920847542617.6899,=673098370617,=464150270680.9299,=8.0306,=0.7687,=8.0762,=6.9230,=6.5314
2021-02-04,=1394.1000,=1401.2500,=1953430106107.8696,=679573417642,=472375504529.9500,=8.3760,=0.9098,=8.0762,=6.9172,=6.5314
2021-02-03,=1410.1500,=1417.3800,=1968927072655.0696,=687664116224,=476212845348.4900,=8.4686,=0.9167,=8.0762,=6.9113,=6.5037
2021-02-02,=1438.0600,=1445.4400,=2003064415090.9705,=695960596352,=486465179516.7600,=8.8755,=0.9924,=8.0644,=6.9093,=6.5037
2021-02-01,=1421.4800,=1428.7800,=1992956235496.8301,=686994564421,=481175363305.2101,=8.9211,=1,=8.0516,=6.9073,=6.5037
2021-01-29,=1421.9600,=1429.2600,=1991291586344.6699,=689752802792,=482231163322.4000,=8.8348,=0.9922,=8.0335,=6.9071,=6.5037
2021-01-28,=1421.5900,=1428.8800,=1979236370495.9299,=684985358945,=480707972250.9800,=8.8113,=0.9844,=7.9953,=6.9069,=6.5037
2021-01-27,=1458.3700,=1465.8600,=2031955348882.8501,=704183923024,=493574534881.9100,=8.8231,=0.9921,=7.9953,=6.9005,=6.4878
2021-01-26,=1478.4500,=1486.0400,=2079290478122.3301,=715954881046,=500755338031.9599,=8.7410,=0.9921,=7.9929,=6.8940,=6.4878
2021-01-25,=1498.6000,=1506.2900,=2100705673593.6599,=730239695585,=506980481077.3500,=8.8518,=1,=7.9807,=6.8873,=6.4878
2021-01-22,=1486.3100,=1493.9400,=2079601227238.3401,=717097229946,=501079138589.0300,=8.5978,=0.9919,=7.9558,=6.8806,=6.4878
2021-01-21,=1482.2800,=1489.8900,=2076769619873.6001,=712288919835,=501105102220.2799,=8.4940,=0.9837,=7.9347,=6.8767,=6.4878
2021-01-20,=1481.4500,=1489.0600,=2067367072120.4600,=703891542707,=500179402359.8101,=8.2916,=0.9754,=7.9347,=6.8727,=6.4837
2021-01-19,=1443.9200,=1451.3300,=2019469442899.5896,=669315392132,=487294740727.1500,=8.0335,=0.8512,=7.8838,=6.8641,=6.4837
2021-01-18,=1481.2500,=1488.8500,=2070547663034.3999,=688639338385,=499670051680.2900,=8.1209,=0.9250,=7.8728,=6.8555,=6.4837
2021-01-15,=1447.5800,=1455.0100,=2027036921169.2600,=660645227001,=485674910519.1000,=8.2692,=0.9748,=7.3996,=6.8513,=6.4837
2021-01-14,=1447.2700,=1454.7000,=2041169363817.6396,=659092558026,=486640026622.7200,=8.1951,=0.9407,=7.3933,=6.8472,=6.4837
2021-01-13,=1407.4100,=1414.6400,=1983265224491.3501,=639947187642,=472480034123.3700,=7.9929,=0.8632,=7.3933,=6.8355,=6.4655
2021-01-12,=1405.2200,=1412.4400,=1983669471453.4104,=641583038991,=471850709736.4200,=8.2272,=0.9569,=7.3798,=6.8239,=6.4655
2021-01-11,=1390.6600,=1397.7900,=1964656602864.5601,=637142908486,=467171464798.6000,=7.8728,=0.8348,=7.3401,=6.8210,=6.4655
2021-01-08,=1378.7400,=1385.8200,=1940489004478.6201,=631843873261,=462813945749.5900,=8.0945,=0.9386,=7.3194,=6.8181,=6.4655
2021-01-07,=1381.9400,=1389.0400,=1930475062178.1299,=634747199342,=463740240877.5800,=8.1962,=0.9558,=7.2182,=6.8118,=6.4655
2021-01-06,=1415.0200,=1422.2900,=1981016486874.6499,=650526565791,=475569112971.9900,=8.3540,=0.9821,=7.2182,=6.8054,=6.4626
2021-01-05,=1425.1600,=1432.4800,=1982024435334.8799,=656840342989,=478453693452.8800,=8.5812,=0.9910,=7.2093,=6.8022,=6.4626
2021-01-04,=1422.1200,=1429.4200,=1966645600537.5305,=656966997859,=477303166994.6201,=8.6326,=1,=7.2073,=6.7990,=6.4626
2020-12-31,=1393.0300,=1400.1800,=1931431147474.4099,=640635223384,=466803401682.6201,=8.0644,=0.9358,=7.2000,=6.7927,=6.4626
2020-12-30,=1362.9100,=1369.9100,=1880993339269.9199,=621717432692,=456275634434.9300,=7.9953,=0.9259,=7.1839,=6.7864,=6.4626
2020-12-29,=1337.4700,=1344.3300,=1834800564988.8301,=609542857862,=446488695988.5102,=8.0762,=0.9439,=7.1839,=6.7574,=6.4494
2020-12-28,=1339.0100,=1345.8800,=1833003734936.5496,=610021673699,=447054373583.3900,=8.2628,=1,=7.1668,=6.7285,=6.4494
2020-12-25,=1349.7900,=1356.7200,=1856995852196.2100,=614046871476,=450402790198.0701,=8.0842,=0.9810,=7.1586,=6.7252,=6.4494
2020-12-24,=1348.0100,=1354.9300,=1855015673761.3896,=610602663363,=449655724262.0500,=8.0516,=0.9615,=7.1465,=6.7218,=6.4494
2020-12-23,=1376.6000,=1383.6600,=1896273851414.8701,=624637385789,=459416905151.9302,=8.2556,=1,=7.1395,=6.7194,=6.4494
2020-12-22,=1358.6200,=1365.5900,=1871469205397.0601,=616161802767,=453646215866.7801,=8.1047,=1,=7.1395,=6.7169,=6.4473
2020-12-21,=1388.6700,=1395.8000,=1898999239817.7705,=626088582771,=463182953159.8199,=8.0781,=1,=7.1336,=6.7163,=6.4473
2020-12-18,=1361.1100,=1368.0900,=1871939335224.6499,=613786287454,=453875413318.5800,=7.9807,=0.9900,=7.0978,=6.7158,=6.4473
2020-12-17,=1363.3600,=1370.3600,=1883715339487.8799,=615295286150,=454606394644.4100,=8.0763,=1,=7.0965,=6.7097,=6.4473
2020-12-16,=1345.1300,=1352.0400,=1857689779602.0400,=607297817316,=448990343046.3400,=7.8838,=0.9796,=7.0781,=6.7035,=6.4473
2020-12-15,=1363.1800,=1370.1800,=1897581484664.5000,=616202810572,=456037672753.5500,=7.9558,=1,=7.0781,=6.6923,=6.4273
2020-12-14,=1375.0600,=1382.1200,=1919584719112.9600,=618391747760,=460922941748.2300,=7.9347,=1,=7.0659,=6.6810,=6.4273
2020-12-11,=1362.9600,=1369.9600,=1181564469277.5200,=505129105912,=350613311811.8001,=5.8175,=0,=7.0558,=6.6810,=6.4273
2020-12-10,=1360.1800,=1367.1700,=1168246279503.3398,=496970998442,=342101273952.2401,=5.8732,=0,=7.0558,=6.6810,=6.4473
2020-12-09,=1365.0400,=1372.0400,=1162724580685.7000,=493414208174,=337485598734.4900,=5.9271,=0,=7.0558,=6.6923,=6.4494
2020-12-08,=1398.7300,=1405.9100,=1187737944632.3799,=503425325552,=343415017371.1201,=6.1097,=0.0326,=7.0659,=6.7035,=6.4494
2020-12-07,=1406.1900,=1413.4100,=1191623217956.3604,=503940975452,=343047776371.3701,=6.0605,=0.0110,=7.0659,=6.7097,=6.4626
2020-12-04,=1404.8700,=1412.0800,=1189292350064.8098,=501513729869,=341362230537.3900,=6.1242,=0.0222,=7.0659,=6.7158,=6.4655
2020-12-03,=1410.8300,=1418.0700,=1195780787407.6201,=503462434355,=343049236808.5299,=6.1814,=0.0449,=7.0659,=6.7163,=6.4837
2020-12-02,=1408.4900,=1415.7200,=1191973136062.8999,=501571982193,=343318237400.6200,=6.3276,=0.0682,=7.0659,=6.7169,=6.4878
2020-12-01,=1404.2400,=1411.4500,=1186222644142.6101,=498445544521,=340780128157.4400,=6.3871,=0.0920,=7.0781,=6.7194,=6.4878
2020-11-30,=1385.4800,=1392.5900,=1166677110280.8398,=489577952837,=334887713151.4900,=6.4494,=0.1395,=7.0781,=6.7218,=6.5037
2020-11-27,=1387.7700,=1394.8900,=1161977126579.3701,=486948875534,=332884584017.3101,=6.3704,=0.0824,=7.0781,=6.7252,=6.5314
2020-11-26,=1385.3100,=1392.4200,=1158368835112.3501,=484214603022,=331030400623.5200,=6.3625,=0.0714,=7.0781,=6.7285,=6.5551
2020-11-25,=1388.3600,=1395.4900,=1159084883824.5698,=485096388920,=331909216400.1900,=6.4655,=0.1325,=7.0781,=6.7574,=6.5722
2020-11-24,=1412.7500,=1420,=1176127610459.2502,=493062472663,=336816391526.2301,=6.4626,=0.1220,=7.0965,=6.7864,=6.5722
2020-11-23,=1418.1000,=1425.3800,=1181127539667.2400,=494513699905,=337292682019.1099,=6.4473,=0.1111,=7.0965,=6.7927,=6.5843
2020-11-20,=1430.7200,=1438.0600,=1193632618571.0500,=497760190755,=340599322691.3300,=6.5314,=0.1500,=7.0965,=6.7990,=6.5933
2020-11-19,=1435.9200,=1443.3000,=1201783476967.8799,=500718230993,=341412098440.1801,=6.5843,=0.1772,=7.0965,=6.8022,=6.6045
2020-11-18,=1419.2300,=1426.5100,=1184158849502.5801,=492298578645,=337158293105.3700,=6.6478,=0.3462,=7.0965,=6.8054,=6.6101
2020-11-17,=1430.8100,=1438.1500,=1192583605302.0601,=451950252715,=340184969266.9301,=6.7990,=0.4805,=7.0978,=6.8118,=6.6045
2020-11-16,=1446.9500,=1454.3800,=1206136279110.2998,=458348728121,=344060674190.5801,=6.7864,=0.4737,=7.0978,=6.8181,=6.6045
2020-11-13,=1436.8900,=1444.2600,=1197747870582.9902,=454151824966,=344077455028.3200,=6.6348,=0.3200,=7.0978,=6.8210,=6.6045
2020-11-12,=1413.2900,=1420.5500,=1176704090022.1001,=444477479516,=337025812038.1500,=6.6045,=0.2027,=7.0978,=6.8239,=6.6045
2020-11-11,=1395.5100,=1402.6700,=1160894138512.6599,=440056426788,=331238227113.7700,=6.6279,=0.2466,=7.0978,=6.8355,=6.6101
2020-11-10,=1441.9600,=1449.3700,=1202567053981.1599,=455321221225,=343624827303.3702,=6.9230,=0.6111,=7.1336,=6.8472,=6.5933
2020-11-09,=1485.1500,=1492.7700,=1239768349558.7100,=466753693831,=353235984551.5399,=7.0978,=0.7887,=7.1336,=6.8355,=6.5933
2020-11-06,=1441.4700,=1448.8700,=1201932036934.0901,=442588613866,=339929707528.6700,=6.8181,=0.4857,=7.1336,=6.8239,=6.5933
2020-11-05,=1475.3800,=1482.9500,=1229125224954.2700,=441395748047,=347164628782.8500,=6.8806,=0.5507,=7.1336,=6.8355,=6.5933
2020-11-04,=1458.9000,=1466.3800,=1217884174405.8899,=422092260339,=343913927253.8599,=6.6758,=0.3676,=7.1336,=6.8239,=6.5933
2020-11-03,=1449.0100,=1456.4400,=1211363557396.1699,=421126430181,=343050011248.2301,=6.6810,=0.3731,=7.1395,=6.8355,=6.5722
2020-11-02,=1400.9100,=1408.1000,=1170828672881.1699,=407602149639,=331422343133.1700,=6.5037,=0.1667,=7.1395,=6.8472,=6.5722
2020-10-30,=1393.9100,=1401.0600,=1163014167246.0400,=402523749270,=330257052096.7201,=6.4273,=0.1231,=7.1395,=6.8513,=6.5933
2020-10-29,=1412.0600,=1419.3000,=1177101621272.9500,=404819370227,=271180146917.6100,=6.6157,=0.2188,=7.1395,=6.8555,=6.6101
2020-10-28,=1406.0700,=1413.2400,=1170231385785.8098,=400077725310,=214405945795,=6.7218,=0.4127,=7.1395,=6.8641,=6.6101
2020-10-27,=1385.7500,=1392.8100,=1151903204752.3501,=387292688014,=178538817616.3800,=6.6810,=0.3548,=7.1465,=6.8727,=6.5933
2020-10-26,=1356.1100,=1363.0200,=1126704682503.9302,=381252435265,=173565337577.6700,=6.6101,=0.2131,=7.1465,=6.8833,=6.5933
2020-10-23,=1336.5300,=1343.3400,=1110865996069.6602,=369599252479,=170903622407.6500,=6.4837,=0.1333,=7.1465,=6.8940,=6.5933
2020-10-22,=1376.5800,=1383.5900,=1147571375610.1001,=381398088346,=173103995613.9700,=6.5933,=0.1864,=7.1465,=6.9005,=6.6273
2020-10-21,=1396.9800,=1404.1000,=1162595061293.5698,=385443684948,=172302180456.6200,=7.0659,=0.7069,=7.1465,=6.9069,=6.6301
2020-10-20,=1426.1800,=1433.4500,=1188391902949.8098,=395541621137,=175789309552.8100,=7.1586,=0.8070,=7.1586,=6.9005,=6.6273
2020-10-19,=1412.1500,=1419.3400,=1175213016654.7000,=391755651891,=173857352934.3000,=7.0965,=0.7500,=7.1465,=6.8940,=6.6273
2020-10-16,=1438.5300,=1445.8600,=1193841771710.7302,=398188413949,=177041595029.8300,=7.2182,=0.9091,=7.1465,=6.8833,=6.6273
2020-10-15,=1453.7900,=1461.2000,=1205795365672.9900,=402995482398,=169745998326.1200,=7.2093,=0.9074,=7.1395,=6.8727,=6.6273
2020-10-14,=1488.6700,=1496.2600,=1233986632130.2998,=411426268701,=173818816475.1000,=7.3401,=0.9434,=7.1336,=6.8641,=6.6273
2020-10-13,=1497.6000,=1505.2300,=1246085167291.2200,=415308934303,=174946048704.3800,=7.1668,=0.8654,=7.1336,=6.8555,=6.5722
2020-10-12,=1490.5800,=1498.1700,=1241214699457.0105,=414055810043,=174202012634.8100,=7.2073,=0.9216,=7.0781,=6.8513,=6.5722
2020-10-09,=1465.9600,=1473.4300,=1219332709066.5798,=406060672583,=171315011280.8401,=7.0781,=0.8200,=7.0558,=6.8472,=6.5722
2020-09-30,=1418.8000,=1426.0300,=1179092484155,=392701017582,=165626519853.2300,=6.9073,=0.6122,=7.0371,=6.8355,=6.5722
2020-09-29,=1389.9600,=1397.0500,=1157465469804.8999,=356316922954,=162331005705.3201,=6.8239,=0.5000,=7.0371,=6.8239,=6.5722
2020-09-28,=1338.9500,=1345.7700,=1115573336814.1001,=342370571889,=156431465306.3300,=6.6311,=0.2766,=7.0558,=6.8263,=6.5551
2020-09-25,=1364.0200,=1370.9800,=1133849732712,=348885073293,=159168036745.1400,=6.8727,=0.5435,=7.0558,=6.8472,=6.5551
2020-09-24,=1394.9300,=1402.0300,=1159680456596.1001,=351539835303,=162825578828,=6.9769,=0.6667,=7.0558,=6.8263,=6.5551
2020-09-23,=1423.9000,=1431.1600,=1185631003098.7000,=360385311818,=166277944929.4200,=7.1395,=0.8409,=7.0558,=6.8054,=6.5551
2020-09-22,=1390.0900,=1397.1700,=1159419556603.6001,=352013796365,=162502957655.6300,=6.8940,=0.5814,=7.0371,=6.7670,=6.5551
2020-09-21,=1397.7500,=1404.8700,=1167194930174.3000,=355554365948,=163408449588.0501,=6.9789,=0.6905,=7.0558,=6.7285,=6.4878
2020-09-18,=1403.9000,=1411.0500,=1171591993411.2000,=355354991014,=164223375665.1900,=6.9972,=0.7317,=7.0558,=6.7227,=6.4878
2020-09-17,=1383.5900,=1390.6400,=1154997855215,=349931068257,=161914804488.5800,=6.8555,=0.6000,=7.0558,=6.7169,=6.4878
2020-09-16,=1349.6700,=1356.5500,=1127462763108.2998,=340330451514,=157961729011.3000,=6.6273,=0.2821,=7.0558,=6.7163,=6.4878
2020-09-15,=1364.6000,=1371.5600,=1143649895729.7000,=344229546913,=159803691613.6500,=6.7285,=0.5263,=7.0558,=6.7169,=6.4878
2020-09-14,=1348.0700,=1354.9400,=1128170363146.1001,=337858085454,=157781913679.0600,=6.5722,=0.2703,=7.1336,=6.7163,=6.4191
2020-09-11,=1312.5100,=1319.2000,=1030320851047.4000,=324963777897,=147723590585.8500,=6.0837,=0.0278,=7.1336,=6.7169,=6.4191
2020-09-10,=1280.1900,=1286.7100,=1006940307569.1000,=316553238878,=144097672184.1600,=5.9408,=0,=7.1336,=6.7611,=6.4878
2020-09-09,=1298.0800,=1304.6900,=1016491875384.9000,=321921135769,=146074505205.3900,=6.1614,=0.0294,=7.1336,=6.8054,=6.5551
2020-09-08,=1344.6100,=1351.4600,=1051751880650,=334798676499,=151231431221.2000,=6.4191,=0.1212,=7.1336,=6.8263,=6.6301
2020-09-07,=1356.7000,=1363.6100,=1060219391409.4000,=338427854049,=152610523090.7900,=6.3974,=0.0938,=7.1465,=6.8472,=6.6301
2020-09-04,=1390.2800,=1397.3700,=1088356495239.7000,=348199316155,=156112127133.7301,=6.6321,=0.1935,=7.1465,=6.8771,=6.6321
2020-09-03,=1402.1400,=1409.2900,=1094817091759.8000,=348586473580,=157543839462.1900,=6.6383,=0.2667,=7.1465,=6.9069,=6.6334
2020-09-02,=1422.9500,=1430.2000,=1111426386962.8000,=351962340139,=160234610894.2600,=6.6575,=0.2759,=7.1465,=6.9091,=6.6334
2020-09-01,=1426.6500,=1433.9200,=1115106465835.5000,=354175042408,=160398967234.7000,=6.7169,=0.3571,=7.1465,=6.9113,=6.6334
2020-08-31,=1423.2400,=1430.4900,=1117418142390.8999,=352446341587,=160085697777.2001,=6.6334,=0.2222,=7.1839,=6.9340,=6.6301
2020-08-28,=1413.6400,=1420.8400,=1106404195472.3000,=349161887008,=158684385952.4900,=6.4878,=0.1154,=7.1839,=6.9566,=6.6301
2020-08-27,=1417.5600,=1424.7800,=1108350174752.3999,=348427967931,=159247234500.2300,=6.6357,=0.2000,=7.1839,=6.9601,=6.6357
2020-08-26,=1383.3100,=1390.3500,=1080707647724.1000,=338183821083,=155362200015.1200,=6.5551,=0.1250,=7.1839,=6.9636,=6.7035
2020-08-25,=1427.7000,=1434.9800,=1112624262831,=349666937839,=159692432532.2601,=6.8054,=0.2609,=7.1839,=6.9777,=6.7158
2020-08-24,=1450.6700,=1458.0600,=1130440807456.2000,=354857328609,=162384581520.6700,=7.0109,=0.5455,=7.2000,=6.9918,=6.7035
2020-08-21,=1447.7100,=1455.0900,=1129408311751.8000,=355290986662,=161394786516.3000,=6.9113,=0.3810,=7.2000,=6.9777,=6.7035
2020-08-20,=1442.5800,=1449.9300,=1122032986668.3999,=354918040359,=160089083303,=6.7158,=0.2500,=7.2000,=6.9918,=6.7035
2020-08-19,=1472.0200,=1479.5200,=1144418760615.3000,=360781142891,=163316655404.0300,=6.9636,=0.4211,=7.2000,=7.0145,=6.7035
2020-08-18,=1512.5100,=1520.2200,=1172960706938.5000,=370667831022,=166139621277.8400,=7.1336,=0.6111,=7.2000,=7.0371,=6.7035
2020-08-17,=1496.4000,=1504.0300,=1159716334414.2000,=367847958045,=163719961591.3000,=7.1465,=0.6471,=7.3194,=7.0145,=6.6301
2020-08-14,=1484.0400,=1491.6000,=1152588383306.6001,=364190304061,=162570038441.2500,=7.0558,=0.6250,=7.3194,=6.9918,=6.6301
2020-08-13,=1468.2300,=1475.7100,=1143903967186.8999,=362058358124,=160921190059.5300,=6.9566,=0.4667,=7.3194,=6.9742,=6.6301
2020-08-12,=1458.6400,=1466.0800,=1140083049385.6997,=361016607416,=159986273512.4000,=6.8472,=0.3571,=7.3194,=6.9918,=6.6301
2020-08-11,=1491.8400,=1499.4400,=1166482115790.6001,=355492640900,=163677816430.2501,=7.0371,=0.5385,=7.3194,=7.0145,=6.6301
2020-08-10,=1535.6000,=1543.4200,=1200408213327,=366129368410,=168577772659.0501,=7.2000,=0.6667,=7.3798,=6.9918,=6.2513
2020-08-07,=1526.8000,=1534.5800,=1191541821005.8000,=353276792534,=167497378310.4400,=7.3194,=0.7273,=7.3798,=6.9494,=6.2513
2020-08-06,=1573.8700,=1581.8900,=1232837186033.3000,=363789058665,=172697955527.4000,=7.3798,=0.8000,=7.3798,=6.9069,=6.2513
2020-08-05,=1588.6200,=1596.7200,=1245438068636.6001,=367172703967,=174386155932.1800,=7.3933,=0.8889,=7.1839,=6.8052,=6.2513
2020-08-04,=1566.0600,=1574.0400,=1224095012275.5000,=362404642021,=171848342648.6100,=7.1839,=0.8750,=6.9918,=6.7035,=6.2513
2020-08-03,=1622.8100,=1631.0800,=1267782284755.8000,=375838743973,=178064194248.0700,=7.3996,=1,=6.9918,=6.6668,=6.2319
2020-07-31,=1512.9800,=1520.6900,=1186299448727.5000,=347942902195,=166050181390.5800,=6.9918,=1,=6.9069,=6.6301,=6.2319
2020-07-30,=1472.7900,=1480.3000,=1159122956802,=339242970013,=161719997666.6100,=6.7035,=0.8000,=6.7035,=6.4407,=6.2319
2020-07-29,=1476.9200,=1484.4500,=1162683237142.7000,=339292931500,=162179631246.2001,=6.6301,=0.7500,=6.6301,=6.2513,=6.2319
