日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022-09-29,=961.4700,=972.7900,=2430810505896.5303,=1075533766199,=777740118392.5562,=38.2090,=0.0788,=70.9065,=60.5395,=41.6682
2022-09-28,=956.1900,=967.4400,=2417561387062.8804,=1068442903075,=773522932031.9240,=37.8930,=0.0695,=70.9350,=60.7088,=41.6682
2022-09-27,=976.4500,=987.9400,=2466103483907.5200,=1090457363402,=789681916963.2544,=38.7692,=0.0960,=70.9350,=60.7221,=41.6716
2022-09-26,=961.8300,=973.1500,=2425815826453.9702,=1072301700114,=777776677104.7416,=37.8569,=0.0679,=70.9350,=60.7354,=41.6963
2022-09-23,=960.9400,=972.2500,=2433181754070.7100,=1064280244109,=776883787349.0295,=38.0820,=0.0681,=70.9350,=60.7671,=41.7830
2022-09-22,=975.8700,=987.3600,=2466938795972.3901,=1083674450681,=789109347672.9192,=38.7509,=0.0909,=70.9350,=60.7988,=41.7920
2022-09-21,=970.3900,=981.8200,=2455573852028.7305,=1078568172502,=784708757368.7764,=38.9616,=0.0911,=70.9356,=60.8697,=41.7920
2022-09-20,=985.1500,=996.7500,=2488228368644.7397,=1095363499196,=796534122199.1760,=39.5000,=0.0970,=70.9356,=60.9405,=41.8181
2022-09-19,=975.5500,=987.0300,=2458784186157.3809,=1087358125089,=789093295354.7089,=39.3693,=0.0914,=70.9356,=60.9719,=41.9248
2022-09-16,=998.5200,=1010.2700,=2514999590211.8701,=1112811868182,=807680109906.0010,=40.0373,=0.1069,=70.9356,=61.0033,=41.9701
2022-09-15,=1000.0800,=1011.8500,=2525025641495.1504,=1114700825067,=808577133729.7231,=40.7128,=0.1338,=70.9356,=61.0393,=42.0012
2022-09-14,=1031.3000,=1043.4500,=2597854281298.6001,=1147827555804,=833607167030.7646,=41.8181,=0.1935,=70.9470,=61.0754,=42.0012
2022-09-13,=1031.1700,=1043.3100,=2601392284159.5098,=1146821159343,=833651028394.3473,=42.0792,=0.2035,=70.9470,=61.0874,=42.0291
2022-09-09,=1033.7800,=1045.9500,=2502166594088.1001,=1143161652778,=829011627398.5555,=37.3100,=0.0538,=70.9470,=61.0995,=42.0291
2022-09-08,=1040.7700,=1053.0300,=2513496603701.2192,=1150311601087,=834720833658.0336,=37.0965,=0.0462,=70.9470,=61.1395,=42.0332
2022-09-07,=1049.5800,=1061.9400,=2538099344757.8701,=1159341219392,=841810584941.2349,=37.5946,=0.0579,=70.9470,=61.1796,=42.0924
2022-09-06,=1035.7800,=1047.9800,=2510436232182.2402,=1141263026495,=831021765071.7922,=37.2553,=0.0464,=70.9526,=61.1800,=42.0924
2022-09-05,=1024.3900,=1036.4500,=2474809702925.5698,=1130318084050,=821616605089.6046,=37.0255,=0.0446,=70.9526,=61.1804,=42.1094
2022-09-02,=1030.1200,=1042.2500,=2487497610237.2397,=1131192702562,=825225177378.8448,=37.3058,=0.0466,=70.9526,=61.3122,=42.1333
2022-09-01,=1025.6600,=1037.7300,=2479462794591.9404,=1125590361903,=822289248941.8237,=37.2992,=0.0447,=70.9526,=61.4440,=42.1589
2022-08-31,=1029.6600,=1041.7800,=2484667929085.0298,=1129139309083,=825470167214.0229,=37.6104,=0.0526,=70.9526,=61.5861,=42.1596
2022-08-30,=1050.2800,=1062.6500,=2536171831527.3604,=1149342090742,=839945047975.0762,=38.1781,=0.0586,=71.0452,=61.7282,=42.1596
2022-08-29,=1054.2800,=1066.7000,=2544921097883.1401,=1154010982435,=843192420344.0885,=38.6284,=0.0685,=71.0452,=61.8652,=42.1877
2022-08-26,=1045.9900,=1058.3100,=2514793515916.7603,=1144212427346,=835179026614.4409,=37.7826,=0.0529,=71.0452,=62.0023,=42.1906
2022-08-25,=1055.8900,=1068.3200,=2533113923781.9399,=1156732777754,=833847813942.2605,=38.1564,=0.0550,=71.0452,=62.2910,=42.2690
2022-08-24,=1068.9800,=1081.5700,=2565689918875.5996,=1169111735006,=844489603494.0752,=38.4541,=0.0610,=71.0452,=62.5796,=42.3170
2022-08-23,=1107.3000,=1120.3400,=2651909437699.6211,=1212414126817,=874895418534.9044,=39.7687,=0.0750,=71.0938,=62.6047,=42.3170
2022-08-22,=1107.2800,=1120.2500,=2653488207106.0405,=1215891329454,=873985402911.3715,=39.9633,=0.0810,=71.0938,=62.6299,=42.3235
2022-08-19,=1108.4500,=1121.4300,=2661081816057.1699,=1214025426289,=874025241315.8333,=40.2724,=0.0950,=71.0938,=62.6730,=42.3335
2022-08-18,=1146.6300,=1160.0600,=2745467296365.4502,=1256078221009,=904931959571.1855,=41.0642,=0.1250,=71.0938,=62.7161,=42.4099
2022-08-17,=1132.3100,=1145.5100,=2713467921743.5303,=1228607975970,=889778744000.2413,=40.7650,=0.1093,=71.0938,=62.7360,=42.6066
2022-08-16,=1137.3000,=1150.5600,=2720652559978.2197,=1234396713638,=892827837845.0703,=40.7550,=0.1076,=71.1103,=62.7558,=42.6066
2022-08-15,=1143.7500,=1157.0800,=2729177091602.6812,=1242300088240,=897344990653.6931,=40.9662,=0.1158,=71.1103,=62.9344,=43.0289
2022-08-12,=1146.1900,=1159.5600,=2728590639838.2100,=1240695935325,=894220157143.5688,=41.1245,=0.1200,=71.1103,=63.1129,=43.0317
2022-08-11,=1173.1400,=1186.8200,=2793744370652.7900,=1272226004662,=916010790209.6696,=42.0012,=0.1643,=71.1103,=63.2854,=43.1618
2022-08-10,=1156.1600,=1169.6400,=2747577447495.3701,=1242631647362,=901943712170.2428,=40.8093,=0.1124,=71.1103,=63.4578,=43.2539
2022-08-09,=1162.3200,=1175.8700,=2762739426468.4395,=1248784693500,=907027502385.2860,=41.2022,=0.1247,=71.1443,=63.5893,=43.2539
2022-08-08,=1152.5800,=1166.0200,=2731588288593.6201,=1240352253912,=900071381522.7145,=41.2157,=0.1250,=71.1443,=63.7207,=43.3129
2022-08-05,=1157.3300,=1170.8300,=2748224941942.1704,=1196451619654,=903099952473.3414,=41.3588,=0.1293,=71.1443,=63.7211,=43.5455
2022-08-04,=1110.9200,=1123.7100,=2636835311913.5396,=1148428511581,=867068358127.6445,=39.3836,=0.0709,=71.1443,=63.7215,=43.5641
2022-08-03,=1100.3500,=1113.0100,=2614395292176.1499,=1136628408702,=858984107146.4122,=40.1670,=0.0852,=71.1443,=63.9561,=43.7993
2022-08-02,=1094.9100,=1107.5200,=2598196332671.3198,=1130829509688,=854378270072.5283,=40.1142,=0.0833,=71.2116,=64.1907,=43.7993
2022-08-01,=1100.1800,=1112.8500,=2622565723407.0293,=1135867182260,=858944446974.1066,=40.9966,=0.1100,=71.2116,=64.2184,=43.8448
2022-07-29,=1088.9100,=1101.4500,=2601382972973.7603,=1123351723749,=849866835925.5997,=40.4613,=0.0959,=71.2116,=64.2461,=44.3854
2022-07-28,=1108.7900,=1121.5500,=2644461994981.0908,=1143722287736,=865779810324.9150,=41.1426,=0.1125,=71.2116,=64.2615,=45.7580
2022-07-27,=1095.7000,=1107.9700,=2615052661110.0903,=1129577941073,=855905432944.4158,=40.6354,=0.1004,=71.2116,=64.2770,=45.8431
2022-07-26,=1084.6600,=1096.8100,=2581579669416.0293,=1118613709654,=847329150262.8198,=40.1742,=0.0862,=71.2898,=64.3353,=45.8431
2022-07-25,=1073.7600,=1085.7900,=2557757197036.6802,=1106357649124,=839380567801.1854,=40.2791,=0.0905,=71.2898,=64.3935,=46.1612
2022-07-22,=1084.9700,=1097.1300,=2593713351365.5298,=1116021998821,=848550760846.0277,=40.5481,=0.0928,=71.2898,=64.3936,=46.2016
2022-07-21,=1091.4100,=1103.5400,=2610242545772.2695,=1007956274978,=854051522948.3180,=41.0369,=0.1012,=71.2898,=64.3936,=46.3989
2022-07-20,=1079.5300,=1091.5300,=2586081798446.2397,=997973608164,=844772705392.8816,=40.7813,=0.0952,=71.2898,=64.5362,=46.5040
2022-07-19,=1061.8500,=1073.5900,=2530953260652.3701,=981416872649,=831201570110.8739,=39.9161,=0.0768,=71.3417,=64.6789,=46.5040
2022-07-18,=1069.3300,=1080.6100,=2550419580765.7900,=988119698720,=836593143133.7125,=39.9244,=0.0769,=71.3417,=64.7164,=46.7151
2022-07-15,=1072.2600,=1083.5700,=2552955112349.1201,=987570634992,=839388530172.2125,=39.9326,=0.0771,=71.3417,=64.7538,=46.8532
2022-07-14,=1076.8100,=1088.1600,=2569428228659.4702,=992086295760,=842692715125.4254,=40.3128,=0.0856,=71.3417,=64.8389,=47.1129
2022-07-13,=1052.7900,=1063.8900,=2521736740593.8604,=970025463862,=823948360032.2761,=39.4860,=0.0732,=71.3417,=64.9240,=47.1677
2022-07-12,=1049.2400,=1060.3100,=2516302033991.2500,=965765569537,=821029383045.5641,=39.7031,=0.0734,=71.3594,=64.9728,=47.1677
2022-07-11,=1081.1600,=1092.5600,=2586685924597.1499,=992597636814,=846534377249.1475,=40.8542,=0.0861,=71.3594,=65.0217,=47.1849
2022-07-08,=1104.0200,=1115.6600,=2638856847960.8901,=1012603752409,=864612658198.0779,=41.5846,=0.1011,=71.3594,=65.0357,=47.1975
2022-07-07,=1111.6700,=1123.3100,=2650752949136.2495,=1019869186161,=870965035668.2828,=41.6963,=0.1118,=71.3594,=65.0497,=47.3308
2022-07-06,=1101.7500,=1113.2800,=2636678868194.1401,=1010539172475,=862990793863.8739,=41.9701,=0.1184,=71.3594,=65.0755,=47.3957
2022-07-05,=1090.9300,=1102.3500,=2630259050994.9199,=1002499426332,=855834738008.8295,=42.0332,=0.1208,=71.3615,=65.1013,=47.3957
2022-07-04,=1095.0900,=1106.5400,=2640905031034.7002,=1007878253951,=859326179555.2888,=42.3335,=0.1423,=71.3615,=65.1505,=47.4179
2022-07-01,=1089.0300,=1100.4100,=2620611563214.6597,=1002506132422,=854365479394.5780,=41.7830,=0.1128,=71.3615,=65.1996,=47.4334
2022-06-30,=1105.6700,=1117.2300,=2657588328281.4800,=1017419653705,=866923827673.3500,=42.1877,=0.1301,=71.3615,=65.2052,=47.6077
2022-06-29,=1090.6800,=1102.0900,=2616357779863.4800,=1002486852740,=854205980753.4575,=41.6682,=0.1090,=71.3615,=65.2109,=47.8140
2022-06-28,=1117.2800,=1128.9600,=2678851904655.7896,=1025758247447,=875243179744.4058,=42.6066,=0.1392,=71.3971,=65.2260,=47.8140
2022-06-27,=1103.4000,=1114.9000,=2638040224577.0400,=1014003369184,=865257978153.0271,=42.3170,=0.1330,=71.3971,=65.2411,=48.0034
2022-06-24,=1101.4800,=1112.9600,=2641188395106.6797,=1006154654488,=863299196544.4895,=42.1596,=0.1269,=71.3971,=65.2614,=48.0964
2022-06-23,=1081.8400,=1093.0100,=2600500036716.1304,=987727635213,=848094928066.8396,=41.4340,=0.0970,=71.3971,=65.2817,=48.1102
2022-06-22,=1063.6900,=1074.2300,=2560634048175.1201,=962801384126,=833878138706.1946,=40.7837,=0.0864,=71.3971,=65.2968,=48.2483
2022-06-21,=1083.0200,=1093.7500,=2602833181768.2412,=980390551498,=848915489779.9194,=41.6160,=0.1017,=71.4017,=65.3119,=48.2483
2022-06-20,=1095.3300,=1106.0900,=2634487004815.7100,=990999838516,=858863367799.4480,=42.1906,=0.1215,=71.4017,=65.3254,=49.1262
2022-06-17,=1092.0900,=1102.7200,=2626541511632.0811,=987946881483,=856456016071.6747,=42.2690,=0.1217,=71.4017,=65.3389,=49.2937
2022-06-16,=1078.9500,=1089.4500,=2599220173183.4189,=976506883016,=845736749323.2626,=41.7920,=0.1068,=71.4017,=65.4562,=50.4049
2022-06-15,=1062.7100,=1073.0200,=2564359137999.4502,=961598464459,=832966853126.6001,=41.2920,=0.0939,=71.4017,=65.5736,=50.7323
2022-06-14,=1070.5400,=1080.9200,=2589571794376.5303,=968279264090,=838687605090.2175,=41.5510,=0.0963,=71.4500,=65.6238,=50.7323
2022-06-13,=1088.3800,=1098.8100,=2629342957912.6704,=985042794946,=852695579103.2848,=42.0291,=0.1053,=71.4500,=65.6741,=51.3408
2022-06-10,=1102.8500,=1113.3000,=2349988361715.9502,=983728570752,=845304780183.8829,=41.1275,=0.0879,=71.4500,=65.7167,=51.5702
2022-06-09,=1081.1700,=1091.3200,=2305516021926.9600,=966543153597,=830036955305.4952,=40.2220,=0.0837,=71.4500,=65.7592,=51.8797
2022-06-08,=1111.6700,=1121.8200,=2363609751134.9097,=991819130075,=852318483860.7762,=41.2208,=0.0883,=71.4500,=65.7890,=52.4205
2022-06-07,=1111.4000,=1121.4800,=2362664378574.0698,=991220366312,=851398552331.4651,=41.1971,=0.0863,=71.4916,=65.8187,=52.4205
2022-06-06,=1121.5400,=1131.7100,=2379527086218.8101,=1000760212509,=858872746592.1276,=41.6716,=0.0931,=71.4916,=65.8772,=52.5990
2022-06-02,=1079.8500,=1089.6500,=2292949887519.7100,=962382555546,=827096693896.5106,=40.1697,=0.0800,=71.4916,=65.9356,=52.7168
2022-06-01,=1031.5800,=1040.9100,=2196688839120.8804,=919192170813,=789564128354.0320,=38.6726,=0.0735,=71.4916,=65.9560,=52.8146
2022-05-31,=1035.3200,=1044.6100,=2200585121376.2197,=921259840627,=790981122520.7517,=38.2455,=0.0625,=71.4916,=65.9764,=52.9718
2022-05-30,=1001.5400,=1010.5300,=2129364142856.8501,=889820714324,=764443902067.6945,=36.9870,=0.0492,=71.5150,=65.9984,=52.9718
2022-05-27,=993.7000,=1002.6200,=2111226377193.1790,=871823166635,=756126887648.4611,=36.5152,=0.0359,=71.5150,=66.0203,=53.0987
2022-05-26,=1004.2600,=1013.1800,=2128776281461.5701,=883580927158,=765077458114.0754,=36.6402,=0.0404,=71.5150,=66.0700,=53.2394
2022-05-25,=1006.5200,=1015.1000,=2134729106963.4905,=885274792308,=766366056161.3400,=36.7469,=0.0405,=71.5150,=66.1198,=53.4065
2022-05-24,=996.6500,=1005.1400,=2110547500642.4399,=875610011516,=758416167922.0599,=36.5396,=0.0361,=71.5150,=66.1650,=53.4074
2022-05-23,=1046.1500,=1054.7500,=2212788203211.2100,=918354785145,=795333431264.6296,=38.3118,=0.0543,=71.5152,=66.2102,=53.4074
2022-05-20,=1045.3800,=1053.9800,=2207566753253.1597,=917330469873,=794425122708.1101,=37.5844,=0.0454,=71.5152,=66.2362,=53.6316
2022-05-19,=1036.3400,=1044.8700,=2178197381643.8301,=908798345104,=786740615188.8900,=36.6289,=0.0364,=71.5152,=66.2622,=53.7169
2022-05-18,=1014,=1022.3400,=2130658466067.1399,=888744241130,=769877116232,=35.9236,=0.0296,=71.5152,=66.3306,=53.7504
2022-05-17,=1010.3700,=1018.6800,=2123346448658.6499,=881291684173,=765022823977.7799,=35.8447,=0.0251,=71.5152,=66.3990,=53.8512
2022-05-16,=996.5100,=1004.7100,=2096226887553.7400,=867931409585,=753626903982.4099,=35.5355,=0.0229,=71.5244,=66.4063,=53.8512
2022-05-13,=1010.8000,=1019.0500,=2123554547461.3999,=880780504489,=763909552416.6998,=35.8621,=0.0229,=71.5244,=66.4136,=53.9977
2022-05-12,=1013.0600,=1021.3300,=2134432514525.6201,=882766510171,=765812894471.6798,=36.1130,=0.0253,=71.5244,=66.5570,=54.1048
2022-05-11,=1002.4600,=1010.5900,=2108613263980.7903,=873990912503,=758029923462.8201,=35.9421,=0.0230,=71.5244,=66.7003,=54.1263
2022-05-10,=972.1400,=980.0300,=2049763788576.3899,=848019941178,=734945012032.8101,=35.0786,=0.0185,=71.5244,=66.7195,=54.1317
2022-05-09,=946.7200,=954.4100,=1998590777330.2405,=825782429247,=715242203210.6698,=34.3738,=0.0116,=71.5392,=66.7387,=54.1317
2022-05-06,=942.2300,=949.8700,=1994630904158.2410,=823456734968,=713904789097.1501,=34.4731,=0.0116,=71.5392,=66.8022,=54.1707
2022-05-05,=956.1300,=963.7200,=2026179085159.1296,=835077097086,=724141555852.2899,=34.8379,=0.0116,=71.5392,=66.8657,=54.1822
2022-04-29,=947.1500,=954.6400,=2005610912414.4800,=826782385515,=712772870543.6699,=34.2896,=0.0093,=71.5392,=66.8721,=54.3507
2022-04-28,=903.0600,=910.2000,=1915061347147.0500,=787716446192,=667565888324.2802,=32.7400,=0.0023,=71.5392,=66.8786,=54.4086
2022-04-27,=906.4300,=913.6000,=1928450833471.9399,=792347092350,=665996445722.5400,=33.7149,=0.0047,=71.5878,=66.9158,=54.4086
2022-04-26,=868.0700,=874.9300,=1856104383503.0496,=759072923509,=638214769012.8000,=32.3921,=0,=71.5878,=66.9530,=54.4419
2022-04-25,=884.3000,=891.3000,=1886655977841.9199,=772792441719,=637214537243.1001,=33.0227,=0,=71.5878,=66.9798,=54.4616
2022-04-22,=942.0700,=949.5200,=2004301201763.0896,=821737719168,=669288854407.2002,=35.4393,=0,=71.5878,=67.0066,=54.5327
2022-04-21,=957.7200,=965.2900,=2027576668345.8701,=835852589626,=679727572719.7500,=36.9231,=0,=71.5878,=67.0391,=54.5485
2022-04-20,=973.5100,=981.2100,=2063517125662.3799,=848206564732,=690489324300.6500,=37.6043,=0.0047,=71.6266,=67.0715,=54.5485
2022-04-19,=989.9300,=997.7600,=2090934812372.5000,=861509562785,=702039205152.9398,=38.0910,=0.0048,=71.6266,=67.0776,=54.5676
2022-04-18,=1004.6100,=1012.5500,=2118443920313.2896,=875126347626,=712002849881.7001,=38.6546,=0.0095,=71.6266,=67.0836,=54.5921
2022-04-15,=973.3600,=981.0500,=2061930809611.5703,=846999755993,=686714511612.6400,=37.5182,=0,=71.6266,=67.1552,=54.6614
2022-04-14,=975.5700,=983.2800,=2066571168783.6699,=849541675536,=682431253618.7201,=38.2599,=0.0024,=71.6266,=67.2267,=54.6790
2022-04-13,=964.8300,=972.4600,=2036606331691.7800,=837953072904,=673775012855.0699,=37.5523,=0,=71.6546,=67.2401,=54.6790
2022-04-12,=994.4400,=1002.3000,=2092858476504.8904,=863096927209,=694158825399.2499,=38.7366,=0.0024,=71.6546,=67.2535,=54.7177
2022-04-11,=988.7600,=996.5700,=2073280271150.0200,=856554848339,=677040140449.4802,=38.4569,=0,=71.6546,=67.2626,=54.8867
2022-04-08,=1027.2400,=1035.3600,=2159613807345.8303,=888359638158,=703678382865.1299,=40.1027,=0,=71.6546,=67.2718,=54.9723
2022-04-07,=1036.0700,=1044.2600,=2179317736523.5107,=895685985507,=705581590849.2899,=40.6114,=0.0024,=71.6546,=67.2884,=55.0309
2022-04-06,=1058.4900,=1066.8600,=2222650915600.6304,=915592772574,=719160225722.3400,=41.5933,=0.0049,=71.6619,=67.3050,=55.0309
2022-04-01,=1089.1900,=1097.8000,=2275531995175.2603,=941332403931,=740432002378.2598,=42.1333,=0.0146,=71.6619,=67.3054,=55.1038
2022-03-31,=1091.0600,=1099.6800,=2279640710545.8203,=938405321263,=741903500756.2198,=42.0924,=0.0098,=71.6619,=67.3057,=55.1418
2022-03-30,=1112.5200,=1121.3100,=2319335954524.6895,=953536715796,=745911429714.5601,=42.4099,=0.0171,=71.6619,=67.3799,=55.1816
2022-03-29,=1079.9300,=1088.4700,=2259891568753.6304,=927448908558,=723602021496.4802,=41.5346,=0.0025,=71.6619,=67.4541,=55.2238
2022-03-28,=1090.7300,=1099.3500,=2282309553278.4004,=930312387612,=730615131915.1602,=41.6408,=0.0025,=71.8063,=67.5663,=55.2238
2022-03-25,=1106.8600,=1115.6100,=2311585080377.0298,=944247168333,=741671834419.5000,=42.3235,=0.0099,=71.8063,=67.6786,=55.2530
2022-03-24,=1134.5700,=1143.5400,=2365059297580.3506,=967468322421,=758114957196.6602,=43.5455,=0.0222,=71.8063,=67.7216,=55.4600
2022-03-23,=1144.0900,=1153.1300,=2385091387017.1304,=975725358190,=763308968822.8501,=43.8448,=0.0272,=71.8063,=67.7647,=55.4824
2022-03-22,=1134.3200,=1143.2800,=2364994025334.4199,=967972811517,=754589040754.3899,=43.2539,=0.0174,=71.8063,=67.7734,=55.6092
2022-03-21,=1152.3300,=1161.4300,=2399012572663.9004,=982859819551,=766609460926.3500,=43.7993,=0.0224,=71.8181,=67.7822,=55.6092
2022-03-18,=1144.3200,=1153.3600,=2380764658521.3003,=975810287719,=761064662619.9497,=43.3129,=0.0175,=71.8181,=67.7899,=55.6168
2022-03-17,=1142.7100,=1151.7400,=2367655282240.3301,=971600305790,=759711455344.2701,=43.1618,=0.0150,=71.8181,=67.7975,=55.6495
2022-03-16,=1125.4800,=1134.3800,=2332998452394.0195,=957545266016,=748429277829.1300,=41.9248,=0.0025,=71.8181,=67.8188,=55.6658
2022-03-15,=1093.4300,=1102.0700,=2185608379961.9399,=931037076832,=724531944857.8599,=40.2163,=0,=71.8181,=67.8401,=55.6991
2022-03-14,=1126.2800,=1135.1800,=2267651815077.2803,=963337877286,=747406582681.4799,=42.1094,=0,=71.8676,=67.8748,=55.6991
2022-03-11,=1161.2100,=1170.3900,=2342219600536.5103,=993255872123,=761196483542.3999,=43.5641,=0.0076,=71.8676,=67.9094,=55.8485
2022-03-10,=1153.3600,=1162.4700,=2329589828455.5000,=985499664686,=756282539195.9000,=43.0317,=0.0051,=71.8676,=67.9160,=55.8570
2022-03-09,=1129.6500,=1138.5700,=2287815990661.0693,=966164642170,=740452543467.4700,=42.1589,=0,=71.8676,=67.9226,=55.8570
2022-03-08,=1137.0700,=1146.0600,=2300663861141.6699,=974357653363,=745140413469.6099,=43.0289,=0,=71.8676,=67.9273,=55.9432
2022-03-07,=1169.9800,=1179.2300,=2357443700424.9102,=1001932213090,=767190664801.9901,=44.3854,=0,=71.8751,=67.9320,=55.9432
2022-03-04,=1203.0900,=1212.6000,=2419069825580.1104,=1029417064221,=788815974713.5800,=45.7580,=0,=71.8751,=67.9370,=56.0817
2022-03-03,=1209.8200,=1219.3800,=2429737601433.9800,=1034807233979,=793136724283.1801,=45.8431,=0,=71.8751,=67.9419,=56.1068
2022-03-02,=1230.2800,=1240,=2458269502666.5400,=1042983402718,=806052394600.4001,=46.7151,=0.0103,=71.8751,=67.9467,=56.1278
2022-03-01,=1239.0200,=1248.8100,=2472238008370.2202,=1049602055595,=811607326421.5303,=47.1129,=0.0129,=71.8751,=67.9516,=56.1447
2022-02-28,=1249.5900,=1259.4600,=2486578707950.4199,=1059050741870,=818649791160.0402,=47.3957,=0.0233,=71.8964,=67.9585,=56.1447
2022-02-25,=1240.8800,=1250.6800,=2471014648474.7798,=1050891569758,=813198189919.9802,=47.4179,=0.0233,=71.8964,=67.9654,=56.1533
2022-02-24,=1214.9900,=1224.5900,=2425481421956.9497,=1027811050878,=796271426876.8000,=46.5040,=0.0078,=71.8964,=67.9687,=56.1747
2022-02-23,=1231.0800,=1240.8100,=2460912461254.3398,=1042301124013,=807048980826.3801,=47.8140,=0.0260,=71.8964,=67.9719,=56.2213
2022-02-22,=1183.9800,=1193.3400,=2372081376969.4697,=1003618038806,=776603179635.5900,=46.1612,=0,=71.8964,=68.0595,=56.2380
2022-02-21,=1193.6000,=1203.0300,=2386777590617.4702,=1009595856001,=782953496329.4102,=46.8532,=0.0052,=71.9096,=68.1470,=56.2380
2022-02-18,=1204.3700,=1213.8900,=2403975644388,=1018313902660,=789980821721.6398,=47.1677,=0.0052,=71.9096,=68.1772,=56.2588
2022-02-17,=1207.8200,=1217.3700,=2410047637529.9897,=1021227811973,=791994963472.7603,=47.3308,=0.0105,=71.9096,=68.2075,=56.2677
2022-02-16,=1197.5600,=1207.0200,=2397391618000.5601,=1013195741433,=785642441961.1600,=47.1975,=0.0079,=71.9096,=68.2394,=56.2862
2022-02-15,=1203.1200,=1212.6300,=2404520277660.0200,=1018159813381,=789401271724.3101,=47.1849,=0.0053,=71.9096,=68.2712,=56.2868
2022-02-14,=1169.4400,=1178.6800,=2348387448632.1997,=991623125654,=767314998806.8300,=46.2016,=0,=72.0044,=68.2956,=56.2868
2022-02-11,=1169.5900,=1178.8300,=2354148923392,=991856064374,=767177406847.3900,=46.3989,=0,=72.0044,=68.3200,=56.3194
2022-02-10,=1188.2000,=1197.5900,=2392114102883.5601,=1007044360594,=778885177400.6599,=47.4334,=0,=72.0044,=68.3230,=56.3849
2022-02-09,=1210.2900,=1219.8500,=2426459528380.6299,=1026218498910,=793523683218.8599,=48.0964,=0.0053,=72.0044,=68.3260,=56.3985
2022-02-08,=1204.0500,=1213.5700,=2409402509740.6201,=1020064706876,=789595479710.4899,=47.6077,=0,=72.0044,=68.3630,=56.4669
2022-02-07,=1233.6200,=1243.3700,=2456519959331.0801,=1046219666448,=808844579781.6700,=48.1102,=0.0027,=72.1171,=68.3999,=56.4669
2022-01-28,=1229.2200,=1238.9400,=2441784576874.9302,=1041565185614,=806276084162.9001,=48.0034,=0,=72.1171,=68.4023,=56.6527
