date,year,month,上交所融资余额(元),上交所融券余额(元),上交所融资融券余额(元),深交所融资余额(元),深交所融券余额(元),深交所融资融券余额(元),沪深融资余额合计(元),沪深融券余额合计(元),沪深融资融券余额合计(元),沪深融资余额合计(亿元),沪深融资融券余额合计(亿元),融资买入额_x,融券卖出量_x,融券余量_x,融资买入额_y,融券卖出量_y,融券余量_y
2015-08-05,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-06,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-07,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-10,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-11,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-12,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-13,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-14,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-17,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-18,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-19,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-20,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-21,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-24,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-25,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-26,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-27,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-28,2015,8,599650337034.0,3990578093.0,603640915127.0,396234174010.0,1074537665.0,397308711675.0,995884511044.0,5065115758.0,1000949626802.0,9958.84511044,10009.49626802,19593413352.0,92769980.0,525219014.0,18358093850.0,16916571.0,76915066.0
2015-08-31,2015,8,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-01,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-02,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-07,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-08,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-09,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-10,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-11,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-14,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-15,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-16,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-17,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-18,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-21,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-22,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-23,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-24,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-25,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-28,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-29,2015,9,600564172688.0,4648493040.0,605212665728.0,392166449777.0,1245889714.0,393412339491.0,992730622465.0,5894382754.0,998625005219.0,9927.30622465,9986.25005219,16063644818.0,58069877.0,626126474.0,14889777407.0,10521406.0,89861882.0
2015-09-30,2015,9,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-08,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-09,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-12,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-13,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-14,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-15,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-16,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-19,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-20,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-21,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-22,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-23,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-26,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-27,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-28,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-29,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-10-30,2015,10,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-02,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-03,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-04,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-05,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-06,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-09,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-10,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-11,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-12,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-13,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-16,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-17,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-18,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-19,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-20,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-23,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-24,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-25,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-26,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-27,2015,11,543489414407.0,5537590785.0,549027005192.0,355318023238.0,1007922818.0,356325946056.0,898807437645.0,6545513603.0,905352951248.0,8988.07437645,9053.52951248,12896260866.0,100828306.0,877989836.0,12637537870.0,22217349.0,90866689.0
2015-11-30,2015,11,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
2015-12-01,2015,12,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
2015-12-02,2015,12,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
2015-12-03,2015,12,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
2015-12-04,2015,12,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
2015-12-07,2015,12,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
2015-12-08,2015,12,496798379422.0,6530696251.0,503329075673.0,323183149799.0,1043232734.0,324226382533.0,819981529221.0,7573928985.0,827555458206.0,8199.81529221,8275.55458206,10432337592.0,75195563.0,1119629924.0,7377083739.0,18578866.0,100243987.0
