date,hs300,zz500,kc50,consume,chip,gold,bond10
2015-01-07,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-08,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-09,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-12,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-13,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-14,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-15,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-16,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-19,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-20,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-21,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-22,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-23,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-26,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-27,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-28,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-29,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-01-30,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-02-02,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-02-03,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-02-04,0.25,0.25,0.0,0.25,0.0,0.25,0.0
2015-02-05,0.25,0.25,0.0,0.25,0.0,0.25,0.0
