date,保守型C2_动态评分,平衡型C3_动态评分,进取型C4_动态评分,保守型C2_LGB融合,平衡型C3_LGB融合,进取型C4_LGB融合
2019-02-22,1638595.5693542168,2790011.381358476,3814072.1353085446,1451813.9146214214,2168101.0491516297,2697524.0359565653
2019-02-25,1661508.7020063081,2892314.8119366835,3993252.7231925735,1478719.8124391928,2272258.299815617,2863296.533226787
2019-02-26,1646161.092124311,2838403.861070703,3901754.8539616824,1466604.5563924087,2235835.8777090656,2807201.58170252
2019-02-27,1657359.2223182374,2878668.815281407,3970198.5554885534,1469132.938814321,2239165.6353745637,2811082.7750043203
2019-02-28,1655597.072325495,2870652.5938092032,3956036.128128585,1468515.8389068504,2236530.7251716577,2806807.9915434252
2019-03-01,1670986.6494525997,2939436.509981601,4077198.633423041,1477723.8655186726,2273205.573682474,2865755.5741063384
2019-03-04,1675801.1922481817,2961194.3847589414,4115756.5580746313,1482774.592452595,2293081.7722757417,2897750.288363364
2019-03-05,1677314.2838664772,2972408.591781426,4136738.817284528,1488356.5631873454,2318170.7245032713,2938907.7423204887
2019-03-06,1673854.100236994,2957418.021300522,4110272.267659474,1491397.1995609214,2330274.959058141,2958499.198017586
2019-03-07,1665403.8350572202,2905759.2568905954,4015273.2592263296,1490647.2578695929,2316051.7429963816,2932909.6851654802
2019-03-08,1657548.953094588,2869076.878221882,3950152.13680073,1478096.0778945507,2265370.3911403716,2850782.174944303
2019-03-11,1673703.0092183563,2939184.8707308006,4073053.2059523943,1490598.9513682756,2313437.658493408,2927804.7796340194
2019-03-12,1676184.8582666286,2946596.908444561,4085248.135151495,1495464.4853669931,2329573.9901777473,2953164.888238216
2019-03-13,1667702.0364467143,2907032.3995070937,4014858.9228033647,1488672.2721309413,2301316.4967886806,2907157.5375085045
2019-03-14,1670945.8742260553,2921867.6775608957,4041111.1127864243,1484756.7931118377,2286737.7651900374,2883845.2166309184
2019-03-15,1680224.35750394,2960948.054689728,4109530.066211768,1491503.5202415972,2311555.822752096,2923413.847031363
2019-03-18,1720102.7454438105,3138641.7353055733,4423919.954351318,1512802.2093799908,2395644.546245139,3059124.2031058213
2019-03-19,1716382.102597633,3119325.389317041,4388667.481886677,1510604.6741838923,2385155.5984518724,3041662.076468484
2019-03-20,1719489.3838846395,3129619.812769749,4406123.007037672,1512104.2616452617,2388151.492201374,3045846.6829138272
2019-03-21,1714690.0836757596,3107960.779031664,4367359.155223355,1512498.1383677083,2389843.1276758914,3048624.2485048934
2019-03-22,1715718.676402346,3105050.272716082,4360219.378529337,1515829.6270551684,2397181.031487013,3059187.473090029
2019-03-25,1700404.161477003,3025807.3794546034,4216054.5398541065,1506563.1047047288,2352860.6186752594,2985419.0516376942
2019-03-26,1701872.5651092692,3022236.4371074284,4207162.345457549,1502144.6990964324,2327753.2550923135,2943060.8243890903
2019-03-27,1715502.999239894,3084402.799835261,4317722.398472546,1509205.0912227968,2356378.740361244,2989416.318940078
2019-03-28,1720740.058743903,3112309.0300290943,4368552.42391147,1507437.8327699082,2352816.146104796,2984433.405353901
2019-03-29,1743638.4839049743,3220696.3175204373,4563417.354195682,1525250.7769413488,2425985.9919639495,3103403.1983457836
2019-04-01,1755036.223720559,3277806.1745618945,4678852.368527474,1534191.3229858212,2464909.671485965,3174573.557218294
2019-04-02,1748275.2353766179,3262540.5891825217,4654551.012214124,1528713.254659168,2455165.744759782,3161214.9823674234
2019-04-03,1746628.612360584,3273713.642256822,4684040.620473218,1527545.0294997748,2464664.3290427728,3183209.0898935446
2019-04-04,1750297.4771366552,3304617.4136555754,4751176.643464662,1529737.7625583103,2483832.7065092456,3221424.0044473875
2019-04-08,1748916.4792975963,3308697.3148966925,4763452.1732657505,1527407.1441821652,2482338.115305927,3221465.2850663024
2019-04-09,1746945.7548580184,3297873.3146724445,4741058.804991964,1526987.5963968504,2479505.7360132597,3215928.977924898
2019-04-10,1743657.4099429045,3290934.2623479343,4730382.230283947,1524514.5400838496,2475917.484466348,3211644.6215368942
2019-04-11,1737168.116771268,3250336.5847364217,4644860.43506858,1519803.0907748113,2449281.011415625,3160675.6086252755
2019-04-12,1734981.0124596832,3246851.278168905,4640457.968634978,1517610.7841890126,2445531.1336268503,3155650.059986867
2019-04-15,1724514.5075794265,3223803.258442463,4604219.6866799295,1508717.3288182404,2429225.7661800506,3132911.781328991
2019-04-16,1728459.6806459057,3253356.7710333876,4667544.600312553,1513142.7331471415,2455415.4613479315,3183079.0880577746
2019-04-17,1734547.3845359595,3269223.8469650974,4694525.527794094,1517503.8378310932,2463462.878734514,3194350.1360322954
2019-04-18,1732253.8991049305,3262860.256663083,4683433.782708993,1515624.3894931735,2459183.3500853376,3187738.92184556
2019-04-19,1735302.426160991,3272127.179180436,4700108.194667559,1519315.012765408,2470318.77074356,3206621.368006039
2019-04-22,1729296.7848565355,3253408.9275281653,4666140.746814614,1512484.5533867152,2449796.0189076485,3171832.5482586804
2019-04-23,1725010.1873935028,3241125.919126832,4644490.6056676125,1509157.2686533171,2442255.2931631557,3160212.267672667
2019-04-24,1725885.1407602662,3249423.0627145143,4662736.259796229,1509470.508532446,2446677.7656477625,3169312.5792445606
2019-04-25,1718327.1283761912,3210210.1410450106,4582568.4920155145,1503283.3241076772,2418866.6014808426,3117930.9173115185
2019-04-26,1717868.2296165964,3202770.8570794812,4565685.105238503,1502079.5715643098,2410033.8651901037,3100619.636557081
2019-04-29,1713346.2302068502,3188857.5356021896,4540640.658883025,1499232.555990422,2404004.495024734,3091609.106040471
2019-04-30,1719384.5664576525,3202993.268135,4563518.934139605,1503972.228746743,2412480.087769767,3103259.601174711
2019-05-06,1705807.3780783287,3125852.445996999,4403536.080710772,1489240.61685843,2343287.4233875866,2975182.4933820707
2019-05-07,1713316.9265120642,3157857.6863328395,4464477.462933482,1493594.2821444634,2359177.3047559885,3003008.660630731
2019-05-08,1708878.8546836271,3133879.753368777,4416048.342222786,1491181.2792895897,2346856.318408508,2980103.9608785687
2019-05-09,1701121.9039052108,3093101.2541567083,4335187.896566469,1487705.8159785531,2328599.4892700496,2946096.0132900956
2019-05-10,1718892.1169803042,3165077.0365100405,4471562.020033678,1500817.3268616041,2373972.4820052735,3024461.1991078006
2019-05-13,1725447.2675861644,3175014.121255527,4481129.283266968,1502800.8898839038,2367713.186697474,3008505.6764756367
2019-05-14,1721130.1819720615,3161602.652698307,4457318.1424067775,1499577.2445025332,2359710.5060733967,2995860.5100123235
2019-05-15,1740240.2205722535,3247390.1590810074,4621984.205870648,1509523.6246819724,2399074.990941099,3065907.7082085903
2019-05-16,1749766.9989296638,3287469.174549717,4697814.1752583105,1514351.8098051385,2416049.3945318907,3095524.387425062
2019-05-17,1744234.4000042423,3255611.9333481486,4631593.682053815,1508281.7157449187,2387629.5625670003,3043108.987865386
2019-05-20,1735542.175705164,3215532.3330191257,4553650.153167735,1503863.9730603076,2369776.2630454414,3011126.8261120482
2019-05-21,1732885.3909088033,3214083.0571587095,4556249.956593191,1504243.0063226256,2378681.908950378,3029480.624909477
2019-05-22,1724107.4727814938,3178716.4818674093,4490354.36916237,1500289.1487092744,2366020.9666683064,3007914.3408224415
2019-05-23,1714711.1499983666,3135273.034898617,4405778.139581825,1494084.7180209865,2340855.8464923594,2962886.588866533
2019-05-24,1715022.1264466774,3139727.47469022,4415460.245506569,1493269.2900289388,2340021.64462166,2962204.8394372077
2019-05-27,1716276.270258629,3159987.121179441,4460312.090923319,1494523.0344704648,2355964.933812185,2994184.1591973025
2019-05-28,1722572.6833015955,3178630.7479920397,4492663.564876482,1498335.9422308763,2363544.0278363875,3005145.2648623153
2019-05-29,1726156.2832948035,3186999.743121704,4505779.672079564,1500826.688261288,2367456.100550173,3010104.93528474
2019-05-30,1727735.0129098254,3189463.107970629,4508703.142326964,1501730.7563394299,2367496.011969921,3008980.692852086
2019-05-31,1726786.2649135666,3181099.040167373,4490786.588864905,1501137.6252594728,2362139.825240903,2998427.201131762
2019-06-03,1729782.675660676,3186132.8628979363,4497540.664983286,1502979.7999884216,2362831.7549595437,2997437.973297573
2019-06-04,1729367.6930513075,3174811.3035897,4471624.156437585,1501504.9947752475,2350056.490573769,2972388.092414751
2019-06-05,1730522.2171587767,3173483.6388280126,4466517.363593582,1502375.3627481698,2348557.0954776225,2968078.671558006
2019-06-06,1727822.9354176358,3160127.5127768014,4439831.851440418,1498047.3109150003,2330916.708193007,2936622.7893765755
2019-06-10,1731027.8964253622,3179057.4399515656,4478667.626089134,1501317.738488712,2346792.0619766726,2965683.2469858513
2019-06-11,1738712.0051075348,3225140.793834605,4573617.617732893,1511203.7890825437,2393400.752881402,3050831.1297215205
2019-06-12,1735807.104522288,3212674.981475112,4549248.533075969,1507945.769018097,2381246.6424346725,3029394.912797453
2019-06-13,1736899.140208414,3211646.3799832733,4544912.9560492085,1509384.4486733405,2382418.6638989444,3029953.138493132
2019-06-14,1736969.2659066224,3204538.853496845,4528027.110016863,1507934.3326892634,2371183.615297671,3008079.2862110967
2019-06-17,1738175.9680659873,3206900.6544738375,4531492.0364097655,1507498.9573670414,2367101.4266345114,3000027.191951231
2019-06-18,1737584.2577185435,3208825.7188374037,4537054.112320089,1507015.2073214531,2368637.9107026,3003914.5156339784
2019-06-19,1741920.4575158453,3231471.0780976578,4582870.776701772,1509885.6115418496,2381855.1807003347,3028037.131791896
2019-06-20,1752618.9771997903,3278903.5011987165,4676220.473046398,1518323.7520382071,2413522.602440414,3083853.129665014
2019-06-21,1753226.8896268867,3281841.8152144905,4682123.291431724,1519792.137749223,2419427.8956689704,3094440.557261277
2019-06-24,1753347.3138038355,3283888.4532313505,4686775.370766717,1519846.0368218368,2420735.762988658,3097155.3250676366
2019-06-25,1750759.0324707644,3268391.3496873607,4654525.244389658,1518013.238135664,2410947.7037158734,3078773.4039200908
2019-06-26,1750149.1743082148,3267988.7243976532,4654650.514078163,1516909.6914537183,2408368.5712713976,3074776.275183896
2019-06-27,1753429.6030138338,3285286.051527077,4689895.602673712,1520051.754055031,2422302.00711002,3100178.446891985
2019-06-28,1754455.686239164,3286156.2286181203,4690136.322911943,1520173.8525183925,2419886.288758544,3094859.5113061084
2019-07-01,1770406.7793925167,3357887.2418919504,4832337.638931792,1533248.4873445448,2469737.6687616603,3183374.6179829035
2019-07-02,1772348.8733010825,3362700.403716067,4840348.040036153,1534244.0645852992,2470513.8166932506,3183663.9503117222
2019-07-03,1769562.526898321,3340022.743128689,4791016.540261082,1532600.7009251139,2456947.2650469723,3156799.453102786
2019-07-04,1766703.0849613384,3313725.6216379604,4733308.947787255,1531361.740618733,2442562.8525093333,3127697.8350722906
2019-07-05,1770908.040452009,3341848.819212556,4792750.125576958,1533804.6435416893,2458499.8854076313,3158383.7729962016
2019-07-08,1762349.8069132126,3305040.568299867,4720209.734303309,1523945.4310780535,2421616.2442655475,3092945.6382373944
2019-07-09,1763205.4320786207,3304645.6550748185,4717741.936699425,1524922.3357119318,2422268.499143065,3093012.303192278
2019-07-10,1762643.3367644537,3304333.000384717,4718000.6736910185,1523672.813284851,2419007.803410734,3087762.5705721434
2019-07-11,1762687.2457299926,3302222.4619562086,4712899.863975038,1523923.2082158409,2418305.91727582,3085931.068718003
2019-07-12,1766827.66641622,3321385.303923886,4751101.401063894,1526926.4097602253,2430052.7423295733,3106859.7438426423
2019-07-15,1769350.419646062,3329982.405269617,4767075.16583676,1530073.7474487163,2440190.5829926757,3124192.762406478
2019-07-16,1765419.1915808874,3312889.074378483,4733352.715325889,1528021.2237931828,2433035.5192007525,3111718.9409485064
2019-07-17,1765277.571086568,3311391.2533676103,4730039.11912685,1527755.1959673495,2431364.4612321057,3108518.1211190782
2019-07-18,1761055.15366792,3288156.749870089,4682267.561221001,1523727.4957614723,2412818.992837907,3074464.013320505
2019-07-19,1765311.9354256794,3307108.3103084504,4719700.035626673,1527051.1487450483,2425302.439119433,3096504.3104826557
2019-07-22,1763262.1398595853,3295009.3208850054,4694575.348665161,1523570.3010379232,2409648.9483606797,3067900.5588218216
2019-07-23,1762505.9929864751,3289495.8727596696,4682825.30569011,1524246.173302866,2410872.664036672,3069589.9263277077
2019-07-24,1764245.075355311,3299408.757106448,4703264.374736545,1526341.3283166776,2420475.41189987,3087154.527920644
2019-07-25,1767348.74823181,3318865.3059397675,4743973.459815153,1528375.6751990116,2432168.792085383,3109268.3095427584
2019-07-26,1767413.379783953,3317915.7643801924,4741595.683946408,1528805.0196407863,2432958.663385806,3110368.9587099855
2019-07-29,1768858.2146766346,3327395.7792486334,4761591.195706227,1529307.6218267598,2436937.507762303,3118165.053720271
2019-07-30,1769046.1067851367,3329448.379495476,4766149.546298404,1530095.5440972322,2440932.527667313,3125613.699493003
2019-07-31,1766651.6004038665,3310715.280257059,4725755.918964904,1528958.9528996113,2430925.554387062,3105805.0066720312
2019-08-01,1764119.6714006152,3297610.33748395,4700022.166025253,1526989.298152125,2422077.6754116965,3089631.9251339436
2019-08-02,1763624.371666714,3283207.9983125436,4669497.535984434,1526705.640869196,2411801.855169546,3068167.9467768352
2019-08-05,1763611.298755096,3265250.002940386,4628851.0542539125,1527338.1798956664,2400968.269963398,3044350.619720225
2019-08-06,1763504.6367503197,3253048.477760589,4600604.217315612,1525903.9251564816,2386684.2068062336,3016070.273220387
2019-08-07,1760097.729039165,3241858.1865472896,4580520.456272925,1523165.2096987038,2379256.1779181613,3004034.3749556565
2019-08-08,1766297.9775301188,3264911.120041484,4622983.702432906,1527621.6207687869,2392728.969298185,3026526.099538132
2019-08-09,1767976.33104459,3254384.046481624,4593609.117572036,1528933.681769383,2384624.1257587685,3007706.974757151
2019-08-12,1772793.2429289233,3280309.914698581,4646759.418078817,1533310.8902461072,2404396.9040944814,3043531.8403756567
2019-08-13,1771899.285327419,3271375.710446392,4628649.650011762,1532723.1212622623,2398436.698668161,3031735.3938437533
2019-08-14,1774878.5871141416,3282703.3411189755,4651975.265839154,1535359.188943107,2406796.2518777666,3045870.7281338405
2019-08-15,1775046.3068115856,3285341.4343573665,4656550.862495194,1535598.071671279,2409230.7951275427,3050689.770755408
2019-08-16,1775872.2824769614,3295688.214776258,4681825.695167067,1536148.16372551,2415951.3172957036,3064144.319895003
2019-08-19,1781008.0989030786,3325588.348912828,4740537.22588905,1541967.7982322378,2443581.5762646077,3114811.030276369
2019-08-20,1778709.8386693054,3319159.928042142,4730135.558726213,1539965.326485435,2438730.890036903,3107202.5146987657
2019-08-21,1776984.4121216924,3313594.247243658,4718200.582293008,1538697.4626314589,2435708.5416839616,3102489.979858405
2019-08-22,1778869.1725072772,3324732.736710664,4744806.547095134,1540186.2300343409,2442987.8715835805,3115942.211272644
2019-08-23,1779429.973937073,3332596.9580231165,4761673.922262003,1540021.2253373063,2446268.2631544988,3123138.12497124
2019-08-26,1778163.0568486478,3315775.5018443274,4723065.698395455,1539353.9810500033,2435703.5295530134,3101560.3301871694
2019-08-27,1782042.7824941985,3340655.2530984525,4779339.736622748,1543116.114571881,2455179.395379189,3137840.3375824057
