date,bond10_rsi14,bond10_macd_bar,consume_obv,gold_rsi14,gold_macd_dif,consume_rsi14,gold_macd_bar,zz500_pb_quantile,zz500_macd_dea,gold_obv,bond10_std20,gold_ma5,kc50_pb_p50,hs300_atr14,hs300_ma20_amt,ma20_streak,consume_std20,consume_ma20_amt,zz500_pb,bond10_macd_dif,kc50_rsi14,consume_ma20_vol,kc50_pb,hs300_macd_dea,gold_ma20_vol,hs300_pe,pmi_生产经营活动预期指数,pmi_制造业采购经理指数,bond_10y_2y_spread,margin_5d_chg,north_net,hs300_ma5,zz500_ma5,north_20d_sum,margin_total,m1_m2_spread,yield_10y,社融存量增速(近似),hs300_pe_quantile,score_valuation,score_macro,score_sentiment,score_trend,score_total
2015-02-06,55.297398538749064,0.010366770577580751,635602407.0,51.91328889492806,0.00285584496998285,41.63279923038857,0.0003662782504399,0.15420207323041324,0.022937268590362,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1073883208905289,4001661039.155199,-9.0,0.0188245141448992,1085645.096899986,2.97,0.10732931516229621,40.13248521785561,931747.65,5.8508,0.0278786653925076,341136971.35,12.09,54.0,49.9,0.3259,0.9952168595181332,,3.3578000000038424,1.5827999999993014,,1143117493061.0,-9.0,3.4325,,,13.0,13.0,8.0,3.0,37.0
2015-02-09,55.297398538749064,0.010366770577580751,635800811.0,51.91328889492806,0.00285584496998285,46.32784920085077,0.0003662782504399,0.15420207323041324,0.0213701644015973,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1054320122554911,3965145554.963198,-10.0,0.0192292052049031,920155.156899986,2.95,0.10732931516229621,40.13248521785561,790661.25,5.8508,0.0190669682656182,341136971.35,12.09,54.0,49.9,0.3089,1.7401230637446252,,3.355400000003842,1.5767999999993014,,1152667617401.0,-9.0,3.4236,,,13.0,13.0,8.0,3.0,37.0
2015-02-10,55.297398538749064,0.010366770577580751,636369767.0,51.91328889492806,0.00285584496998285,46.98394223612821,0.0003662782504399,0.15420207323041324,0.0197402880206877,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1028297256658132,4030429735.891199,-11.0,0.0194895441924767,912613.652899986,2.99,0.10732931516229621,40.13248521785561,784794.05,5.8508,0.01217075730922,341136971.35,12.09,54.0,49.9,0.3197,3.205465041833211,,3.350600000003842,1.5687999999993014,,1169035493631.0,-9.0,3.4299,,,13.0,10.0,9.5,3.0,35.5
2015-02-11,55.297398538749064,0.010366770577580751,636494872.0,51.91328889492806,0.00285584496998285,51.748006746654966,0.0003662782504399,0.15420207323041324,0.0183827410207478,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0980561738325408,4064173547.423999,-12.0,0.0194727972522875,887073.3630499862,3.02,0.10732931516229621,40.13248521785561,762703.25,5.8508,0.007159904282333,341136971.35,12.09,54.0,49.9,0.2918,3.83201997550402,,3.358000000003842,1.5657999999993013,,1178942685697.0,-9.0,3.3955,,,13.0,9.0,9.5,4.5,36.0
2015-02-12,55.297398538749064,0.010366770577580751,636991272.0,51.91328889492806,0.00285584496998285,54.94539585093703,0.0003662782504399,0.15420207323041324,0.0174325590800545,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0948378757016451,3959768072.783999,-13.0,0.0195563246246773,885886.9007999862,3.04,0.10732931516229621,40.13248521785561,761601.5,5.8508,0.003800477229125,341136971.35,12.09,54.0,49.9,0.2918,3.215166990756768,,3.376200000003842,1.567599999999301,,1177833120360.0,-9.0,3.3865,,,13.0,9.0,9.5,10.5,42.0
2015-02-13,55.297398538749064,0.010366770577580751,637718272.0,51.91328889492806,0.00285584496998285,57.43087142680834,0.0003662782504399,0.15420207323041324,0.0171466438444297,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.092920884580099,3906201401.577599,1.0,0.0198577398718863,878102.6207999863,3.09,0.10732931516229621,40.13248521785561,754711.5,5.8508,0.0019945737947349,341136971.35,12.09,54.0,49.9,0.2692,0.0876964034830507,,3.408800000003842,1.5805999999993012,,1144119965990.0,-9.0,3.3552,,,13.0,9.0,8.5,10.5,41.0
2015-02-16,55.297398538749064,0.010366770577580751,638034172.0,51.91328889492806,0.00285584496998285,60.31262942328479,0.0003662782504399,0.15420207323041324,0.0177635269004714,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0894265356815205,3842617287.017599,2.0,0.0187933454384493,822555.0207999863,3.14,0.10732931516229621,40.13248521785561,704291.5,5.8508,0.0017151893355498,341136971.35,12.09,54.0,49.9,0.2847,-1.30381715,,3.439600000003842,1.6017999999993011,,1137638939318.0,-9.0,3.3374,,,13.0,9.0,11.0,11.5,44.5
2015-02-17,55.297398538749064,0.010366770577580751,639853772.0,51.91328889492806,0.00285584496998285,60.83180977259458,0.0003662782504399,0.15420207323041324,0.0190010770631089,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0861103545614118,3712851673.331198,3.0,0.0194317351962264,908657.6607999865,3.17,0.10732931516229621,40.13248521785561,775761.5,5.8508,0.0028979208225916,341136971.35,12.09,54.0,49.9,0.2629,-5.007929094,,3.463200000003842,1.6207999999993017,,1110491025026.0,-9.0,3.3373,,,13.0,9.0,9.5,13.0,44.5
2015-02-25,55.297398538749064,0.010366770577580751,637949871.0,51.91328889492806,0.00285584496998285,57.97325616215903,0.0003662782504399,0.15420207323041324,0.0204556499573933,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0851739006641681,3705948381.164798,4.0,0.0197849016355521,962262.6592999862,3.17,0.10732931516229621,40.13248521785561,820534.5,5.8508,0.0040669341106314,341136971.35,12.09,54.0,49.9,0.2966,-3.247495553,,3.471600000003842,1.6355999999993014,,1140656574404.0,-9.0,3.349,,,13.0,9.0,10.5,13.0,45.5
2015-02-26,55.297398538749064,0.010366770577580751,642561915.0,51.91328889492806,0.00285584496998285,61.32814758650036,0.0003662782504399,0.15420207323041324,0.0222424631358417,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0879471934738704,3753006216.3519983,5.0,0.0206283744564842,1190878.5332999865,3.2,0.10732931516229621,40.13248521785561,1010861.5,5.8508,0.0068001029668509,341136971.35,12.09,54.0,49.9,0.3069,-2.093668208,,3.497800000003842,1.6517999999993012,,1153173202781.0,-9.0,3.3594,,,13.0,10.0,8.5,15.0,46.5
2015-02-27,55.297398538749064,0.010366770577580751,644621782.0,51.91328889492806,0.00285584496998285,63.17485733577384,0.0003662782504399,0.15420207323041324,0.024364380387008,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0847366796543083,3763388296.547198,6.0,0.0221289365468242,1273824.8913999863,3.22,0.10732931516229621,40.13248521785561,1078764.8,5.8508,0.0102431972808244,341136971.35,12.09,54.0,49.9,0.2959,1.2070787788455384,,3.518200000003842,1.666399999999301,,1157930395304.0,-9.0,3.3745,,,13.0,9.0,12.0,17.0,51.0
2015-03-02,55.297398538749064,0.010366770577580751,651501114.0,51.91328889492806,0.00285584496998285,64.22613200743082,0.0003662782504399,0.15420207323041324,0.0271039275933504,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0820412025361434,3811690490.710398,7.0,0.0231160081476637,1638887.0357999862,3.29,0.10732931516229621,40.13248521785561,1380226.4,5.8508,0.0143741437529293,341136971.35,12.91,61.3,50.1,0.2924,3.5774679579268165,,3.538400000003842,1.6817999999993014,,1178337607849.0,-9.0,3.3883,,,13.0,9.0,13.5,17.0,52.5
2015-03-03,55.297398538749064,0.010366770577580751,649624714.0,51.91328889492806,0.00285584496998285,57.986598458076784,0.0003662782504399,0.15420207323041324,0.029833753373674,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0834668309264189,3801382018.006398,8.0,0.0231679160194011,1713265.5657999865,3.27,0.10732931516229621,40.13248521785561,1442441.4,5.8508,0.0171233772469709,341136971.35,12.91,61.3,50.1,0.3179,7.826330038729057,,3.532800000003842,1.6931999999993017,,1197401717695.0,-9.0,3.4022,,,13.0,10.0,15.0,15.0,53.0
2015-03-04,55.297398538749064,0.010366770577580751,654725772.0,51.91328889492806,0.00285584496998285,63.9186212345915,0.0003662782504399,0.15420207323041324,0.0328728825420858,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0813620572888175,3786591823.951998,9.0,0.025237468824236,1932899.3450999868,3.33,0.10732931516229621,40.13248521785561,1620574.3,5.8508,0.0192861108741696,341136971.35,12.91,61.3,50.1,0.2941,6.125455253918788,,3.5438000000038423,1.7119999999993012,,1210526982470.0,-9.0,3.3869,,,13.0,9.0,15.0,15.0,52.0
2015-03-05,55.297398538749064,0.010366770577580751,656613138.0,51.91328889492806,0.00285584496998285,65.12386614910274,0.0003662782504399,0.15420207323041324,0.0358078192963864,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0803361960539019,3806717902.262398,10.0,0.0274078881458038,1951426.4276999864,3.33,0.10732931516229621,40.13248521785561,1632002.6,5.8508,0.0204452742502424,341136971.35,12.91,61.3,50.1,0.31,6.207909847311588,,3.5282000000038423,1.7259999999993014,,1224761155593.0,-9.0,3.4369,,,13.0,10.0,15.0,15.0,53.0
2015-03-06,55.297398538749064,0.010366770577580751,654598834.0,51.91328889492806,0.00285584496998285,63.30213122093178,0.0003662782504399,0.15420207323041324,0.0380431223674371,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0777407534786232,3774649901.449597,11.0,0.0287539968103642,1991758.6279999863,3.28,0.10732931516229621,40.13248521785561,1661858.15,5.8508,0.0205170579090283,341136971.35,12.91,61.3,50.1,0.311,6.397648635654929,,3.509600000003842,1.7315999999993017,,1232010713441.0,-9.0,3.4753,,,13.0,10.0,15.0,17.0,55.0
2015-03-09,55.297398538749064,0.010366770577580751,655912735.0,51.91328889492806,0.00285584496998285,69.69313103337669,0.0003662782504399,0.15420207323041324,0.0400987004108062,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0824021282301502,3895999806.486397,12.0,0.0314636668634975,2045230.3602999863,3.32,0.10732931516229621,40.13248521785561,1702828.2,5.8508,0.0209416677688058,341136971.35,12.91,61.3,50.1,0.3194,5.812522769940887,,3.499000000003842,1.7357999999993017,,1246828749612.0,-9.0,3.4922,,,13.0,10.0,15.0,17.0,55.0
2015-03-10,55.297398538749064,0.010366770577580751,657623135.0,51.91328889492806,0.00285584496998285,70.67523870471382,0.0003662782504399,0.15420207323041324,0.0420020246011365,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.079444833356568,3932901819.567997,13.0,0.0342074528783863,2124040.755999986,3.36,0.10732931516229621,40.13248521785561,1764017.35,5.8508,0.0211185728097321,341136971.35,12.91,61.3,50.1,0.3391,5.840038239515222,,3.503000000003842,1.7443999999993014,,1267330435889.0,-9.0,3.5228,,,13.0,12.0,15.0,19.0,59.0
2015-03-11,55.297398538749064,0.010366770577580751,656265457.0,51.91328889492806,0.00285584496998285,69.70224623144668,0.0003662782504399,0.15420207323041324,0.0435984581007218,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0787702024025274,3996328744.0479975,14.0,0.0356248485239344,2196500.537099986,3.35,0.10732931516229621,40.13248521785561,1821191.25,5.8508,0.0211625861949657,341136971.35,12.91,61.3,50.1,0.3089,6.611173476340371,,3.5022000000038416,1.7461999999993012,,1290557021259.0,-9.0,3.4466,,,13.0,12.0,17.0,19.0,61.0
2015-03-12,55.297398538749064,0.010366770577580751,656265457.0,51.91328889492806,0.00285584496998285,69.70224623144668,0.0003662782504399,0.15420207323041324,0.0447875722417976,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0790723308023469,4008768853.987197,15.0,0.0354546165156347,2159092.794549986,3.34,0.10732931516229621,40.13248521785561,1786270.8,5.8508,0.022093847216961,341136971.35,12.91,61.3,50.1,0.3124,7.206577524028757,,3.520200000003842,1.748399999999301,,1313024517755.0,-9.0,3.4412,,,13.0,12.0,15.0,19.0,59.0
2015-03-13,55.297398538749064,0.010366770577580751,656488668.0,51.91328889492806,0.00285584496998285,72.55097940624673,0.0003662782504399,0.15420207323041324,0.0459079683861174,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0771385928878935,3954834950.0319977,16.0,0.0343737157166746,2154690.0336499857,3.38,0.10732931516229621,40.13248521785561,1781056.35,5.8508,0.0238011315993817,341136971.35,12.91,61.3,50.1,0.3277,6.90361944113671,,3.546600000003841,1.759999999999301,,1317064044571.0,-9.0,3.4879,,,13.0,12.0,17.0,21.0,63.0
2015-03-16,55.297398538749064,0.010366770577580751,659032049.0,51.91328889492806,0.00285584496998285,77.8897179156263,0.0003662782504399,0.15420207323041324,0.0477313285673298,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.078485836253044,3975229886.153598,17.0,0.0364390221062314,2307780.826699986,3.47,0.10732931516229621,40.13248521785561,1898305.2,5.8508,0.02727100914812,341136971.35,12.91,61.3,50.1,0.3651,5.0981565219586855,,3.5772000000038418,1.777199999999301,,1310394030828.0,-9.0,3.5301,,,13.0,12.0,17.0,23.0,65.0
2015-03-17,55.297398538749064,0.010366770577580751,659953449.0,51.91328889492806,0.00285584496998285,79.67500697571634,0.0003662782504399,0.15420207323041324,0.0501897804805314,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0768082765206837,3995532700.0607977,18.0,0.0384753145787906,2335375.515699986,3.53,0.10732931516229621,40.13248521785561,1915927.4,5.8508,0.0323514506352476,341136971.35,12.91,61.3,50.1,0.3753,4.180923900942335,,3.622200000003842,1.7973999999993004,,1320316556987.0,-9.0,3.5428,,,13.0,12.0,15.5,23.0,63.5
2015-03-18,55.297398538749064,0.010366770577580751,660492193.0,51.91328889492806,0.00285584496998285,82.4865154490382,0.0003662782504399,0.15420207323041324,0.0532657048764974,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0788219710549206,4047107546.8191977,19.0,0.0428047874870189,2363945.9016999863,3.59,0.10732931516229621,40.13248521785561,1936609.35,5.8508,0.0396807889388262,341136971.35,12.91,61.3,50.1,0.3832,3.958223841606468,,3.686000000003842,1.8235999999993004,,1341640156964.0,-9.0,3.5519,,,13.0,12.0,13.5,23.0,61.5
2015-03-19,55.297398538749064,0.010366770577580751,659895789.0,51.91328889492806,0.00285584496998285,77.66579209895454,0.0003662782504399,0.15420207323041324,0.0567491346098457,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0760489731224263,4175503405.0047975,20.0,0.0450477783214316,2374244.3456999864,3.62,0.10732931516229621,40.13248521785561,1941609.55,5.8508,0.0476259473098757,341136971.35,12.91,61.3,50.1,0.3719,3.824003413801358,,3.7330000000038415,1.8539999999993004,,1363234620138.0,-9.0,3.5348,,,13.0,12.0,13.5,23.0,61.5
2015-03-20,55.297398538749064,0.010366770577580751,660563690.0,51.91328889492806,0.00285584496998285,78.47850584354383,0.0003662782504399,0.15420207323041324,0.0604472559655376,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0767597607565386,4234358745.8879976,21.0,0.0471615556527452,2375633.1819999865,3.67,0.10732931516229621,40.13248521785561,1938654.6,5.8508,0.0562935807321172,341136971.35,12.91,61.3,50.1,0.3369,5.051674110477422,,3.786800000003842,1.8833999999993003,,1383597827929.0,-9.0,3.4958,,,13.0,12.0,15.0,23.0,63.0
2015-03-23,55.297398538749064,0.010366770577580751,660856890.0,51.91328889492806,0.00285584496998285,81.90571034268469,0.0003662782504399,0.15420207323041324,0.065128935495584,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0793483492739287,4275079383.302397,22.0,0.0514203493907133,2376685.6369999866,3.75,0.10732931516229621,40.13248521785561,1937519.6,5.8508,0.0660758158401346,341136971.35,12.91,61.3,50.1,0.3188,6.813695347923909,,3.8384000000038414,1.9161999999993005,,1399680287946.0,-9.0,3.4933,,,13.0,12.0,15.0,23.0,63.0
2015-03-24,55.297398538749064,0.010366770577580751,660219354.0,51.91328889492806,0.00285584496998285,81.42419761318807,0.0003662782504399,0.15420207323041324,0.0697460473521509,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0803948957543624,4437828296.7263975,23.0,0.0541613315137492,2311307.684199987,3.78,0.10732931516229621,40.13248521785561,1878416.4,5.8508,0.0758294429487532,341136971.35,12.91,61.3,50.1,0.3107,7.634864739789249,,3.8798000000038426,1.9403999999993005,,1421120940250.0,-9.0,3.4841,,,13.0,12.0,15.0,23.0,63.0
2015-03-25,55.297398538749064,0.010366770577580751,660881254.0,51.91328889492806,0.00285584496998285,83.03527485177949,0.0003662782504399,0.15420207323041324,0.0742088669460168,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0796524032004794,4437966512.655998,24.0,0.0563756359716191,2243713.409899987,3.82,0.10732931516229621,40.13248521785561,1816316.35,5.8508,0.0844981012453339,341136971.35,12.91,61.3,50.1,0.3262,7.535916512501406,,3.8966000000038425,1.9623999999993005,,1442745039091.0,-9.0,3.5037,,,13.0,12.0,15.0,23.0,63.0
2015-03-26,55.297398538749064,0.010366770577580751,661218871.0,51.91328889492806,0.00285584496998285,84.4844492689958,0.0003662782504399,0.15420207323041324,0.0779166230872383,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0815343744004452,4464734881.116798,25.0,0.0592157270584829,1990815.0706999872,3.79,0.10732931516229621,40.13248521785561,1602595.0,5.8508,0.0918875717005992,341136971.35,12.91,61.3,50.1,0.3511,7.013110484482987,,3.9180000000038415,1.9773999999993008,,1458839770211.0,-9.0,3.544,,,13.0,12.0,17.0,23.0,65.0
2015-03-27,55.297398538749064,0.010366770577580751,663286071.0,51.91328889492806,0.00285584496998285,84.85595802261501,0.0003662782504399,0.15420207323041324,0.0812897069462661,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0801390619432705,4455573966.969599,26.0,0.0613296814839911,2010171.7639499872,3.78,0.10732931516229621,40.13248521785561,1602961.65,5.8508,0.0983571058629109,341136971.35,12.91,61.3,50.1,0.3528,5.971776044609389,,3.9346000000038415,1.9953999999993008,,1466223191571.0,-9.0,3.5678,,,13.0,12.0,17.0,23.0,65.0
2015-03-30,55.297398538749064,0.010366770577580751,664221773.0,51.91328889492806,0.00285584496998285,85.68641561463983,0.0003662782504399,0.15420207323041324,0.0846493309459042,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0844148432330369,4510018939.590399,27.0,0.0630154729474123,1659674.9292499872,3.8,0.10732931516229621,40.13248521785561,1305780.15,5.8508,0.105696978778138,341136971.35,12.91,61.3,50.1,0.3549,6.0735309396798165,,3.960800000003842,2.0055999999993004,,1484690303291.0,-9.0,3.5849,,,13.0,12.0,15.0,23.0,63.0
2015-03-31,55.297398538749064,0.010366770577580751,662159160.0,51.91328889492806,0.00285584496998285,78.95165134224224,0.0003662782504399,0.15420207323041324,0.087503833249201,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0908852115735342,4853740262.931198,28.0,0.0612241972641881,1690292.8488499871,3.8,0.10732931516229621,40.13248521785561,1315090.8,5.8508,0.1122387413827631,341136971.35,12.91,61.3,50.1,0.3832,5.122399155992596,,3.9788000000038415,2.0177999999993004,,1493916427299.0,-9.0,3.6483,,,13.0,12.0,17.0,26.0,68.0
2015-04-01,55.297398538749064,0.010366770577580751,663134467.0,51.91328889492806,0.00285584496998285,81.15971562700885,0.0003662782504399,0.15420207323041324,0.0905382424408879,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0913219821754247,5004434091.583998,29.0,0.0610539911103645,1448262.4902499872,3.88,0.10732931516229621,40.13248521785561,1108803.25,5.8508,0.1187345105590016,341136971.35,14.68,59.5,50.1,0.3445,5.243210299836543,,4.014800000003842,2.0369999999993005,,1518391195581.0,-9.0,3.5997,,,13.0,12.0,17.0,26.0,68.0
2015-04-02,55.297398538749064,0.010366770577580751,663931898.0,51.91328889492806,0.00285584496998285,82.78081525801757,0.0003662782504399,0.15420207323041324,0.0939103034626775,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0922275548771801,5232393340.601599,30.0,0.0609541001931603,1389442.4139999873,3.95,0.10732931516229621,40.13248521785561,1054306.5,5.8508,0.1244945865285873,341136971.35,14.68,59.5,50.1,0.3262,5.446609041273098,,4.049000000003842,2.0667999999993003,,1538297069033.0,-9.0,3.5438,,,13.0,12.0,16.0,26.0,67.0
2015-04-03,55.297398538749064,0.010366770577580751,664824517.0,51.91328889492806,0.00285584496998285,84.4172841370986,0.0003662782504399,0.15420207323041324,0.0976137298321923,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0919970152430957,5292496332.828798,31.0,0.0601694468164258,1330772.0826999876,4.02,0.10732931516229621,40.13248521785561,998222.25,5.8508,0.1302608346562163,341136971.35,14.68,59.5,50.1,0.3539,5.961561810882543,,4.090400000003842,2.0965999999993,,1553632993422.0,-9.0,3.572,,,13.0,12.0,16.0,28.0,69.0
2015-04-07,55.297398538749064,0.010366770577580751,665861836.0,51.91328889492806,0.00285584496998285,87.25608814745216,0.0003662782504399,0.15420207323041324,0.1019857212941137,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0907115141543032,5289859423.836799,32.0,0.0632815125453368,1325210.8628499876,4.12,0.10732931516229621,40.13248521785561,984393.15,5.8508,0.1365964566912417,341136971.35,14.68,59.5,50.1,0.3705,6.784172392837262,,4.121200000003842,2.1303999999993,,1585414252966.0,-9.0,3.5987,,,13.0,12.0,16.0,28.0,69.0
2015-04-08,55.297398538749064,0.010366770577580751,667189073.0,51.91328889492806,0.00285584496998285,87.32330547516803,0.0003662782504399,0.15420207323041324,0.105804581987929,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0908035488575673,5303357536.188799,33.0,0.0648212336341971,1315909.9860499876,4.09,0.10732931516229621,40.13248521785561,965235.0,5.8508,0.143187946671651,341136971.35,14.68,59.5,50.1,0.4527,7.580325671078181,,4.167800000003842,2.1593999999993,,1607160157742.0,-9.0,3.6938,,,11.5,12.0,16.0,28.0,67.5
2015-04-09,55.297398538749064,0.010366770577580751,666209772.0,51.91328889492806,0.00285584496998285,80.4672607257603,0.0003662782504399,0.15420207323041324,0.1086599114243659,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0918175810820268,5301945621.526399,34.0,0.0631470690507673,1302465.0727999876,4.06,0.10732931516229621,40.13248521785561,946316.15,5.8508,0.1487733317375523,341136971.35,14.68,59.5,50.1,0.5049,7.522572009270245,,4.1950000000038425,2.1755999999993,,1632613266651.0,-9.0,3.704,,,11.5,13.0,16.0,28.0,68.5
2015-04-10,55.297398538749064,0.010366770577580751,667150472.0,51.91328889492806,0.00285584496998285,84.27802763380471,0.0003662782504399,0.15420207323041324,0.1115829249992837,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0942591824333106,5267356448.303999,35.0,0.0630923912172728,1346145.3377999875,4.15,0.10732931516229621,40.13248521785561,971836.15,5.8508,0.1546757172826717,341136971.35,14.68,59.5,50.1,0.4862,7.395377095499067,,4.243200000003842,2.1977999999993,,1652059938137.0,-9.0,3.6947,,,11.5,12.0,16.0,28.0,67.5
2015-04-13,55.297398538749064,0.010366770577580751,668077500.0,51.91328889492806,0.00285584496998285,86.17011835045774,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0940263836880742,5283683410.793598,36.0,0.0646129230828756,1402885.6628999873,4.22,0.10732931516229621,40.13248521785561,1007027.0,5.8508,0.1612635604846904,341136971.35,14.68,59.5,50.1,0.4495,8.189186896434663,,4.2926000000038425,482.2343419496604,,1680862902938.0,-9.0,3.6685,,,11.5,12.0,16.0,28.0,67.5
2015-04-14,55.297398538749064,0.010366770577580751,667008674.0,51.91328889492806,0.00285584496998285,85.37971950412458,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0935959277103546,5271690820.367998,37.0,0.0662729381357009,1320007.5050499872,4.22,0.10732931516229621,40.13248521785561,933299.25,5.8508,0.1676000461972873,341136971.35,14.68,59.5,50.1,0.4551,7.73057195895086,,4.327800000003842,482.2343419496604,,1707975842639.0,-9.0,3.6211,,,11.5,12.0,16.0,28.0,67.5
2015-04-15,55.297398538749064,0.010366770577580751,666646148.0,51.91328889492806,0.00285584496998285,70.42325779938706,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.0930533614453293,5274900996.751997,38.0,0.0641110741526376,1286721.3879499873,4.05,0.10732931516229621,40.13248521785561,905355.55,5.8508,0.1724745090559173,341136971.35,14.68,59.5,50.1,0.4542,7.635825228296911,,4.348800000003842,482.2343419496604,,1729880098526.0,-9.0,3.5954,,,11.5,12.0,16.0,28.0,67.5
2015-04-16,55.297398538749064,0.010366770577580751,669131848.0,51.91328889492806,0.00285584496998285,75.91737103061863,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1002638356278057,5261239069.2895975,39.0,0.0660832227486797,1441672.3869499874,4.1,0.10732931516229621,40.13248521785561,1002703.35,5.8508,0.1780654541033897,341136971.35,14.68,59.5,50.1,0.4242,6.956925440645678,,4.404600000003842,482.2343419496604,,1746192954346.0,-9.0,3.56,,,11.5,12.0,16.0,28.0,67.5
2015-04-17,55.297398538749064,0.010366770577580751,670660980.0,51.91328889492806,0.00285584496998285,76.37186493068904,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1016021330829625,5277444580.591997,40.0,0.0659832730977012,1520052.8869499874,4.14,0.10732931516229621,40.13248521785561,1049339.75,5.8508,0.1846509869838798,341136971.35,14.68,59.5,50.1,0.3681,4.961259735553436,,4.456200000003841,482.2343419496604,,1734022922655.0,-9.0,3.5627,,,11.5,12.0,14.5,28.0,66.0
2015-04-20,55.297398538749064,0.010366770577580751,669797558.0,51.91328889492806,0.00285584496998285,73.10321791869474,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1071305521484652,5315413373.635198,41.0,0.0638450454501589,1541779.6625499874,4.07,0.10732931516229621,40.13248521785561,1059115.8,5.8508,0.1894983851882323,341136971.35,14.68,59.5,50.1,0.3362,2.657593026410421,,4.473400000003842,482.2343419496604,,1725533398230.0,-9.0,3.4554,,,11.5,12.0,11.0,28.0,62.5
2015-04-21,55.297398538749064,0.010366770577580751,670793761.0,51.91328889492806,0.00285584496998285,79.46918663361183,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1067640841378606,5432788266.563197,42.0,0.0688086464650074,1601761.0329999877,4.2,0.10732931516229621,40.13248521785561,1094265.95,5.8508,0.1940860099912716,341136971.35,14.68,59.5,50.1,0.3426,1.8184499781338288,,4.509200000003842,7.913399999999202,,1739034528976.0,-9.0,3.4055,,,11.5,12.0,9.5,28.0,61.0
2015-04-22,55.297398538749064,0.010366770577580751,672736963.0,51.91328889492806,0.00285584496998285,80.54155794590314,0.0003662782504399,0.15420207323041324,92.46030189302395,25301109924.0,0.3080434337736814,3.4196000000000004,5.9667,0.1085666495565848,5398840175.094397,43.0,0.0727811261808101,1715902.0476999874,4.31,0.10732931516229621,40.13248521785561,1159549.25,5.8508,0.1986852756081364,341136971.35,14.68,59.5,50.1,0.3269,1.8097987484610327,,4.577400000003843,8.019799999999202,,1761187446899.0,-9.0,3.4052,,,11.5,12.0,9.5,28.0,61.0
