日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM中位数,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2020-08-03,=10379.1719,=11148.8153,=1546751701651.8999,=1177049764237,=716044405970.3483,=138.9271,=0.9526,=121.9800,=99.2745,=78.0828
2020-07-31,=9987.1370,=10727.7100,=1496412541048.7002,=1131455487780,=689562451806.3104,=130.0784,=0.8658,=121.9800,=99.1951,=78.0828
2020-07-30,=9742.7283,=10465.1777,=1462141120191.3000,=1103459905652,=673031153500.3633,=127.2088,=0.8565,=121.5400,=99.1158,=78.0828
2020-07-29,=9805.1233,=10532.1994,=1471244653016.3999,=1109587748976,=677309098223.9189,=130.1376,=0.8690,=120.0914,=98.6327,=78.0828
2020-07-28,=9326.9502,=10018.5685,=1398364336333.4998,=1055922872198,=644009094129.7725,=125.9756,=0.8553,=115.5120,=98.1496,=78.0828
2020-07-27,=9338.5920,=10031.0736,=1396878532644.8000,=1056896079039,=644714489132.6487,=124.6238,=0.8414,=115.5120,=98.1496,=78.0581
2020-07-24,=9296.6352,=9986.0056,=1379333622432.6001,=1051857394991,=641979135312.1218,=124.9359,=0.8540,=115.1809,=98.1496,=78.0581
2020-07-23,=9894.9089,=10628.4652,=1466635339837.2000,=1117711823528,=683153515446.9290,=133.6814,=0.9289,=114.9518,=97.2449,=78.0581
2020-07-22,=9935.5730,=10672.1439,=1478040415761.7998,=1122777396441,=686258103436.9430,=133.5141,=0.9286,=114.4840,=96.3401,=78.0581
2020-07-21,=9881.0218,=10613.5486,=1468884407672.5000,=1117427925221,=682649953661.6615,=133.9914,=0.9327,=114.1062,=95.9030,=78.0581
2020-07-20,=9877.0173,=10609.2472,=1467198015895.5000,=1115731029147,=681977227222.6810,=134.8451,=0.9414,=114.1062,=95.4660,=77.2603
2020-07-17,=9472.5716,=10174.8181,=1415709630783.8000,=1071526800376,=653904755296.8101,=131.9727,=0.9186,=113.8916,=95.2327,=77.2603
2020-07-16,=9582.4729,=10292.3661,=1421794513951.3000,=1085121647364,=661358600268.0936,=131.1694,=0.9045,=113.8797,=94.9995,=77.2603
2020-07-15,=10507.4116,=11285.7082,=1559168309800.1001,=1190258862728,=725102324083.9983,=145.7438,=0.9817,=113.8259,=94.4930,=77.2603
2020-07-14,=11170.1264,=11997.5110,=1662697461616.2998,=1263953769162,=771406985332.2960,=145.6405,=0.9817,=113.7606,=93.9865,=77.2603
2020-07-13,=11317.6872,=12156.0018,=1681164975633.3000,=1281973572563,=781400695547.6782,=145.2710,=0.9816,=113.7606,=93.7483,=77.1793
2020-07-10,=10882.3018,=11688.3669,=1626632868759.3999,=1235794300590,=751856026632.3296,=141.2868,=0.9722,=113.6390,=93.5100,=77.1793
2020-07-09,=10765.9990,=11563.4494,=1609162217506.2002,=1225388950135,=744420634123.1609,=132.0438,=0.9395,=113.5027,=93.3909,=77.1793
2020-07-08,=10338.1511,=11103.9103,=1545886716679.8999,=1179187265321,=714259073373.1202,=128.4008,=0.9065,=113.4560,=93.2718,=77.1793
2020-07-07,=10078.0508,=10823.5928,=1512135159657.8999,=1151165228481,=696627044710.5374,=122.3480,=0.8826,=113.2652,=93.0890,=77.1793
2020-07-06,=9872.8301,=10603.1906,=1483439396908.1001,=1126604968993,=682424430606.9683,=122.2297,=0.8821,=113.2652,=92.9062,=77.1501
2020-07-03,=9127.6300,=9802.8630,=1369349874245,=1041672756119,=630613591632.9738,=112.8921,=0.8009,=112.8921,=92.5628,=77.1501
2020-07-02,=9071.0546,=9742.1023,=1365443958176.6001,=1032709360206,=627025175797.4688,=113.8916,=0.8381,=112.7149,=92.2194,=77.1501
2020-07-01,=8855.4409,=9510.5382,=1339358843568,=1013049144460,=612452172182.1029,=112.7149,=0.8038,=112.1943,=92.0904,=77.1501
2020-06-30,=8733.8305,=9379.9315,=1318654108017.7000,=999943501021,=603822158715.9719,=111.3976,=0.7933,=112.0970,=91.9615,=77.1501
2020-06-29,=8524.0106,=9153.3603,=1287163002115,=975211903542,=589496693199.8065,=105.5458,=0.6812,=112.1943,=91.8615,=76.9627
2020-06-24,=8695.4642,=9337.4728,=1315165433826.3999,=994145390694,=601598547469.2839,=109.6104,=0.7670,=112.1943,=91.7615,=76.9627
2020-06-23,=8557.3634,=9188.6788,=1291571481922.2998,=975458134101,=591992009963.8413,=107.3116,=0.7463,=112.1943,=91.5576,=76.9627
2020-06-22,=8537.8648,=9164.4938,=1276098973268,=973724341698,=590525169843.9447,=106.1622,=0.7059,=112.1943,=91.3536,=76.9627
2020-06-19,=8181.4222,=8781.8904,=1224503822349.3000,=932628247041,=565845925383.1860,=102.7662,=0.6502,=112.1943,=91.3121,=76.9627
2020-06-18,=8036.5276,=8626.3614,=1193301630857.1001,=911320739852,=555464341300.4740,=102.3308,=0.6436,=113.2652,=91.2705,=75.5359
2020-06-17,=7862.9524,=8440.0468,=1166942924635.8999,=872301112570,=543480553871.3758,=94.9995,=0.5473,=113.2652,=91.0324,=75.5359
2020-06-16,=7946.3011,=8529.5128,=1178606744402.7000,=881584619567,=549321308070.0845,=96.3401,=0.5550,=113.2652,=90.7943,=75.5359
2020-06-15,=7837.4936,=8412.7194,=1165384768285.5000,=868881209357,=541709848435.0138,=99.9654,=0.6131,=113.2652,=90.7247,=75.5359
2020-06-12,=8003.5495,=8590.9628,=1095605886444.8000,=829946731927,=505356231044.6328,=102.2309,=0.6364,=113.2652,=90.6551,=75.5359
2020-06-11,=8121.1347,=8717.1781,=1112392086141.2998,=843343803201,=512553641149.7192,=105.7957,=0.6954,=113.4560,=90.5340,=75.2189
2020-06-10,=8199.2060,=8800.9794,=1124668809805.2998,=852664461488,=517627742514.5088,=105.1461,=0.6837,=113.4560,=90.4129,=75.2189
2020-06-09,=8265.2575,=8870.8215,=1130485388391.2000,=860919129796,=521425326545.7191,=104.7962,=0.6718,=113.4560,=90.1417,=75.2189
2020-06-08,=8170.1600,=8768.7566,=1113974845778.1001,=851561221969,=515423531319.1186,=104.2132,=0.6649,=113.4560,=89.8705,=75.2189
2020-06-05,=8282.4452,=8889.2685,=1128792522833.6001,=845643557879,=522526511639.0750,=106.9451,=0.7150,=113.4560,=89.4270,=75.2189
2020-06-04,=8112.6096,=8706.9897,=1104982962626,=828753732548,=511266459355.5825,=106.3621,=0.6979,=113.5027,=88.9834,=75.0603
2020-06-03,=8177.2405,=8776.3559,=1113153603352.7000,=834804513529,=515199171473.2609,=107.1617,=0.7277,=113.5027,=88.9035,=75.0603
2020-06-02,=8161.6813,=8757.4134,=1106934371243,=832599905491,=513960996289.6652,=104.1132,=0.6737,=113.5027,=88.8236,=75.0603
2020-06-01,=8105.4250,=8691.9337,=1102736851908.3999,=826433748668,=510465462000.4531,=103.0971,=0.6720,=113.5027,=88.7802,=75.0603
2020-05-29,=7693.8683,=8250.5968,=1049095635536.6000,=784455986256,=484380175682.2319,=98.1496,=0.5904,=113.5027,=88.7368,=75.0603
2020-05-28,=7722.7024,=8281.2848,=1051073064191.5000,=786579478874,=486245645729.4713,=99.1158,=0.5989,=113.6390,=88.7250,=74.6941
2020-05-27,=7774.1307,=8336.4329,=1058262493066.4998,=791024312302,=488827480094.9669,=99.4323,=0.6129,=113.6390,=88.7132,=74.6941
2020-05-26,=8000.3374,=8579.0011,=1090181335578.5000,=812909994137,=503162617725.8309,=100.9149,=0.6486,=113.6390,=88.6783,=74.6941
2020-05-25,=7790.4610,=8353.9443,=1057636891861,=791303516556,=490069938904.7686,=98.1496,=0.6033,=113.6390,=88.6433,=74.6941
2020-05-22,=7922.9932,=8496.0626,=1077707392285.8000,=804615917693,=498559096579.0554,=99.5989,=0.6230,=113.6390,=88.4331,=74.6941
2020-05-21,=8109.7977,=8696.3787,=1100928210307.5000,=825304789431,=510544904881.4779,=99.3324,=0.6154,=113.7606,=88.2228,=74.6855
2020-05-20,=8414.7037,=9022.5126,=1141620709720.3999,=857464975074,=529647242296.9515,=104.4631,=0.6630,=113.7606,=88.1625,=74.6855
2020-05-19,=8578.9775,=9198.6522,=1167596653604.8999,=870958901120,=539771252721.6822,=106.9451,=0.7056,=113.7606,=88.1021,=74.6855
2020-05-18,=8147.2546,=8735.7452,=1113086310478,=827423082649,=513093416845.4154,=102.6473,=0.6648,=113.7606,=88.0361,=74.6855
2020-05-15,=8526.2489,=9142.1149,=1172077479159.3999,=865271121770,=537626566927.9582,=101.3813,=0.6573,=113.7606,=87.9702,=74.6855
2020-05-14,=8205.1375,=8797.8091,=1128131484660.8999,=834408179789,=517043792200.9205,=99.5323,=0.6328,=113.8259,=87.7621,=74.6423
2020-05-13,=8227.3533,=8821.6296,=1132886378716.3000,=837875301112,=518450032032.2918,=100.8483,=0.6534,=113.8259,=87.5540,=74.6423
2020-05-12,=8197.2967,=8788.3636,=1128652611949,=834820746088,=516862517941.8686,=92.2194,=0.6000,=113.8259,=87.4453,=74.6423
2020-05-11,=8068.2265,=8649.9868,=1117630991312.6001,=825153521957,=509416526446.7410,=92.9062,=0.6034,=113.8259,=87.3367,=74.6423
2020-05-08,=8110.0135,=8694.7868,=1123566064927.2000,=828295188691,=511920461701.5387,=91.7615,=0.5954,=113.8259,=87.0596,=74.6423
2020-05-07,=8071.5675,=8653.5687,=1115692894240,=822484425800,=509240158011.2431,=88.8236,=0.5523,=113.8797,=86.7824,=74.4770
2020-05-06,=8125.9625,=8710.6834,=1125531068445.1001,=830494354822,=512690986527.7600,=90.6551,=0.5731,=113.8797,=86.7165,=74.4770
2020-04-30,=7656.9389,=8207.9102,=1059695954618.1000,=784646889445,=482740924090.1299,=83.7873,=0.4412,=113.8797,=86.6505,=74.4770
2020-04-29,=7125.2155,=7637.9255,=984504672364.8000,=731613362876,=448917827410.0499,=86.1891,=0.4911,=113.8797,=86.7165,=74.4770
2020-04-28,=7203.0150,=7721.3233,=995912954391.1000,=744503408516,=440418805413.0900,=85.2063,=0.4702,=113.8797,=86.7824,=74.4770
2020-04-27,=6907.5708,=7404.6197,=954220631451.6000,=713764420190,=422214273140.2500,=84.4753,=0.4551,=114.1062,=87.0596,=74.4405
2020-04-24,=6968.5088,=7469.9426,=961847809470.9000,=721535518445,=425207129464.2801,=82.2695,=0.3855,=114.1062,=87.3367,=74.4405
2020-04-23,=7134.4377,=7647.8113,=983919992441.3000,=740362004696,=432085005320.2328,=88.7132,=0.5333,=114.1062,=87.4453,=74.4405
2020-04-22,=7286.8559,=7811.1971,=1002583826134.1000,=753488105610,=440955524982.2504,=91.2705,=0.5671,=114.1062,=87.3367,=74.4405
2020-04-21,=7237.0115,=7757.7660,=997134822536.9000,=748230226827,=427981549886.7197,=99.2745,=0.6074,=114.1062,=87.0596,=74.4405
2020-04-20,=7431.3808,=7966.1215,=1024837823260.5000,=768508661018,=439587437816.8640,=99.7264,=0.6111,=114.4840,=86.7824,=74.3973
2020-04-17,=7388.3126,=7919.9542,=1019429562601.1000,=765922239523,=437158131861.1650,=115.1809,=0.8137,=114.4840,=86.7165,=74.3973
2020-04-16,=7201.7631,=7719.9811,=992355657836.2000,=745096041025,=426018362862.2115,=114.1062,=0.8000,=114.1062,=86.6505,=74.3973
2020-04-15,=7105.8276,=7617.1423,=978951089658.5000,=736902499895,=420390249862.2832,=110.7419,=0.7296,=113.8797,=86.3177,=74.3973
2020-04-14,=7022.6519,=7527.9815,=964859094375.1000,=729042004817,=415309265490.6042,=110.4148,=0.7278,=113.8797,=85.9849,=74.3973
2020-04-13,=6752.3872,=7238.2694,=926952141538.7000,=701684216176,=399301355460.2099,=105.6020,=0.6624,=114.4840,=85.9345,=74.1916
2020-04-10,=6981.3261,=7483.6821,=963189885177.7000,=726323606697,=412919715819.2270,=106.9571,=0.6923,=114.4840,=85.8841,=74.1916
2020-04-09,=7342.3029,=7870.6338,=1012510801128.1000,=764099927062,=434366386699.3446,=113.2652,=0.7548,=114.4840,=85.6463,=74.1916
2020-04-08,=7451.2105,=7987.3781,=1029349802459.9000,=775405148775,=440778776611.1766,=113.6390,=0.7727,=114.4840,=85.4084,=74.1916
2020-04-07,=7409.8887,=7943.0830,=1024172300064.2000,=772295718412,=438222293517.5744,=112.0970,=0.7516,=114.4840,=85.1981,=74.1916
2020-04-03,=7224.9904,=7744.8799,=1000846108019.2000,=753483016831,=427282892207.9397,=109.1999,=0.7303,=114.9518,=84.9877,=74.1059
2020-04-02,=7312.7044,=7838.9056,=1014481865336.5000,=762847619977,=432425556805.2699,=113.8259,=0.7815,=114.9518,=84.9098,=74.1059
2020-04-01,=6794.3324,=7283.2331,=942802814584.3000,=707710905717,=401374131313.3418,=107.7514,=0.7200,=114.9518,=84.8319,=74.1059
2020-03-31,=6697.8805,=7179.8407,=933029464193.2000,=697661858126,=395713391847.1717,=106.7271,=0.7181,=114.9518,=84.3563,=74.1059
2020-03-30,=6771.3948,=7258.6449,=943107102995,=705002528167,=398993076401.5746,=104.9047,=0.6959,=114.9518,=83.8807,=74.1059
2020-03-27,=6950.6067,=7450.7524,=961078151326.8000,=725870672911,=409257670210.7392,=107.9888,=0.7211,=115.5120,=83.8088,=73.9204
2020-03-26,=7044.9268,=7551.8595,=969802010899.5000,=734711551204,=409422576289.5430,=112.1943,=0.7534,=115.5120,=83.7369,=73.9204
2020-03-25,=7283.1065,=7807.1780,=1005779032128.7000,=760320105855,=423084023916.9100,=114.4840,=0.7862,=115.5120,=83.7367,=73.9204
2020-03-24,=7136.9051,=7650.4564,=980803216710,=744538846719,=414607039349.9177,=113.5027,=0.7708,=115.5120,=83.7366,=73.9204
2020-03-23,=7130.7191,=7643.8253,=979467453266.5000,=744778812512,=414186906572.6248,=120.0914,=0.8042,=115.5120,=83.5276,=73.9204
2020-03-20,=7737.7741,=8294.5622,=1056647558916.3000,=807835871779,=449595856202.2105,=133.4557,=0.9296,=115.5120,=83.3186,=73.8634
2020-03-19,=7840.9185,=8405.1285,=1069616946151.8000,=817120395210,=455421877074.5907,=138.7359,=0.9504,=114.9518,=83.1961,=73.8634
2020-03-18,=7581.0016,=8126.5087,=1033652133174.8000,=789006789005,=440412524662.1381,=131.7734,=0.9143,=113.8797,=83.0736,=73.8634
2020-03-17,=7687.7331,=8240.9203,=1047491181480.3000,=800232922285,=446605120120.9580,=130.7922,=0.8993,=113.7606,=83.0520,=73.8634
2020-03-16,=7526.5879,=8068.1796,=1026389339402.1000,=780592074132,=437241109029.6743,=124.8109,=0.8696,=113.4560,=83.0304,=73.8634
2020-03-13,=8034.0836,=8612.1933,=1096129626524.7000,=833063874426,=466743321538.3017,=124.8109,=0.8759,=113.4560,=83.0098,=73.7838
2020-03-12,=7803.3259,=8364.8310,=1071484308029.5000,=810189459888,=453289220127.8075,=123.3156,=0.8676,=111.2130,=82.9892,=73.7838
2020-03-11,=7767.1473,=8326.0491,=1067320886185.2000,=809042623396,=451162457183.6244,=123.3624,=0.8741,=111.1399,=82.8597,=73.7838
2020-03-10,=8112.2350,=8695.9683,=1113191619551.1001,=845380650341,=471210741355.0870,=130.7922,=0.9030,=109.9487,=82.7302,=73.7838
2020-03-09,=7546.3710,=8089.3863,=1038458676140.5000,=786081928659,=438346606344.4892,=121.5400,=0.8647,=108.7575,=82.7145,=73.7838
2020-03-06,=8254.8278,=8848.8216,=1138506271556.2998,=861048603310,=479525542659.2321,=131.9136,=0.9167,=108.7575,=82.6989,=73.7395
2020-03-05,=8369.8426,=8972.1126,=1152883979681.7998,=871842159202,=486325733035.6124,=131.4931,=0.9160,=106.4942,=82.5871,=73.7395
2020-03-04,=8287.3606,=8883.6954,=1140804969599.3999,=863128559876,=481578690215.7067,=132.1940,=0.9231,=106.3751,=82.4752,=73.7395
2020-03-03,=8624.3953,=9244.9822,=1186282065794.6001,=898691103835,=501143474381.2033,=133.1753,=0.9302,=105.7096,=82.3925,=73.7395
2020-03-02,=8575.5224,=9192.5926,=1177696731565.1001,=892370597729,=498317163962.4830,=134.0164,=0.9375,=104.8419,=82.3098,=73.7395
2020-02-28,=8530.7854,=9144.6364,=1173975024229.8000,=888069410906,=495637967412.0915,=130.6520,=0.9370,=104.8419,=82.2696,=73.5034
2020-02-27,=9051.5656,=9702.8904,=1244956421849.7998,=940974017322,=525981540432.5441,=140.5583,=0.9524,=102.1011,=82.2294,=73.5034
2020-02-26,=9460.0387,=10140.7560,=1302868660092.8000,=983252345101,=549780835373.7487,=143.8293,=0.9680,=99.9426,=81.9086,=73.5034
2020-02-25,=10378.4167,=11125.2179,=1427202742212.3003,=1080162135396,=603225131207.2939,=159.8103,=0.9839,=99.8234,=81.5879,=73.5034
2020-02-24,=10042.2271,=10764.8371,=1387910666465.2000,=1045230675406,=583532259136.6410,=169.1560,=1,=95.4660,=81.5297,=73.5034
2020-02-21,=9505.5131,=10189.5027,=1308706177628.5000,=991918626304,=552417527418.1603,=162.8944,=1,=95.4660,=81.4716,=73.3019
2020-02-20,=9289.5458,=9957.9950,=1286680523185.8000,=969703510529,=539968466343.0096,=153.6662,=1,=93.9865,=81.4635,=73.3019
2020-02-19,=8920.8708,=9562.7912,=1234516715380.5000,=931883183691,=518319928092.9134,=141.5158,=1,=93.5100,=81.4554,=73.3019
2020-02-18,=8783.2885,=9415.3088,=1218933572419.6001,=915966261226,=510608725134.8604,=136.3936,=1,=93.2718,=81.3710,=73.3019
2020-02-17,=8395.1778,=8999.2708,=1169709645793.8999,=872085361341,=487905609859.6993,=129.8419,=1,=91.9615,=81.2865,=73.3019
2020-02-14,=8184.7117,=8773.6602,=1141827452597.5000,=848909863293,=475758439984.3495,=126.9830,=1,=91.9615,=81.2033,=73.0829
2020-02-13,=8153.1604,=8739.8386,=1145182344169.8000,=847602869874,=473615243269.0859,=121.9800,=0.9914,=91.3536,=81.1201,=73.0829
2020-02-12,=7937.4522,=8508.6086,=1111256856976.3999,=826358860048,=461118711150.9664,=121.9800,=1,=90.7943,=81.1054,=73.0829
2020-02-11,=7698.8552,=8252.8428,=1084060819894,=802349122015,=447334982659.9223,=114.9518,=0.9912,=90.4129,=81.0907,=73.0829
2020-02-10,=7617.4652,=8165.5962,=1069516619770,=793570215681,=442620850910.8516,=113.8797,=0.9912,=89.8705,=81.0587,=73.0829
2020-02-07,=7828.5899,=8391.9128,=1107508863102.5000,=818294908525,=454728500525.8245,=113.7606,=0.9911,=89.8705,=81.0266,=72.8932
2020-02-06,=7544.4013,=8087.2748,=1075573828254,=789901367289,=437935693770.7014,=111.2130,=0.9820,=88.9834,=80.7818,=72.8932
2020-02-05,=7361.8106,=7891.5454,=1050303084364.1000,=772045166969,=427440982592.9475,=104.8419,=0.9273,=88.7368,=80.5370,=72.8932
2020-02-04,=7365.7646,=7895.7839,=1048476047840.3000,=773174857931,=427789545626.9198,=105.7096,=0.9358,=88.6433,=80.5248,=72.8932
2020-02-03,=6920.0014,=7417.9449,=978001124030.6000,=722698717261,=402004894821.9162,=102.1011,=0.9352,=88.2228,=80.5126,=72.8932
2020-01-23,=7688.8296,=8242.0958,=1086662577198.1000,=798715347236,=446669068547.8558,=113.4560,=0.9907,=88.2228,=80.4357,=72.8202
2020-01-22,=7841.5006,=8405.7526,=1104691734622.8999,=809950483452,=455870136831.0633,=115.5120,=1,=88.1021,=80.3588,=72.8202
2020-01-21,=7423.3879,=7957.5537,=1050235519524.5000,=762756736576,=431514536675.1452,=108.7575,=0.9810,=87.9702,=80.3439,=72.8202
2020-01-20,=7425.3400,=7959.6463,=1049556328976.3000,=762185270855,=431702140596.2512,=111.1399,=1,=87.5540,=80.3290,=72.8202
2020-01-17,=7007.2459,=7511.4674,=987412311147.1000,=716483838138,=407492888600.0160,=106.3751,=0.9806,=87.3367,=80.2673,=72.8202
2020-01-16,=6999.6352,=7503.3090,=984687647874.3000,=714633569133,=407052650400.0048,=106.4942,=0.9902,=87.3367,=80.2055,=72.8076
2020-01-15,=6986.7871,=7489.5363,=982761804170.9000,=711082733080,=406411679138.0021,=109.9487,=1,=86.7824,=80.1021,=72.8076
2020-01-14,=6746.0717,=7231.4997,=948415722902.7000,=688592102103,=392382733308.2702,=99.9426,=1,=86.6505,=79.9986,=72.8076
2020-01-13,=6817.8489,=7308.4417,=957027278607.2000,=693246710550,=396595835657.4739,=99.8234,=1,=85.9849,=79.9652,=72.8076
2020-01-10,=6446.6582,=6910.5412,=900186464832,=653726437795,=375238502487.3115,=93.5100,=0.9796,=85.8841,=79.9317,=72.8076
2020-01-09,=6193.3709,=6639.0281,=860863932733.5000,=625466670238,=360416526915.2805,=90.7943,=0.9485,=85.8841,=79.5913,=72.7078
2020-01-08,=6005.8131,=6437.9742,=832426787470.7000,=607231677692,=349481316866.2008,=88.1021,=0.8854,=85.4084,=79.2510,=72.7078
2020-01-07,=6162.0405,=6605.4432,=850794587675.3000,=623687525345,=358561544285.5196,=93.2718,=0.9789,=84.9877,=78.7837,=72.7078
2020-01-06,=6221.1639,=6668.8210,=858838462685,=628349808373,=362126594493.0101,=93.9865,=0.9894,=84.8319,=78.3164,=72.7078
2020-01-03,=6171.3807,=6615.4556,=856376076263.3000,=624129750715,=359254956993.0518,=90.4129,=0.9677,=83.8807,=78.1996,=72.7078
2020-01-02,=6205.3545,=6651.8741,=864298409820.4001,=626469205800,=361173711035.8219,=91.9615,=0.9891,=83.8807,=78.0828,=72.7078
2019-12-31,=5950.0760,=6378.2265,=828898051421.5999,=599879454150,=346379699064.1894,=88.9834,=0.9670,=83.7369,=78.0704,=72.7078
2019-12-30,=5958.0113,=6386.7328,=829811179186.6000,=600451600286,=346895192681.7957,=87.5540,=0.9222,=83.7366,=78.0581,=72.7078
2019-12-27,=5934.0472,=6361.0443,=829288109587,=597006283515,=345505511253.6826,=84.9877,=0.8539,=83.3186,=77.6592,=72.7078
2019-12-26,=6165.9939,=6609.6812,=862487410798.9000,=619943698178,=359010067320.0381,=87.9702,=0.9318,=83.0736,=77.2603,=72.7078
2019-12-25,=6229.0196,=6677.2421,=874827739978,=625171806153,=362775079621.8371,=89.8705,=0.9770,=83.0736,=77.2198,=72.6354
2019-12-24,=5924.4478,=6350.7541,=831489979957.2999,=594830939946,=345264534508.9478,=87.3367,=0.9419,=83.0304,=77.1793,=72.6354
2019-12-23,=5716.9240,=6128.2975,=805463220453.7000,=574674647730,=333011807326.7340,=86.7824,=0.9412,=82.9892,=77.1647,=72.6354
2019-12-20,=5908.0129,=6333.1366,=831554588890.7000,=595195892047,=343969260391.6085,=95.4660,=1,=82.7302,=77.1501,=72.6354
2019-12-19,=5975.0599,=6405.0081,=838767995280.6000,=603007640816,=347985047741.7482,=88.2228,=0.9639,=82.6989,=77.0564,=72.6354
2019-12-18,=6124.3071,=6564.9947,=859654579810.3999,=619013783493,=356682347335.1114,=91.3536,=1,=82.6989,=76.9627,=72.3187
2019-12-17,=6171.7385,=6615.8391,=859773672796.9000,=624486511793,=359498865528.2855,=88.7368,=1,=82.4752,=76.2493,=72.3187
2019-12-16,=6162.2860,=6605.7064,=855692729373.4999,=623106422277,=358985015695.2224,=88.6433,=1,=82.3098,=75.5359,=72.3187
2019-12-13,=6030.7688,=6464.7257,=796905172722.9000,=565795735824,=335841280797.1226,=86.6505,=1,=82.2294,=75.3774,=72.3187
2019-12-12,=6029.1607,=6463.0019,=799337938525.5999,=565636681451,=335820390917.7741,=83.7369,=0.9359,=81.5879,=75.2189,=72.3187
2019-12-11,=5932.0061,=6358.8563,=789314482124,=557019132255,=330636897127.2286,=80.5126,=0.7013,=81.5879,=75.1396,=72.2418
2019-12-10,=5987.9283,=6418.8026,=792500592976.3000,=560572329156,=333578393133.3904,=82.9892,=0.8816,=81.5879,=75.0603,=72.2418
2019-12-09,=5843.8098,=6264.3138,=771722640397.5999,=548630086381,=325823837907.2794,=81.0266,=0.7333,=81.4716,=74.8772,=72.2418
2019-12-06,=5795.1285,=6212.1296,=764242483120.3000,=540805756381,=322704644966.6376,=81.1201,=0.7568,=81.4716,=74.6941,=72.2418
