日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2014-01-10,=5283.2750,=5739.1600,=1096546817737.5000,=898161065052,=464708650729.9598,=3.1336,=0,=6.5354,=5.5080,=3.8711
2014-01-09,=5301.1640,=5758.5900,=1098508625366.7000,=891571450793,=465952111316.7299,=3.1540,=0.0009,=6.5354,=5.5095,=3.8861
2014-01-08,=5359.1910,=5821.6200,=1108980055424.7000,=899495196051,=471235552102.6400,=3.1841,=0.0027,=6.5354,=5.5106,=3.8863
2014-01-07,=5333.9670,=5794.2200,=1106336954594.6001,=898118738810,=468734250403.9202,=3.1765,=0.0018,=6.5354,=5.5116,=3.8927
2014-01-06,=5326.0730,=5785.6500,=1105340854133.1003,=897559980714,=467937173608.6100,=3.1736,=0.0009,=6.5354,=5.5118,=3.9044
2014-01-03,=5484.8120,=5958.0800,=1138596768666.1001,=925154925323,=481857340488.0400,=3.2691,=0.0183,=6.5498,=5.5119,=3.9044
2014-01-02,=5541.4380,=6019.6000,=1150961211257.1001,=935749824270,=486682111887.4000,=3.3046,=0.0302,=6.5498,=5.5123,=3.9065
2013-12-31,=5581.8470,=6063.4900,=1159504531531.8999,=935778502053,=490299374547.4001,=3.3292,=0.0367,=6.5498,=5.5127,=3.9116
2013-12-30,=5505.4010,=5980.4500,=1141398403937.3003,=919680483388,=484176515649.1500,=3.2772,=0.0193,=6.5498,=5.5183,=3.9207
2013-12-27,=5491.7300,=5965.6000,=1137491074370.3003,=918352000270,=483195720068.8699,=3.2660,=0.0165,=6.5498,=5.5238,=3.9262
2013-12-26,=5422.6500,=5890.5600,=1122108889801.3999,=906541696417,=477299354345.5598,=3.2218,=0.0046,=6.5502,=5.5239,=3.9262
2013-12-25,=5492.3810,=5966.3100,=1138237538355.2002,=920005382374,=483146842694.0300,=3.2681,=0.0157,=6.5502,=5.5239,=3.9267
2013-12-24,=5442.4870,=5912.1100,=1126471738622.3000,=912560585582,=478931371905.4000,=3.2343,=0.0092,=6.5502,=5.5249,=3.9362
2013-12-23,=5429.1880,=5897.6600,=1122225543006.2000,=909625732890,=477958797085.8601,=3.2221,=0.0046,=6.5502,=5.5259,=3.9391
2013-12-20,=5434.1650,=5903.0700,=1120971827637.8000,=909608712593,=478601718467.4301,=3.2185,=0.0037,=6.5502,=5.5285,=3.9400
2013-12-19,=5457.6950,=5928.6300,=1130073132099.3999,=918487842001,=480236738442.8000,=3.2447,=0.0102,=6.5546,=5.5310,=3.9400
2013-12-18,=5515.3930,=5991.3000,=1140863914494.8000,=927921562759,=485390043024.6201,=3.2756,=0.0120,=6.5546,=5.5371,=3.9427
2013-12-17,=5518.3280,=5994.4900,=1142542704645.1997,=922117867571,=485529448205.4500,=3.2805,=0.0120,=6.5546,=5.5431,=3.9431
2013-12-16,=5546.8490,=6025.4700,=1148540893195.2000,=926658149674,=487901444550.9199,=3.2977,=0.0176,=6.5546,=5.5457,=3.9493
2013-12-13,=5656.4500,=6144.5300,=1122489400470.2998,=902876104784,=475531436929.4101,=3.3172,=0.0232,=6.5546,=5.5484,=3.9517
2013-12-12,=5673.8550,=6163.4400,=1125956944767.5000,=905790053449,=477023879796.3500,=3.3275,=0.0251,=6.5547,=5.5546,=3.9517
2013-12-11,=5683.9560,=6174.4100,=1129573347246.8999,=908685252501,=477772450991.9199,=3.3382,=0.0279,=6.5547,=5.5609,=3.9522
2013-12-10,=5733.1440,=6227.8400,=1139393268826.7000,=915436132294,=481739176352.5700,=3.3672,=0.0419,=6.5547,=5.5619,=3.9532
2013-12-09,=5743.3730,=6238.9600,=1141979821596.8999,=917693190467,=482773715816.1199,=3.3748,=0.0475,=6.5547,=5.5628,=3.9545
2013-12-06,=5711.6910,=6204.5400,=1136332489958.8999,=913320079163,=480284697881.0601,=3.3582,=0.0382,=6.5547,=5.5634,=3.9558
2013-12-05,=5718.2580,=6211.6700,=1135237669601.3999,=911790075939,=480657605904.7300,=3.3549,=0.0345,=6.5558,=5.5640,=3.9558
2013-12-04,=5727.1730,=6221.3600,=1135953120615.6001,=913170067483,=481662068387.2300,=3.3570,=0.0345,=6.5558,=5.5642,=3.9603
2013-12-03,=5628.1640,=6113.8100,=1116989383596.2002,=898579609945,=473559263764.6799,=3.3010,=0.0187,=6.5558,=5.5643,=3.9625
2013-12-02,=5508.5440,=5983.8600,=1094840872305.6998,=881229755904,=463872946675.5500,=3.2355,=0.0075,=6.5558,=5.5650,=3.9629
2013-11-29,=5717.0810,=6210.4000,=1134842940548.3999,=914511828242,=481621763541.5100,=3.3538,=0.0318,=6.5558,=5.5658,=3.9642
2013-11-28,=5713.5860,=6206.6000,=1134597051503.8999,=914401771719,=481375632143.3402,=3.3530,=0.0309,=6.5560,=5.5691,=3.9642
2013-11-27,=5632.3180,=6118.3200,=1118681407247.3000,=902600614221,=474535456932.5399,=3.3060,=0.0197,=6.5560,=5.5725,=3.9647
2013-11-26,=5599.3730,=6082.5300,=1111975136249.6001,=897801854969,=471826995804.8800,=3.2862,=0.0113,=6.5560,=5.5754,=3.9657
2013-11-25,=5601.4460,=6084.7800,=1113582383353.7002,=899044790002,=472198683830.0500,=3.2909,=0.0132,=6.5560,=5.5782,=3.9809
2013-11-22,=5608.0830,=6091.9900,=1112989078961.2000,=897445730423,=472349409899.5101,=3.2892,=0.0122,=6.5560,=5.5796,=3.9857
2013-11-21,=5628.6130,=6114.2900,=1117182190554.1001,=901149402512,=473898875849.5000,=3.3016,=0.0151,=6.5644,=5.5810,=3.9857
2013-11-20,=5672.9160,=6162.4200,=1126803733271.8000,=909374717858,=478014056759.1599,=3.3300,=0.0189,=6.5644,=5.5834,=3.9863
2013-11-19,=5663.1000,=6151.7600,=1124333599347.2998,=908118284494,=477370008768.7600,=3.3227,=0.0179,=6.5644,=5.5857,=3.9956
2013-11-18,=5736.6380,=6231.6400,=1135983909170.3003,=916528653544,=483485990882.3098,=3.3571,=0.0246,=6.5644,=5.5858,=3.9979
2013-11-15,=5608.0450,=6091.9500,=1112744394199.2002,=897694478161,=473156290925.4898,=3.2884,=0.0113,=6.5644,=5.5859,=3.9988
2013-11-14,=5510.0550,=5985.5100,=1095097056631.2000,=884646588653,=465356309446.2500,=3.2363,=0.0076,=6.5646,=5.5864,=3.9988
2013-11-13,=5432.2140,=5900.9500,=1082664512177.7000,=875730907070,=459084696536.8300,=3.1996,=0.0028,=6.5646,=5.5869,=3.9991
2013-11-12,=5518.8750,=5995.0900,=1099571398055.3999,=887784605224,=465972511086.5599,=3.2495,=0.0085,=6.5646,=5.5919,=4.0014
2013-11-11,=5436.0720,=5905.1400,=1079402277608.1000,=870726823327,=458588653157.5300,=3.1899,=0.0019,=6.5646,=5.5969,=4.0106
2013-11-08,=5363.0630,=5825.8300,=1064224934048.3998,=858772888122,=452107624320.1299,=3.1451,=0,=6.5646,=5.5993,=4.0152
2013-11-07,=5432.9390,=5901.7300,=1078425319312.1002,=870445405128,=458345880122.7601,=3.1870,=0,=6.5648,=5.6017,=4.0152
2013-11-06,=5502.3690,=5977.1600,=1090531829322.1000,=879347586068,=464016148093.6300,=3.2228,=0,=6.5648,=5.6034,=4.0197
2013-11-05,=5553.5950,=6032.8000,=1098437961795.4000,=884200519064,=467818310459.8000,=3.2462,=0.0038,=6.5648,=5.6051,=4.0338
2013-11-04,=5510.3880,=5985.8700,=1091293782833.5000,=876986125702,=463885396304.7000,=3.2251,=0.0010,=6.5648,=5.6070,=4.0376
2013-11-01,=5500.6980,=5975.3400,=1090634872133.8000,=874931302410,=462794333570.0100,=3.2231,=0,=6.5648,=5.6088,=4.0399
2013-10-31,=5531.1490,=6008.4200,=1093667958040.2000,=878174865200,=465516970034.7302,=3.2321,=0,=6.5719,=5.6093,=4.0399
2013-10-30,=5686.5690,=6177.2500,=1114603002630.9998,=893633247210,=476346146766.4100,=3.3140,=0.0048,=6.5719,=5.6099,=4.0476
2013-10-29,=5616.7860,=6101.4500,=1103585674375,=885413097505,=470610358450.5400,=3.2941,=0.0019,=6.5719,=5.6099,=4.0579
2013-10-28,=5684.8120,=6175.3400,=1116697123856.8000,=894612447797,=476314489064.3999,=3.3498,=0.0105,=6.5719,=5.6100,=4.0637
2013-10-25,=5731.5910,=6226.1600,=1123247048764.3003,=902629793948,=479491602797.0500,=3.3992,=0.0240,=6.5719,=5.6102,=4.0669
2013-10-24,=5887.6200,=6395.6500,=1154895810823.5000,=929114855142,=493064998366.2601,=3.4965,=0.0701,=6.5773,=5.6103,=4.0669
2013-10-23,=5952.3560,=6465.9700,=1165874080266.6001,=937574091467,=498428061258.5900,=3.5420,=0.0951,=6.5773,=5.6141,=4.0703
2013-10-22,=6170.5930,=6703.0400,=1203281143506.7998,=966134434068,=515733384262.1600,=3.6565,=0.1269,=6.5773,=5.6179,=4.0704
2013-10-21,=6228.8600,=6766.3300,=1216323416559.6001,=975330788975,=520604451302.8199,=3.6995,=0.1299,=6.5773,=5.6190,=4.0720
2013-10-18,=6014.8270,=6533.8300,=1177132563024.1997,=946687357743,=503197372187.6100,=3.5853,=0.1127,=6.5773,=5.6200,=4.0740
2013-10-17,=5993.2690,=6510.4100,=1176001992271.3999,=946456840244,=501423995744.6699,=3.5846,=0.1119,=6.5815,=5.6227,=4.0740
2013-10-16,=6002.1220,=6520.0300,=1178686509304.3999,=947790819248,=502212902804.4000,=3.5928,=0.1139,=6.5815,=5.6253,=4.0908
2013-10-15,=6110.3020,=6637.5500,=1199136383966,=963484663370,=511089777818.2601,=3.6981,=0.1266,=6.5815,=5.6255,=4.1064
2013-10-14,=6052.2250,=6574.4600,=1188430523528.8999,=953901116601,=505546454897.4100,=3.6651,=0.1248,=6.5815,=5.6256,=4.1312
2013-10-11,=5921.7630,=6432.7400,=1159315050675.7000,=930958512404,=495045827471.0299,=3.5753,=0.1094,=6.5815,=5.6275,=4.1338
2013-10-10,=5841.0070,=6345.0100,=1140794047863.6997,=917960981782,=488794767913.3398,=3.5182,=0.0795,=6.5816,=5.6294,=4.1338
2013-10-09,=5856.4500,=6361.7900,=1144650957087.3999,=921509986977,=489995363493.1901,=3.5301,=0.0863,=6.5816,=5.6310,=4.1388
2013-10-08,=5794.5340,=6294.5300,=1136294728556.4004,=913957595050,=484844247029.9498,=3.5043,=0.0757,=6.5816,=5.6327,=4.1404
2013-09-30,=5736.8100,=6231.8300,=1126472557999.8003,=905452737333,=480054782925.2800,=3.4741,=0.0622,=6.5816,=5.6345,=4.1514
2013-09-27,=5656.4200,=6144.5000,=1112960286709.9998,=893674427702,=472483392183.5665,=3.4324,=0.0360,=6.5816,=5.6363,=4.1548
2013-09-26,=5675.7970,=6165.5500,=1114264852199.2002,=896623125134,=474525863369.4631,=3.4364,=0.0370,=6.5890,=5.6372,=4.1548
2013-09-25,=5679.0530,=6169.0900,=1115657607239.5000,=898166578606,=474793508904.4909,=3.4407,=0.0439,=6.5890,=5.6381,=4.1590
2013-09-24,=5691.8740,=6183.0100,=1118172554277,=900980271527,=476000571461.6160,=3.4485,=0.0488,=6.5890,=5.6405,=4.1838
2013-09-23,=5622.4950,=6107.6500,=1107615157440.6001,=894231704328,=471106092911.6451,=3.4159,=0.0283,=6.5890,=5.6429,=4.1919
2013-09-18,=5528.2760,=6005.3000,=1090680445710.3000,=882277258573,=463665161702.9905,=3.3637,=0.0127,=6.5890,=5.6462,=4.1937
2013-09-17,=5536.5380,=6014.2700,=1092237835974.2000,=883798523186,=464382397106.9774,=3.3685,=0.0137,=6.5936,=5.6495,=4.1937
2013-09-16,=5649.6050,=6137.1000,=1117058507691.6001,=906198813020,=474824119972.9075,=3.4450,=0.0431,=6.5936,=5.6501,=4.2169
2013-09-13,=5680.8200,=6171.0100,=1123576254044.5000,=912640355626,=477673829083.2686,=3.4651,=0.0510,=6.5936,=5.6508,=4.2201
2013-09-12,=5600.0490,=6083.2600,=1108842261611.8999,=901375440056,=471220300641.2252,=3.4197,=0.0275,=6.5936,=5.6519,=4.2219
2013-09-11,=5636.3390,=6122.6900,=1114481168717.7000,=905886474744,=474490063944.4551,=3.4371,=0.0344,=6.5936,=5.6529,=4.2318
2013-09-10,=5605.1760,=6088.8300,=1107476839898.7000,=899387262191,=471806620551.6953,=3.4155,=0.0256,=6.5971,=5.6535,=4.2318
2013-09-09,=5571.7190,=6052.4900,=1101290900622.1001,=894412750620,=469089679307.0082,=3.3964,=0.0217,=6.5971,=5.6541,=4.2512
2013-09-06,=5522.7240,=5999.2700,=1090276075011.1000,=886479596081,=465171375848.4689,=3.3624,=0.0118,=6.5971,=5.6552,=4.2561
2013-09-05,=5528.6600,=6005.7200,=1091417957479.4000,=886939350760,=465589486794.4971,=3.3659,=0.0118,=6.5971,=5.6563,=4.2640
2013-09-04,=5491.6240,=5965.4800,=1088638044698.8000,=885448717990,=462800599322.0401,=3.3574,=0.0109,=6.5971,=5.6566,=4.2707
2013-09-03,=5475.5670,=5948.0400,=1084653427795.6000,=882727977477,=461227145678.6739,=3.3451,=0.0079,=6.6004,=5.6568,=4.2707
2013-09-02,=5371.3640,=5834.8500,=1066275481037,=868733303476,=453007919241.9390,=3.2987,=0.0020,=6.6004,=5.6583,=4.2860
2013-08-30,=5371.6910,=5835.2000,=1079132847705.6998,=884775774582,=455662479400.2266,=3.4040,=0.0178,=6.6004,=5.6599,=4.2973
2013-08-29,=5415.4880,=5882.7800,=1086667617861.8998,=891008816151,=459347653562.8273,=3.4407,=0.0307,=6.6004,=5.6604,=4.3083
2013-08-28,=5431.5950,=5900.2700,=1090616001525.7002,=893709116425,=458652749401.6947,=3.4579,=0.0377,=6.6004,=5.6609,=4.3256
2013-08-27,=5488.8020,=5962.4200,=1103258758853.7998,=904407192507,=465189781540.5498,=3.5053,=0.0556,=6.6008,=5.6621,=4.3256
2013-08-26,=5461.7220,=5933,=1098820025738.4000,=900499053929,=463140786651.3701,=3.4922,=0.0477,=6.6008,=5.6634,=4.3351
2013-08-23,=5383.8310,=5848.3900,=1083841575892,=888529987856,=456830099619.3837,=3.4406,=0.0299,=6.6008,=5.6639,=4.3370
2013-08-22,=5407.5040,=5874.1100,=1090504372557.3000,=893400966036,=459041504907.6446,=3.4574,=0.0359,=6.6008,=5.6645,=4.3373
2013-08-21,=5416.3510,=5883.7200,=1093115347380.6000,=894958868687,=458865511081.4204,=3.4763,=0.0419,=6.6008,=5.6649,=4.3428
2013-08-20,=5407.5400,=5874.1400,=1089352889170.6000,=892085274415,=458040378683.6312,=3.4643,=0.0359,=6.6040,=5.6653,=4.3428
2013-08-19,=5424.6860,=5892.7700,=1094043428288.1000,=896806043981,=459584039258.8864,=3.4840,=0.0430,=6.6040,=5.6658,=4.3452
2013-08-16,=5346.9150,=5807.6700,=1081216073142.5000,=882387169771,=453096921761.2100,=3.4421,=0.0300,=6.6040,=5.6663,=4.3452
2013-08-15,=5443.0960,=5912.1400,=1100519114642.7998,=897373280828,=461404360801.2653,=3.5035,=0.0480,=6.6040,=5.6681,=4.3483
2013-08-14,=5494.9970,=5968.5200,=1110510695310.5002,=904871974091,=463611909089.2606,=3.5655,=0.0762,=6.6040,=5.6699,=4.3570
2013-08-13,=5531.2590,=6007.9000,=1118480237623.2998,=910903856092,=466127636798.9482,=3.5920,=0.0812,=6.6044,=5.6707,=4.3570
2013-08-12,=5555.1700,=6033.8700,=1120965219775.2002,=892733456955,=467868499421.7148,=3.5999,=0.0853,=6.6044,=5.6715,=4.3593
2013-08-09,=5461.1650,=5931.7700,=1099288024448.3000,=874629999533,=459820328237.8183,=3.5331,=0.0633,=6.6044,=5.6744,=4.3801
2013-08-08,=5447.1380,=5915.1500,=1098787813305.2998,=875156307838,=459140903918.4143,=3.5306,=0.0604,=6.6044,=5.6773,=4.4043
2013-08-07,=5446.0690,=5913.9900,=1098633612186.9000,=875327108094,=459395706530.6961,=3.5302,=0.0574,=6.6044,=5.6785,=4.4059
2013-08-06,=5458.4630,=5927.4500,=1101185413422.6997,=876704805555,=460404120866.0259,=3.5497,=0.0655,=6.6056,=5.6798,=4.4059
2013-08-05,=5430.2900,=5896.8500,=1096007562700,=872650659033,=458095266470.9758,=3.5329,=0.0595,=6.6056,=5.6798,=4.4159
2013-08-02,=5308.6770,=5764.7900,=1074881316102,=857182315786,=448507921718.4150,=3.4648,=0.0354,=6.6056,=5.6798,=4.4206
2013-08-01,=5267.3390,=5719.9000,=1066167720545.2000,=850039950009,=444410173519.0869,=3.4367,=0.0263,=6.6056,=5.6830,=4.4251
2013-07-31,=5190.5190,=5636.4800,=1047898067363.8000,=834720892161,=437776073915.1715,=3.3778,=0.0152,=6.6056,=5.6861,=4.4274
2013-07-30,=5232.8840,=5666.4900,=1055913582829.8000,=840994385431,=441170791293.3056,=3.3762,=0.0142,=6.6132,=5.6877,=4.4274
2013-07-29,=5221.4320,=5654.0900,=1054627697087.9000,=841315264770,=440861192051.9397,=3.3721,=0.0132,=6.6132,=5.6892,=4.4281
2013-07-26,=5314.0710,=5751.4700,=1073546896137.3998,=856736698640,=448950834135.3679,=3.4269,=0.0203,=6.6132,=5.6908,=4.4468
2013-07-25,=5372.3920,=5812.8300,=1087801296562.9000,=868175805097,=454070879045.1265,=3.4669,=0.0305,=6.6132,=5.6925,=4.4514
2013-07-24,=5359.8480,=5799.2600,=1080947135595.1000,=862402260558,=452545045875.5548,=3.4451,=0.0264,=6.6132,=5.6947,=4.4533
2013-07-23,=5355.3950,=5791.5200,=1083384864104.5000,=865586832630,=452908677012.7805,=3.4457,=0.0265,=6.6161,=5.6968,=4.4533
2013-07-22,=5237.4750,=5663.9900,=1059783205456.5000,=846699173745,=442807937441.6253,=3.3707,=0.0112,=6.6161,=5.7008,=4.4565
2013-07-19,=5182.0890,=5603.1100,=1053080296294,=841607799409,=438639370551.6964,=3.3482,=0.0071,=6.6161,=5.7049,=4.4639
2013-07-18,=5307.3090,=5738.5000,=1082093869067.3000,=865837459286,=450039166596.2821,=3.4404,=0.0225,=6.6161,=5.7056,=4.4666
2013-07-17,=5353.5740,=5787.4700,=1091639164733.4000,=873919734780,=453774221213.0186,=3.5020,=0.0348,=6.6161,=5.7063,=4.4701
2013-07-16,=5483.4830,=5927.9100,=1117079166774.1001,=894082977824,=464675359280.2945,=3.5836,=0.0624,=6.6171,=5.7070,=4.4701
2013-07-15,=5447.1650,=5888.6500,=1107914677735.3000,=885963986883,=461441927499.3109,=3.5542,=0.0564,=6.6171,=5.7076,=4.4704
2013-07-12,=5385.5560,=5820.7300,=1098143941412.0004,=878051280992,=456871774795.3565,=3.5209,=0.0400,=6.6171,=5.7096,=4.4817
2013-07-11,=5413.8070,=5850.6100,=1109779542319.6001,=888638350639,=460084590006.1791,=3.5570,=0.0565,=6.6171,=5.7116,=4.4859
2013-07-10,=5312.3120,=5737.9600,=1088861809462.9000,=871658340977,=451976052853.0880,=3.4792,=0.0298,=6.6171,=5.7120,=4.4898
2013-07-09,=5225.3400,=5644.0200,=1071274725360.9000,=857736518611,=444895877513.3304,=3.4293,=0.0185,=6.6243,=5.7125,=4.4898
2013-07-08,=5236.1790,=5655.3300,=1074586751418.1000,=861588875796,=446305276440.4389,=3.4394,=0.0206,=6.6243,=5.7135,=4.4904
2013-07-05,=5337.8650,=5765.1600,=1094732284634.4000,=877308542637,=454321793091.8110,=3.5032,=0.0320,=6.6243,=5.7145,=4.4963
2013-07-04,=5363.2790,=5791.3200,=1098157406254.6998,=879757582846,=456319985758.6841,=3.5102,=0.0330,=6.6243,=5.7168,=4.4986
2013-07-03,=5383.1370,=5812.7600,=1102411293472.7998,=882665301989,=458160724430.0502,=3.5238,=0.0362,=6.6243,=5.7192,=4.4991
2013-07-02,=5344.6660,=5771.2200,=1097751416718.9000,=879511916867,=454846883964.0916,=3.5089,=0.0321,=6.6245,=5.7199,=4.4991
2013-07-01,=5208.8090,=5624.1800,=1070971548747.3000,=857933131114,=443575680503.4094,=3.4228,=0.0166,=6.6245,=5.7206,=4.5052
2013-06-28,=5108.2670,=5515.6200,=1061380561919.6000,=858774647873,=436769140956.6101,=3.3441,=0.0062,=6.6245,=5.7220,=4.5134
2013-06-27,=5077.5030,=5481.4600,=1053308734258.6000,=852184371256,=433818443126.5792,=3.3175,=0.0031,=6.6245,=5.7235,=4.5151
2013-06-26,=5139.8720,=5546.1100,=1065660984899.8998,=861423247817,=438354581590.3026,=3.3491,=0.0052,=6.6245,=5.7236,=4.5198
2013-06-25,=5114.1220,=5517.5300,=1061941295526.5000,=859231677589,=436446409051.6944,=3.3364,=0.0042,=6.6285,=5.7237,=4.5198
2013-06-24,=5109.5410,=5511.0300,=1060525288307.8002,=857855748920,=434940364811.5550,=3.3301,=0.0031,=6.6285,=5.7244,=4.5314
2013-06-21,=5339.3490,=5758.8900,=1106962095775.2998,=894265722280,=453959463718.5878,=3.4759,=0.0198,=6.6285,=5.7250,=4.5462
2013-06-20,=5335.6020,=5754.8500,=1106115181987.0002,=894146170312,=453761278445.7869,=3.4733,=0.0188,=6.6285,=5.7261,=4.5542
2013-06-19,=5460.9910,=5889.6000,=1131812652643.3999,=914808992040,=464269141258.4258,=3.5531,=0.0386,=6.6285,=5.7271,=4.5568
2013-06-18,=5387.9070,=5809.9600,=1115883804988.3003,=901873675246,=458014329412.6559,=3.5019,=0.0230,=6.6286,=5.7291,=4.5568
2013-06-17,=5322.5130,=5738.9600,=1101133510581.1001,=893208014605,=452470826041.9985,=3.4550,=0.0167,=6.6286,=5.7311,=4.5603
2013-06-14,=5331.9880,=5748.9700,=1106849469679.8999,=898958086063,=454081697483.3875,=3.4725,=0.0168,=6.6286,=5.7317,=4.5816
2013-06-13,=5298.3400,=5711.9300,=1101469597054.3999,=895072621929,=451623816479.1873,=3.4528,=0.0157,=6.6286,=5.7323,=4.6036
2013-06-07,=5411.4310,=5833.2000,=1125862909188.3997,=912908635935,=460806033291.3814,=3.5281,=0.0231,=6.6286,=5.7353,=4.6061
2013-06-06,=5552.5230,=5941.4500,=1156906845254.1001,=937578145456,=472653884324.6186,=3.4949,=0.0179,=6.6295,=5.7383,=4.6061
2013-06-05,=5596.2670,=5988.2500,=1165006935500.6997,=942105257401,=476058681277.1320,=3.5368,=0.0263,=6.6295,=5.7393,=4.6122
2013-06-04,=5576.6940,=5967.0600,=1160056380588.2998,=938203060341,=474777426783.3716,=3.5212,=0.0211,=6.6295,=5.7403,=4.6214
2013-06-03,=5660.4510,=6056.6800,=1175416389123.6001,=950624292198,=481431062847.1708,=3.5678,=0.0327,=6.6295,=5.7418,=4.6476
2013-05-31,=5649.0210,=6042.6500,=1171853035982.8000,=946383931349,=479494533609.4674,=3.5546,=0.0316,=6.6295,=5.7434,=4.6510
2013-05-30,=5721.3460,=6114.6600,=1187032965024.5002,=958091735333,=485760583376.0623,=3.5949,=0.0359,=6.6309,=5.7443,=4.6510
2013-05-29,=5721.5830,=6114.7200,=1186094475501.2998,=959418588386,=486266154370.8749,=3.5919,=0.0338,=6.6309,=5.7452,=4.6572
2013-05-28,=5704.8600,=6096.8500,=1181267075062.6001,=957592493063,=485082396968.4067,=3.5773,=0.0328,=6.6309,=5.7477,=4.6614
2013-05-27,=5652.2990,=6039.7500,=1171077926230.2000,=949986921683,=480975196351.2014,=3.5449,=0.0254,=6.6309,=5.7501,=4.6632
2013-05-24,=5638.3030,=6020.1900,=1168556915795.3999,=948841870390,=479582213188.2698,=3.5303,=0.0223,=6.6309,=5.7509,=4.6690
2013-05-23,=5614.3220,=5994.3400,=1165205117810.2002,=946218595301,=478017768792.6155,=3.5197,=0.0202,=6.6364,=5.7518,=4.6690
2013-05-22,=5633.5310,=6014.8400,=1168452240567.5000,=947301049983,=478873971993.9363,=3.5295,=0.0202,=6.6364,=5.7519,=4.6712
2013-05-21,=5589.8420,=5967.7600,=1157097168662.8999,=936688609819,=474845226450.1094,=3.4945,=0.0170,=6.6364,=5.7521,=4.6747
2013-05-20,=5609.6250,=5988.8800,=1158907171806.3003,=937933548221,=476304673664.3937,=3.4999,=0.0170,=6.6364,=5.7542,=4.6829
2013-05-17,=5576.4090,=5951.5100,=1151956365159.7000,=932554368916,=473671237539.6476,=3.4764,=0.0160,=6.6364,=5.7564,=4.6865
2013-05-16,=5502.7320,=5871.1100,=1135568064177.1001,=920436510917,=467777575718.3176,=3.4240,=0.0117,=6.6368,=5.7577,=4.6865
2013-05-15,=5450.8860,=5815.7900,=1127389396950.8003,=913593879646,=463765681632.5803,=3.3994,=0.0075,=6.6368,=5.7591,=4.7016
2013-05-14,=5422.5570,=5785.5700,=1118265507512.5000,=906803411959,=461003745979.0164,=3.3719,=0.0053,=6.6368,=5.7640,=4.7070
2013-05-13,=5516.3340,=5885.6200,=1141628659841.5000,=925980374371,=469491302407.2174,=3.4423,=0.0118,=6.6368,=5.7689,=4.7265
2013-05-10,=5514.6110,=5883.7800,=1140021063181.0002,=924710055362,=469370758243.6028,=3.4375,=0.0107,=6.6368,=5.7705,=4.7379
2013-05-09,=5508.7880,=5876.6900,=1139715265776.2000,=922265229703,=468868874217.3301,=3.4342,=0.0097,=6.6371,=5.7720,=4.7379
2013-05-08,=5469.2140,=5833.5000,=1120136652404.7000,=909992932549,=464173736878.2054,=3.4222,=0.0086,=6.6371,=5.7749,=4.7390
2013-05-07,=5451.7850,=5814.9100,=1118112858542.7002,=908143991919,=462618624255.6575,=3.4160,=0.0075,=6.6371,=5.7778,=4.7625
2013-05-06,=5407.2160,=5767.3800,=1102662702061,=893145159373,=457241819910.9521,=3.3688,=0.0032,=6.6371,=5.7778,=4.7637
2013-05-03,=5294.7620,=5647.4300,=1077810547939.1000,=872670960547,=447378747268.8556,=3.2928,=0.0011,=6.6371,=5.7779,=4.7671
2013-05-02,=5229.3850,=5571.9900,=1066371803663,=863533640732,=441001982325.4849,=3.2415,=0,=6.6397,=5.7804,=4.7671
2013-04-26,=5263.4530,=5608.2900,=1074642093374.4000,=871093352620,=442867384740.9812,=3.3053,=0,=6.6397,=5.7828,=4.7740
2013-04-25,=5355.6120,=5706.4900,=1093175088366.2000,=885108178506,=449532161278.0960,=3.3700,=0,=6.6397,=5.7834,=4.7887
2013-04-24,=5382.9980,=5735.6700,=1098745099441.5000,=888589793198,=450812402462.2865,=3.3888,=0,=6.6397,=5.7839,=4.7889
2013-04-23,=5347.7830,=5698.1400,=1091580853512.8000,=882378576918,=447500149679.0612,=3.4081,=0,=6.6397,=5.7840,=4.7898
2013-04-22,=5442.3820,=5798.9400,=1107630914889.2998,=896354682039,=456177288476.5909,=3.5520,=0.0054,=6.6436,=5.7841,=4.7898
2013-04-19,=5485.3610,=5844.7300,=1119073375434.1001,=907928595831,=461445314831.7378,=3.6009,=0.0130,=6.6436,=5.7853,=4.7975
2013-04-18,=5394.8060,=5748.2500,=1099974166044.5000,=894240325928,=454348846617.1345,=3.5456,=0.0033,=6.6436,=5.7865,=4.8038
2013-04-17,=5417.2010,=5772.1100,=1103291655185.3999,=897373957807,=455850648680.9269,=3.6005,=0.0109,=6.6436,=5.7871,=4.8041
2013-04-16,=5310.3230,=5658.2300,=1081881361247.3000,=879748773986,=446654381747.9908,=3.5306,=0.0011,=6.6436,=5.7877,=4.8201
2013-04-15,=5333.5170,=5682.9400,=1087544948044.8000,=883253981580,=446718002084.3659,=3.5521,=0.0033,=6.6441,=5.7888,=4.8201
2013-04-12,=5407.4290,=5761.7000,=1100708176569.5000,=893805066888,=452468312732.3990,=3.5951,=0.0066,=6.6441,=5.7899,=4.8216
2013-04-11,=5373.5040,=5725.5500,=1092979429815.9000,=887442046659,=449333389542.4836,=3.5690,=0.0044,=6.6441,=5.7908,=4.8280
