日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2016-02-18,=6823.7950,=7651.4000,=1625547547055.7000,=1288366142456,=672043294932.2100,=30.7212,=0.3887,=51.4762,=33.4561,=25.4356
2016-02-17,=6859.6156,=7691.5600,=1634809969446.2004,=1295746552781,=675478540502.0798,=30.8965,=0.3989,=51.5038,=33.4698,=25.4263
2016-02-16,=6819.4361,=7646.5100,=1630070910578.0005,=1292487476632,=671921530314.3898,=30.6900,=0.3873,=51.5038,=33.4835,=25.4263
2016-02-15,=6613.4908,=7415.5900,=1583958099766.6001,=1256418471180,=651855423495.8401,=29.6876,=0.3508,=51.5038,=33.4851,=25.4263
2016-02-05,=6668.9651,=7477.7900,=1597013763966.7002,=1266675116238,=657399201511.3600,=29.9592,=0.3635,=51.5038,=33.4868,=25.4263
2016-02-04,=6708.1918,=7521.7700,=1602595594667.1001,=1274348376571,=661149959119.8600,=30.1167,=0.3681,=51.5038,=33.4949,=25.4263
2016-02-03,=6636.7116,=7441.6200,=1585519810857.8000,=1261695870875,=654093455101.5898,=29.7228,=0.3521,=51.5157,=33.5030,=25.4114
2016-02-02,=6654.3812,=7461.4400,=1589412831083.8999,=1264407984826,=656010840928.7001,=29.7849,=0.3542,=51.5157,=33.5039,=25.4114
2016-02-01,=6514.6773,=7304.7900,=1556884170675.8994,=1239684536534,=642324737082.2100,=29.0583,=0.3256,=51.5157,=33.5048,=25.4114
2016-01-29,=6554.8704,=7349.8600,=1563631451848.1001,=1244749787714,=645786565006.0801,=29.2867,=0.3352,=51.5157,=33.5055,=25.4114
2016-01-28,=6360.1745,=7131.5500,=1518465700635,=1208250713870,=626454210991.1100,=28.3779,=0.3048,=51.5157,=33.5062,=25.4114
2016-01-27,=6506.7370,=7295.8800,=1552639078316.9004,=1233037635866,=640584744570.5000,=29.1914,=0.3287,=51.5176,=33.5067,=25.3855
2016-01-26,=6525.8354,=7317.3000,=1557992434347.1003,=1236439064502,=642383589103.8701,=29.3863,=0.3371,=51.5176,=33.5072,=25.3855
2016-01-25,=6880.4147,=7714.8800,=1635659733317.6997,=1295352542720,=677065921068.8801,=31.1140,=0.4056,=51.5176,=33.5189,=25.3855
2016-01-22,=6809.6677,=7635.5600,=1619697766325.8999,=1280509601146,=670477459944.5001,=30.7672,=0.3864,=51.5176,=33.5305,=25.3855
2016-01-21,=6757.4950,=7577.0600,=1608645194389.7998,=1270563984640,=665133216703.9301,=30.5247,=0.3792,=51.5176,=33.5358,=25.3855
2016-01-20,=6921.1177,=7760.5200,=1648444730127.5002,=1298466205769,=680746087487.1300,=31.4296,=0.4158,=51.5369,=33.5412,=25.3823
2016-01-19,=7064.3090,=7921.0800,=1680187368622.3999,=1327411914878,=695395706741.5399,=31.9012,=0.4419,=51.5369,=33.5457,=25.3823
2016-01-18,=6838.4310,=7667.8100,=1627620982027.6001,=1282535871239,=672104848002.7000,=30.9463,=0.3981,=51.5369,=33.5502,=25.3823
2016-01-15,=6808.6960,=7634.4700,=1622646771201.6997,=1277242757849,=668918450148.4800,=30.8331,=0.3896,=51.5369,=33.5559,=25.3823
2016-01-14,=7019.3560,=7870.6800,=1672928898312.6997,=1316370895938,=689861799482.9501,=31.8881,=0.4389,=51.5369,=33.5616,=25.3823
2016-01-13,=6871.5510,=7704.9400,=1636611064834.8000,=1287793668798,=675078521129.0300,=31.1895,=0.4077,=51.5500,=33.5643,=25.3823
2016-01-12,=7002.2320,=7851.4700,=1662562334287.2998,=1306332503493,=687236913525.9700,=31.8765,=0.4369,=51.5500,=33.5671,=25.3823
2016-01-11,=7006.7970,=7856.5900,=1666712681085.8999,=1308739561863,=687965761999.2900,=31.8712,=0.4366,=51.5500,=33.5672,=25.3823
2016-01-08,=7376.2010,=8270.8000,=1749954890987.8000,=1374685689332,=724165248044.3499,=33.8024,=0.5063,=51.5500,=33.5674,=25.3823
2016-01-07,=7218.1430,=8093.5700,=1714546442398.5002,=1347667232003,=708525972511.9299,=33.0195,=0.4757,=51.5500,=33.5672,=25.3823
2016-01-06,=7745.8090,=8685.2300,=1835387172338.5000,=1442333421708,=760544115345.5901,=35.5201,=0.5354,=51.5521,=33.5674,=25.3776
2016-01-05,=7631.9430,=8557.5600,=1810856513427.5996,=1423020702011,=749683940368.8701,=34.8957,=0.5256,=51.5521,=33.5672,=25.3776
2016-01-04,=7543.7500,=8458.6700,=1787524330742.8000,=1406471358849,=740921468532.6401,=34.4222,=0.5177,=51.5521,=33.5671,=25.3776
2015-12-31,=8107.4320,=9090.7200,=1913868347780.2000,=1505094729303,=796051416840.8202,=37.0600,=0.5655,=51.5521,=33.5643,=25.3776
2015-12-30,=8157.2830,=9146.6100,=1921469011760.7000,=1511312305506,=800848873921.9899,=37.2809,=0.5697,=51.5521,=33.5616,=25.3776
2015-12-29,=8138.6330,=9125.7000,=1917039910313.1001,=1507366985628,=799169240657.5500,=37.1692,=0.5675,=51.5834,=33.5559,=25.3740
2015-12-28,=8050.0190,=9026.3400,=1896599413631.1997,=1491917808389,=790572678171.1901,=36.7022,=0.5590,=51.5834,=33.5502,=25.3740
2015-12-25,=8255.7510,=9257.0200,=1942120229896.7000,=1530113660853,=811244561694.7000,=37.6369,=0.5765,=51.5834,=33.5457,=25.3740
2015-12-24,=8263.0160,=9265.1700,=1946123343975.8000,=1533256120117,=811928703194.0598,=37.6793,=0.5781,=51.5834,=33.5412,=25.3740
2015-12-23,=8325.4670,=9335.1900,=1953057682606.1001,=1539190915757,=818268521244.1898,=37.7790,=0.5791,=51.5834,=33.5358,=25.3740
2015-12-22,=8399.4760,=9418.1800,=1971358672372.3999,=1552645101899,=825633860034.9297,=38.1122,=0.5910,=51.6090,=33.5305,=25.3714
2015-12-21,=8357.6600,=9371.2900,=1967238737253.6001,=1550142049400,=821647622864.5602,=37.9759,=0.5869,=51.6090,=33.5189,=25.3714
2015-12-18,=7993.6570,=8963.1400,=1884020407699.6997,=1481802655259,=784764095403.4398,=36.3675,=0.5516,=51.6090,=33.5072,=25.3714
2015-12-17,=7877.3380,=8832.7100,=1863912487072.6001,=1462829457588,=772874318167.7100,=35.9910,=0.5443,=51.6090,=33.5067,=25.3714
2015-12-16,=7730.9290,=8668.5500,=1830456840586.8999,=1436013188330,=758605473410.9099,=35.2968,=0.5351,=51.6090,=33.5062,=25.3714
2015-12-15,=7762.1950,=8703.6100,=1835518555159.1001,=1442307616246,=761833215910.1401,=35.3648,=0.5361,=51.6131,=33.5055,=25.3477
2015-12-14,=7733.1650,=8671.0600,=1827997582569.3999,=1436363188846,=759108438885.7001,=35.2734,=0.5351,=51.6131,=33.5048,=25.3477
2015-12-11,=7611.8750,=8535.0600,=1758573795117.7000,=1454380730348,=763510752940.0802,=34.8605,=0.5291,=51.6131,=33.5039,=25.3477
2015-12-10,=7682.6830,=8614.4500,=1772770890472.3999,=1465423970459,=771012580745.0200,=35.1282,=0.5313,=51.6131,=33.5030,=25.3477
2015-12-09,=7712.4280,=8647.8000,=1779834781958.8997,=1471901274305,=774168943831.3900,=35.1784,=0.5323,=51.6131,=33.4949,=25.3477
2015-12-08,=7697.5290,=8631.1000,=1776994468403.8003,=1467532323389,=772630266616.0504,=35.1559,=0.5320,=51.6131,=33.4868,=25.3383
2015-12-07,=7897.0230,=8854.7900,=1822283747881.5000,=1504673128620,=792456373969.4498,=36.1436,=0.5452,=51.6131,=33.4851,=25.3383
2015-12-04,=7855.6650,=8808.4100,=1811785388815.1001,=1496294401029,=788664309529.3000,=35.9404,=0.5417,=51.6131,=33.4835,=25.3383
2015-12-03,=7901.3430,=8859.6300,=1823173775864.4995,=1507483165439,=793572185697.6400,=36.1521,=0.5452,=51.6131,=33.4698,=25.3383
2015-12-02,=7861.4320,=8814.8800,=1813984381942.2000,=1501193625610,=789722337737.2800,=35.8353,=0.5398,=51.6131,=33.4561,=25.3383
2015-12-01,=7707.4020,=8642.1700,=1779979598438.2998,=1469770416199,=774065941035.1798,=35.2109,=0.5337,=51.6393,=33.4521,=25.3271
2015-11-30,=7643.1180,=8570.0900,=1761163861701.9995,=1455748517182,=767578559129.4198,=34.8085,=0.5308,=51.6393,=33.4481,=25.3271
2015-11-27,=7638.3670,=8564.7600,=1757572103459.6997,=1452368148928,=767029574294.7800,=34.7935,=0.5299,=51.6393,=33.4476,=25.3271
2015-11-26,=8001.1840,=8971.5800,=1837944255407.3000,=1518853986419,=803525064208.0601,=36.6794,=0.5560,=51.6393,=33.4470,=25.3271
2015-11-25,=8019.6960,=8992.3400,=1844069164072.1997,=1523808010538,=805340887383.5802,=36.8462,=0.5583,=51.6393,=33.4265,=25.3271
2015-11-24,=7912.2840,=8871.9000,=1822661926132.1001,=1504864457223,=795067947836.9302,=36.4012,=0.5490,=51.6394,=33.4061,=25.3208
2015-11-23,=7907.7910,=8866.8600,=1822438831288.1997,=1505665924887,=794447525216.9302,=36.4089,=0.5493,=51.6394,=33.4051,=25.3208
2015-11-20,=7943.4150,=8906.8100,=1830655240349.1001,=1513136491630,=798429473830.3202,=36.5859,=0.5529,=51.6394,=33.4042,=25.3208
2015-11-19,=7953.2100,=8917.7900,=1834257040315.5000,=1516329713868,=799595919634.9999,=36.6695,=0.5552,=51.6394,=33.3983,=25.3208
2015-11-18,=7876.1740,=8831.4100,=1817356961335.6997,=1502796935349,=791962472307.6700,=36.2268,=0.5465,=51.6394,=33.3924,=25.3208
2015-11-17,=7912.8260,=8872.5100,=1822490769525.6997,=1507083872093,=795801046475.5905,=36.2949,=0.5482,=51.6574,=33.3759,=25.3098
2015-11-16,=7908.8270,=8868.0200,=1820109914996,=1504822083854,=795121538523.8099,=36.2436,=0.5472,=51.6574,=33.3595,=25.3098
2015-11-13,=7863.1810,=8816.8400,=1811096950019.8000,=1497139732899,=790643721415.2300,=35.9585,=0.5443,=51.6574,=33.3530,=25.3098
2015-11-12,=8035.7890,=9010.3800,=1850407094732.1001,=1529698606617,=808235071185.1602,=36.6348,=0.5531,=51.6574,=33.3465,=25.3098
2015-11-11,=8069.4440,=9048.1200,=1859010614760.6001,=1536968615999,=811207606334.9401,=36.7872,=0.5554,=51.6574,=33.3400,=25.3098
2015-11-10,=8047.6270,=9023.6600,=1854315016920.0996,=1534614798292,=809068464743.8002,=36.5512,=0.5525,=51.7046,=33.3336,=25.3051
2015-11-09,=8089.3620,=9070.4500,=1861812884994.2000,=1541013886376,=813509919971.2400,=36.7641,=0.5548,=51.7046,=33.3273,=25.3051
2015-11-06,=7983.2680,=8951.4900,=1839631090412.7000,=1523627281718,=802475043660.8998,=36.5106,=0.5513,=51.7046,=33.3211,=25.3051
2015-11-05,=7895.8500,=8853.4700,=1819180630848.7004,=1507436264965,=793762037304.7902,=36.0721,=0.5471,=51.7046,=33.3178,=25.3051
2015-11-04,=7871.7080,=8826.4000,=1815369666480.3999,=1504531263180,=791483454335.7600,=36.0654,=0.5468,=51.7046,=33.3145,=25.3051
2015-11-03,=7573.4950,=8492.0200,=1748304707734.4998,=1448448759269,=761512110329.1503,=34.6331,=0.5342,=51.7117,=33.3089,=25.3016
2015-11-02,=7587.1100,=8507.2900,=1750824974551.6997,=1450692015927,=762849679711.8899,=33.6063,=0.5163,=51.7117,=33.3033,=25.3016
2015-10-30,=7694.2880,=8627.4600,=1770152846180.0002,=1469983459400,=773587715921.7201,=33.4868,=0.5088,=51.7117,=33.2822,=25.3016
2015-10-29,=7685.7390,=8617.8800,=1768427665754.6997,=1467915259672,=772622085045.8398,=33.5502,=0.5130,=51.7117,=33.2610,=25.3016
2015-10-28,=7607.1940,=8529.8100,=1752175621884.2996,=1453263852455,=764844773261.4697,=33.4042,=0.5055,=51.7117,=33.2592,=25.3016
2015-10-27,=7741.1010,=8679.9600,=1782031023574.6001,=1476974160352,=778163873692.6600,=33.7815,=0.5189,=51.7346,=33.2573,=25.2905
2015-10-26,=7771.1200,=8713.6100,=1789414232169.6001,=1482931962836,=779266427890.4598,=34.3585,=0.5291,=51.7346,=33.2563,=25.2905
2015-10-23,=7724.4930,=8661.3300,=1780430526427.8994,=1472329951727,=774611849759.0499,=34.1823,=0.5255,=51.7346,=33.2553,=25.2905
2015-10-22,=7571.9740,=8490.3200,=1742248135361.3997,=1439061638881,=759441652511.2125,=33.5030,=0.5101,=51.7346,=33.2523,=25.2905
2015-10-21,=7363.1260,=8256.1400,=1692956538027.9998,=1402352837773,=738495948639.1812,=32.7863,=0.4830,=51.7346,=33.2493,=25.2905
2015-10-20,=7689.6480,=8622.2600,=1762134671428.7000,=1458644913706,=770312496521.4718,=34.3148,=0.5278,=51.7819,=33.2523,=25.2903
2015-10-19,=7642.9060,=8569.8500,=1749921503730.8000,=1449542060183,=765968454584.0396,=33.9654,=0.5236,=51.7819,=33.2493,=25.2903
2015-10-16,=7671.9950,=8602.4700,=1755263781901.0996,=1453872986149,=768587041109.2402,=34.2011,=0.5259,=51.7819,=33.2480,=25.2903
2015-10-15,=7568.1500,=8486.0300,=1730534523244.6001,=1436836285532,=757896896761.9822,=33.8568,=0.5210,=51.7819,=33.2468,=25.2903
2015-10-14,=7380.4150,=8275.5200,=1691913994073.1003,=1404415407395,=738924477184.1466,=33.0511,=0.4951,=51.7819,=33.2369,=25.2903
2015-10-13,=7469.6170,=8375.5400,=1711434279501.7000,=1419393045657,=748115215407.2091,=33.4561,=0.5099,=51.8276,=33.2468,=25.2829
2015-10-12,=7422.3230,=8322.5100,=1702966944903.3000,=1410838143270,=743301911445.4601,=33.3145,=0.5043,=51.8276,=33.2369,=25.2829
2015-10-09,=7222.9580,=8098.9700,=1655739002465.2000,=1373421335568,=723556242431.0668,=32.2145,=0.4664,=51.8276,=33.2269,=25.2829
2015-10-08,=7180.6230,=8051.5000,=1646551837980.2000,=1365806568731,=719291350543.0784,=31.8953,=0.4575,=51.8276,=33.2369,=25.2829
2015-09-30,=6934.3520,=7775.3600,=1590942574202.5000,=1319383155121,=694658556986.2350,=30.7877,=0.4058,=51.8276,=33.2468,=25.2829
2015-09-29,=6924.8650,=7764.7200,=1588116042856.1997,=1316937903705,=693423456959.3324,=30.7485,=0.4047,=51.8518,=33.2480,=25.2790
2015-09-28,=7003.6140,=7853.0200,=1606364854766.1001,=1331566479887,=701389605803.9420,=31.1682,=0.4241,=51.8518,=33.2493,=25.2790
2015-09-25,=6966.8730,=7811.8300,=1599351490050.2000,=1326930253389,=698114545922.6007,=30.9410,=0.4145,=51.8518,=33.2523,=25.2790
2015-09-24,=7094.6530,=7955.1000,=1626427850051.5000,=1348905339957,=710777423685.4895,=31.5591,=0.4359,=51.8518,=33.2553,=25.2790
2015-09-23,=7056.5760,=7912.4100,=1617104587658.3000,=1341769083174,=706930264679.7347,=31.3176,=0.4289,=51.8518,=33.2563,=25.2790
2015-09-22,=7174.7770,=8044.9500,=1644559101821.3000,=1366064695043,=718955687956.3470,=31.8978,=0.4557,=51.8580,=33.2573,=25.2788
2015-09-21,=7126.4900,=7990.8000,=1634342904237.6001,=1357014950004,=714612669553.6797,=31.6369,=0.4394,=51.8580,=33.2592,=25.2788
2015-09-18,=6974.7210,=7820.6300,=1602358586948.3997,=1331071166512,=699751167364.5718,=30.8357,=0.4086,=51.8580,=33.2610,=25.2788
2015-09-17,=6928.1430,=7768.4000,=1595697970540.8999,=1323643155578,=695177279080.7919,=30.7190,=0.4056,=51.8580,=33.2822,=25.2788
2015-09-16,=7144.7600,=8011.2900,=1645550801747.1001,=1363710949395,=717183176798.4458,=31.6523,=0.4403,=51.8580,=33.3033,=25.2788
2015-09-15,=6768.2030,=7589.0600,=1560001886945.3999,=1295607768932,=679926615852.9346,=29.5904,=0.3650,=51.8703,=33.3122,=25.2719
2015-09-14,=7023.7870,=7875.6400,=1612740928444.1003,=1340716031655,=704980179410.3925,=30.9203,=0.4137,=51.8703,=33.3211,=25.2719
2015-09-11,=7213.1230,=8087.9400,=1651301230008.1003,=1370940879180,=722532758649.8809,=32.4560,=0.4678,=51.8703,=33.3273,=25.2719
2015-09-10,=7249.8130,=8129.0800,=1658932735946.8999,=1376505991482,=726087003231.6379,=32.5699,=0.4741,=51.8703,=33.3336,=25.2719
2015-09-09,=7354.9210,=8246.9400,=1682631766473.2000,=1395369636943,=735562106710.3657,=33.3465,=0.5003,=51.8703,=33.3400,=25.2719
2015-09-08,=7237.6330,=8115.4300,=1654394477424.3999,=1371918495527,=723768015317.7753,=32.7441,=0.4780,=51.8883,=33.3336,=25.2561
2015-09-07,=7101.3660,=7962.6300,=1619975291050,=1347025140858,=710510065334.4701,=31.7721,=0.4484,=51.8883,=33.3465,=25.2561
2015-09-02,=7286.1610,=8169.8400,=1665464501061,=1381354712285,=728989390012.6948,=32.3302,=0.4660,=51.8883,=33.3595,=25.2561
2015-09-01,=7309.2990,=8195.7800,=1655880597322.2002,=1379900823481,=730576559202.7828,=31.7193,=0.4450,=51.8883,=33.3759,=25.2561
2015-08-31,=7480.1570,=8387.3600,=1692762849397.3999,=1408079276638,=747583374095.1134,=32.7655,=0.4780,=51.8883,=33.3924,=25.2561
2015-08-28,=7615.1700,=8538.7500,=1721739266535.1003,=1429278503417,=756671865993.5403,=33.5305,=0.5050,=51.9086,=33.3992,=25.2405
2015-08-27,=7351.7880,=8243.4300,=1664015571783.7002,=1384714874684,=728687004577.8094,=31.6717,=0.4432,=51.9086,=33.3924,=25.2405
2015-08-26,=7001.8030,=7850.9900,=1581160866960.6997,=1317594026528,=692847402020.8690,=30.5449,=0.4047,=51.9086,=33.3992,=25.2405
2015-08-25,=6962.1110,=7806.4900,=1565630847532.7002,=1308465917710,=688448906721.6481,=30.3181,=0.3956,=51.9086,=33.4061,=25.2405
2015-08-24,=7344.0120,=8234.7100,=1645655959994.7000,=1371095040787,=726273617563.6428,=32.9345,=0.4843,=51.9086,=33.4265,=25.2405
2015-08-21,=8010.9070,=8982.4800,=1799404168314.6001,=1495880513028,=793066522474.4199,=36.0962,=0.5342,=51.9182,=33.4470,=25.2362
2015-08-20,=8370.9560,=9379.8200,=1882866184155.8000,=1565623347192,=829320730792.5206,=37.9118,=0.5634,=51.9182,=33.4265,=25.2362
2015-08-19,=8640.2930,=9681.6200,=1944823041702.3000,=1614865476060,=855787500801.2346,=39.1174,=0.5812,=51.9182,=33.4061,=25.2362
2015-08-18,=8492.1270,=9515.3000,=1912058704210.5000,=1587092503546,=840882455399.7839,=38.4166,=0.5735,=51.9182,=33.3992,=25.2362
2015-08-17,=9077.0050,=10170.6500,=2042403398401.7000,=1690983041990,=898342506720.5698,=41.1716,=0.6062,=51.9182,=33.3924,=25.2362
2015-08-14,=8941.6700,=10019,=2019526836465.9995,=1670634013517,=883771848447.9705,=40.8506,=0.5999,=51.9260,=33.3759,=25.2325
2015-08-13,=8875.1260,=9944.4400,=2008776523062.5000,=1661175966601,=877270407759.7606,=40.9437,=0.6023,=51.9260,=33.3595,=25.2325
2015-08-12,=8781.4480,=9839.4800,=1987154485788.3000,=1644298845129,=868531056001.8812,=40.5090,=0.5966,=51.9260,=33.3465,=25.2325
2015-08-11,=8829.5060,=9893.3300,=2002090992126.5000,=1656743824665,=869995914646.2052,=40.8669,=0.6004,=51.9260,=33.3336,=25.2325
2015-08-10,=8831.0530,=9895.0600,=2003287574872.8000,=1657238306468,=870088823378.9719,=40.9422,=0.6015,=51.9260,=33.3273,=25.2325
2015-08-07,=8476.2330,=9497.4900,=1925419488818.0996,=1593367558812,=835189432148.2632,=39.3815,=0.5864,=52.0159,=33.3211,=25.2314
2015-08-06,=8323.1330,=9325.9400,=1891823345927.1997,=1565468982028,=820310395701.1313,=38.6448,=0.5787,=52.0159,=33.3122,=25.2314
2015-08-05,=8426.2090,=9441.4400,=1916278291555.7000,=1585821825329,=830795784917.8110,=39.0987,=0.5824,=52.0159,=33.3033,=25.2314
2015-08-04,=8572.8980,=9605.8000,=1953880520013.5000,=1615831783800,=845373383903.9727,=39.8247,=0.5903,=52.0159,=33.2822,=25.2314
2015-08-03,=8275.5550,=9272.6300,=1890145633944.6001,=1562285730756,=816714216626.0636,=38.3849,=0.5765,=52.0159,=33.2610,=25.2314
2015-07-31,=8280.9640,=9278.6900,=1879828009465.3000,=1557519050564,=815907705580.7614,=38.1309,=0.5748,=52.0287,=33.2592,=25.2288
2015-07-30,=8284.1410,=9280.5800,=1873305190115.9004,=1553494490392,=816091483409.2697,=37.8696,=0.5671,=52.0287,=33.2573,=25.2288
2015-07-29,=8515.3390,=9537.5400,=1926766710523.3999,=1594877328460,=839024671755.7747,=39.1053,=0.5824,=52.0287,=33.2563,=25.2288
2015-07-28,=8218.0910,=9204.6000,=1860859348672.7000,=1541115715739,=810207280446.6550,=37.4704,=0.5590,=52.0287,=33.2553,=25.2288
2015-07-27,=8132.5890,=9108.8400,=1837242038609.8999,=1523332489867,=801529029372.8740,=37.2408,=0.5540,=52.0287,=33.2523,=25.2288
2015-07-24,=8860.1540,=9923.7400,=2006611204135.3999,=1662164711865,=873357990666.2914,=40.5038,=0.5944,=52.0307,=33.2493,=25.2158
2015-07-23,=9040.0720,=10125.2600,=2051201111775.5000,=1695384240021,=890516875154.0826,=41.5086,=0.6037,=52.0307,=33.2480,=25.2158
2015-07-22,=8853.8660,=9916.7000,=2009506854457,=1661056359987,=872021618351.4948,=40.6820,=0.5966,=52.0307,=33.2468,=25.2158
2015-07-21,=8776.4360,=9829.9700,=1998083226636.8999,=1652230842112,=865181017952.6786,=40.3297,=0.5943,=52.0307,=33.2369,=25.2158
2015-07-20,=8696.0530,=9739.9400,=1981234939098,=1640687877450,=857605322698.7156,=39.8835,=0.5906,=52.0307,=33.2269,=25.2158
2015-07-17,=8672.6740,=9713.7600,=1981371772595.5996,=1642007099899,=855890631758.9575,=39.8104,=0.5903,=52.0561,=33.2238,=25.2099
2015-07-16,=8293.8380,=9267.0200,=1896583569869.0005,=1575686258994,=817353723505.7289,=37.9019,=0.5703,=52.0561,=33.2208,=25.2099
2015-07-15,=8118.2150,=9068.1300,=1853753738169,=1541435832426,=800923231468.8300,=36.8492,=0.5502,=52.0561,=33.2201,=25.2099
2015-07-14,=8523.4630,=9520.8000,=1955181093580.2000,=1618043243772,=839063333978.0669,=39.5341,=0.5867,=52.0561,=33.2195,=25.2099
2015-07-13,=8673.2630,=9687.6500,=1998115433358.3003,=1649460861062,=854807609648.6705,=40.1575,=0.5913,=52.0561,=33.2105,=25.2099
2015-07-10,=8292.0460,=9260.9700,=1915344509367,=1582966028415,=818694410875.8297,=37.6741,=0.5657,=52.0764,=33.2016,=25.2094
2015-07-09,=7734.8000,=8638.6100,=1789409232583.8003,=1482933963102,=763955693738.5398,=34.9747,=0.5359,=52.0764,=33.1843,=25.2094
2015-07-08,=7214.3460,=8056.9300,=1665276715511.6006,=1381685536497,=712535766768.6924,=32.4819,=0.4801,=52.0764,=33.1670,=25.2094
2015-07-07,=7652.3730,=8546.1100,=1763484065624.6001,=1459271650886,=755409258313.5552,=34.4511,=0.5305,=52.0764,=33.1843,=25.2094
2015-07-06,=8085.8380,=9030.2000,=1848845050890.9004,=1539552448620,=798442099771.2565,=36.7527,=0.5501,=52.0764,=33.1670,=25.2094
2015-07-03,=7946.1750,=8874.2300,=1816169154910.4995,=1515975408023,=783623917555.2037,=36.3882,=0.5463,=52.0838,=33.1213,=25.2063
2015-07-02,=8420.3270,=9403.3800,=1919014697306.0005,=1595067814207,=829818007691.8151,=38.6665,=0.5797,=52.0838,=33.0756,=25.2063
2015-07-01,=8901.6520,=9940.9000,=2022752741922.7000,=1684218172687,=875458375569.7809,=41.1614,=0.5979,=52.0838,=33.0738,=25.2063
2015-06-30,=9308.4320,=10395.1700,=2112091835688.9004,=1755494892002,=914223678676.3086,=43.2587,=0.6320,=52.0838,=33.0720,=25.2063
2015-06-29,=8822.2450,=9851.9000,=2001870808571.9995,=1662627426477,=865804611031.8055,=40.6723,=0.5933,=52.0838,=33.0613,=25.2063
2015-06-26,=9117.3130,=10180.9500,=2058676127040.1003,=1709100184730,=893581698581.5765,=42.2610,=0.6129,=52.1067,=33.0506,=25.2008
2015-06-25,=9906.5730,=11060.7600,=2235692975190.6011,=1851912816461,=970014286876.7004,=46.2453,=0.6940,=52.1067,=33.0430,=25.2008
2015-06-24,=10224.1700,=11415.3600,=2312604282088.1997,=1913768379012,=1001419361677.9280,=47.9586,=0.7179,=52.1067,=33.0354,=25.2008
2015-06-23,=9917.3900,=11070.7100,=2242505451972.3999,=1853128604601,=971164479692.7760,=46.6497,=0.6991,=52.1067,=33.0193,=25.2008
2015-06-19,=9557.6820,=10669.1700,=2157448604146.1001,=1781580138337,=934974362213.6801,=45.0077,=0.6699,=52.1067,=33.0032,=25.2008
2015-06-18,=10303.8900,=11486.2300,=2320212931036.5000,=1914787271081,=1007424774953.2340,=48.4947,=0.7243,=52.1174,=32.9825,=25.2004
