日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022-05-16,=8181.5128,=8811.0834,=1486933208491.3999,=1308216010161,=858682473746.0105,=37.2604,=0.0106,=100.1607,=85.8870,=68.4801
2022-05-13,=8303.1337,=8942.0630,=1509989912294.2405,=1326948837607,=871370943276.5186,=37.8382,=0.0151,=100.1607,=85.9249,=68.6275
2022-05-12,=8323.7099,=8964.2226,=1511663664597.1499,=1328801948175,=873536743692.8864,=37.8801,=0.0152,=100.1607,=85.9628,=68.7678
2022-05-11,=8273.1240,=8909.7441,=1502265932936.6802,=1315237075222,=868818581293.8663,=37.6446,=0.0137,=100.1607,=85.9664,=68.9149
2022-05-10,=7970.9123,=8584.2771,=1445526047307.7102,=1268569279997,=836466730495.7941,=36.2228,=0.0061,=100.1607,=85.9701,=69.0204
2022-05-09,=7667.4100,=8257.2591,=1387159980733.3899,=1220062642943,=804525301847.4032,=34.7603,=0,=100.2083,=85.9936,=69.0204
2022-05-06,=7739.4840,=8334.8777,=1402451274823.6299,=1225086362251,=812413859182.6354,=35.1434,=0,=100.2083,=86.0172,=69.0965
2022-05-05,=7984.7468,=8599.0085,=1446799619182.9297,=1263064956208,=838111008679.1664,=36.2547,=0.0031,=100.2083,=86.0238,=69.1787
2022-04-29,=7949.1082,=8560.6283,=1444061390281.6902,=1243697062039,=833998495564.0746,=36.7498,=0.0031,=100.2083,=86.0303,=69.2247
2022-04-28,=7677.1621,=8266.2415,=1395614703942.7500,=1201086302712,=804727168306.9486,=35.5606,=0,=100.2083,=86.1190,=69.2585
2022-04-27,=7752.1314,=8345.7645,=1408715552285.8701,=1212700035676,=803466120663.9001,=37.3665,=0.0015,=100.6963,=86.2076,=69.2585
2022-04-26,=7215.5627,=7768.1071,=1311008664399.1899,=1128816460598,=746928853186.2101,=36.1671,=0,=100.6963,=86.2360,=69.3340
2022-04-25,=7422.8815,=7991.3017,=1346226843646.3301,=1159653461934,=766557764127.0200,=37.5810,=0,=100.6963,=86.2644,=69.3466
2022-04-22,=8047.4514,=8663.6992,=1461778135588.7800,=1259197875132,=830173056772.9199,=41.2109,=0,=100.6963,=86.2875,=69.3615
2022-04-21,=8251.5322,=8883.4079,=1501092188194.4197,=1292044039048,=851744767448.1600,=42.4128,=0,=100.6963,=86.3105,=69.4485
2022-04-20,=8458.5487,=9106.2770,=1537423864822.1204,=1323506216478,=872117786101.6901,=43.7133,=0.0031,=100.8334,=86.3289,=69.4485
2022-04-19,=8592.4992,=9250.4850,=1561463536031.4302,=1344900933409,=886156761733.0900,=44.4200,=0.0077,=100.8334,=86.3473,=69.5179
2022-04-18,=8791.4989,=9464.7234,=1600955387286.2400,=1378011294834,=907145158598.5898,=45.5151,=0.0078,=100.8334,=86.3808,=69.6917
2022-04-15,=8464.7294,=9112.9310,=1540954697218.8401,=1322045118904,=873222854892.6399,=43.8093,=0.0031,=100.8334,=86.4142,=69.7899
2022-04-14,=8499.0451,=9149.8744,=1546096279768.0500,=1328458758432,=876622028215.4401,=43.9555,=0.0047,=100.8334,=86.4268,=69.8908
2022-04-13,=8291.2545,=8926.1719,=1505913088483.4202,=1294729453957,=855516004656.9100,=42.8131,=0,=100.8438,=86.4394,=69.8908
2022-04-12,=8502.5869,=9153.6874,=1544908026494.0300,=1326927175276,=877227653745.2700,=43.9217,=0.0016,=100.8438,=86.4617,=69.9877
2022-04-11,=8385.8411,=9028.0016,=1527489387889.2600,=1310763923893,=865454145841.9198,=43.6277,=0,=100.8438,=86.4841,=70.0906
2022-04-08,=8863.8033,=9542.5646,=1614206072726.1899,=1384204223320,=912713637643.3800,=46.6027,=0.0016,=100.8438,=86.5223,=70.3802
2022-04-07,=8852.4005,=9530.2886,=1613530890616.2900,=1383858802537,=911715462337.9200,=46.5833,=0,=100.8438,=86.5604,=70.3953
2022-04-06,=9049.0991,=9742.0497,=1650368296513.0500,=1414516134721,=931941356773.9700,=47.6468,=0,=101.3114,=86.5659,=70.3953
2022-04-01,=9364.8782,=10082.0101,=1710732742452.9800,=1464419361989,=964574603855,=49.3895,=0.0016,=101.3114,=86.5714,=70.4472
2022-03-31,=9361.4979,=10078.3710,=1707848589712.2605,=1463946127760,=964259640594.4301,=49.3062,=0,=101.3114,=86.6005,=70.5299
2022-03-30,=9642.4987,=10380.8900,=1759483226945.8501,=1507691598637,=988722901958.5900,=51.2536,=0.0016,=101.3114,=86.6296,=70.5711
2022-03-29,=9454.9951,=10179.0280,=1722819535220.4402,=1477517936790,=969670236062.2700,=50.4456,=0,=101.3114,=86.6539,=70.6172
2022-03-28,=9651.4965,=10390.5769,=1759774200464.4302,=1506602131057,=989907341736.2802,=52.7112,=0,=101.4991,=86.6783,=70.6172
2022-03-25,=9791.8961,=10541.7279,=1786482160486.9600,=1528087098186,=1004455978597.3199,=53.5112,=0.0016,=101.4991,=86.6799,=70.6409
2022-03-24,=9904.2071,=10662.6393,=1809801578533.9600,=1547249233968,=1016211894681.5798,=54.3343,=0.0032,=101.4991,=86.6814,=70.6958
2022-03-23,=10153.5446,=10931.0703,=1855448343994.7400,=1584432847595,=1042113946213.8400,=55.7047,=0.0095,=101.4991,=86.7001,=70.7454
2022-03-22,=10153.5533,=10931.0796,=1857034518663.7305,=1585923588713,=1042400764363.8800,=55.7523,=0.0111,=101.4991,=86.7188,=70.9481
2022-03-21,=10344.6156,=11136.7728,=1892199056714.7200,=1616398554292,=1059576682336.0802,=56.9152,=0.0335,=101.5101,=86.7254,=70.9481
2022-03-18,=10233.8263,=11017.4997,=1870870513978.4500,=1598192575313,=1048425770357.7698,=56.2737,=0.0208,=101.5101,=86.7320,=71.1352
2022-03-17,=10340.1594,=11131.9755,=1889050549339.9800,=1612878100323,=1059228003854.1602,=56.8205,=0.0288,=101.5101,=86.7718,=71.1846
2022-03-16,=10200.5131,=10981.6355,=1866241825644.5503,=1594138535527,=1044484126861.8400,=56.1344,=0.0192,=101.5101,=86.8115,=71.3316
2022-03-15,=9674.0885,=10414.8990,=1767287434984.0002,=1509580187953,=989792729391.5800,=53.1580,=0,=101.5101,=86.8331,=71.4569
2022-03-14,=10011.4950,=10778.1430,=1823910598535.5305,=1560296527306,=1024672980179.0800,=54.8612,=0.0032,=101.5968,=86.8547,=71.4569
2022-03-11,=10358.1476,=11151.3411,=1890413161066.3604,=1615545421681,=1061025647294.0198,=56.8615,=0.0242,=101.5968,=86.8630,=71.6484
2022-03-10,=10361.7297,=11155.1975,=1893142032011.2900,=1616841975302,=1061795059086.8900,=56.9436,=0.0242,=101.5968,=86.8714,=71.8371
2022-03-09,=10238.4296,=11022.4554,=1871103417184.7104,=1595800415598,=1049027452641.4000,=56.4930,=0.0194,=101.5968,=86.8765,=71.9271
2022-03-08,=10147.0776,=10924.1079,=1852569730103.3799,=1580391695114,=1039674004040.6304,=55.9334,=0.0081,=101.5968,=86.8817,=72.0580
2022-03-07,=10167.5425,=10946.1399,=1853520413549.6699,=1578390409178,=1041439923822.7900,=55.9621,=0.0081,=101.7793,=86.8894,=72.0580
2022-03-04,=10585.4965,=11396.0995,=1932712798917.8096,=1644387810857,=1084515124011.0100,=58.3531,=0.0244,=101.7793,=86.8971,=72.1691
2022-03-03,=10504.2255,=11308.6050,=1918096108087.6201,=1632756786961,=1076386489944.0400,=57.9118,=0.0228,=101.7793,=86.9735,=72.1861
2022-03-02,=10751.5433,=11574.8616,=1964523208058.1299,=1671687604518,=1101869629506.3501,=59.3136,=0.0293,=101.7793,=87.0499,=72.2608
2022-03-01,=10919.7939,=11755.9963,=1997044151507.2400,=1698324437808,=1119419208438.6001,=60.2955,=0.0392,=101.7793,=87.0700,=72.3773
2022-02-28,=10895.9059,=11730.2791,=1992424844363.4800,=1694310625155,=1116963535383.8899,=60.1560,=0.0359,=102.0133,=87.0900,=72.3773
2022-02-25,=10839.9899,=11670.0812,=1982821515789.2500,=1685034876905,=1111240899884.4299,=59.8660,=0.0344,=102.0133,=87.1113,=72.4013
2022-02-24,=10719.4648,=11540.3267,=1959474209125.2295,=1666422102318,=1099101633453.7400,=59.1611,=0.0262,=102.0133,=87.1325,=72.4663
2022-02-23,=10812.0461,=11639.9976,=1976008338138.3601,=1680047202650,=1108227086799.7500,=59.6603,=0.0296,=102.0133,=87.2200,=72.4922
2022-02-22,=10233.4489,=11017.0933,=1867261788256.9500,=1590903233219,=1049156024012.8199,=56.3770,=0.0148,=102.0133,=87.3074,=72.5906
2022-02-21,=10170.8989,=10949.7534,=1853717479973.5000,=1578734579949,=1042489309151.1996,=55.9681,=0.0082,=102.1462,=87.3679,=72.5906
2022-02-18,=10178.1199,=10957.5274,=1858075788056.1499,=1579336098952,=1043585076714.2900,=56.0997,=0.0099,=102.1462,=87.4284,=72.6707
2022-02-17,=10278.7328,=11065.8449,=1877857794351.4199,=1595710331710,=1054142480118.0198,=56.6969,=0.0132,=102.1462,=87.4324,=72.6791
2022-02-16,=10162.3520,=10940.5520,=1854548471933.7200,=1576586921792,=1042061720852.9502,=55.9932,=0.0083,=102.1462,=87.4363,=72.7987
2022-02-15,=10222.1037,=11004.8793,=1865882735219.6497,=1586097248127,=1048307511762.8700,=56.3354,=0.0083,=102.1462,=87.4562,=72.8619
2022-02-14,=9844.7726,=10598.6534,=1795889967035.4204,=1525824170439,=1008872097910.5702,=54.2221,=0,=102.1817,=87.4760,=72.8619
2022-02-11,=9945.3113,=10706.8911,=1810337681404.8696,=1536744736455,=1018697958763.4900,=54.6583,=0,=102.1817,=87.4821,=72.9276
2022-02-10,=10136.2961,=10912.5009,=1845492337589.6201,=1568584615212,=1038448096667.8199,=55.7198,=0.0033,=102.1817,=87.4882,=72.9350
2022-02-09,=10098.2508,=10871.5422,=1840234139573.1299,=1563022477124,=1034474263051.4200,=55.5610,=0.0017,=102.1817,=87.5732,=72.9545
2022-02-08,=10021.7699,=10789.2047,=1828674243991.2600,=1552465307343,=1027250842239.7200,=55.2120,=0,=102.1817,=87.6582,=72.9830
2022-02-07,=10328.7552,=11119.6979,=1888875440896.0703,=1603083788196,=1059043069172.4602,=57.0296,=0.0017,=102.2633,=87.6800,=72.9830
2022-01-28,=10227.3086,=11010.4829,=1873075093511.8999,=1590098592935,=1049681053738.5900,=56.5525,=0,=102.2633,=87.7019,=73.2372
2022-01-27,=10417.8794,=11215.6470,=1909773137220.5396,=1620669036747,=1069659629916.8900,=57.6605,=0,=102.2633,=87.7061,=73.2659
2022-01-26,=10803.9251,=11631.2548,=1982185223467.0503,=1681900029911,=1109714820073.7400,=59.8468,=0.0067,=102.2633,=87.7102,=73.2815
2022-01-25,=10683.0516,=11501.1252,=1958599576063.5200,=1662576409391,=1097813876414.1500,=59.1347,=0.0017,=102.2633,=87.7887,=73.3341
2022-01-24,=10941.3452,=11779.1981,=2007191738741.3501,=1702649067887,=1124581731334.9602,=60.6018,=0.0101,=102.5574,=87.8672,=73.3341
2022-01-21,=10747.9626,=11571.0069,=1971697753343.4504,=1672671738381,=1104508708034.3501,=59.5302,=0.0034,=102.5574,=87.8744,=73.8261
2022-01-20,=10954.1591,=11792.9932,=2010393898424.8201,=1706465282553,=1126046607910.2200,=60.6985,=0.0085,=102.5574,=87.8815,=73.9541
2022-01-19,=11052.5076,=11898.8729,=2028037161552.5601,=1721316723791,=1135573595507.1499,=61.2312,=0.0102,=102.5574,=87.9518,=73.9812
2022-01-18,=11236.5738,=12097.0343,=2062954049485.7795,=1749652207253,=1154461205376.5801,=62.2854,=0.0136,=102.5574,=88.0222,=74.0014
2022-01-17,=11159.3011,=12013.8443,=2045908383463.9204,=1735676879476,=1145920762393.0498,=61.7708,=0.0102,=102.6548,=88.0396,=74.0014
2022-01-14,=10913.7105,=11749.4472,=1997903531300.8401,=1694241555187,=1119975941462.5698,=60.3214,=0.0068,=102.6548,=88.0570,=74.0577
2022-01-13,=10738.5008,=11560.8205,=1962886882620.5400,=1664524019196,=1101080711370.3101,=59.2642,=0.0017,=102.6548,=88.1212,=74.3341
2022-01-12,=10907.5938,=11742.8621,=1996662356102.7705,=1692736887804,=1118604932963.7200,=60.2839,=0.0017,=102.6548,=88.1854,=74.4192
2022-01-11,=10675.3843,=11492.8707,=1954518764690.3000,=1653589786896,=1094835111652.4398,=59.0115,=0,=102.6548,=88.2223,=74.6664
2022-01-10,=10887.0096,=11720.7016,=1997648035711.8601,=1689218311613,=1116985614571.7200,=60.3137,=0,=102.6690,=88.2591,=74.6664
2022-01-07,=11015.5640,=11859.1003,=2021773536110.9104,=1709933668495,=1130051303525.6797,=61.0421,=0,=102.6690,=88.2700,=74.9640
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=62.0170,=0,=102.6690,=88.2810,=74.9860
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=62.4555,=0,=102.6690,=88.3219,=75.1169
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=65.5090,=0.0138,=102.6690,=88.3627,=75.3870
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=66.7602,=0.0399,=102.7709,=88.3893,=75.3870
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=66.8794,=0.0399,=102.7709,=88.4160,=75.4144
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=65.2240,=0.0122,=102.7709,=88.4421,=75.5363
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=66.3787,=0.0244,=102.7709,=88.4683,=75.5996
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=65.9908,=0.0175,=102.7709,=88.5096,=75.6052
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=66.4764,=0.0245,=102.7992,=88.5510,=75.6052
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=66.5963,=0.0280,=102.7992,=88.5753,=75.8472
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=66.5171,=0.0246,=102.7992,=88.5997,=75.8679
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=65.5261,=0.0123,=102.7992,=88.6759,=75.8706
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=64.9593,=0.0106,=102.7992,=88.7522,=76.0875
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=66.0992,=0.0141,=102.9931,=88.7561,=76.0875
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=68.3285,=0.0583,=102.9931,=88.7600,=76.1252
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=68.4801,=0.0619,=102.9931,=88.7947,=76.2455
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=69.3466,=0.0780,=102.9931,=88.8295,=76.4624
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=69.3615,=0.0782,=102.9931,=88.9027,=76.7206
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=69.2585,=0.0747,=103.0117,=88.9759,=76.7206
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=69.7899,=0.0820,=103.0117,=88.9875,=76.7419
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=69.3340,=0.0750,=103.0117,=88.9991,=76.8196
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=67.4103,=0.0411,=103.0117,=89.0032,=76.8307
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=68.9149,=0.0645,=103.0117,=89.0072,=77.1296
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=70.5299,=0.0880,=103.2093,=89.0215,=77.1296
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=69.0204,=0.0647,=103.2093,=89.0358,=77.1909
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=68.6275,=0.0613,=103.2093,=89.1039,=77.2066
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=69.0965,=0.0632,=103.2093,=89.1721,=77.3368
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=68.3915,=0.0597,=103.2093,=89.2561,=77.4469
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=67.9088,=0.0471,=103.3774,=89.3401,=77.4469
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=69.5179,=0.0653,=103.3774,=89.3881,=77.5044
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=69.2247,=0.0618,=103.3774,=89.4361,=77.6409
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=69.6917,=0.0638,=103.3774,=89.4806,=77.7280
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=70.3802,=0.0693,=103.3774,=89.5250,=77.8243
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=67.2596,=0.0366,=103.4495,=89.5452,=77.8243
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=66.9225,=0.0256,=103.4495,=89.5654,=77.8977
2021-11-17,=12113.4097,=13041.0158,=2217625064088.5698,=1858431391828,=1226909419173.9399,=67.6627,=0.0404,=103.4495,=89.5992,=78.0871
2021-11-16,=12068.1142,=12992.2517,=2209153274711.9199,=1852347110783,=1223022521843.5198,=67.4042,=0.0368,=103.4495,=89.6331,=78.1004
2021-11-15,=12250.4721,=13188.5740,=2239916466975.8403,=1882186629906,=1241693684362.1899,=68.3428,=0.0497,=103.4495,=89.7047,=78.1439
2021-11-12,=12505.3167,=13462.9338,=2290652414172.7803,=1923816609020,=1266592819700.2100,=69.8908,=0.0554,=104.0788,=89.7762,=78.1439
2021-11-11,=12540.6930,=13501.0191,=2293827291110.1099,=1930372397102,=1270459752936.9004,=69.9877,=0.0555,=104.0788,=89.8319,=78.2257
2021-11-10,=12271.2572,=13210.9507,=2237536705071.7197,=1886860202711,=1244858226589.4099,=68.2702,=0.0463,=104.0788,=89.8875,=78.2345
2021-11-09,=12257.6886,=13196.3431,=2233604342339.5498,=1882767216255,=1243581123689.4900,=68.1502,=0.0408,=104.0788,=89.9184,=78.2368
2021-11-08,=12005.3236,=12924.6528,=2180398078266.6101,=1844616982932,=1218799802032.4197,=66.5268,=0.0204,=104.0788,=89.9493,=78.2410
2021-11-05,=12173.5036,=13105.7115,=2210045561597.4199,=1867799642792,=1236276240390.0398,=67.4314,=0.0354,=104.4667,=89.9764,=78.2410
2021-11-04,=12156.8753,=13087.8099,=2193528213603.3601,=1863655386287,=1233508403400.3601,=66.9275,=0.0243,=104.4667,=90.0034,=78.2649
2021-11-03,=11966.4522,=12882.8049,=2153645687366.6897,=1837368230814,=1215673963011.3999,=65.7106,=0.0112,=104.4667,=90.0055,=78.2752
2021-11-02,=12076.8160,=13001.6200,=2170576028957.5100,=1853373854456,=1225852561237.6997,=66.2272,=0.0150,=104.4667,=90.0077,=78.2824
2021-11-01,=11816.3383,=12721.1957,=2116365660731.3704,=1807862919698,=1197598671041.0398,=64.5731,=0.0075,=104.4667,=90.0387,=78.3828
2021-10-29,=11739.0267,=12637.9638,=2094729195958.2400,=1793848840274,=1176609352931.7395,=67.1501,=0.0244,=105.3600,=90.0696,=78.3828
2021-10-28,=11470.5018,=12348.8761,=2052726856323.2000,=1755797739940,=1149101788807.7800,=66.7259,=0.0169,=105.3600,=90.0817,=78.4280
2021-10-27,=11480.3334,=12359.4606,=2051318132920.0200,=1753305104384,=1142985065964.6799,=68.2218,=0.0283,=105.3600,=90.0938,=78.4367
2021-10-26,=11557.4644,=12442.4981,=2066615574331.1096,=1760299066496,=1150849047148.4900,=69.4485,=0.0340,=105.3600,=90.0962,=78.4716
2021-10-25,=11560.9809,=12446.2839,=2063586422472.4597,=1758949521745,=1145601312690.6201,=72.5906,=0.0795,=105.3600,=90.0987,=78.4784
2021-10-22,=11439.3247,=12315.3117,=2041939160252.5601,=1740101740936,=1109794381635.0300,=72.1861,=0.0683,=105.3908,=90.1662,=78.4784
2021-10-21,=11162.0774,=12016.8336,=1989304903401.8003,=1696857567646,=1079964931018.2800,=70.6958,=0.0456,=105.3908,=90.2336,=78.4901
2021-10-20,=11379.2354,=12250.6209,=2027636167114.3301,=1728946868191,=1099732444509.0596,=72.0580,=0.0629,=105.3908,=90.2364,=78.4988
2021-10-19,=11396.5092,=12269.2175,=2030763125039.2295,=1731699358572,=1101432517130.9600,=72.1691,=0.0630,=105.3908,=90.2392,=78.7230
2021-10-18,=11357.9449,=12227.7001,=2023951962987.7900,=1727005288660,=1096366820873.2500,=71.9271,=0.0612,=105.3908,=90.2635,=78.7238
2021-10-15,=11489.7922,=12369.6439,=2041033310239.6101,=1747136483833,=1108882215726.0298,=72.7987,=0.0747,=105.6922,=90.2877,=78.7238
2021-10-14,=11119.1999,=11970.6728,=1975104381549.6799,=1692531025340,=1074435172802.7700,=70.4472,=0.0384,=105.6922,=90.3405,=78.8473
2021-10-13,=11051.8385,=11898.1531,=1965105351414.4399,=1680257660250,=1066793230948,=70.0906,=0.0346,=105.6922,=90.3932,=78.9389
2021-10-12,=10747.9074,=11570.9480,=1912293320818.6904,=1631758525883,=1035567211395.2004,=68.2069,=0.0270,=105.6922,=90.4111,=79.0832
2021-10-11,=11100.6140,=11950.6637,=1973648074827.6196,=1683849196623,=1069777237673.2600,=70.3953,=0.0328,=105.6922,=90.4290,=79.1821
2021-10-08,=11189.5432,=12046.4028,=1989146146200.3303,=1694246925742,=1078059111049.2700,=70.9481,=0.0406,=105.7852,=90.4708,=79.1821
2021-09-30,=11238.4781,=12099.0850,=2003413740830.2000,=1703279222677,=1083871658681.8700,=71.4569,=0.0465,=105.7852,=90.5126,=79.2068
2021-09-29,=11150.7830,=12004.6745,=1983464623388.5601,=1688263951541,=1076005859003.8300,=70.7454,=0.0388,=105.7852,=90.5197,=79.2654
2021-09-28,=11438.0935,=12313.9863,=2032437694750.3401,=1731943090674,=1102711395037.5801,=72.4922,=0.0564,=105.7852,=90.5269,=79.2970
2021-09-27,=11441.6203,=12317.7832,=2037443682479.9399,=1736142715654,=1103861296810.7500,=72.6707,=0.0565,=105.7852,=90.5713,=79.3907
2021-09-24,=11467.3503,=12345.4835,=2037678396446.8804,=1736896600754,=1104325391633.6699,=72.6791,=0.0566,=106.1395,=90.6157,=79.3907
2021-09-23,=11534.5917,=12417.8741,=2053326351473.4199,=1749770206062,=1111642480523.8101,=73.2372,=0.0665,=106.1395,=90.6844,=79.4798
2021-09-22,=11321.8465,=12188.8375,=2014070873166.2100,=1717781664457,=1091164406510.1602,=71.8371,=0.0471,=106.1395,=90.7530,=79.6469
2021-09-17,=11198.9519,=12056.5321,=1994394270750.2295,=1697652077463,=1080166328877.2700,=71.1352,=0.0393,=106.1395,=90.7805,=80.0736
2021-09-16,=11138.1919,=11991.1192,=1978576843261.8804,=1683679685652,=1072126231734.4900,=70.5711,=0.0335,=106.1395,=90.8080,=80.1077
2021-09-15,=11545.8393,=12429.9830,=2044852107731.5500,=1743357612503,=1110508820478.7800,=72.9350,=0.0552,=106.3234,=90.8677,=80.1077
2021-09-14,=11596.1237,=12484.1181,=2056043916576.2900,=1750082514478,=1115638828004.9102,=73.3341,=0.0632,=106.3234,=90.9274,=80.3505
2021-09-13,=11553.5498,=12438.2841,=2046199618499.2800,=1744104509163,=1112585563514.0598,=72.9830,=0.0574,=106.3234,=90.9486,=80.3553
2021-09-10,=12034.0405,=12955.5692,=2134296683712.9800,=1787726984560,=1157373858480.4900,=76.1252,=0.1012,=106.3234,=90.9699,=80.5641
