日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM正数等权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2020-06-04,=8112.6096,=8706.9897,=1104982962626,=828753732548,=511266459355.5825,=6.2034,=0.7917,=6.2151,=5.2753,=4.1067
2020-06-03,=8177.2405,=8776.3559,=1113153603352.7000,=834804513529,=515199171473.2609,=6.2679,=0.8168,=6.2151,=5.2383,=4.1067
2020-06-02,=8161.6813,=8757.4134,=1106934371243,=832599905491,=513960996289.6652,=6.2330,=0.8158,=6.2127,=5.2014,=4.1067
2020-06-01,=8105.4250,=8691.9337,=1102736851908.3999,=826433748668,=510465462000.4531,=6.1745,=0.7937,=6.1891,=5.2008,=4.1067
2020-05-29,=7693.8683,=8250.5968,=1049095635536.6000,=784455986256,=484380175682.2319,=5.8515,=0.6330,=6.1891,=5.2003,=4.1067
2020-05-28,=7722.7024,=8281.2848,=1051073064191.5000,=786579478874,=486245645729.4713,=5.8777,=0.6417,=6.2127,=5.1991,=4.1017
2020-05-27,=7774.1307,=8336.4329,=1058262493066.4998,=791024312302,=488827480094.9669,=5.8872,=0.6452,=6.2127,=5.1978,=4.1017
2020-05-26,=8000.3374,=8579.0011,=1090181335578.5000,=812909994137,=503162617725.8309,=6.0421,=0.7189,=6.2127,=5.1772,=4.1017
2020-05-25,=7790.4610,=8353.9443,=1057636891861,=791303516556,=490069938904.7686,=5.9276,=0.6630,=6.2127,=5.1565,=4.1017
2020-05-22,=7922.9932,=8496.0626,=1077707392285.8000,=804615917693,=498559096579.0554,=5.9751,=0.6776,=6.2127,=5.1448,=4.1017
2020-05-21,=8109.7977,=8696.3787,=1100928210307.5000,=825304789431,=510544904881.4779,=6.0887,=0.7418,=6.2151,=5.1331,=4.1006
2020-05-20,=8414.7037,=9022.5126,=1141620709720.3999,=857464975074,=529647242296.9515,=6.3789,=0.8343,=6.2151,=5.1023,=4.1006
2020-05-19,=8578.9775,=9198.6522,=1167596653604.8999,=870958901120,=539771252721.6822,=6.4692,=0.8500,=6.2127,=5.0715,=4.1006
2020-05-18,=8147.2546,=8735.7452,=1113086310478,=827423082649,=513093416845.4154,=6.1600,=0.7821,=6.1891,=5.0664,=4.1006
2020-05-15,=8526.2489,=9142.1149,=1172077479159.3999,=865271121770,=537626566927.9582,=6.4190,=0.8427,=6.1891,=5.0612,=4.1006
2020-05-14,=8205.1375,=8797.8091,=1128131484660.8999,=834408179789,=517043792200.9205,=6.1891,=0.8023,=6.1891,=5.0511,=4.0997
2020-05-13,=8227.3533,=8821.6296,=1132886378716.3000,=837875301112,=518450032032.2918,=6.1414,=0.7898,=6.1725,=5.0409,=4.0997
2020-05-12,=8197.2967,=8788.3636,=1128652611949,=834820746088,=516862517941.8686,=6.1695,=0.7943,=6.1725,=5.0313,=4.0997
2020-05-11,=8068.2265,=8649.9868,=1117630991312.6001,=825153521957,=509416526446.7410,=5.9872,=0.7126,=6.1725,=5.0218,=4.0997
2020-05-08,=8110.0135,=8694.7868,=1123566064927.2000,=828295188691,=511920461701.5387,=6.0314,=0.7457,=6.1725,=5.0172,=4.0997
2020-05-07,=8071.5675,=8653.5687,=1115692894240,=822484425800,=509240158011.2431,=5.9971,=0.7209,=6.2127,=5.0127,=4.0990
2020-05-06,=8125.9625,=8710.6834,=1125531068445.1001,=830494354822,=512690986527.7600,=6.0689,=0.7602,=6.2127,=5.0007,=4.0990
2020-04-30,=7656.9389,=8207.9102,=1059695954618.1000,=784646889445,=482740924090.1299,=5.7533,=0.6647,=6.2127,=4.9888,=4.0990
2020-04-29,=7125.2155,=7637.9255,=984504672364.8000,=731613362876,=448917827410.0499,=5.5125,=0.6036,=6.2127,=4.9866,=4.0990
2020-04-28,=7203.0150,=7721.3233,=995912954391.1000,=744503408516,=440418805413.0900,=5.5604,=0.6131,=6.2127,=4.9845,=4.0990
2020-04-27,=6907.5708,=7404.6197,=954220631451.6000,=713764420190,=422214273140.2500,=5.4387,=0.5988,=6.2151,=4.9691,=4.0962
2020-04-24,=6968.5088,=7469.9426,=961847809470.9000,=721535518445,=425207129464.2801,=5.5750,=0.6145,=6.2151,=4.9536,=4.0962
2020-04-23,=7134.4377,=7647.8113,=983919992441.3000,=740362004696,=432085005320.2328,=5.7404,=0.6545,=6.2151,=4.9070,=4.0962
2020-04-22,=7286.8559,=7811.1971,=1002583826134.1000,=753488105610,=440955524982.2504,=5.8936,=0.7012,=6.2151,=4.8603,=4.0962
2020-04-21,=7237.0115,=7757.7660,=997134822536.9000,=748230226827,=427981549886.7197,=6.0096,=0.7178,=6.2151,=4.8534,=4.0962
2020-04-20,=7431.3808,=7966.1215,=1024837823260.5000,=768508661018,=439587437816.8640,=6.1378,=0.7778,=6.2165,=4.8466,=4.0931
2020-04-17,=7388.3126,=7919.9542,=1019429562601.1000,=765922239523,=437158131861.1650,=6.0934,=0.7640,=6.2165,=4.7728,=4.0931
2020-04-16,=7201.7631,=7719.9811,=992355657836.2000,=745096041025,=426018362862.2115,=5.9530,=0.7250,=6.2165,=4.6991,=4.0931
2020-04-15,=7105.8276,=7617.1423,=978951089658.5000,=736902499895,=420390249862.2832,=5.8917,=0.7170,=6.2165,=4.6975,=4.0931
2020-04-14,=7022.6519,=7527.9815,=964859094375.1000,=729042004817,=415309265490.6042,=5.8439,=0.7089,=6.2165,=4.6959,=4.0931
2020-04-13,=6752.3872,=7238.2694,=926952141538.7000,=701684216176,=399301355460.2099,=5.6422,=0.6561,=6.2819,=4.6947,=4.0905
2020-04-10,=6981.3261,=7483.6821,=963189885177.7000,=726323606697,=412919715819.2270,=5.7604,=0.6923,=6.2819,=4.6935,=4.0905
2020-04-09,=7342.3029,=7870.6338,=1012510801128.1000,=764099927062,=434366386699.3446,=6.0856,=0.7548,=6.2819,=4.6768,=4.0905
2020-04-08,=7451.2105,=7987.3781,=1029349802459.9000,=775405148775,=440778776611.1766,=6.1725,=0.7727,=6.2819,=4.6600,=4.0905
2020-04-07,=7409.8887,=7943.0830,=1024172300064.2000,=772295718412,=438222293517.5744,=6.1097,=0.7712,=6.2819,=4.6591,=4.0905
2020-04-03,=7224.9904,=7744.8799,=1000846108019.2000,=753483016831,=427282892207.9397,=5.9402,=0.7303,=6.2858,=4.6581,=4.0804
2020-04-02,=7312.7044,=7838.9056,=1014481865336.5000,=762847619977,=432425556805.2699,=6.0551,=0.7616,=6.2858,=4.6472,=4.0804
2020-04-01,=6794.3324,=7283.2331,=942802814584.3000,=707710905717,=401374131313.3418,=5.7150,=0.6933,=6.2858,=4.6363,=4.0804
2020-03-31,=6697.8805,=7179.8407,=933029464193.2000,=697661858126,=395713391847.1717,=5.5482,=0.6779,=6.2858,=4.5925,=4.0804
2020-03-30,=6771.3948,=7258.6449,=943107102995,=705002528167,=398993076401.5746,=5.6425,=0.6892,=6.2858,=4.5487,=4.0804
2020-03-27,=6950.6067,=7450.7524,=961078151326.8000,=725870672911,=409257670210.7392,=5.8720,=0.7279,=6.3035,=4.5487,=4.0610
2020-03-26,=7044.9268,=7551.8595,=969802010899.5000,=734711551204,=409422576289.5430,=6.0506,=0.7534,=6.3035,=4.5486,=4.0610
2020-03-25,=7283.1065,=7807.1780,=1005779032128.7000,=760320105855,=423084023916.9100,=6.2165,=0.7793,=6.3035,=4.5263,=4.0610
2020-03-24,=7136.9051,=7650.4564,=980803216710,=744538846719,=414607039349.9177,=6.1045,=0.7639,=6.3035,=4.5040,=4.0610
2020-03-23,=7130.7191,=7643.8253,=979467453266.5000,=744778812512,=414186906572.6248,=6.2151,=0.7762,=6.3035,=4.4937,=4.0610
2020-03-20,=7737.7741,=8294.5622,=1056647558916.3000,=807835871779,=449595856202.2105,=6.8158,=0.8662,=6.3439,=4.4835,=4.0605
2020-03-19,=7840.9185,=8405.1285,=1069616946151.8000,=817120395210,=455421877074.5907,=6.9786,=0.8865,=6.3035,=4.4705,=4.0605
2020-03-18,=7581.0016,=8126.5087,=1033652133174.8000,=789006789005,=440412524662.1381,=6.6807,=0.8429,=6.2858,=4.4575,=4.0605
2020-03-17,=7687.7331,=8240.9203,=1047491181480.3000,=800232922285,=446605120120.9580,=6.7631,=0.8633,=6.2819,=4.4561,=4.0605
2020-03-16,=7526.5879,=8068.1796,=1026389339402.1000,=780592074132,=437241109029.6743,=6.5962,=0.8478,=6.2127,=4.4546,=4.0605
2020-03-13,=8034.0836,=8612.1933,=1096129626524.7000,=833063874426,=466743321538.3017,=7.0311,=0.8978,=6.2127,=4.4459,=4.0585
2020-03-12,=7803.3259,=8364.8310,=1071484308029.5000,=810189459888,=453289220127.8075,=6.7757,=0.8750,=6.0294,=4.4373,=4.0585
2020-03-11,=7767.1473,=8326.0491,=1067320886185.2000,=809042623396,=451162457183.6244,=6.6880,=0.8667,=6.0144,=4.4312,=4.0585
2020-03-10,=8112.2350,=8695.9683,=1113191619551.1001,=845380650341,=471210741355.0870,=6.9701,=0.8881,=6.0103,=4.4252,=4.0585
2020-03-09,=7546.3710,=8089.3863,=1038458676140.5000,=786081928659,=438346606344.4892,=6.4425,=0.8647,=5.8320,=4.3949,=4.0585
2020-03-06,=8254.8278,=8848.8216,=1138506271556.2998,=861048603310,=479525542659.2321,=7.0438,=0.9015,=5.8320,=4.3646,=4.0459
2020-03-05,=8369.8426,=8972.1126,=1152883979681.7998,=871842159202,=486325733035.6124,=7.0958,=0.9237,=5.8161,=4.3629,=4.0459
2020-03-04,=8287.3606,=8883.6954,=1140804969599.3999,=863128559876,=481578690215.7067,=7.0042,=0.9077,=5.7561,=4.3612,=4.0459
2020-03-03,=8624.3953,=9244.9822,=1186282065794.6001,=898691103835,=501143474381.2033,=7.2091,=0.9380,=5.7303,=4.3587,=4.0459
2020-03-02,=8575.5224,=9192.5926,=1177696731565.1001,=892370597729,=498317163962.4830,=7.1914,=0.9375,=5.7153,=4.3562,=4.0459
2020-02-28,=8530.7854,=9144.6364,=1173975024229.8000,=888069410906,=495637967412.0915,=7.0493,=0.9291,=5.7153,=4.3482,=4.0406
2020-02-27,=9051.5656,=9702.8904,=1244956421849.7998,=940974017322,=525981540432.5441,=7.5564,=0.9603,=5.5917,=4.3401,=4.0406
2020-02-26,=9460.0387,=10140.7560,=1302868660092.8000,=983252345101,=549780835373.7487,=8.0111,=0.9760,=5.5091,=4.3284,=4.0406
2020-02-25,=10378.4167,=11125.2179,=1427202742212.3003,=1080162135396,=603225131207.2939,=8.8228,=1,=5.4215,=4.3166,=4.0406
2020-02-24,=10042.2271,=10764.8371,=1387910666465.2000,=1045230675406,=583532259136.6410,=8.5558,=1,=5.3122,=4.3097,=4.0406
2020-02-21,=9505.5131,=10189.5027,=1308706177628.5000,=991918626304,=552417527418.1603,=8.0180,=1,=5.3122,=4.3027,=4.0262
2020-02-20,=9289.5458,=9957.9950,=1286680523185.8000,=969703510529,=539968466343.0096,=7.7536,=1,=5.2916,=4.2953,=4.0262
2020-02-19,=8920.8708,=9562.7912,=1234516715380.5000,=931883183691,=518319928092.9134,=7.5144,=1,=5.2753,=4.2879,=4.0262
2020-02-18,=8783.2885,=9415.3088,=1218933572419.6001,=915966261226,=510608725134.8604,=7.4420,=1,=5.2014,=4.2865,=4.0262
2020-02-17,=8395.1778,=8999.2708,=1169709645793.8999,=872085361341,=487905609859.6993,=7.0733,=1,=5.2003,=4.2851,=4.0262
2020-02-14,=8184.7117,=8773.6602,=1141827452597.5000,=848909863293,=475758439984.3495,=6.8965,=1,=5.2003,=4.2824,=4.0237
2020-02-13,=8153.1604,=8739.8386,=1145182344169.8000,=847602869874,=473615243269.0859,=6.7257,=1,=5.1978,=4.2797,=4.0237
2020-02-12,=7937.4522,=8508.6086,=1111256856976.3999,=826358860048,=461118711150.9664,=6.5960,=1,=5.1565,=4.2794,=4.0237
2020-02-11,=7698.8552,=8252.8428,=1084060819894,=802349122015,=447334982659.9223,=6.2819,=0.9737,=5.1331,=4.2790,=4.0237
2020-02-10,=7617.4652,=8165.5962,=1069516619770,=793570215681,=442620850910.8516,=6.2858,=0.9823,=5.0715,=4.2664,=4.0237
2020-02-07,=7828.5899,=8391.9128,=1107508863102.5000,=818294908525,=454728500525.8245,=6.3035,=0.9911,=5.0715,=4.2538,=4.0228
2020-02-06,=7544.4013,=8087.2748,=1075573828254,=789901367289,=437935693770.7014,=6.0144,=0.9730,=5.0612,=4.2527,=4.0228
2020-02-05,=7361.8106,=7891.5454,=1050303084364.1000,=772045166969,=427440982592.9475,=5.8161,=0.9545,=5.0409,=4.2517,=4.0228
2020-02-04,=7365.7646,=7895.7839,=1048476047840.3000,=773174857931,=427789545626.9198,=5.8320,=0.9633,=5.0218,=4.2363,=4.0228
2020-02-03,=6920.0014,=7417.9449,=978001124030.6000,=722698717261,=402004894821.9162,=5.5917,=0.9352,=5.0127,=4.2210,=4.0228
2020-01-23,=7688.8296,=8242.0958,=1086662577198.1000,=798715347236,=446669068547.8558,=6.2127,=0.9907,=5.0127,=4.2160,=4.0079
2020-01-22,=7841.5006,=8405.7526,=1104691734622.8999,=809950483452,=455870136831.0633,=6.3439,=1,=4.9888,=4.2111,=4.0079
2020-01-21,=7423.3879,=7957.5537,=1050235519524.5000,=762756736576,=431514536675.1452,=6.0103,=0.9905,=4.9845,=4.2109,=4.0079
2020-01-20,=7425.3400,=7959.6463,=1049556328976.3000,=762185270855,=431702140596.2512,=6.0294,=1,=4.9536,=4.2107,=4.0079
2020-01-17,=7007.2459,=7511.4674,=987412311147.1000,=716483838138,=407492888600.0160,=5.7153,=0.9806,=4.8603,=4.2016,=4.0079
2020-01-16,=6999.6352,=7503.3090,=984687647874.3000,=714633569133,=407052650400.0048,=5.7561,=1,=4.8603,=4.1925,=4.0049
2020-01-15,=6986.7871,=7489.5363,=982761804170.9000,=711082733080,=406411679138.0021,=5.7303,=1,=4.8466,=4.1809,=4.0049
2020-01-14,=6746.0717,=7231.4997,=948415722902.7000,=688592102103,=392382733308.2702,=5.4215,=0.9900,=4.6991,=4.1694,=4.0049
2020-01-13,=6817.8489,=7308.4417,=957027278607.2000,=693246710550,=396595835657.4739,=5.5091,=1,=4.6959,=4.1645,=4.0049
2020-01-10,=6446.6582,=6910.5412,=900186464832,=653726437795,=375238502487.3115,=5.2916,=0.9898,=4.6935,=4.1596,=4.0049
2020-01-09,=6193.3709,=6639.0281,=860863932733.5000,=625466670238,=360416526915.2805,=5.2014,=0.9794,=4.6935,=4.1593,=3.9801
2020-01-08,=6005.8131,=6437.9742,=832426787470.7000,=607231677692,=349481316866.2008,=5.0715,=0.9375,=4.6600,=4.1590,=3.9801
2020-01-07,=6162.0405,=6605.4432,=850794587675.3000,=623687525345,=358561544285.5196,=5.2753,=0.9895,=4.6581,=4.1582,=3.9801
2020-01-06,=6221.1639,=6668.8210,=858838462685,=628349808373,=362126594493.0101,=5.3122,=1,=4.6363,=4.1574,=3.9801
2020-01-03,=6171.3807,=6615.4556,=856376076263.3000,=624129750715,=359254956993.0518,=5.2003,=1,=4.5487,=4.1559,=3.9801
2020-01-02,=6205.3545,=6651.8741,=864298409820.4001,=626469205800,=361173711035.8219,=5.1978,=1,=4.5487,=4.1543,=3.9658
2019-12-31,=5950.0760,=6378.2265,=828898051421.5999,=599879454150,=346379699064.1894,=4.9888,=0.9341,=4.5486,=4.1513,=3.9658
2019-12-30,=5958.0113,=6386.7328,=829811179186.6000,=600451600286,=346895192681.7957,=5.0127,=0.9444,=4.5040,=4.1484,=3.9658
2019-12-27,=5934.0472,=6361.0443,=829288109587,=597006283515,=345505511253.6826,=4.9845,=0.9438,=4.4835,=4.1466,=3.9658
2019-12-26,=6165.9939,=6609.6812,=862487410798.9000,=619943698178,=359010067320.0381,=5.1565,=1,=4.4575,=4.1448,=3.9658
2019-12-25,=6229.0196,=6677.2421,=874827739978,=625171806153,=362775079621.8371,=5.1331,=1,=4.4575,=4.1446,=3.9616
2019-12-24,=5924.4478,=6350.7541,=831489979957.2999,=594830939946,=345264534508.9478,=4.8466,=0.9419,=4.4546,=4.1444,=3.9616
2019-12-23,=5716.9240,=6128.2975,=805463220453.7000,=574674647730,=333011807326.7340,=4.6991,=0.9412,=4.4373,=4.1437,=3.9616
2019-12-20,=5908.0129,=6333.1366,=831554588890.7000,=595195892047,=343969260391.6085,=4.8603,=0.9524,=4.4252,=4.1430,=3.9616
2019-12-19,=5975.0599,=6405.0081,=838767995280.6000,=603007640816,=347985047741.7482,=4.9536,=0.9639,=4.3646,=4.1408,=3.9616
2019-12-18,=6124.3071,=6564.9947,=859654579810.3999,=619013783493,=356682347335.1114,=5.0218,=0.9756,=4.3646,=4.1386,=3.9483
2019-12-17,=6171.7385,=6615.8391,=859773672796.9000,=624486511793,=359498865528.2855,=5.0409,=0.9877,=4.3612,=4.1332,=3.9483
2019-12-16,=6162.2860,=6605.7064,=855692729373.4999,=623106422277,=358985015695.2224,=5.0612,=1,=4.3562,=4.1277,=3.9483
2019-12-13,=6030.7688,=6464.7257,=796905172722.9000,=565795735824,=335841280797.1226,=4.6935,=0.9873,=4.3401,=4.1192,=3.9483
2019-12-12,=6029.1607,=6463.0019,=799337938525.5999,=565636681451,=335820390917.7741,=4.6600,=0.9872,=4.3166,=4.1107,=3.9483
2019-12-11,=5932.0061,=6358.8563,=789314482124,=557019132255,=330636897127.2286,=4.5486,=0.9481,=4.3166,=4.1087,=3.9480
2019-12-10,=5987.9283,=6418.8026,=792500592976.3000,=560572329156,=333578393133.3904,=4.6363,=0.9737,=4.3027,=4.1067,=3.9480
2019-12-09,=5843.8098,=6264.3138,=771722640397.5999,=548630086381,=325823837907.2794,=4.5040,=0.9600,=4.2879,=4.1042,=3.9480
2019-12-06,=5795.1285,=6212.1296,=764242483120.3000,=540805756381,=322704644966.6376,=4.4252,=0.9054,=4.2851,=4.1017,=3.9480
2019-12-05,=5664.1572,=6071.7339,=744144980788.2999,=529983750571,=315662183465.0430,=4.3401,=0.8630,=4.2797,=4.1011,=3.9480
2019-12-04,=5616.6540,=6020.8125,=741915953043.7000,=526016295397,=313095734404.3816,=4.2879,=0.8333,=4.2797,=4.1006,=3.9283
2019-12-03,=5593.4756,=5995.9663,=742238794949.2001,=523605159112,=311823147889.8501,=4.2790,=0.8028,=4.2790,=4.1001,=3.9283
2019-12-02,=5438.1296,=5829.4420,=716190819294.3000,=510091247289,=303005272877.9887,=4.2210,=0.7714,=4.2538,=4.0997,=3.9283
2019-11-29,=5295.4605,=5676.5068,=693792270398.3999,=498663702895,=295297037302.5601,=4.1448,=0.6377,=4.2538,=4.0993,=3.9283
2019-11-28,=5295.8010,=5676.8718,=695729068818.7999,=498998706644,=295403445044.2304,=4.1067,=0.5588,=4.2538,=4.0990,=3.9283
2019-11-27,=5293.9532,=5674.8910,=695845923607.1000,=497670124065,=295242763474.3582,=4.0931,=0.4776,=4.2797,=4.0976,=3.9143
2019-11-26,=5081.4492,=5447.0958,=664896038246.7000,=478731255793,=283577078321.5882,=3.9143,=0.1970,=4.2797,=4.0990,=3.9143
2019-11-25,=4998.6891,=5358.3805,=650680778249.8000,=470570731447,=278795798405.6522,=3.8907,=0.1846,=4.2797,=4.0993,=3.9283
2019-11-22,=5228.3639,=5604.5821,=684165086904.7001,=494795650157,=291954579512.5183,=4.0459,=0.3750,=4.2797,=4.0997,=3.9480
2019-11-21,=5340.4478,=5724.7313,=698044166384.1000,=504812094876,=298391193911.5952,=4.1107,=0.5397,=4.2797,=4.1001,=3.9480
2019-11-20,=5331.7812,=5715.4411,=694806512565.2001,=503712076349,=297851583096.2465,=4.1017,=0.5323,=4.2851,=4.0997,=3.9283
2019-11-19,=5432.0431,=5822.9175,=708816943987.2000,=512890724003,=303441189692.5770,=4.1543,=0.6230,=4.2851,=4.0993,=3.9283
2019-11-18,=5346.8196,=5731.5616,=697984683164,=505791893145,=298686941205.1298,=4.0990,=0.5000,=4.2851,=4.0990,=3.9283
2019-11-15,=5374.2343,=5760.9490,=704940714916.1001,=505150270370,=300125562896.0475,=4.1006,=0.5254,=4.2851,=4.0980,=3.9283
2019-11-14,=5407.4740,=5796.5805,=703555546886.9000,=505650161959,=301496652584.4121,=4.1444,=0.5862,=4.2851,=4.0962,=3.9283
2019-11-13,=5278.0130,=5657.8038,=688036121762.3999,=494662139685,=294405561604.0979,=4.0228,=0.3509,=4.3027,=4.0934,=3.8544
2019-11-12,=5086.2913,=5452.2863,=658372728657.2000,=476859799069,=283544459396.8060,=3.9283,=0.2143,=4.3027,=4.0962,=3.8544
2019-11-11,=5145.0805,=5515.3058,=666745864336.7001,=484029119852,=286990314252.3001,=3.9616,=0.2545,=4.3027,=4.0980,=3.8544
2019-11-08,=5255.6574,=5633.8395,=678083752659.8999,=492315833074,=293020211287.7366,=4.0804,=0.4444,=4.3027,=4.0997,=3.8544
2019-11-07,=5240.3021,=5617.3793,=674301728413.9999,=489518845190,=291963767142.7916,=4.0905,=0.4528,=4.3027,=4.1137,=3.8544
2019-11-06,=5211.8142,=5586.8415,=673401354561.4000,=486103086048,=290368350049.8584,=4.0585,=0.4038,=4.3166,=4.1277,=3.8402
2019-11-05,=5318.9520,=5701.6886,=682677296589.1001,=494845462795,=296069218474.7943,=4.1386,=0.5098,=4.3166,=4.1332,=3.8402
2019-11-04,=5214.7931,=5590.0347,=666571852173,=485019776206,=290261795382.5798,=4.0997,=0.4800,=4.3166,=4.1277,=3.8402
2019-11-01,=5099.2638,=5466.1922,=648558015233.5999,=473043739399,=283588280209.5761,=4.0610,=0.4490,=4.3166,=4.1353,=3.8402
2019-10-31,=5083.7332,=5449.4417,=649382534427,=471153541890,=282760369726.1700,=4.0406,=0.4167,=4.3166,=4.1430,=3.8402
2019-10-30,=5111.8471,=5479.5780,=651742876331,=474855900066,=279883890912.9200,=4.1596,=0.5745,=4.3562,=4.1457,=3.7743
2019-10-29,=4989.0748,=5347.9738,=605144464450.5000,=464582959899,=266440390528.0300,=4.0262,=0.4130,=4.3562,=4.1430,=3.7743
2019-10-28,=5104.7640,=5471.9853,=619765746300.5000,=476165833082,=270023028860.5532,=4.1430,=0.4889,=4.3562,=4.1457,=3.7743
2019-10-25,=4942.6538,=5298.2134,=604220917789.8000,=463463835093,=261612036421.7746,=4.0079,=0.3864,=4.3562,=4.1484,=3.7743
2019-10-24,=4882.1168,=5233.3216,=597621867036.8999,=458909510677,=256389299328.4364,=3.9658,=0.3256,=4.3562,=4.1529,=3.7743
2019-10-23,=4922.0139,=5276.0887,=601388328673.9001,=463126416278,=258451698572.8623,=4.0049,=0.3571,=4.3612,=4.1574,=3.7421
2019-10-22,=4941.6995,=5297.1904,=601721549952.8000,=463427289464,=259267700128.9116,=4.0237,=0.3659,=4.3612,=4.1582,=3.7421
2019-10-21,=4829.2939,=5176.6986,=586215350363.2000,=452505444495,=253381633703.8915,=3.9480,=0.3000,=4.3612,=4.1590,=3.7421
2019-10-18,=4826.1025,=5173.2777,=586744949897.6000,=452410661985,=253405099032.5760,=3.9483,=0.3077,=4.3612,=4.1642,=3.7421
2019-10-17,=4961.0363,=5317.9182,=603795245878.6000,=465801703336,=260400432081.8711,=4.0605,=0.3421,=4.3612,=4.1694,=3.7421
2019-10-16,=4981.1537,=5339.4828,=603764381631,=423809128627,=261348893381.1716,=4.0962,=0.3514,=4.3646,=4.1809,=3.7388
2019-10-15,=5025.9655,=5387.5183,=608421881425.3999,=427472467790,=263470463168.5427,=4.1574,=0.4167,=4.3646,=4.1925,=3.7388
2019-10-14,=5231.2481,=5607.5683,=632217997844.8999,=444375472836,=274144566017.7464,=4.3166,=0.7143,=4.3646,=4.2016,=3.7388
2019-10-11,=5076.2582,=5441.4289,=614384803006.2999,=432456135206,=266213717122.8673,=4.1694,=0.4706,=4.3646,=4.1925,=3.7388
2019-10-10,=5160.4281,=5531.6537,=623310418580.7001,=439320419586,=270361392538.0675,=4.2538,=0.6061,=4.3646,=4.2016,=3.7388
2019-10-09,=5078.6102,=5443.9501,=612863229308.3000,=431715517395,=266029593355.4655,=4.2107,=0.5313,=4.4373,=4.1925,=3.7331
2019-10-08,=4968.8403,=5326.2837,=599145585464.5000,=422270921280,=260413433973.3108,=4.1277,=0.4194,=4.4373,=4.1757,=3.7331
2019-09-30,=5038.0820,=5400.5064,=610635810722.6000,=429000069090,=264237628008.5614,=4.1590,=0.4667,=4.4373,=4.1925,=3.7331
2019-09-27,=5223.0660,=5598.7976,=638508727156.9999,=445835559678,=274142352693.6469,=4.3027,=0.6552,=4.4373,=4.2018,=3.7331
2019-09-26,=5134.7045,=5504.0797,=623941530148.9000,=438175108670,=269374170473.5294,=4.2517,=0.5714,=4.4373,=4.1925,=3.7331
2019-09-25,=5436.8535,=5827.9644,=658339044384.5999,=464173459295,=284792730655.9904,=4.4835,=0.8889,=4.4546,=4.1704,=3.7311
2019-09-24,=5706.5849,=6117.0994,=690557201276.5999,=486450187751,=298852951176.5564,=4.6959,=1,=4.4373,=4.1484,=3.7311
2019-09-23,=5713.9023,=6124.9431,=691839614098.5000,=486700720686,=299066164039.8419,=4.6581,=1,=4.3646,=4.0642,=3.7311
2019-09-20,=5527.0587,=5924.6585,=666717530647.8000,=469058893520,=289575408829.6190,=4.5487,=1,=4.3612,=3.9801,=3.7311
2019-09-19,=5370.6352,=5756.7625,=645994363077.3000,=455420240845,=281487602761.0024,=4.4575,=1,=4.3562,=3.9173,=3.7311
2019-09-18,=5203.4617,=5577.5699,=624824593217.8000,=440668372403,=272810842946.3879,=4.2797,=0.7273,=4.3562,=3.8544,=3.7144
2019-09-17,=5185.5745,=5558.3967,=624033559577.6001,=439577102091,=271955707468.5897,=4.2851,=0.7619,=4.3562,=3.8473,=3.7144
2019-09-16,=5356.1731,=5741.2607,=638580379778.5000,=453590446901,=280824652519.2699,=4.4546,=1,=4.3562,=3.8402,=3.7144
2019-09-12,=5284.7330,=5664.6844,=631218883326.8000,=446474608710,=277083078015.3408,=4.3612,=0.8947,=4.2111,=3.8072,=3.7144
2019-09-11,=5268.4127,=5647.1907,=633000162950.2001,=444395535059,=276251231656.6986,=4.3646,=0.9444,=4.1925,=3.7743,=3.7144
