日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2024-04-22,=5818.9703,=6304.5218,=1803485005603.2195,=1311409926143,=892948311494.5796,=3.4249,=0.0062,=7.4797,=6.0176,=4.0850
2024-04-19,=5817.0404,=6302.4309,=1805353736556.1799,=1310517803908,=892485967422.8701,=3.4272,=0.0062,=7.4838,=6.0393,=4.0850
2024-04-18,=5989.2087,=6488.9654,=1855850646372,=1348754994425,=918508734916.1300,=3.5249,=0.0124,=7.4838,=6.0456,=4.0865
2024-04-17,=6068.3595,=6574.7207,=1877873121879.6704,=1366895734359,=930658404864.1600,=3.5701,=0.0195,=7.4838,=6.0518,=4.0870
2024-04-16,=5864.6025,=6353.9616,=1821617148432.9104,=1322568034040,=899466669580.3499,=3.4632,=0.0071,=7.4838,=6.0574,=4.0876
2024-04-15,=6021.7507,=6524.2227,=1863295401842.5601,=1358694278634,=923508013905.9000,=3.5424,=0.0133,=7.4838,=6.0630,=4.0884
2024-04-12,=5915.4611,=6409.0640,=1828588288777.1001,=1332715104638,=904989499978.4900,=3.4888,=0.0098,=7.4843,=6.0798,=4.0884
2024-04-11,=5876.7241,=6367.0946,=1821542928868.3799,=1326031995361,=898865434626.8000,=3.4810,=0.0071,=7.4843,=6.0965,=4.0927
2024-04-10,=5854.1577,=6342.6452,=1823504202049.2705,=1322060896650,=895458117125.1801,=3.4848,=0.0071,=7.4843,=6.1098,=4.0940
2024-04-09,=6016.5119,=6518.5467,=1869819519088.6499,=1357633533635,=919761721352.5200,=3.5735,=0.0151,=7.4843,=6.1231,=4.0969
2024-04-08,=5966.1411,=6463.9729,=1854079721889.6201,=1345929933761,=910549314140.6899,=3.5430,=0.0107,=7.4843,=6.1288,=4.1025
2024-04-03,=6107.0840,=6616.6765,=1899163871722.6804,=1376204412244,=932206876832.1600,=3.6309,=0.0187,=7.4932,=6.1345,=4.1025
2024-04-02,=6161.0291,=6675.1229,=1915415401364.3999,=1388163727905,=940211406669.2800,=3.6620,=0.0259,=7.4932,=6.1365,=4.1038
2024-04-01,=6273.6999,=6797.1953,=1948292144456.2695,=1414158502739,=957420522214.4900,=3.7243,=0.0330,=7.4932,=6.1385,=4.1048
2024-03-29,=6189.0804,=6705.5149,=1920509270640.9497,=1394125347290,=944380613740.6002,=3.6713,=0.0268,=7.4932,=6.1393,=4.1087
2024-03-28,=6205.4419,=6723.2416,=1924272090110.5696,=1397640582747,=946806817482.6400,=3.6747,=0.0268,=7.4932,=6.1401,=4.1090
2024-03-27,=6111.1903,=6621.1254,=1895782848830.9199,=1378012957043,=932496078881.1500,=3.6203,=0.0170,=7.5005,=6.1429,=4.1090
2024-03-26,=6281.2347,=6805.3588,=1946138124762.5896,=1414861501045,=958711745667.5200,=3.7165,=0.0287,=7.5005,=6.1456,=4.1115
2024-03-25,=6359.5754,=6890.2365,=1973573582613.0701,=1431835725043,=970528518846.7296,=3.7689,=0.0341,=7.5005,=6.1527,=4.1149
2024-03-22,=6506.5549,=7049.4804,=2017356331192.9504,=1463672299896,=993261595109.4298,=3.8525,=0.0557,=7.5005,=6.1599,=4.1164
2024-03-21,=6568.4803,=7116.5730,=2042139187615.6904,=1476813077433,=1003015083754.6100,=3.9007,=0.0773,=7.5005,=6.1656,=4.1173
2024-03-20,=6568.7207,=7116.8335,=2045571831835.4004,=1477972567547,=1002894746200.3800,=3.9072,=0.0809,=7.5017,=6.1713,=4.1173
2024-03-19,=6588.6274,=7138.4013,=2049379771014.7805,=1482559829779,=1005942088600.9600,=3.9145,=0.0864,=7.5017,=6.1748,=4.1183
2024-03-18,=6685.1042,=7242.9284,=2080692944452.9600,=1502994012742,=1021267198677.9399,=3.9811,=0.1297,=7.5017,=6.1783,=4.1210
2024-03-15,=6498.6463,=7040.9119,=2022578681046.5095,=1460182992566,=993618097802.7400,=3.8699,=0.0613,=7.5017,=6.1833,=4.1215
2024-03-14,=6494.7982,=7036.7427,=2022138189279.5100,=1459633922206,=992962193513.3199,=3.8691,=0.0605,=7.5017,=6.1883,=4.1270
2024-03-13,=6594.9283,=7145.2280,=2053343420029.1699,=1482974085052,=1008201823342.5295,=3.9288,=0.0921,=7.5051,=6.1949,=4.1270
2024-03-12,=6615.5967,=7167.6210,=2056781955315.0801,=1487398021033,=1011089588046.7800,=3.9353,=0.1013,=7.5051,=6.2014,=4.1289
2024-03-11,=6589.0587,=7138.8686,=2056677273147.3501,=1481533952010,=1006740166542.3500,=3.9351,=0.1005,=7.5051,=6.2046,=4.1309
2024-03-08,=6513.3154,=7056.8050,=2030830180971.0601,=1463909452801,=995407728443.9102,=3.8857,=0.0679,=7.5051,=6.2078,=4.1325
2024-03-07,=6367.5830,=6898.9123,=1991485912144.9600,=1430637833853,=973179073903.8600,=3.8106,=0.0435,=7.5051,=6.2078,=4.1364
2024-03-06,=6510.0113,=7053.2252,=2034328455817.7900,=1461331907338,=994995070622.4596,=3.8926,=0.0708,=7.5076,=6.2078,=4.1364
2024-03-05,=6603.1310,=7154.1151,=2059733344499.1304,=1480320834143,=1009039853444.5900,=3.9412,=0.1017,=7.5076,=6.2088,=4.1368
2024-03-04,=6610.7693,=7162.3907,=2064079054919.5500,=1482958048985,=1010362830003.9402,=3.9495,=0.1055,=7.5076,=6.2097,=4.1381
2024-03-01,=6574.3770,=7122.9617,=2059023201336.2305,=1474738592263,=1004874981592.2500,=3.9398,=0.1010,=7.5076,=6.2103,=4.1384
2024-02-29,=6439.3320,=6976.6482,=2025458452301.1799,=1444916427387,=984138933852.2600,=3.8756,=0.0619,=7.5076,=6.2110,=4.1388
2024-02-28,=6060.1296,=6565.8041,=1907101948488.8201,=1358742577488,=926169943148.9502,=3.6513,=0.0246,=7.5076,=6.2127,=4.1388
2024-02-27,=6323.4822,=6851.1315,=1989674481419.5801,=1416405403403,=966474745367.4700,=3.8094,=0.0420,=7.5076,=6.2144,=4.1400
2024-02-26,=6036.0599,=6539.7259,=1897173430372.8301,=1353566372249,=922885500018.3900,=3.6323,=0.0183,=7.5076,=6.2295,=4.1430
2024-02-23,=6009.2341,=6510.6616,=1887045378129.3999,=1347279796836,=918950760269.6200,=3.6129,=0.0165,=7.5076,=6.2445,=4.1498
2024-02-22,=5994.5380,=6494.7392,=1885042133965.1296,=1342855320139,=916609385161.6598,=3.6090,=0.0156,=7.5076,=6.2458,=4.1506
2024-02-21,=5896.7244,=6388.7638,=1856802341804.6399,=1322015679570,=902126388514.2196,=3.5550,=0.0110,=7.5083,=6.2471,=4.1506
2024-02-20,=5876.0794,=6366.3961,=1849699473473.3201,=1314799984895,=898807941562.3597,=3.5414,=0.0101,=7.5083,=6.2528,=4.1509
2024-02-19,=5916.5203,=6410.2115,=1867777861733.6499,=1324260920255,=904633827697.1100,=3.5760,=0.0128,=7.5083,=6.2586,=4.1543
2024-02-08,=5778.4203,=6260.5881,=1821419529506.3201,=1297113626699,=884076120838.8998,=3.4872,=0.0073,=7.5083,=6.2599,=4.1560
2024-02-07,=5603.6257,=6071.2081,=1772079662955.0002,=1259549627365,=857364791188.0601,=3.3928,=0.0055,=7.5083,=6.2613,=4.1560
2024-02-06,=5533.4514,=5995.1782,=1759027239189.4795,=1240654088992,=846455597835.8900,=3.3682,=0.0046,=7.5160,=6.2631,=4.1560
2024-02-05,=5193.2244,=5626.5617,=1652295750177.5503,=1166877944756,=794498570726.9600,=3.1638,=0,=7.5160,=6.2649,=4.1563
2024-02-02,=5221.1194,=5656.7844,=1652642390315.6602,=1172085663934,=798522911876.4601,=3.1645,=0,=7.5160,=6.2663,=4.1579
2024-02-01,=5411.9289,=5863.5155,=1706417924456.2195,=1215878244713,=827478115073.2100,=3.2674,=0.0009,=7.5160,=6.2677,=4.1584
2024-01-31,=5347.6110,=5793.8308,=1690656775978.2500,=1201749516532,=817794748783.2100,=3.2373,=0,=7.5160,=6.2725,=4.1604
2024-01-30,=5460.1429,=5915.7527,=1718981826477.1194,=1228956630153,=834851555457.9799,=3.2915,=0,=7.5171,=6.2774,=4.1604
2024-01-29,=5697.8640,=6173.3099,=1798594905998.9998,=1282750408772,=871075453693.2699,=3.4439,=0,=7.5171,=6.2821,=4.1671
2024-01-26,=5837.3943,=6324.4830,=1840378930799.4800,=1314503845927,=892458601289.2200,=3.5240,=0,=7.5171,=6.2868,=4.1696
2024-01-25,=6042.2340,=6546.4151,=1900819089819.7900,=1358772632087,=923598506929.3696,=3.6397,=0.0065,=7.5171,=6.2880,=4.1711
2024-01-24,=5912.7635,=6406.1412,=1858316477913.1101,=1330675456699,=903971429369.6500,=3.5583,=0.0009,=7.5171,=6.2892,=4.1746
2024-01-23,=5944.4626,=6440.4854,=1860819312424.4800,=1336482220961,=908944143141.5100,=3.5631,=0.0009,=7.5250,=6.2892,=4.1746
2024-01-22,=5919.3735,=6413.3028,=1849066134404.6899,=1331329051458,=905130466318.5300,=3.5406,=0,=7.5250,=6.2893,=4.1754
2024-01-19,=6090.2899,=6598.4810,=1901030852846.5896,=1369780109715,=931399544902.5800,=3.6401,=0.0037,=7.5250,=6.2909,=4.1792
2024-01-18,=6095.7493,=6604.3959,=1903996540880.7195,=1372637275676,=932160426861.9000,=3.6458,=0.0037,=7.5250,=6.2925,=4.1825
2024-01-17,=5960.3196,=6457.6655,=1861663310147.8999,=1342828046683,=911746457849.1802,=3.5647,=0,=7.5250,=6.2927,=4.1998
2024-01-16,=6098.4383,=6607.3092,=1906324457477.3899,=1373692425921,=933068783228.1899,=3.6502,=0.0028,=7.5293,=6.2929,=4.1998
2024-01-15,=6087.1511,=6595.0802,=1900318065732.3601,=1369740601366,=931297103512.5902,=3.6387,=0.0019,=7.5293,=6.2937,=4.2035
2024-01-12,=6065.3683,=6571.4797,=1893722538526.0500,=1363503558086,=928108518170.1300,=3.6261,=0,=7.5293,=6.2946,=4.2065
2024-01-11,=6182.7760,=6698.6842,=1935184584633.5400,=1387378490064,=946218149798.6400,=3.7055,=0.0028,=7.5293,=6.2951,=4.2080
2024-01-10,=6105.8036,=6615.2890,=1914828161312.7000,=1370294596617,=934580475452.9500,=3.6665,=0.0009,=7.5293,=6.2957,=4.2114
2024-01-09,=6172.0354,=6687.0474,=1936673609932.1299,=1383800857129,=944746982113.5601,=3.7083,=0.0019,=7.5461,=6.2981,=4.2114
2024-01-08,=6169.5680,=6684.3741,=1943209859695.0105,=1382589820974,=944521147416.6804,=3.7209,=0.0019,=7.5461,=6.3005,=4.2133
2024-01-05,=6373.8507,=6905.7027,=2005981181686.7705,=1429040599531,=975734458338.7196,=3.8410,=0.0235,=7.5461,=6.3041,=4.2190
2024-01-04,=6468.7885,=7008.5624,=2039844278258.7600,=1448646209724,=990139700966.2300,=3.9059,=0.0451,=7.5461,=6.3076,=4.2206
2024-01-03,=6573.6982,=7122.2260,=2066552960140.3401,=1473372913945,=1006257448835.2598,=3.9576,=0.0790,=7.5461,=6.3079,=4.2208
2024-01-02,=6704.4698,=7263.9096,=2100798174973.8899,=1501565710134,=1026204765480.3800,=4.0231,=0.1158,=7.5563,=6.3081,=4.2208
2023-12-29,=6829.0608,=7398.8969,=2130869374158.1899,=1522765802373,=1044997503904.2900,=4.0813,=0.1451,=7.5563,=6.3084,=4.2214
2023-12-28,=6814.6461,=7383.2794,=2127149446544.5400,=1520081324922,=1042807673996.1100,=4.0743,=0.1377,=7.5563,=6.3087,=4.2225
2023-12-27,=6667.0848,=7223.4052,=2082126567881.0696,=1483967358396,=1020083155293.9700,=3.9881,=0.0982,=7.5563,=6.3145,=4.2228
2023-12-26,=6569.7562,=7117.9552,=2056532185990.7896,=1461267407427,=1005067119246.2400,=3.9391,=0.0709,=7.5563,=6.3203,=4.2276
2023-12-25,=6711.1808,=7271.1807,=2102316352110.6101,=1493259488616,=1026719309891.1400,=4.0268,=0.1154,=7.5625,=6.3260,=4.2276
2023-12-22,=6771.7610,=7336.8159,=2129132581248.9800,=1503116406199,=1036051662275.6600,=4.0781,=0.1392,=7.5625,=6.3317,=4.2333
2023-12-21,=6841.3984,=7412.2641,=2149579817752.1001,=1519448410953,=1046858155281.1504,=4.1173,=0.1564,=7.5625,=6.3329,=4.2353
2023-12-20,=6770.8922,=7335.8747,=2127489954014.5601,=1503549828245,=1036135329631.8300,=4.0750,=0.1366,=7.5625,=6.3342,=4.2430
2023-12-19,=6849.7481,=7421.3105,=2150132832166.9905,=1519937867056,=1048106104411.9000,=4.1183,=0.1557,=7.5625,=6.3352,=4.2436
2023-12-18,=6761.2465,=7325.4241,=2120980416760.7700,=1500378164161,=1034580547302.3800,=4.0625,=0.1321,=7.5631,=6.3362,=4.2436
2023-12-15,=6841.6727,=7412.5613,=2139578026928.1299,=1520139765968,=1046916223492.5000,=4.0981,=0.0076,=7.5631,=6.3367,=4.2445
2023-12-14,=6890.4786,=7465.4397,=2151282363347,=1529900550627,=1054309357527.6100,=4.1205,=0.0105,=7.5631,=6.3373,=4.2455
2023-12-13,=6905.1220,=7481.3050,=2162275252657.7600,=1532513675960,=1056611376468.5698,=4.1416,=0.0124,=7.5631,=6.3380,=4.2456
2023-12-12,=6987.9063,=7570.9971,=2191391782529.9497,=1551235683268,=1069103550727.4000,=4.1974,=0.0210,=7.5631,=6.3388,=4.2518
2023-12-11,=7004.8747,=7589.3813,=2194679027121.8601,=1554788452638,=1071282879588.2600,=4.2037,=0.0172,=7.5671,=6.3399,=4.2518
2023-12-08,=6913.7918,=7490.6982,=1953786677046.4397,=1452770731100,=985168845462.7800,=3.7947,=0.0096,=7.5671,=6.3409,=4.2545
2023-12-07,=6770.9720,=7335.9611,=1919210048752.1299,=1422778072443,=964957895594.9000,=3.7275,=0.0019,=7.5671,=6.3415,=4.2587
2023-12-06,=6852.5530,=7424.3495,=1931781943058.9604,=1440074115968,=976339398852.8900,=3.7520,=0.0029,=7.5671,=6.3420,=4.2642
2023-12-05,=6865.8776,=7438.7859,=1936011586747.7400,=1442774001393,=977803909796.2000,=3.7602,=0.0029,=7.5671,=6.3427,=4.2653
2023-12-04,=7061.8518,=7651.1128,=1984819268999.2097,=1483109745559,=1005229265617.5298,=3.8550,=0.0182,=7.5701,=6.3434,=4.2653
2023-12-01,=7155.3182,=7752.3784,=2011334920747.3501,=1501982382912,=1018615280473.9602,=3.9065,=0.0365,=7.5701,=6.3454,=4.2718
2023-11-30,=7129.6052,=7724.5198,=1998115173563.5105,=1497409174245,=1014780252477.0498,=3.9185,=0.0433,=7.5701,=6.3474,=4.2728
2023-11-29,=7137.8694,=7733.4735,=2000404533978.2800,=1500657252236,=1015899666733.4700,=3.9230,=0.0443,=7.5701,=6.3487,=4.2728
2023-11-28,=7137.1120,=7732.6530,=2005172099122.5801,=1500759291691,=1016030275081.2400,=3.9324,=0.0549,=7.5701,=6.3500,=4.2754
2023-11-27,=7152.3136,=7749.1231,=2010439832172.4497,=1504447543137,=1017974939403.5402,=3.9427,=0.0588,=7.5774,=6.3500,=4.2754
2023-11-24,=7068.0138,=7656.6062,=1984469866475.2495,=1485777747207,=1005800876586.0400,=3.8902,=0.0299,=7.5774,=6.3500,=4.2766
2023-11-23,=7163.5647,=7760.1141,=2003869669147.6499,=1506640557744,=1019263486409.9900,=3.9282,=0.0473,=7.5774,=6.3511,=4.2771
2023-11-22,=7099.1734,=7690.3606,=1984995799417.1704,=1494176093601,=1009931506707.2198,=3.8912,=0.0300,=7.5774,=6.3522,=4.2804
2023-11-21,=7208.3974,=7808.6802,=2017683959624.7695,=1517482093491,=1025539799049.1500,=3.9553,=0.0620,=7.5774,=6.3541,=4.2824
2023-11-20,=7275.5271,=7881.4001,=2037693556674.0500,=1531955947448,=1035216445969.7300,=3.9945,=0.0872,=7.5790,=6.3559,=4.2824
2023-11-17,=7327.2240,=7937.4021,=2042868567694.1101,=1540612062976,=1042403763095.7100,=4.0047,=0.0921,=7.5790,=6.3573,=4.2880
2023-11-16,=7301.4788,=7909.5130,=2035308526396.7400,=1534841655410,=1038723079944.8098,=3.9899,=0.0825,=7.5790,=6.3586,=4.2925
2023-11-15,=7431.5114,=8050.3741,=2071511148623.9800,=1562591602119,=1057053979678.9399,=4.0609,=0.1127,=7.5790,=6.3611,=4.2947
2023-11-14,=7453.7816,=8074.4989,=2080678901609.9104,=1568077915237,=1060654898622.1801,=4.0789,=0.1187,=7.5790,=6.3636,=4.2979
2023-11-13,=7387.2238,=8002.3985,=2060796895317.7000,=1555742089954,=1051174522336.7600,=4.0399,=0.1061,=7.5903,=6.3688,=4.2979
2023-11-10,=7376.3065,=7990.5720,=2056069749064.2505,=1552194502918,=1049095218575.5304,=4.0306,=0.0994,=7.5903,=6.3739,=4.2982
2023-11-09,=7415.7497,=8033.2998,=2074185086042.2700,=1554930177652,=1053734664422.7500,=4.0673,=0.1112,=7.5903,=6.3744,=4.2996
2023-11-08,=7515.7978,=8141.6795,=2105591118078.4304,=1574761622050,=1068053550393.5100,=4.1289,=0.1357,=7.5903,=6.3748,=4.3036
2023-11-07,=7502.7948,=8127.5936,=2099235592743.1404,=1574088840660,=1066430077310.1200,=4.1164,=0.1320,=7.5903,=6.3749,=4.3049
2023-11-06,=7481.7293,=8104.7739,=2092787678343.9597,=1569779067031,=1063659269219.6600,=4.1038,=0.1262,=7.5915,=6.3749,=4.3049
2023-11-03,=7326.7619,=7936.9015,=2057545676667.6899,=1535901683367,=1041833811237.4398,=4.0347,=0.1019,=7.5915,=6.3803,=4.3076
2023-11-02,=7161.9791,=7758.3963,=2015893425986.7500,=1500772449676,=1018838489413.4000,=3.9530,=0.0618,=7.5915,=6.3856,=4.3083
2023-11-01,=7247.3502,=7850.8767,=2041092902006.2000,=1517833155153,=1030795374595.3298,=4.0024,=0.0873,=7.5915,=6.3869,=4.3154
2023-10-31,=7296.8478,=7904.4962,=2047691098684.3799,=1528456807258,=1037402901956.4100,=4.0153,=0.0933,=7.5915,=6.3882,=4.3155
2023-10-30,=7309.1741,=7917.8489,=2057138644411.2900,=1532191685520,=1028372764193.8101,=4.0466,=0.1052,=7.6190,=6.3887,=4.3155
2023-10-27,=6995.6312,=7578.1956,=1980054384774.2195,=1468819962062,=983111744675.2000,=3.9098,=0.0384,=7.6190,=6.3892,=4.3158
2023-10-26,=6832.0961,=7401.0421,=1935143284202.2805,=1438240363694,=959454165939.0898,=3.8221,=0.0099,=7.6190,=6.3908,=4.3173
2023-10-25,=6836.0022,=7405.2735,=1929156735131.5105,=1436427862272,=959433840140.0400,=3.8385,=0.0118,=7.6190,=6.3925,=4.3217
2023-10-24,=6818.5925,=7386.4140,=1926525835879.3799,=1430989876408,=956618327510.4000,=3.8353,=0.0099,=7.6190,=6.3925,=4.3223
2023-10-23,=6714.4033,=7273.5484,=1908576911791.2500,=1406722879862,=941884982906.3700,=3.7995,=0.0069,=7.6262,=6.3926,=4.3223
2023-10-20,=6870.9006,=7443.0781,=1949454528335.8899,=1438802801338,=963700073885.7900,=3.8809,=0.0218,=7.6262,=6.3956,=4.3223
2023-10-19,=6999.0938,=7581.9466,=1975165390919.9199,=1467504061008,=982090070613.7998,=3.9321,=0.0455,=7.6262,=6.3985,=4.3230
2023-10-18,=6946.1495,=7524.5933,=1953332365788.1299,=1458501218140,=974602687735.6500,=3.8891,=0.0248,=7.6262,=6.4026,=4.3310
2023-10-17,=7033.4943,=7619.2117,=1972254297729.7495,=1477206374965,=986915453039.2700,=3.9268,=0.0397,=7.6262,=6.4066,=4.3591
2023-10-16,=6959.1260,=7538.6503,=1950285809580.1399,=1463002392184,=976451095127.4698,=3.8830,=0.0228,=7.6352,=6.4066,=4.3591
2023-10-13,=7158.5469,=7754.6780,=2003448629093.5205,=1504812318746,=1004359588071.0402,=3.9889,=0.0726,=7.6352,=6.4067,=4.3598
2023-10-12,=7173.8707,=7771.2779,=2004591020593.4199,=1507705956615,=1006420570762.4399,=3.9912,=0.0736,=7.6352,=6.4069,=4.3612
2023-10-11,=7140.0602,=7734.6518,=1996544002570.8501,=1497515708924,=1001553031442.5699,=3.9751,=0.0647,=7.6352,=6.4070,=4.3639
2023-10-10,=7055.4431,=7642.9882,=1961093649552.6799,=1482866023319,=989276138729.0800,=3.9046,=0.0279,=7.6352,=6.4076,=4.3674
2023-10-09,=6985.3256,=7567.0317,=1945575716756.5901,=1469296743387,=979164335783.9100,=3.8737,=0.0200,=7.6386,=6.4081,=4.3674
2023-09-28,=6929.1540,=7506.1824,=1936887330904.0095,=1457543364479,=971601594764.2000,=3.8574,=0.0150,=7.6386,=6.4086,=4.3680
2023-09-27,=6849.1484,=7419.5142,=1909562527183.5500,=1440452108095,=959993540053.1400,=3.8030,=0.0070,=7.6386,=6.4091,=4.3685
2023-09-26,=6835.5773,=7404.8129,=1903423217414.4600,=1438452575926,=957975421125,=3.7908,=0.0060,=7.6386,=6.4106,=4.3687
2023-09-25,=6909.2839,=7483.9867,=1927082665864.6599,=1453894519296,=968085704949.4200,=3.8370,=0.0070,=7.6386,=6.4122,=4.3705
2023-09-22,=6973.6746,=7553.7333,=1942560874081.6011,=1467258404156,=977252964198.0702,=3.8678,=0.0140,=7.6429,=6.4131,=4.3705
2023-09-21,=6822.7857,=7390.2938,=1897348447405,=1437527383013,=956035864312.7198,=3.7778,=0.0040,=7.6429,=6.4141,=4.3733
2023-09-20,=6843.7449,=7412.9964,=1902697235666.9705,=1435573411999,=959151252432.5502,=3.7884,=0.0040,=7.6429,=6.4169,=4.3765
2023-09-19,=6942.8882,=7520.3863,=1928696017148.3401,=1456980197442,=972801430838.3101,=3.8402,=0.0050,=7.6429,=6.4197,=4.3796
2023-09-18,=6976.9641,=7557.2965,=1940312841434.6499,=1465054372523,=977622585449.5900,=3.8633,=0.0101,=7.6429,=6.4215,=4.3804
2023-09-15,=7073.8683,=7662.2610,=1975013939818.2800,=1483289683139,=991432719850.5002,=3.9324,=0.0333,=7.6456,=6.4233,=4.3804
2023-09-14,=6978.6385,=7559.1102,=1947421809809.4504,=1464967847690,=977909702886.2500,=3.8775,=0.0111,=7.6456,=6.4256,=4.3805
2023-09-13,=7080.4722,=7669.4143,=1971242008672.4299,=1486152243763,=992016039603.9800,=3.9249,=0.0263,=7.6456,=6.4278,=4.3810
2023-09-12,=7162.9024,=7758.7010,=1995377362573.7800,=1503511360766,=1003492623517.1302,=3.9730,=0.0495,=7.6456,=6.4281,=4.3829
2023-09-11,=7214.0773,=7814.1326,=2010694408141.2400,=1513918152182,=1010717241322.7798,=4.0035,=0.0617,=7.6456,=6.4284,=4.3890
2023-09-08,=7216.9577,=7817.2526,=2012285148741.7495,=1507724044477,=1011002802608.6200,=4.0066,=0.0638,=7.6715,=6.4370,=4.3890
2023-09-07,=7174.9591,=7771.7606,=2001100690959.3789,=1500027595109,=1005210412111.6998,=3.9844,=0.0527,=7.6715,=6.4457,=4.3915
2023-09-06,=7467.5620,=8088.7017,=2096665773454.3999,=1559146564507,=1046340255820.9800,=4.1746,=0.1249,=7.6715,=6.4530,=4.3940
2023-09-05,=7326.8265,=7936.2600,=2054096273655.1799,=1529469584292,=1025081086000.2100,=4.0927,=0.0904,=7.6715,=6.4603,=4.3946
2023-09-04,=7353.8554,=7965.5371,=2068513325479.4099,=1534971141475,=1028840870967.8198,=4.1215,=0.0997,=7.6715,=6.4614,=4.3996
2023-09-01,=7238.5635,=7840.6554,=2026840846108.4004,=1514592278644,=1012742599196.3900,=4.0384,=0.0723,=7.6731,=6.4625,=4.3996
2023-08-31,=7293.0992,=7899.7273,=2043946858773.7104,=1525490432719,=1020084229703.9301,=4.0725,=0.0795,=7.6731,=6.4668,=4.4012
2023-08-30,=7251.8853,=7855.0852,=2027697951038.8799,=1517536008210,=1006773019663.8300,=4.0436,=0.0745,=7.6731,=6.4711,=4.4142
2023-08-29,=7083.3558,=7672.5377,=1976265398917.7695,=1483597627089,=980683244085.2800,=3.9506,=0.0378,=7.6731,=6.4722,=4.4170
2023-08-28,=6837.1673,=7405.8717,=1905247300916.7605,=1435171244853,=941750236741.5958,=3.8173,=0.0041,=7.6731,=6.4734,=4.4204
2023-08-25,=6772.7337,=7336.0786,=1888676330674.2505,=1422634609704,=932278079659.7140,=3.8722,=0.0092,=7.6784,=6.4755,=4.4204
2023-08-24,=6930.3968,=7506.8559,=1929326106115.3596,=1456262955114,=952812424513.0404,=3.9617,=0.0389,=7.6784,=6.4777,=4.4319
2023-08-23,=6809.2217,=7375.6016,=1899581180696.9104,=1433028619757,=938890336635.7704,=3.9066,=0.0154,=7.6784,=6.4782,=4.4349
2023-08-22,=6966.5064,=7545.9690,=1940350270737.7600,=1463914366059,=960310509512.9139,=3.9905,=0.0524,=7.6784,=6.4786,=4.4352
2023-08-21,=6871.9566,=7443.5547,=1913510976641.6201,=1444533167068,=947380338911.6692,=3.9479,=0.0339,=7.6784,=6.4789,=4.4368
2023-08-18,=6952.5084,=7530.8067,=1933569638022.8000,=1461010750422,=958376260393.1388,=3.9862,=0.0494,=7.6849,=6.4791,=4.4368
2023-08-17,=7042.4951,=7628.2783,=1956325296677.1897,=1479320273314,=970557571721.8928,=4.0331,=0.0628,=7.6849,=6.4811,=4.4394
2023-08-16,=6988.9949,=7569.9947,=1941023420522.7104,=1470869084367,=963342525563.2164,=4.0016,=0.0526,=7.6849,=6.4831,=4.4441
2023-08-15,=7140.4164,=7734.0040,=1977026700988.1599,=1501679674768,=984039248250.3484,=4.0758,=0.0702,=7.6849,=6.4839,=4.4551
2023-08-14,=7299.6701,=7906.4965,=2010413875963.0601,=1533460406121,=1004447017437.0282,=4.1543,=0.1002,=7.6849,=6.4847,=4.4580
2023-08-11,=7358.8271,=7970.4462,=2018893711681.9600,=1541320975537,=1012337811384.8362,=4.1711,=0.1086,=7.6876,=6.4852,=4.4580
2023-08-10,=7532.3887,=8156.4682,=2066373901292.9705,=1575995724314,=1035410098591.2084,=4.2718,=0.1377,=7.6876,=6.4857,=4.4587
2023-08-09,=7505.8491,=8127.7297,=2060075716249.8799,=1570289817728,=1031622672453.7368,=4.2587,=0.1347,=7.6876,=6.4864,=4.4648
2023-08-08,=7582.3813,=8210.6028,=2081768755140.1399,=1585285197309,=1041928365337.7678,=4.3036,=0.1504,=7.6876,=6.4870,=4.4650
2023-08-07,=7612.4286,=8243.1396,=2087546855526.8799,=1591699859349,=1045996284107.7604,=4.3155,=0.1547,=7.6876,=6.4894,=4.4660
2023-08-04,=7666.0075,=8301.1576,=2108036250346.6799,=1599006160047,=1043791315471.6288,=4.3612,=0.1642,=7.6915,=6.4919,=4.4660
