date,hs300,zz500,kc50,consume,chip,gold,bond10,hs300_listed,zz500_listed,kc50_listed,consume_listed,chip_listed,gold_listed,bond10_listed
2019-02-13,3.393,4.83,,2.101,,2.847,106.779,True,True,False,True,False,True,True
2019-02-14,3.397,4.85,,2.136,,2.843,106.651,True,True,False,True,False,True,True
2019-02-15,3.341,4.816,,2.108,,2.861,106.779,True,True,False,True,False,True,True
2019-02-18,3.438,5.006,,2.18,,2.876,106.676,True,True,False,True,False,True,True
2019-02-19,3.429,4.984,,2.16,,2.878,106.587,True,True,False,True,False,True,True
2019-02-20,3.438,4.974,,2.175,,2.898,106.475,True,True,False,True,False,True,True
2019-02-21,3.434,4.979,,2.163,,2.88,106.401,True,True,False,True,False,True,True
2019-02-22,3.526,5.136,,2.17,,2.86,106.234,True,True,False,True,False,True,True
2019-02-25,3.775,5.479,,2.272,,2.858,106.114,True,True,False,True,False,True,True
2019-02-26,3.69,5.406,,2.22,,2.856,105.8,True,True,False,True,False,True,True
2019-02-27,3.67,5.363,,2.259,,2.853,106.0,True,True,False,True,False,True,True
2019-02-28,3.663,5.368,,2.251,,2.833,106.01,True,True,False,True,False,True,True
2019-03-01,3.738,5.432,,2.32,,2.826,105.96,True,True,False,True,False,True,True
2019-03-04,3.777,5.506,,2.342,,2.784,105.947,True,True,False,True,False,True,True
2019-03-05,3.809,5.666,,2.354,,2.77,105.84,True,True,False,True,False,True,True
2019-03-06,3.835,5.777,,2.339,,2.784,105.833,True,True,False,True,False,True,True
2019-03-07,3.793,5.824,,2.285,,2.773,106.176,True,True,False,True,False,True,True
2019-03-08,3.661,5.632,,2.248,,2.799,106.236,True,True,False,True,False,True,True
2019-03-11,3.71,5.838,,2.318,,2.808,106.232,True,True,False,True,False,True,True
2019-03-12,3.735,5.933,,2.325,,2.808,106.317,True,True,False,True,False,True,True
2019-03-13,3.713,5.793,,2.285,,2.82,106.373,True,True,False,True,False,True,True
2019-03-14,3.686,5.658,,2.3,,2.815,106.357,True,True,False,True,False,True,True
2019-03-15,3.735,5.72,,2.339,,2.811,106.394,True,True,False,True,False,True,True
2019-03-18,3.85,5.903,,2.518,,2.807,106.347,True,True,False,True,False,True,True
2019-03-19,3.822,5.892,,2.498,,2.823,106.401,True,True,False,True,False,True,True
2019-03-20,3.822,5.893,,2.508,,2.819,106.489,True,True,False,True,False,True,True
2019-03-21,3.824,5.958,,2.486,,2.839,106.486,True,True,False,True,False,True,True
2019-03-22,3.829,6.022,,2.482,,2.833,106.66,True,True,False,True,False,True,True
2019-03-25,3.734,5.935,,2.4,,2.849,106.889,True,True,False,True,False,True,True
2019-03-26,3.695,5.757,,2.395,,2.85,107.128,True,True,False,True,False,True,True
2019-03-27,3.727,5.828,,2.458,,2.848,107.09,True,True,False,True,False,True,True
2019-03-28,3.717,5.746,,2.487,,2.842,106.99,True,True,False,True,False,True,True
2019-03-29,3.869,5.942,,2.598,,2.788,106.88,True,True,False,True,False,True,True
2019-04-01,3.969,6.177,,2.69,,2.788,106.782,True,True,False,True,False,True,True
2019-04-02,3.962,6.172,,2.66,,2.792,106.429,True,True,False,True,False,True,True
2019-04-03,4.015,6.244,,2.686,,2.797,106.02,True,True,False,True,False,True,True
2019-04-04,4.062,6.301,,2.778,,2.798,105.725,True,True,False,True,False,True,True
2019-04-08,4.036,6.23,,2.835,,2.81,105.5,True,True,False,True,False,True,True
2019-04-09,4.06,6.257,,2.784,,2.811,105.533,True,True,False,True,False,True,True
2019-04-10,4.066,6.242,,2.777,,2.825,105.351,True,True,False,True,False,True,True
2019-04-11,3.996,6.136,,2.676,,2.828,105.565,True,True,False,True,False,True,True
2019-04-12,3.982,6.12,,2.679,,2.8,105.42,True,True,False,True,False,True,True
2019-04-15,3.957,6.039,,2.667,,2.785,104.86,True,True,False,True,False,True,True
2019-04-16,4.077,6.182,,2.714,,2.785,104.62,True,True,False,True,False,True,True
2019-04-17,4.067,6.193,,2.748,,2.769,104.895,True,True,False,True,False,True,True
2019-04-18,4.06,6.172,,2.741,,2.751,104.801,True,True,False,True,False,True,True
2019-04-19,4.12,6.225,,2.743,,2.762,104.911,True,True,False,True,False,True,True
2019-04-22,4.017,6.123,,2.736,,2.772,104.707,True,True,False,True,False,True,True
2019-04-23,4.01,6.008,,2.755,,2.757,104.539,True,True,False,True,False,True,True
2019-04-24,4.016,6.067,,2.761,,2.754,104.45,True,True,False,True,False,True,True
2019-04-25,3.933,5.851,,2.722,,2.767,104.529,True,True,False,True,False,True,True
2019-04-26,3.879,5.797,,2.716,,2.773,104.645,True,True,False,True,False,True,True
2019-04-29,3.894,5.654,,2.744,,2.769,104.49,True,True,False,True,False,True,True
2019-04-30,3.896,5.672,,2.768,,2.777,104.796,True,True,False,True,False,True,True
2019-05-06,3.673,5.254,,2.631,,2.793,105.09,True,True,False,True,False,True,True
2019-05-07,3.707,5.3,,2.688,,2.787,105.128,True,True,False,True,False,True,True
2019-05-08,3.659,5.277,,2.644,,2.804,105.212,True,True,False,True,False,True,True
2019-05-09,3.607,5.239,,2.567,,2.806,105.35,True,True,False,True,False,True,True
2019-05-10,3.72,5.416,,2.687,,2.808,105.53,True,True,False,True,False,True,True
2019-05-13,3.652,5.337,,2.701,,2.826,105.949,True,True,False,True,False,True,True
2019-05-14,3.634,5.316,,2.681,,2.858,105.81,True,True,False,True,False,True,True
2019-05-15,3.712,5.422,,2.839,,2.844,105.804,True,True,False,True,False,True,True
2019-05-16,3.73,5.471,,2.915,,2.858,105.87,True,True,False,True,False,True,True
2019-05-17,3.646,5.3,,2.856,,2.854,105.994,True,True,False,True,False,True,True
2019-05-20,3.606,5.26,,2.78,,2.835,106.006,True,True,False,True,False,True,True
2019-05-21,3.651,5.348,,2.779,,2.834,105.786,True,True,False,True,False,True,True
2019-05-22,3.642,5.331,,2.713,,2.834,105.699,True,True,False,True,False,True,True
2019-05-23,3.584,5.228,,2.634,,2.841,105.721,True,True,False,True,False,True,True
2019-05-24,3.59,5.199,,2.644,,2.856,105.651,True,True,False,True,False,True,True
2019-05-27,3.633,5.312,,2.688,,2.858,105.32,True,True,False,True,False,True,True
2019-05-28,3.65,5.301,,2.716,,2.854,105.543,True,True,False,True,False,True,True
2019-05-29,3.652,5.303,,2.727,,2.861,105.72,True,True,False,True,False,True,True
2019-05-30,3.65,5.287,,2.729,,2.847,105.826,True,True,False,True,False,True,True
2019-05-31,3.632,5.261,,2.712,,2.878,105.917,True,True,False,True,False,True,True
2019-06-03,3.64,5.22,,2.717,,2.914,106.114,True,True,False,True,False,True,True
2019-06-04,3.607,5.15,,2.674,,2.944,106.324,True,True,False,True,False,True,True
2019-06-05,3.599,5.132,,2.668,,2.963,106.473,True,True,False,True,False,True,True
2019-06-06,3.568,5.017,,2.629,,2.962,106.496,True,True,False,True,False,True,True
2019-06-10,3.614,5.07,,2.682,,2.953,106.401,True,True,False,True,False,True,True
2019-06-11,3.727,5.28,,2.825,,2.937,106.161,True,True,False,True,False,True,True
2019-06-12,3.699,5.224,,2.792,,2.972,106.14,True,True,False,True,False,True,True
2019-06-13,3.692,5.241,,2.786,,2.977,106.275,True,True,False,True,False,True,True
2019-06-14,3.67,5.162,,2.753,,3.022,106.44,True,True,False,True,False,True,True
2019-06-17,3.673,5.16,,2.718,,2.983,106.512,True,True,False,True,False,True,True
2019-06-18,3.681,5.148,,2.737,,3.004,106.41,True,True,False,True,False,True,True
2019-06-19,3.735,5.214,,2.758,,2.989,106.353,True,True,False,True,False,True,True
2019-06-20,3.843,5.323,,2.837,,3.054,106.402,True,True,False,True,False,True,True
2019-06-21,3.85,5.392,,2.837,,3.079,106.401,True,True,False,True,False,True,True
2019-06-24,3.856,5.391,,2.845,,3.101,106.37,True,True,False,True,False,True,True
2019-06-25,3.817,5.338,,2.827,,3.166,106.444,True,True,False,True,False,True,True
2019-06-26,3.818,5.337,,2.813,,3.108,106.392,True,True,False,True,False,True,True
2019-06-27,3.86,5.383,,2.859,,3.1,106.35,True,True,False,True,False,True,True
2019-06-28,3.859,5.332,,2.863,,3.109,106.436,True,True,False,True,False,True,True
2019-07-01,3.954,5.479,,2.988,,3.034,106.501,True,True,False,True,False,True,True
2019-07-02,3.96,5.46,,2.994,,3.066,106.595,True,True,False,True,False,True,True
2019-07-03,3.927,5.429,,2.95,,3.152,106.796,True,True,False,True,False,True,True
2019-07-04,3.901,5.406,,2.889,,3.119,107.07,True,True,False,True,False,True,True
2019-07-05,3.921,5.433,,2.956,,3.125,106.89,True,True,False,True,False,True,True
2019-07-08,3.831,5.241,,2.925,,3.109,106.815,True,True,False,True,False,True,True
2019-07-09,3.822,5.247,,2.928,,3.081,106.911,True,True,False,True,False,True,True
2019-07-10,3.823,5.217,,2.928,,3.079,106.862,True,True,False,True,False,True,True
2019-07-11,3.824,5.219,,2.92,,3.132,106.913,True,True,False,True,False,True,True
2019-07-12,3.855,5.243,,2.949,,3.111,106.919,True,True,False,True,False,True,True
2019-07-15,3.869,5.301,,2.96,,3.123,106.99,True,True,False,True,False,True,True
2019-07-16,3.853,5.314,,2.926,,3.12,106.961,True,True,False,True,False,True,True
2019-07-17,3.847,5.304,,2.926,,3.103,106.98,True,True,False,True,False,True,True
2019-07-18,3.822,5.229,,2.879,,3.135,107.055,True,True,False,True,False,True,True
2019-07-19,3.862,5.261,,2.9,,3.177,107.076,True,True,False,True,False,True,True
2019-07-22,3.832,5.161,,2.888,,3.153,107.131,True,True,False,True,False,True,True
2019-07-23,3.841,5.199,,2.865,,3.13,107.175,True,True,False,True,False,True,True
2019-07-24,3.872,5.248,,2.87,,3.143,107.137,True,True,False,True,False,True,True
2019-07-25,3.907,5.273,,2.9,,3.147,107.031,True,True,False,True,False,True,True
2019-07-26,3.912,5.285,,2.893,,3.134,107.059,True,True,False,True,False,True,True
2019-07-29,3.906,5.28,,2.925,,3.139,107.002,True,True,False,True,False,True,True
2019-07-30,3.924,5.311,,2.918,,3.152,106.978,True,True,False,True,False,True,True
2019-07-31,3.896,5.298,,2.883,,3.164,107.139,True,True,False,True,False,True,True
2019-08-01,3.86,5.261,,2.867,,3.112,107.17,True,True,False,True,False,True,True
2019-08-02,3.801,5.19,,2.855,,3.184,107.441,True,True,False,True,False,True,True
2019-08-05,3.735,5.134,,2.827,,3.289,107.838,True,True,False,True,False,True,True
2019-08-06,3.696,5.013,,2.802,,3.296,108.098,True,True,False,True,False,True,True
2019-08-07,3.672,4.991,,2.788,,3.363,108.0,True,True,False,True,False,True,True
2019-08-08,3.726,5.019,,2.817,,3.386,108.12,True,True,False,True,False,True,True
2019-08-09,3.697,4.972,,2.777,,3.403,108.52,True,True,False,True,False,True,True
2019-08-12,3.756,5.062,,2.827,,3.382,108.439,True,True,False,True,False,True,True
2019-08-13,3.724,5.029,,2.819,,3.465,108.55,True,True,False,True,False,True,True
2019-08-14,3.738,5.052,,2.85,,3.376,108.61,True,True,False,True,False,True,True
2019-08-15,3.753,5.076,,2.846,,3.414,108.566,True,True,False,True,False,True,True
2019-08-16,3.769,5.091,,2.884,,3.419,108.43,True,True,False,True,False,True,True
2019-08-19,3.859,5.279,,2.918,,3.402,108.289,True,True,False,True,False,True,True
2019-08-20,3.843,5.257,,2.915,,3.388,108.199,True,True,False,True,False,True,True
2019-08-21,3.842,5.266,,2.894,,3.391,108.141,True,True,False,True,False,True,True
2019-08-22,3.85,5.272,,2.94,,3.401,108.101,True,True,False,True,False,True,True
2019-08-23,3.877,5.275,,2.951,,3.398,107.986,True,True,False,True,False,True,True
2019-08-26,3.834,5.238,,2.909,,3.52,108.22,True,True,False,True,False,True,True
2019-08-27,3.874,5.316,,2.986,,3.522,108.085,True,True,False,True,False,True,True
2019-08-28,3.862,5.314,,3.022,,3.524,108.132,True,True,False,True,False,True,True
2019-08-29,3.851,5.329,,3.028,,3.565,108.232,True,True,False,True,False,True,True
2019-08-30,3.861,5.285,,3.062,,3.508,108.159,True,True,False,True,False,True,True
2019-09-02,3.904,5.408,,3.084,,3.496,108.05,True,True,False,True,False,True,True
2019-09-03,3.908,5.438,,3.077,,3.511,108.051,True,True,False,True,False,True,True
2019-09-04,3.957,5.519,,3.05,,3.524,108.061,True,True,False,True,False,True,True
2019-09-05,3.994,5.554,,3.068,,3.539,108.141,True,True,False,True,False,True,True
2019-09-06,4.021,5.57,,3.055,,3.429,108.39,True,True,False,True,False,True,True
2019-09-09,4.037,5.676,,3.047,,3.442,108.221,True,True,False,True,False,True,True
2019-09-10,4.026,5.671,,3.045,,3.389,108.121,True,True,False,True,False,True,True
2019-09-11,3.997,5.648,,2.96,,3.404,108.13,True,True,False,True,False,True,True
2019-09-12,4.038,5.663,,2.973,,3.404,107.999,True,True,False,True,False,True,True
2019-09-16,4.024,5.665,,2.962,,3.407,107.852,True,True,False,True,False,True,True
2019-09-17,3.951,5.547,,2.946,,3.394,107.919,True,True,False,True,False,True,True
2019-09-18,3.968,5.551,,3.004,,3.407,107.841,True,True,False,True,False,True,True
2019-09-19,3.987,5.601,,3.005,,3.401,107.799,True,True,False,True,False,True,True
2019-09-20,3.993,5.61,,3.008,,3.412,107.813,True,True,False,True,False,True,True
2019-09-23,3.958,5.587,,2.971,,3.441,107.825,True,True,False,True,False,True,True
2019-09-24,3.961,5.589,,2.984,,3.46,107.799,True,True,False,True,False,True,True
2019-09-25,3.934,5.501,,2.975,,3.48,107.79,True,True,False,True,False,True,True
2019-09-26,3.907,5.376,,2.927,,3.434,107.53,True,True,False,True,False,True,True
2019-09-27,3.916,5.401,,2.935,,3.404,107.424,True,True,False,True,False,True,True
2019-09-30,3.869,5.325,,2.921,,3.396,107.43,True,True,False,True,False,True,True
2019-10-08,3.894,5.337,,2.966,,3.39,107.539,True,True,False,True,False,True,True
2019-10-09,3.905,5.384,,2.94,,3.44,107.701,True,True,False,True,False,True,True
2019-10-10,3.933,5.443,,2.965,,3.422,107.72,True,True,False,True,False,True,True
2019-10-11,3.981,5.471,,2.98,,3.405,107.598,True,True,False,True,False,True,True
2019-10-14,4.01,5.533,,2.996,,3.356,107.535,True,True,False,True,False,True,True
2019-10-15,3.997,5.466,,3.008,,3.363,107.524,True,True,False,True,False,True,True
2019-10-16,3.983,5.434,,2.968,,3.35,107.491,True,True,False,True,False,True,True
2019-10-17,3.989,5.435,,2.962,,3.374,107.51,True,True,False,True,False,True,True
2019-10-18,3.931,5.36,,2.948,,3.371,107.419,True,True,False,True,False,True,True
2019-10-21,3.94,5.35,,2.967,,3.369,107.25,True,True,False,True,False,True,True
2019-10-22,3.955,5.4,,2.98,,3.356,107.12,True,True,False,True,False,True,True
2019-10-23,3.934,5.368,,2.951,,3.371,107.141,True,True,False,True,False,True,True
2019-10-24,3.939,5.358,,2.925,,3.364,107.176,True,True,False,True,False,True,True
2019-10-25,3.963,5.403,,2.999,,3.398,107.122,True,True,False,True,False,True,True
2019-10-28,3.986,5.477,,3.025,,3.395,106.921,True,True,False,True,False,True,True
2019-10-29,3.973,5.41,,3.057,,3.36,106.649,True,True,False,True,False,True,True
2019-10-30,3.947,5.343,,3.043,,3.356,106.5,True,True,False,True,False,True,True
2019-10-31,3.945,5.315,,3.053,,3.363,106.651,True,True,False,True,False,True,True
2019-11-01,4.026,5.366,,3.064,,3.387,106.741,True,True,False,True,False,True,True
2019-11-04,4.039,5.381,,3.082,,3.383,106.674,True,True,False,True,False,True,True
2019-11-05,4.062,5.421,,3.103,,3.362,106.8,True,True,False,True,False,True,True
2019-11-06,4.045,5.374,,3.067,,3.313,106.901,True,True,False,True,False,True,True
2019-11-07,4.05,5.409,,3.085,,3.331,106.88,True,True,False,True,False,True,True
2019-11-08,4.034,5.389,,3.08,,3.269,106.715,True,True,False,True,False,True,True
2019-11-11,3.967,5.265,,3.044,,3.266,106.881,True,True,False,True,False,True,True
2019-11-12,3.962,5.268,,3.057,,3.233,106.948,True,True,False,True,False,True,True
2019-11-13,3.959,5.268,,3.07,,3.267,107.096,True,True,False,True,False,True,True
2019-11-14,3.962,5.299,,3.074,,3.276,107.212,True,True,False,True,False,True,True
2019-11-15,3.943,5.267,,3.035,,3.268,107.241,True,True,False,True,False,True,True
2019-11-18,3.971,5.286,,3.046,,3.269,107.442,True,True,False,True,False,True,True
2019-11-19,4.011,5.371,,3.072,,3.29,107.541,True,True,False,True,False,True,True
2019-11-20,3.97,5.337,,3.067,,3.301,107.606,True,True,False,True,False,True,True
2019-11-21,3.95,5.345,,3.053,,3.294,107.6,True,True,False,True,False,True,True
2019-11-22,3.908,5.29,,2.994,,3.287,107.565,True,True,False,True,False,True,True
2019-11-25,3.936,5.294,,2.977,,3.264,107.447,True,True,False,True,False,True,True
2019-11-26,3.942,5.276,,3.004,,3.263,107.491,True,True,False,True,False,True,True
2019-11-27,3.936,5.3,,3.002,,3.268,107.569,True,True,False,True,False,True,True
2019-11-28,3.93,5.29,,2.993,,3.261,107.601,True,True,False,True,False,True,True
2019-11-29,3.887,5.29,,2.927,,3.265,107.6,True,True,False,True,False,True,True
2019-12-02,3.895,5.307,,2.948,,3.269,107.691,True,True,False,True,False,True,True
2019-12-03,3.911,5.33,,2.948,,3.277,107.672,True,True,False,True,False,True,True
2019-12-04,3.913,5.319,,2.947,,3.337,107.823,True,True,False,True,False,True,True
2019-12-05,3.942,5.369,,2.954,,3.321,107.876,True,True,False,True,False,True,True
2019-12-06,3.966,5.421,,2.988,,3.297,107.845,True,True,False,True,False,True,True
2019-12-09,3.953,5.433,,2.97,,3.275,107.839,True,True,False,True,False,True,True
2019-12-10,3.956,5.458,,2.957,,3.28,107.72,True,True,False,True,False,True,True
2019-12-11,3.9,5.437,,2.924,,3.282,107.748,True,True,False,True,False,True,True
2019-12-12,3.889,5.426,,2.909,,3.3,107.795,True,True,False,True,False,True,True
2019-12-13,3.968,5.5,,2.942,,3.261,107.723,True,True,False,True,False,True,True
2019-12-16,3.98,5.587,,2.93,,3.294,107.695,True,True,False,True,False,True,True
2019-12-17,4.042,5.675,,2.975,,3.292,107.5,True,True,False,True,False,True,True
2019-12-18,4.027,5.67,,2.962,,3.295,107.5,True,True,False,True,False,True,True
2019-12-19,4.02,5.684,,2.943,,3.292,107.53,True,True,False,True,False,True,True
2019-12-20,4.016,5.628,,2.941,,3.302,107.705,True,True,False,True,False,True,True
2019-12-23,3.964,5.499,,2.911,,3.313,108.13,True,True,False,True,False,True,True
2019-12-24,3.985,5.582,,2.921,,3.331,108.21,True,True,False,True,False,True,True
2019-12-25,3.992,5.607,,2.905,,3.352,108.31,True,True,False,True,False,True,True
2019-12-26,4.021,5.649,,2.902,,3.353,108.449,True,True,False,True,False,True,True
2019-12-27,4.017,5.604,,2.938,,3.363,108.451,True,True,False,True,False,True,True
2019-12-30,4.075,5.682,,3.0,,3.361,108.444,True,True,False,True,False,True,True
2019-12-31,4.096,5.705,,3.018,,3.384,108.47,True,True,False,True,False,True,True
2020-01-02,4.149,5.813,,3.025,,3.37,108.351,True,True,False,True,False,True,True
2020-01-03,4.139,5.824,,3.008,,3.422,108.359,True,True,False,True,False,True,True
2020-01-06,4.123,5.89,,3.013,,3.497,108.5,True,True,False,True,False,True,True
2020-01-07,4.155,5.966,,3.08,,3.466,108.434,True,True,False,True,False,True,True
2020-01-08,4.114,5.883,,3.059,,3.531,108.438,True,True,False,True,False,True,True
2020-01-09,4.158,5.957,,3.107,,3.408,108.459,True,True,False,True,False,True,True
2020-01-10,4.157,5.932,,3.097,,3.418,108.874,True,True,False,True,False,True,True
2020-01-13,4.202,6.031,,3.143,,3.418,108.831,True,True,False,True,False,True,True
2020-01-14,4.184,6.005,,3.118,,3.374,108.741,True,True,False,True,False,True,True
