date,score_valuation,score_macro,score_sentiment,score_trend,score_total,market_state,m1_m2_spread,bond_10y_2y_spread,ma20_slope,ma20_streak,macd_signal
2021-06-25,14.0,12.0,15.5,8.0,49.5,震荡,-2.2,0.4172,-0.381781137536423,1.0,-0.5
2021-06-28,14.0,12.0,15.5,15.0,56.5,震荡,-2.2,0.4204,-0.417071359195558,2.0,1.0
2021-06-29,14.0,12.0,14.0,11.5,51.5,震荡,-2.2,0.4125,-0.507619047619048,3.0,0.5
2021-06-30,14.0,11.0,13.0,13.0,51.0,震荡,-2.2,0.417,-0.450171198580817,4.0,0.5
2021-07-01,14.0,11.0,12.0,13.0,50.0,震荡,-2.2,0.4281,-0.364817113933719,5.0,0.5
2021-07-02,14.0,11.0,13.0,5.0,43.0,震荡,-2.2,0.4285,-0.433897527548677,-1.0,-1.0
2021-07-05,14.0,11.0,13.0,5.5,43.5,震荡,-2.2,0.4448,-0.550774526678131,-2.0,-0.5
2021-07-06,14.0,11.0,13.0,5.5,43.5,震荡,-2.2,0.4503,-0.598275053366134,-3.0,-0.5
2021-07-07,14.0,11.0,13.0,5.5,43.5,震荡,-2.2,0.4188,-0.576755415465076,-4.0,-0.5
2021-07-08,14.0,11.0,14.0,4.5,43.5,震荡,-2.2,0.4225,-0.644122383252815,-5.0,-0.5
2021-07-09,15.0,11.0,14.0,4.5,44.5,震荡,-2.2,0.4341,-0.671920444619359,-6.0,-0.5
2021-07-12,14.0,11.0,14.0,6.5,45.5,震荡,-2.2,0.4275,-0.562478366216705,1.0,-0.5
2021-07-13,14.0,11.0,14.0,9.0,48.0,震荡,-2.2,0.4028,-0.392904605073099,2.0,-0.5
2021-07-14,15.0,11.0,13.0,7.0,46.0,震荡,-2.2,0.4242,-0.300650445675759,-1.0,-0.5
2021-07-15,14.0,14.0,14.0,14.0,56.0,震荡,-3.1,0.4362,-0.103226055414061,1.0,1.0
2021-07-16,15.0,14.0,14.0,7.0,50.0,震荡,-3.1,0.4353,0.0966379651910028,-1.0,-1.0
2021-07-19,15.0,14.0,13.0,15.0,57.0,震荡,-3.1,0.4395,0.2117599280596455,-2.0,1.0
2021-07-20,15.0,14.0,14.5,13.0,56.5,震荡,-3.1,0.431,0.2165632190575738,-3.0,0.5
2021-07-21,14.0,14.0,15.5,14.0,57.5,震荡,-3.1,0.428,0.2155359887109357,1.0,0.5
2021-07-22,12.5,14.0,15.5,15.0,57.0,震荡,-3.1,0.4326,0.1516190402611221,2.0,0.5
2021-07-23,15.0,14.0,15.5,13.0,57.5,震荡,-3.1,0.4407,0.0135162532945895,-1.0,0.5
2021-07-26,15.0,14.0,14.0,5.0,48.0,震荡,-3.1,0.4412,-0.329994789555956,-2.0,-1.0
2021-07-27,17.0,14.0,8.5,5.5,45.0,震荡,-3.1,0.4492,-0.750545061645023,-3.0,-0.5
2021-07-28,17.0,14.0,8.5,5.5,45.0,震荡,-3.1,0.4247,-1.19881179715678,-4.0,-0.5
2021-07-29,15.0,14.0,9.5,3.0,41.5,下行,-3.1,0.3913,-1.55342988833818,-5.0,-0.5
2021-07-30,17.0,14.0,11.5,3.0,45.5,震荡,-3.1,0.3843,-1.67868485322367,-6.0,-0.5
2021-08-02,15.0,14.0,11.0,3.0,43.0,震荡,-3.1,0.388,-1.51893587360595,-7.0,-0.5
2021-08-03,15.0,14.0,12.5,4.5,46.0,震荡,-3.1,0.3805,-1.24902799377916,-8.0,-0.5
2021-08-04,15.0,14.0,13.5,4.5,47.0,震荡,-3.1,0.3488,-0.965414913659324,-9.0,-0.5
2021-08-05,15.0,14.0,13.5,4.5,47.0,震荡,-3.1,0.3427,-0.752240560262504,-10.0,-0.5
2021-08-06,15.0,14.0,13.5,10.5,53.0,震荡,-3.1,0.3479,-0.634241168731718,-11.0,1.0
2021-08-09,15.0,14.0,13.5,8.5,51.0,震荡,-3.1,0.3397,-0.639948096375586,-12.0,0.5
2021-08-10,13.5,14.0,13.5,10.5,51.5,震荡,-3.1,0.3469,-0.600423249175647,1.0,0.5
2021-08-11,13.5,14.0,13.5,11.5,52.5,震荡,-3.1,0.3441,-0.522404242316688,2.0,0.5
2021-08-12,13.5,14.0,12.0,11.5,51.0,震荡,-3.1,0.3351,-0.556613735726904,3.0,0.5
2021-08-13,13.5,14.0,13.5,9.5,50.5,震荡,-3.1,0.3489,-0.575053355465964,-1.0,0.5
2021-08-16,13.5,14.0,13.5,9.5,50.5,震荡,-3.1,0.359,-0.605484981597982,-2.0,0.5
2021-08-17,17.0,14.0,12.5,9.5,53.0,震荡,-3.1,0.3562,-0.774372431549229,-3.0,0.5
2021-08-18,15.0,14.0,12.5,3.5,45.0,震荡,-3.1,0.3571,-0.959137568863716,-4.0,-1.0
2021-08-19,15.0,14.0,8.5,4.5,42.0,震荡,-3.1,0.3535,-1.08472355924296,-5.0,-0.5
2021-08-20,17.0,14.0,8.5,4.5,44.0,震荡,-3.1,0.3515,-1.27203704807902,-6.0,-0.5
2021-08-23,17.0,14.0,11.0,4.5,46.5,震荡,-3.1,0.3671,-1.18948080904604,-7.0,-0.5
2021-08-24,15.0,14.0,15.5,4.5,49.0,震荡,-3.1,0.3587,-0.784407652465492,-8.0,-0.5
2021-08-25,15.0,14.0,14.0,12.0,55.0,震荡,-3.1,0.3593,-0.387170354956167,-9.0,1.0
2021-08-26,17.0,14.0,14.0,4.0,49.0,震荡,-3.1,0.3707,-0.121400622052776,-10.0,-1.0
2021-08-27,17.0,14.0,14.0,8.0,53.0,震荡,-3.1,0.3686,0.2315141022285896,-11.0,-0.5
2021-08-30,18.5,14.0,14.0,8.0,54.5,震荡,-3.1,0.3608,0.1964359467709027,-12.0,-0.5
2021-08-31,18.5,14.0,13.0,6.0,51.5,震荡,-3.1,0.3539,-0.0694046289870111,-13.0,-0.5
2021-09-01,18.5,14.0,14.5,12.0,59.0,震荡偏强,-3.1,0.3488,-0.312346212174493,-14.0,1.0
2021-09-02,18.5,14.0,14.5,9.0,56.0,震荡,-3.1,0.3522,-0.35660830344856,-15.0,0.5
2021-09-03,18.5,14.0,14.5,9.0,56.0,震荡,-3.1,0.3553,-0.458945930746383,-16.0,0.5
2021-09-06,18.5,14.0,15.5,12.0,60.0,震荡偏强,-3.1,0.3376,-0.393107053808407,1.0,0.5
2021-09-07,17.0,14.0,15.5,13.0,59.5,震荡偏强,-3.1,0.3429,-0.317067278656836,2.0,0.5
2021-09-08,15.5,14.0,15.5,13.0,58.0,震荡偏强,-3.1,0.3464,-0.26093614620484,3.0,0.5
2021-09-09,15.5,12.0,15.5,13.0,56.0,震荡,-3.1,0.3535,-0.200616972800772,4.0,0.5
2021-09-10,15.5,12.0,17.0,13.0,57.5,震荡,-3.1,0.3574,-0.0524621919107188,5.0,0.5
2021-09-13,15.5,12.0,17.0,17.0,61.5,震荡偏强,-3.1,0.3527,0.0423929829519555,6.0,0.5
2021-09-14,15.5,12.0,15.5,17.0,60.0,震荡偏强,-3.1,0.3472,0.1777185382650211,7.0,0.5
2021-09-15,15.5,9.0,15.5,13.0,53.0,震荡,-3.99999999999999,0.35,0.2000020202224448,-1.0,0.5
2021-09-16,18.5,9.0,14.5,7.0,49.0,震荡,-3.99999999999999,0.3368,0.1697055406838901,-2.0,-1.0
2021-09-17,18.5,9.0,10.5,9.0,47.0,震荡,-3.99999999999999,0.36,0.1927988129245853,-3.0,-0.5
2021-09-22,17.0,9.0,10.5,9.0,45.5,震荡,-3.99999999999999,0.3429,0.1341875599051705,-4.0,-0.5
2021-09-23,17.0,9.0,13.0,8.0,47.0,震荡,-3.99999999999999,0.3444,0.0060478384017617,-5.0,-0.5
2021-09-24,18.5,9.0,13.0,6.0,46.5,震荡,-3.99999999999999,0.361,-0.0221780900632095,-6.0,-0.5
2021-09-27,18.5,9.0,13.0,10.0,50.5,震荡,-3.99999999999999,0.3711,0.0897512176920706,1.0,-0.5
2021-09-28,18.5,9.0,13.0,9.0,49.5,震荡,-3.99999999999999,0.3595,0.0493662979306377,-1.0,-0.5
2021-09-29,18.5,9.0,13.0,9.0,49.5,震荡,-3.99999999999999,0.3615,0.0997501209092197,-2.0,-0.5
2021-09-30,18.5,8.0,12.0,9.0,47.5,震荡,-3.99999999999999,0.3864,0.1894874766920384,-3.0,-0.5
2021-10-08,17.0,8.0,12.0,16.0,53.0,震荡,-3.99999999999999,0.3906,0.2873708091757104,1.0,1.0
2021-10-11,17.0,8.0,13.0,15.0,53.0,震荡,-3.99999999999999,0.4025,0.2700197477128895,2.0,0.5
2021-10-12,18.5,8.0,11.5,13.0,51.0,震荡,-3.99999999999999,0.4068,0.2497306332886989,-1.0,0.5
2021-10-13,17.0,8.0,10.5,14.0,49.5,震荡,-3.99999999999999,0.3814,0.2164131780526803,1.0,0.5
2021-10-14,17.0,8.0,13.0,15.0,53.0,震荡,-3.99999999999999,0.3787,0.0764564449765102,2.0,0.5
2021-10-15,17.0,8.0,13.0,13.0,51.0,震荡,-4.6,0.3836,-0.0191031570480685,3.0,0.5
2021-10-18,17.0,8.0,12.0,11.0,48.0,震荡,-4.6,0.3841,-0.173834405144682,-1.0,0.5
2021-10-19,17.0,8.0,13.0,12.0,50.0,震荡,-4.6,0.3635,-0.305358846868585,1.0,0.5
2021-10-20,17.0,8.0,13.0,13.0,51.0,震荡,-4.6,0.3708,-0.395733311906136,2.0,0.5
2021-10-21,17.0,8.0,14.0,13.0,52.0,震荡,-4.6,0.3811,-0.307602609595992,3.0,0.5
2021-10-22,17.0,8.0,15.5,13.0,53.5,震荡,-4.6,0.4033,-0.177994992005305,4.0,0.5
2021-10-25,17.0,8.0,14.0,15.0,54.0,震荡,-4.6,0.4031,0.081532406615186,5.0,0.5
2021-10-26,17.0,8.0,14.5,17.0,56.5,震荡,-4.6,0.3977,0.2871507591863164,6.0,0.5
2021-10-27,18.5,8.0,14.5,13.0,54.0,震荡,-4.6,0.3967,0.4467166828009014,-1.0,0.5
2021-10-28,20.0,8.0,13.0,7.0,48.0,震荡,-4.6,0.3887,0.4668609399735861,-2.0,-1.0
2021-10-29,18.5,8.0,13.0,9.0,48.5,震荡,-4.6,0.3874,0.4251289490650948,-3.0,-0.5
2021-11-01,20.0,8.0,13.0,9.0,50.0,震荡,-4.6,0.3711,0.261495755722732,-4.0,-0.5
2021-11-02,22.0,8.0,13.0,8.0,51.0,震荡,-4.6,0.3632,0.1115174409258861,-5.0,-0.5
2021-11-03,22.0,8.0,13.0,8.0,51.0,震荡,-4.6,0.3799,0.008031241529549,-6.0,-0.5
2021-11-04,22.0,8.0,14.5,6.0,50.5,震荡,-4.6,0.3772,-0.0120438395760822,-7.0,-0.5
2021-11-05,22.0,8.0,13.0,6.0,49.0,震荡,-4.6,0.3722,-0.145456734145197,-8.0,-0.5
2021-11-08,22.0,8.0,13.0,6.0,49.0,震荡,-4.6,0.3804,-0.233729235213874,-9.0,-0.5
2021-11-09,22.0,8.0,14.5,6.0,50.5,震荡,-4.6,0.3726,-0.228807691149742,-10.0,-0.5
2021-11-10,22.0,11.0,14.5,6.0,53.5,震荡,-4.6,0.3789,-0.318212389202852,-11.0,-0.5
2021-11-11,22.0,11.0,14.5,8.0,55.5,震荡,-4.6,0.3987,-0.333253031398046,1.0,-0.5
2021-11-12,22.0,11.0,14.5,9.0,56.5,震荡,-4.6,0.4025,-0.28631418209583,2.0,-0.5
2021-11-15,22.0,14.0,14.5,15.0,65.5,震荡偏强,-5.9,0.3966,-0.184002815343622,3.0,1.0
2021-11-16,22.0,14.0,14.5,11.0,61.5,震荡偏强,-5.9,0.4012,-0.183063599513173,-1.0,0.5
2021-11-17,22.0,14.0,14.5,11.0,61.5,震荡偏强,-5.9,0.4065,-0.0876115284687399,-2.0,0.5
2021-11-18,22.0,14.0,14.5,11.0,61.5,震荡偏强,-5.9,0.3957,-0.166176529831211,-3.0,0.5
2021-11-19,20.5,14.0,14.5,12.0,61.0,震荡偏强,-5.9,0.4021,-0.196461674860973,1.0,0.5
2021-11-22,18.5,14.0,14.5,13.0,60.0,震荡偏强,-5.9,0.3759,-0.28306068176322,2.0,0.5
2021-11-23,18.5,14.0,15.5,13.0,61.0,震荡偏强,-5.9,0.3723,-0.298275844695043,3.0,0.5
2021-11-24,18.5,14.0,15.5,13.0,61.0,震荡偏强,-5.9,0.3601,-0.248954291185801,4.0,0.5
2021-11-25,18.5,14.0,15.5,13.0,61.0,震荡偏强,-5.9,0.3603,-0.131144894932762,5.0,0.5
2021-11-26,20.5,14.0,14.0,11.0,59.5,震荡偏强,-5.9,0.3461,-0.110033211859354,-1.0,0.5
2021-11-29,20.5,14.0,14.5,11.0,60.0,震荡偏强,-5.9,0.3337,-0.0757644634360728,-2.0,0.5
2021-11-30,20.5,15.0,10.0,5.0,50.5,震荡,-5.9,0.3222,-0.0272889904083975,-3.0,-1.0
2021-12-01,20.5,15.0,10.0,7.0,52.5,震荡,-5.9,0.3257,-0.0232398350981953,-4.0,-0.5
2021-12-02,20.5,15.0,10.0,6.0,51.5,震荡,-5.9,0.3395,-0.0585876339686951,-5.0,-0.5
2021-12-03,18.5,15.0,11.5,16.0,61.0,震荡偏强,-5.9,0.3337,0.0434554127253682,1.0,1.0
2021-12-06,18.5,15.0,10.0,15.0,58.5,震荡偏强,-5.9,0.3225,0.1354684783048318,2.0,0.5
2021-12-07,18.5,15.0,10.0,15.0,58.5,震荡偏强,-5.9,0.3202,0.2234264108215217,3.0,0.5
2021-12-08,18.5,15.0,14.5,15.0,63.0,震荡偏强,-5.9,0.3233,0.375966446005342,4.0,0.5
2021-12-09,17.0,15.0,16.0,17.0,65.0,震荡偏强,-5.9,0.3236,0.5700482115242725,5.0,0.5
2021-12-10,17.0,15.0,16.0,19.0,67.0,震荡偏强,-5.9,0.3244,0.6879135309864252,6.0,0.5
2021-12-13,15.0,15.0,16.0,19.0,65.0,震荡偏强,-5.9,0.3392,0.8258455325592896,7.0,0.5
2021-12-14,15.0,15.0,17.0,19.0,66.0,震荡偏强,-5.9,0.3582,0.9058354768749536,8.0,0.5
2021-12-15,15.0,16.0,16.0,19.0,66.0,震荡偏强,-5.5,0.3728,0.8417491466717738,9.0,0.5
2021-12-16,15.0,16.0,16.0,19.0,66.0,震荡偏强,-5.5,0.3717,0.8452006472166608,10.0,0.5
2021-12-17,15.0,16.0,16.0,19.0,66.0,震荡偏强,-5.5,0.3742,0.7333761386893373,11.0,0.5
2021-12-20,15.0,16.0,14.5,9.0,54.5,震荡,-5.5,0.3519,0.5146793767773562,-1.0,-1.0
2021-12-21,15.0,16.0,14.5,9.0,54.5,震荡,-5.5,0.3417,0.3418871772315159,-2.0,-0.5
2021-12-22,15.0,16.0,14.5,9.0,54.5,震荡,-5.5,0.341,0.2066837738260433,-3.0,-0.5
2021-12-23,15.0,16.0,16.0,9.0,56.0,震荡,-5.5,0.344,0.0578011639958611,-4.0,-0.5
2021-12-24,15.0,16.0,10.5,8.0,49.5,震荡,-5.5,0.3384,0.0557730038742434,-5.0,-0.5
2021-12-27,15.0,16.0,12.0,8.0,51.0,震荡,-5.5,0.3466,0.1524177641409801,-6.0,-0.5
2021-12-28,15.0,16.0,16.0,8.0,55.0,震荡,-5.5,0.3415,0.2749688667496849,-7.0,-0.5
2021-12-29,17.0,16.0,16.0,8.0,57.0,震荡,-5.5,0.3686,0.3258270227182162,-8.0,-0.5
2021-12-30,15.0,16.0,16.0,8.0,55.0,震荡,-5.5,0.3903,0.3456106452062615,-9.0,-0.5
2021-12-31,15.0,16.0,16.0,8.0,55.0,震荡,-5.5,0.4032,0.3135482715029355,-10.0,-0.5
2022-01-04,15.0,16.0,16.0,8.0,55.0,震荡,-5.5,0.426,0.2576217237777891,-11.0,-0.5
2022-01-05,17.0,16.0,16.0,8.0,57.0,震荡,-5.5,0.4279,0.08345669690316,-12.0,-0.5
2022-01-06,17.0,16.0,16.0,6.0,55.0,震荡,-5.5,0.4205,-0.138051585606876,-13.0,-0.5
2022-01-07,17.0,16.0,14.5,6.0,53.5,震荡,-5.5,0.4216,-0.456580214195668,-14.0,-0.5
2022-01-10,17.0,16.0,14.5,3.5,51.0,震荡,-5.5,0.4318,-0.714441644009614,-15.0,-0.5
2022-01-11,17.0,16.0,13.0,3.5,49.5,震荡,-5.5,0.457,-1.01692561065141,-16.0,-0.5
2022-01-12,17.0,16.0,13.0,3.5,49.5,震荡,-5.5,0.4561,-1.16344865240481,-17.0,-0.5
2022-01-13,17.0,16.0,13.0,3.5,49.5,震荡,-5.5,0.4238,-1.21931813661137,-18.0,-0.5
2022-01-14,18.5,16.0,14.5,3.5,52.5,震荡,-5.5,0.4277,-1.27531434155291,-19.0,-0.5
2022-01-17,17.0,16.0,14.5,3.5,51.0,震荡,-5.5,0.4488,-1.24527773891142,-20.0,-0.5
2022-01-18,17.0,16.0,14.5,3.5,51.0,震荡,-5.5,0.4698,-1.0363940703024,-21.0,-0.5
2022-01-19,17.0,17.0,13.0,3.5,50.5,震荡,-5.5,0.508,-1.03150768859918,-22.0,-0.5
2022-01-20,18.5,17.0,13.0,3.5,52.0,震荡,-5.5,0.5164,-0.956484968083613,-23.0,-0.5
2022-01-21,18.5,17.0,14.5,3.5,53.5,震荡,-5.5,0.5558,-0.882739117260888,-24.0,-0.5
2022-01-24,20.0,17.0,13.5,3.5,54.0,震荡,-5.5,0.5529,-0.897664251305502,-25.0,-0.5
2022-01-25,20.0,17.0,13.5,3.5,54.0,震荡,-5.5,0.5366,-1.1454904542462,-26.0,-0.5
2022-01-26,20.0,17.0,13.5,3.5,54.0,震荡,-5.5,0.5236,-1.2716164650483,-27.0,-0.5
2022-01-27,20.0,17.0,12.0,3.5,52.5,震荡,-5.5,0.5537,-1.44756638067743,-28.0,-0.5
2022-01-28,20.0,17.0,12.0,2.0,51.0,震荡,-5.5,0.561,-1.66096029999183,-29.0,-0.5
2022-02-07,20.0,17.0,12.0,2.0,51.0,震荡,-5.5,0.5559,-1.83916262445748,-30.0,-0.5
2022-02-08,20.0,17.0,12.0,2.0,51.0,震荡,-5.5,0.5339,-1.91180689316011,-31.0,-0.5
2022-02-09,20.0,17.0,11.5,2.0,50.5,震荡,-5.5,0.5313,-1.89652868435389,-32.0,-0.5
2022-02-10,20.0,17.0,13.0,2.0,52.0,震荡,-5.5,0.5259,-1.82056360110573,-33.0,-0.5
2022-02-11,20.0,17.0,14.5,2.0,53.5,震荡,-5.5,0.5183,-1.68486933454915,-34.0,-0.5
2022-02-14,20.0,17.0,13.0,2.0,52.0,震荡,-5.5,0.5237,-1.67387957221923,-35.0,-0.5
2022-02-15,20.0,16.0,13.0,2.0,51.0,震荡,-11.7,0.5269,-1.56782051014226,-36.0,-0.5
2022-02-16,20.0,13.0,12.0,2.0,47.0,震荡,-11.7,0.529,-1.58217900626586,-37.0,-0.5
2022-02-17,20.0,13.0,13.0,8.0,54.0,震荡,-11.7,0.5379,-1.54754525492999,-38.0,1.0
2022-02-18,20.0,13.0,13.0,7.5,53.5,震荡,-11.7,0.5404,-1.39123102866778,-39.0,0.5
2022-02-21,20.0,13.0,13.0,7.5,53.5,震荡,-11.7,0.5377,-1.23049251441569,-40.0,0.5
2022-02-22,20.0,13.0,12.0,7.5,52.5,震荡,-11.7,0.5062,-1.27232403408427,-41.0,0.5
2022-02-23,20.0,12.0,11.5,7.5,51.0,震荡,-11.7,0.4876,-1.12320074951025,-42.0,0.5
2022-02-24,20.0,12.0,9.5,7.5,49.0,震荡,-11.7,0.4928,-1.20051221854654,-43.0,0.5
2022-02-25,20.0,13.0,9.5,7.5,50.0,震荡,-11.7,0.5133,-1.27618640444635,-44.0,0.5
2022-02-28,20.0,13.0,9.5,7.5,50.0,震荡,-11.7,0.5192,-1.286528408604,-45.0,0.5
2022-03-01,20.0,13.0,10.5,10.5,54.0,震荡,-11.7,0.5339,-1.02968679464303,1.0,0.5
2022-03-02,20.0,13.0,9.5,9.5,52.0,震荡,-11.7,0.5328,-0.995983762772812,-1.0,0.5
2022-03-03,20.0,13.0,10.5,9.5,53.0,震荡,-11.7,0.5202,-0.774423502727222,-2.0,0.5
2022-03-04,20.0,13.0,13.0,9.5,55.5,震荡,-11.7,0.5151,-0.604118398544895,-3.0,0.5
2022-03-07,22.0,13.0,10.5,3.5,49.0,震荡,-11.7,0.5224,-0.676064285791803,-4.0,-1.0
2022-03-08,22.0,13.0,9.0,4.5,48.5,震荡,-11.7,0.5642,-0.968722849695935,-5.0,-0.5
2022-03-09,25.0,13.0,8.0,4.5,50.5,震荡,-11.7,0.5572,-1.28224648714493,-6.0,-0.5
2022-03-10,22.0,13.0,8.0,3.0,46.0,震荡,-11.7,0.5543,-1.5750859929464,-7.0,-0.5
2022-03-11,22.0,13.0,8.0,3.0,46.0,震荡,-11.7,0.5115,-1.82010282328338,-8.0,-0.5
2022-03-14,25.0,13.0,7.5,3.0,48.5,震荡,-11.7,0.5166,-1.92946420767414,-9.0,-0.5
2022-03-15,25.0,10.0,5.5,3.0,43.5,震荡,-4.49999999999999,0.5105,-2.23932973636882,-10.0,-0.5
2022-03-16,25.0,9.0,3.5,3.0,40.5,下行,-4.49999999999999,0.4732,-2.29924313366896,-11.0,-0.5
2022-03-17,25.0,9.0,3.5,3.0,40.5,下行,-4.49999999999999,0.4664,-2.35454153349333,-12.0,-0.5
2022-03-18,25.0,9.0,3.5,3.0,40.5,下行,-4.49999999999999,0.4927,-2.47512120438888,-13.0,-0.5
2022-03-21,25.0,9.0,3.5,3.0,40.5,下行,-4.49999999999999,0.4934,-2.48546155388695,-14.0,-0.5
2022-03-22,25.0,9.0,5.0,8.0,47.0,震荡,-4.49999999999999,0.4878,-2.1694747941579,-15.0,1.0
2022-03-23,25.0,9.0,5.0,6.0,45.0,震荡,-4.49999999999999,0.4848,-2.04325567758957,-16.0,0.5
2022-03-24,25.0,9.0,5.0,6.0,45.0,震荡,-4.49999999999999,0.4721,-1.93222489013727,-17.0,0.5
2022-03-25,25.0,9.0,5.0,6.0,45.0,震荡,-4.49999999999999,0.4737,-1.95208518189884,-18.0,0.5
2022-03-28,25.0,9.0,5.0,6.0,45.0,震荡,-4.49999999999999,0.4551,-2.01985582250859,-19.0,0.5
2022-03-29,25.0,9.0,3.5,6.0,43.5,震荡,-4.49999999999999,0.4419,-2.2152914736504,-20.0,0.5
2022-03-30,25.0,9.0,5.5,9.0,48.5,震荡,-4.49999999999999,0.4521,-2.20444342120411,1.0,0.5
2022-03-31,25.0,8.0,4.0,8.0,45.0,震荡,-4.49999999999999,0.4786,-2.26133555078188,-1.0,0.5
2022-04-01,22.0,9.0,4.0,9.0,44.0,震荡,-4.49999999999999,0.5026,-2.07332637196891,1.0,0.5
2022-04-06,22.0,9.0,4.0,10.0,45.0,震荡,-4.49999999999999,0.5012,-1.68953977822603,2.0,0.5
2022-04-07,25.0,8.0,4.0,9.5,46.5,震荡,-4.49999999999999,0.4995,-1.20192307692308,-1.0,0.5
2022-04-08,25.0,8.0,4.0,10.5,47.5,震荡,-4.49999999999999,0.4976,-0.813371785062666,1.0,0.5
2022-04-11,25.0,11.0,4.0,9.5,49.5,震荡,-4.49999999999999,0.4741,-0.646358179325975,-1.0,0.5
2022-04-12,25.0,11.0,5.0,9.5,50.5,震荡,-4.49999999999999,0.4652,-0.548558700520108,-2.0,0.5
2022-04-13,25.0,11.0,6.5,11.0,53.5,震荡,-4.49999999999999,0.4797,-0.482719358588126,-3.0,0.5
2022-04-14,25.0,12.0,8.5,11.0,56.5,震荡,-4.49999999999999,0.5039,-0.163788499198858,-4.0,0.5
2022-04-15,25.0,17.0,10.5,10.0,62.5,震荡偏强,-4.99999999999999,0.5198,-0.132915598594898,-5.0,0.5
2022-04-18,25.0,17.0,10.5,12.0,64.5,震荡偏强,-4.99999999999999,0.5272,0.0023786586743679,-6.0,0.5
2022-04-19,25.0,17.0,11.5,12.0,65.5,震荡偏强,-4.99999999999999,0.5285,0.0226352156302227,-7.0,0.5
2022-04-20,25.0,17.0,11.5,10.0,63.5,震荡偏强,-4.99999999999999,0.5094,-0.162084212282649,-8.0,0.5
2022-04-21,25.0,17.0,11.5,2.5,56.0,震荡,-4.99999999999999,0.5134,-0.710914559482615,-9.0,-1.0
2022-04-22,25.0,17.0,11.5,4.5,58.0,震荡偏强,-4.99999999999999,0.5151,-1.06949329784201,-10.0,-0.5
2022-04-25,25.0,17.0,8.5,3.0,53.5,震荡,-4.99999999999999,0.5151,-1.50327652438662,-11.0,-0.5
2022-04-26,25.0,17.0,8.0,3.0,53.0,震荡,-4.99999999999999,0.5146,-1.81755380602436,-12.0,-0.5
2022-04-27,25.0,17.0,8.0,3.0,53.0,震荡,-4.99999999999999,0.5073,-1.90161272994234,-13.0,-0.5
2022-04-28,25.0,16.0,8.0,3.0,52.0,震荡,-4.99999999999999,0.4809,-1.8582597971719,-14.0,-0.5
2022-04-29,25.0,16.0,9.5,2.0,52.5,震荡,-4.99999999999999,0.4915,-1.82458079085184,-15.0,-0.5
2022-05-05,25.0,16.0,8.5,8.0,57.5,震荡,-4.99999999999999,0.4833,-1.57451792463084,-16.0,1.0
2022-05-06,25.0,16.0,8.5,0.0,49.5,震荡,-4.99999999999999,0.4745,-1.55762861960623,-17.0,-1.0
2022-05-09,25.0,16.0,8.5,2.0,51.5,震荡,-4.99999999999999,0.4845,-1.72187203387768,-18.0,-0.5
2022-05-10,25.0,17.0,11.0,8.0,61.0,震荡偏强,-4.99999999999999,0.5044,-1.82146473580831,-19.0,1.0
2022-05-11,25.0,17.0,11.0,6.0,59.0,震荡偏强,-4.99999999999999,0.5022,-1.86093744264865,-20.0,0.5
2022-05-12,25.0,17.0,9.5,6.0,57.5,震荡,-4.99999999999999,0.5026,-1.78249401950559,-21.0,0.5
2022-05-13,25.0,17.0,9.5,6.0,57.5,震荡,-4.99999999999999,0.5169,-1.57241617271932,-22.0,0.5
2022-05-16,25.0,17.0,9.5,7.5,59.0,震荡偏强,-4.99999999999999,0.5379,-1.33476963460992,-23.0,0.5
2022-05-17,25.0,17.0,10.0,10.5,62.5,震荡偏强,-4.99999999999999,0.5485,-1.20784352710192,1.0,0.5
2022-05-18,25.0,17.0,8.5,11.5,62.0,震荡偏强,-4.99999999999999,0.5362,-1.12826011070661,2.0,0.5
2022-05-19,25.0,17.0,11.0,11.5,64.5,震荡偏强,-4.99999999999999,0.5228,-1.15035847218405,3.0,0.5
2022-05-20,25.0,17.0,11.0,11.5,64.5,震荡偏强,-4.99999999999999,0.5182,-0.98531418627071,4.0,0.5
2022-05-23,25.0,17.0,11.0,11.5,64.5,震荡偏强,-4.99999999999999,0.521,-0.773043860199539,5.0,0.5
2022-05-24,25.0,17.0,10.0,13.5,65.5,震荡偏强,-4.99999999999999,0.5108,-0.583633116148024,6.0,0.5
2022-05-25,25.0,16.0,11.0,15.0,67.0,震荡偏强,-4.99999999999999,0.4987,-0.369450363776212,7.0,0.5
2022-05-26,25.0,16.0,10.0,17.0,68.0,震荡偏强,-4.99999999999999,0.4892,0.0657055129452423,8.0,0.5
2022-05-27,25.0,16.0,12.0,17.0,70.0,震荡偏强,-4.99999999999999,0.4803,0.4122094934628065,9.0,0.5
2022-05-30,25.0,16.0,13.0,19.0,73.0,震荡偏强,-4.99999999999999,0.488,0.6057999974705898,10.0,0.5
2022-05-31,25.0,16.0,14.5,19.0,74.5,震荡偏强,-4.99999999999999,0.4744,0.8654065133227001,11.0,0.5
2022-06-01,25.0,16.0,14.5,19.0,74.5,震荡偏强,-4.99999999999999,0.4789,0.9821044371883396,12.0,0.5
2022-06-02,25.0,16.0,13.0,19.0,73.0,震荡偏强,-4.99999999999999,0.4786,0.872551866957946,13.0,0.5
2022-06-06,25.0,16.0,14.5,19.0,74.5,震荡偏强,-4.99999999999999,0.4576,0.9381453684581622,14.0,0.5
