date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile,kc50_pe_quantile,kc50_pe_p80,kc50_pe_p50,kc50_pe_p20,kc50_pb,kc50_pb_quantile,kc50_pb_p80,kc50_pb_p50,kc50_pb_p20,kc50_ps,kc50_ps_quantile,kc50_ps_p80,kc50_ps_p50,kc50_ps_p20,kc50_div_yield,kc50_div_quantile,kc50_div_p80,kc50_div_p50,kc50_div_p20
2016-01-14,11.39,1.52,35.99,3.11,6.028331255487268,0.0415019762845849,0.0217391304347826,0.1936758893280632,0.1363636363636363,,,,,,,,,,,,,,,,,,,
2016-01-15,11.03,1.47,34.69,2.98,6.319783136899366,0.0118110236220472,0.0039370078740157,0.1299212598425196,0.0610236220472441,,,,,,,,,,,,,,,,,,,
2016-01-18,11.04,1.47,35.12,3.02,6.281571014492755,0.0156862745098039,0.0058823529411764,0.1490196078431372,0.0862745098039215,,,,,,,,,,,,,,,,,,,
2016-01-19,11.35,1.51,36.38,3.13,6.01417268722467,0.0390625,0.021484375,0.220703125,0.15234375,,,,,,,,,,,,,,,,,,,
2016-01-20,11.22,1.49,36.05,3.1,6.1012559714795005,0.0291828793774319,0.0136186770428015,0.2101167315175097,0.1342412451361867,,,,,,,,,,,,,,,,,,,
2016-01-21,10.92,1.45,34.57,2.97,6.3661091575091575,0.0116279069767441,0.003875968992248,0.127906976744186,0.0562015503875969,,,,,,,,,,,,,,,,,,,
2016-01-22,11.03,1.46,35.17,3.02,6.2920831368993655,0.0173745173745173,0.0077220077220077,0.1563706563706563,0.0907335907335907,,,,,,,,,,,,,,,,,,,
2016-01-25,11.08,1.47,35.52,3.05,6.166270758122744,0.0269230769230769,0.0153846153846153,0.1807692307692307,0.1153846153846153,,,,,,,,,,,,,,,,,,,
2016-01-26,10.44,1.38,32.84,2.82,6.716944061302683,0.003831417624521,0.003831417624521,0.057471264367816,0.003831417624521,,,,,,,,,,,,,,,,,,,
2016-01-27,10.41,1.38,32.42,2.78,6.704547934678194,0.0038167938931297,0.0057251908396946,0.0458015267175572,0.0038167938931297,,,,,,,,,,,,,,,,,,,
2016-01-28,10.19,1.35,31.0,2.65,6.926942688910698,0.0038022813688212,0.0038022813688212,0.0038022813688212,0.0038022813688212,,,,,,,,,,,,,,,,,,,
2016-01-29,10.47,1.39,32.17,2.75,6.709198376313275,0.0151515151515151,0.0151515151515151,0.0416666666666666,0.0075757575757575,,,,,,,,,,,,,,,,,,,
2016-02-01,10.34,1.37,31.88,2.72,6.834379883945841,0.0075471698113207,0.0075471698113207,0.030188679245283,0.0075471698113207,,,,,,,,,,,,,,,,,,,
2016-02-02,10.52,1.39,33.03,2.82,6.623903422053232,0.0225563909774436,0.0206766917293233,0.0789473684210526,0.0206766917293233,,,,,,,,,,,,,,,,,,,
2016-02-03,10.46,1.38,33.14,2.83,6.668429445506693,0.0187265917602996,0.0149812734082397,0.0880149812734082,0.0280898876404494,,,,,,,,,,,,,,,,,,,
2016-02-04,10.57,1.4,33.8,2.88,6.60573793755913,0.0298507462686567,0.0298507462686567,0.1305970149253731,0.0373134328358208,,,,,,,,,,,,,,,,,,,
2016-02-05,10.51,1.39,33.46,2.84,6.661247859181732,0.0260223048327137,0.0260223048327137,0.104089219330855,0.0334572490706319,,,,,,,,,,,,,,,,,,,
2016-02-15,10.42,1.38,33.44,2.84,6.759828982725528,0.0148148148148148,0.0166666666666666,0.1037037037037037,0.0351851851851851,,,,,,,,,,,,,,,,,,,
2016-02-16,10.73,1.42,34.82,2.96,6.482064492078285,0.040590405904059,0.040590405904059,0.1678966789667896,0.084870848708487,,,,,,,,,,,,,,,,,,,
2016-02-17,10.82,1.43,35.21,2.99,6.407044177449167,0.0514705882352941,0.0441176470588235,0.1948529411764706,0.1084558823529411,,,,,,,,,,,,,,,,,,,
2016-02-18,10.79,1.42,35.07,2.98,6.432740593141798,0.0512820512820512,0.0421245421245421,0.1831501831501831,0.1025641025641025,,,,,,,,,,,,,,,,,,,
2016-02-19,10.76,1.42,35.21,2.99,6.468580297397771,0.0456204379562043,0.0437956204379562,0.1989051094890511,0.1131386861313868,,,,,,,,,,,,,,,,,,,
2016-02-22,11.01,1.45,35.92,3.05,6.240052134423251,0.0654545454545454,0.0563636363636363,0.2436363636363636,0.1618181818181818,,,,,,,,,,,,,,,,,,,
2016-02-23,10.9,1.44,35.75,3.03,6.329211926605503,0.0615942028985507,0.0543478260869565,0.2391304347826087,0.1485507246376811,,,,,,,,,,,,,,,,,,,
2016-02-24,10.97,1.44,35.97,3.05,6.248170282588879,0.0685920577617328,0.055956678700361,0.2490974729241877,0.1660649819494584,,,,,,,,,,,,,,,,,,,
2016-02-25,10.35,1.36,33.08,2.81,6.796735748792271,0.0107913669064748,0.0071942446043165,0.079136690647482,0.0179856115107913,,,,,,,,,,,,,,,,,,,
2016-02-26,10.46,1.38,33.18,2.82,6.705129445506692,0.0268817204301075,0.021505376344086,0.0985663082437276,0.025089605734767,,,,,,,,,,,,,,,,,,,
2016-02-29,10.26,1.35,31.35,2.66,6.896388693957117,0.0071428571428571,0.0053571428571428,0.0107142857142857,0.0071428571428571,,,,,,,,,,,,,,,,,,,
2016-03-01,10.42,1.37,32.07,2.73,6.744228982725527,0.0231316725978647,0.0160142348754448,0.0409252669039145,0.0142348754448398,,,,,,,,,,,,,,,,,,,
2016-03-02,10.82,1.43,33.67,2.86,6.366944177449168,0.0726950354609929,0.0656028368794326,0.1382978723404255,0.0531914893617021,,,,,,,,,,,,,,,,,,,
2016-03-03,10.85,1.43,33.78,2.87,6.316389861751153,0.07773851590106,0.0671378091872791,0.146643109540636,0.058303886925795,,,,,,,,,,,,,,,,,,,
2016-03-04,11.05,1.45,32.89,2.8,6.154573755656108,0.1056338028169014,0.0845070422535211,0.0774647887323943,0.0246478873239436,,,,,,,,,,,,,,,,,,,
2016-03-07,11.05,1.46,33.6,2.85,6.1194737556561085,0.1070175438596491,0.0929824561403508,0.1333333333333333,0.0561403508771929,,,,,,,,,,,,,,,,,,,
2016-03-08,11.06,1.46,33.65,2.86,6.106391320072333,0.1118881118881118,0.0944055944055944,0.1363636363636363,0.0611888111888111,,,,,,,,,,,,,,,,,,,
2016-03-09,10.98,1.45,32.84,2.79,6.214668123861566,0.0905923344947735,0.0853658536585365,0.0749128919860627,0.024390243902439,,,,,,,,,,,,,,,,,,,
2016-03-10,10.77,1.42,32.2,2.73,6.419751067780874,0.0642361111111111,0.0572916666666666,0.0520833333333333,0.015625,,,,,,,,,,,,,,,,,,,
2016-03-11,10.81,1.43,32.13,2.73,6.405393802035153,0.0726643598615917,0.0709342560553633,0.0449826989619377,0.0173010380622837,,,,,,,,,,,,,,,,,,,
2016-03-14,10.94,1.44,33.3,2.82,6.290367824497258,0.093103448275862,0.0827586206896551,0.1224137931034482,0.046551724137931,,,,,,,,,,,,,,,,,,,
2016-03-15,10.98,1.45,33.04,2.8,6.2670681238615655,0.1013745704467354,0.0962199312714776,0.0962199312714776,0.0360824742268041,,,,,,,,,,,,,,,,,,,
2016-03-16,11.06,1.45,32.57,2.76,6.236191320072333,0.1284246575342466,0.0976027397260274,0.071917808219178,0.0273972602739726,,,,,,,,,,,,,,,,,,,
2016-03-17,11.16,1.47,33.65,2.85,6.145173476702508,0.1382252559726962,0.1245733788395904,0.1552901023890785,0.0767918088737201,,,,,,,,,,,,,,,,,,,
2016-03-18,11.31,1.48,34.74,2.95,6.018832979664012,0.1564625850340136,0.1326530612244898,0.2074829931972789,0.1258503401360544,,,,,,,,,,,,,,,,,,,
2016-03-21,11.52,1.51,35.59,3.02,5.850055555555556,0.2,0.1491525423728813,0.2728813559322033,0.1864406779661017,,,,,,,,,,,,,,,,,,,
2016-03-22,11.43,1.5,35.46,3.01,5.918506386701663,0.1824324324324324,0.1418918918918918,0.2601351351351351,0.1756756756756756,,,,,,,,,,,,,,,,,,,
2016-03-23,11.47,1.5,35.69,3.03,5.887695815170009,0.1936026936026936,0.143097643097643,0.2861952861952861,0.2037037037037037,,,,,,,,,,,,,,,,,,,
2016-03-24,11.34,1.48,35.16,2.98,5.987442151675484,0.1610738255033557,0.1325503355704698,0.2315436241610738,0.1526845637583892,,,,,,,,,,,,,,,,,,,
2016-03-25,11.4,1.48,35.43,3.0,5.940829824561402,0.1806020066889632,0.1337792642140468,0.2608695652173913,0.1722408026755852,,,,,,,,,,,,,,,,,,,
2016-03-28,11.3,1.47,35.41,2.98,5.983057522123893,0.1533333333333333,0.1233333333333333,0.26,0.1533333333333333,,,,,,,,,,,,,,,,,,,
2016-03-29,11.19,1.46,34.8,2.93,6.0855504915102765,0.1395348837209302,0.1112956810631229,0.2059800664451827,0.1146179401993355,,,,,,,,,,,,,,,,,,,
2016-03-30,11.4,1.49,36.18,3.03,5.9357298245614025,0.1870860927152318,0.1490066225165563,0.3344370860927152,0.2152317880794702,,,,,,,,,,,,,,,,,,,
2016-03-31,11.44,1.47,36.07,3.05,5.899358741258742,0.198019801980198,0.127062706270627,0.3267326732673267,0.2359735973597359,,,,,,,,,,,,,,,,,,,
2016-04-01,11.48,1.47,35.9,3.03,5.8686013937282215,0.2138157894736842,0.1282894736842105,0.3026315789473684,0.2154605263157894,,,,,,,,,,,,,,,,,,,
2016-04-05,11.59,1.49,37.01,3.12,5.764427696289905,0.2327868852459016,0.1557377049180328,0.3704918032786885,0.2852459016393442,,,,,,,,,,,,,,,,,,,
2016-04-06,11.56,1.48,37.23,3.13,5.781619031141869,0.2287581699346405,0.1454248366013072,0.3823529411764705,0.2892156862745098,,,,,,,,,,,,,,,,,,,
2016-04-07,11.41,1.46,36.74,3.09,5.85934189307625,0.1889250814332247,0.1107491856677524,0.3599348534201954,0.260586319218241,,,,,,,,,,,,,,,,,,,
2016-04-08,11.32,1.45,36.44,3.05,5.9181222614841,0.1607142857142857,0.0941558441558441,0.3474025974025974,0.237012987012987,,,,,,,,,,,,,,,,,,,
2016-04-11,11.47,1.47,37.3,3.11,5.8092958151700085,0.2135922330097087,0.1343042071197411,0.3883495145631068,0.2815533980582524,,,,,,,,,,,,,,,,,,,
2016-04-12,11.45,1.47,37.08,3.08,5.823624454148472,0.2048387096774193,0.1354838709677419,0.3741935483870968,0.2564516129032258,,,,,,,,,,,,,,,,,,,
2016-04-13,11.6,1.49,37.56,3.14,5.693589655172415,0.247588424437299,0.1704180064308681,0.4115755627009646,0.3038585209003215,,,,,,,,,,,,,,,,,,,
2016-04-14,11.65,1.49,37.85,3.18,5.648490987124463,0.2564102564102564,0.1714743589743589,0.4198717948717949,0.3221153846153846,,,,,,,,,,,,,,,,,,,
2016-04-15,11.66,1.49,37.83,3.16,5.661229331046312,0.2603833865814696,0.1725239616613418,0.4185303514376997,0.3115015974440894,,,,,,,,,,,,,,,,,,,
2016-04-18,11.52,1.47,37.18,3.11,5.775855555555555,0.2308917197452229,0.1353503184713375,0.3789808917197452,0.2818471337579618,,,,,,,,,,,,,,,,,,,
2016-04-19,11.54,1.47,37.41,3.12,5.759511265164644,0.238095238095238,0.1365079365079365,0.4031746031746032,0.2936507936507936,,,,,,,,,,,,,,,,,,,
2016-04-20,11.36,1.45,35.67,2.97,5.877016901408451,0.1693037974683544,0.0933544303797468,0.2816455696202531,0.1392405063291139,,,,,,,,,,,,,,,,,,,
2016-04-21,11.29,1.44,35.36,2.94,5.936595925597874,0.1482649842271293,0.0772870662460567,0.2492113564668769,0.1151419558359621,,,,,,,,,,,,,,,,,,,
2016-04-22,11.34,1.44,35.62,2.96,5.887442151675485,0.1650943396226415,0.0786163522012578,0.279874213836478,0.1336477987421383,,,,,,,,,,,,,,,,,,,
2016-04-25,11.29,1.44,35.44,2.94,5.921195925597875,0.1489028213166144,0.0799373040752351,0.2570532915360501,0.115987460815047,,,,,,,,,,,,,,,,,,,
2016-04-26,11.34,1.44,35.69,2.97,5.897142151675484,0.16875,0.08125,0.2921875,0.1484375,,,,,,,,,,,,,,,,,,,
2016-04-27,11.29,1.43,35.59,2.94,5.946595925597874,0.1495327102803738,0.0654205607476635,0.2741433021806853,0.116822429906542,,,,,,,,,,,,,,,,,,,
2016-04-28,11.27,1.42,34.94,2.93,5.986814463176575,0.1459627329192546,0.0527950310559006,0.2080745341614907,0.108695652173913,,,,,,,,,,,,,,,,,,,
2016-04-29,11.32,1.4,34.43,2.92,5.942622261484099,0.1671826625386996,0.044891640866873,0.1826625386996904,0.1021671826625387,,,,,,,,,,,,,,,,,,,
2016-05-03,11.47,1.41,35.21,3.0,5.82939581517001,0.2330246913580247,0.0493827160493827,0.2345679012345679,0.191358024691358,,,,,,,,,,,,,,,,,,,
2016-05-04,11.44,1.41,35.15,3.0,5.844758741258742,0.2169230769230769,0.0507692307692307,0.2215384615384615,0.1923076923076923,,,,,,,,,,,,,,,,,,,
2016-05-05,11.46,1.41,35.34,3.02,5.824303490401396,0.2285276073619632,0.0521472392638036,0.2484662576687116,0.2162576687116564,,,,,,,,,,,,,,,,,,,
2016-05-06,11.2,1.38,33.99,2.9,6.026971428571429,0.1314984709480122,0.0259938837920489,0.1712538226299694,0.091743119266055,,,,,,,,,,,,,,,,,,,
2016-05-09,10.97,1.35,32.85,2.8,6.233970282588878,0.086890243902439,0.0060975609756097,0.0792682926829268,0.0365853658536585,,,,,,,,,,,,,,,,,,,
2016-05-10,10.98,1.35,32.88,2.81,6.207468123861565,0.094224924012158,0.0075987841945288,0.0820668693009118,0.0440729483282674,,,,,,,,,,,,,,,,,,,
2016-05-11,11.04,1.36,32.82,2.8,6.150471014492755,0.1106060606060606,0.0166666666666666,0.0696969696969697,0.0378787878787878,,,,,,,,,,,,,,,,,,,
2016-05-12,11.06,1.36,32.86,2.8,6.1440913200723335,0.1238670694864048,0.0181268882175226,0.0845921450151057,0.039274924471299,,,,,,,,,,,,,,,,,,,
2016-05-13,11.02,1.36,32.79,2.8,6.169410163339384,0.1024096385542168,0.019578313253012,0.0692771084337349,0.0406626506024096,,,,,,,,,,,,,,,,,,,
2016-05-16,11.08,1.36,33.34,2.84,6.097770758122744,0.1336336336336336,0.021021021021021,0.1321321321321321,0.078078078078078,,,,,,,,,,,,,,,,,,,
2016-05-17,11.06,1.36,33.2,2.83,6.111591320072334,0.1272455089820359,0.0224550898203592,0.1257485029940119,0.0718562874251497,,,,,,,,,,,,,,,,,,,
2016-05-18,11.0,1.36,32.31,2.76,6.135909090909092,0.0985074626865671,0.0238805970149253,0.0552238805970149,0.0253731343283582,,,,,,,,,,,,,,,,,,,
2016-05-19,10.98,1.35,32.63,2.77,6.147468123861565,0.09375,0.0089285714285714,0.0684523809523809,0.0297619047619047,,,,,,,,,,,,,,,,,,,
2016-05-20,11.03,1.36,33.04,2.8,6.116183136899365,0.1127596439169139,0.0281899109792284,0.1083086053412463,0.0474777448071216,,,,,,,,,,,,,,,,,,,
2016-05-23,11.07,1.36,33.46,2.84,6.078423667570009,0.1420118343195266,0.029585798816568,0.1494082840236686,0.0902366863905325,,,,,,,,,,,,,,,,,,,
2016-05-24,11.0,1.36,33.07,2.81,6.155909090909091,0.1017699115044247,0.0309734513274336,0.1120943952802359,0.0619469026548672,,,,,,,,,,,,,,,,,,,
2016-05-25,10.98,1.35,32.92,2.8,6.167368123861565,0.0941176470588235,0.0102941176470588,0.1,0.0485294117647058,,,,,,,,,,,,,,,,,,,
2016-05-26,11.01,1.36,33.05,2.81,6.1425521344232505,0.1099706744868035,0.0351906158357771,0.1143695014662756,0.0659824046920821,,,,,,,,,,,,,,,,,,,
2016-05-27,11.0,1.36,33.08,2.8,6.145809090909092,0.1052631578947368,0.0365497076023391,0.121345029239766,0.0497076023391812,,,,,,,,,,,,,,,,,,,
2016-05-30,11.03,1.36,32.89,2.78,6.0885831368993655,0.1239067055393586,0.0379008746355685,0.097667638483965,0.0335276967930029,,,,,,,,,,,,,,,,,,,
2016-05-31,11.36,1.4,34.23,2.9,5.817716901408452,0.2267441860465116,0.0930232558139534,0.2151162790697674,0.1351744186046511,,,,,,,,,,,,,,,,,,,
2016-06-01,11.33,1.39,34.36,2.91,5.830925330979699,0.2115942028985507,0.0855072463768115,0.2202898550724637,0.1420289855072463,,,,,,,,,,,,,,,,,,,
2016-06-02,11.34,1.4,34.57,2.93,5.805642151675484,0.2182080924855491,0.0968208092485549,0.2297687861271676,0.1604046242774566,,,,,,,,,,,,,,,,,,,
2016-06-03,11.41,1.41,34.72,2.94,5.7490418930762495,0.2521613832853026,0.1080691642651296,0.2363112391930835,0.1729106628242075,,,,,,,,,,,,,,,,,,,
2016-06-06,11.4,1.4,34.83,2.95,5.767829824561402,0.2471264367816092,0.0977011494252873,0.2514367816091954,0.1853448275862069,,,,,,,,,,,,,,,,,,,
2016-06-07,11.4,1.4,34.81,2.95,5.764829824561403,0.2478510028653295,0.0988538681948424,0.2435530085959885,0.1862464183381088,,,,,,,,,,,,,,,,,,,
2016-06-08,11.36,1.4,34.72,2.95,5.795116901408452,0.23,0.1,0.2357142857142857,0.1871428571428571,,,,,,,,,,,,,,,,,,,
2016-06-13,11.15,1.38,34.92,2.8,5.970709865470852,0.1595441595441595,0.0712250712250712,0.2621082621082621,0.0527065527065527,,,,,,,,,,,,,,,,,,,
2016-06-14,11.17,1.38,34.89,2.79,5.987151477170994,0.1676136363636363,0.0724431818181818,0.2613636363636363,0.0383522727272727,,,,,,,,,,,,,,,,,,,
2016-06-15,11.28,1.4,36.02,2.88,5.904848226950355,0.1898016997167138,0.1062322946175637,0.3852691218130311,0.131728045325779,,,,,,,,,,,,,,,,,,,
2016-06-16,11.21,1.39,35.92,2.87,5.975106601248885,0.1765536723163842,0.0903954802259887,0.3686440677966102,0.1271186440677966,,,,,,,,,,,,,,,,,,,
2016-06-17,11.25,1.4,36.09,2.88,5.950988888888889,0.1873239436619718,0.1098591549295774,0.3971830985915493,0.1352112676056338,,,,,,,,,,,,,,,,,,,
2016-06-20,11.27,1.4,36.21,2.89,5.925014463176575,0.1924157303370786,0.1109550561797752,0.4044943820224719,0.1418539325842696,,,,,,,,,,,,,,,,,,,
2016-06-21,11.25,1.4,35.79,2.86,5.948388888888889,0.1876750700280112,0.1120448179271708,0.3585434173669468,0.1204481792717086,,,,,,,,,,,,,,,,,,,
2016-06-22,11.34,1.41,36.37,2.91,5.887642151675484,0.2318435754189944,0.1340782122905028,0.4078212290502793,0.1578212290502793,,,,,,,,,,,,,,,,,,,
2016-06-23,11.3,1.4,36.24,2.9,5.9188575221238935,0.2103064066852367,0.1128133704735376,0.4066852367688022,0.1504178272980501,,,,,,,,,,,,,,,,,,,
2016-06-24,11.15,1.39,35.83,2.86,6.087809865470852,0.1569444444444444,0.0902777777777777,0.3583333333333333,0.1208333333333333,,,,,,,,,,,,,,,,,,,
2016-06-27,11.28,1.41,36.67,2.94,6.034248226950355,0.2008310249307479,0.1398891966759002,0.4293628808864266,0.1952908587257617,,,,,,,,,,,,,,,,,,,
2016-06-28,11.33,1.41,37.05,2.97,5.965125330979699,0.2306629834254143,0.1408839779005525,0.4475138121546961,0.2375690607734806,,,,,,,,,,,,,,,,,,,
2016-06-29,11.39,1.42,37.08,2.97,5.921031255487269,0.2672176308539944,0.1584022038567493,0.4504132231404958,0.2382920110192837,,,,,,,,,,,,,,,,,,,
2016-06-30,11.37,1.42,37.12,2.97,5.953974758135444,0.260989010989011,0.1593406593406593,0.4532967032967033,0.239010989010989,,,,,,,,,,,,,,,,,,,
2016-07-01,11.38,1.43,37.02,2.97,5.983546221441125,0.2643835616438356,0.1767123287671232,0.4438356164383562,0.2397260273972602,,,,,,,,,,,,,,,,,,,
2016-07-04,11.55,1.45,37.71,3.02,5.826608658008658,0.3442622950819672,0.2158469945355191,0.4972677595628415,0.3005464480874317,,,,,,,,,,,,,,,,,,,
2016-07-05,11.58,1.45,37.95,3.04,5.784178583765112,0.3501362397820163,0.2166212534059945,0.5095367847411444,0.3283378746594005,,,,,,,,,,,,,,,,,,,
2016-07-06,11.6,1.45,38.12,3.06,5.784189655172415,0.3573369565217391,0.217391304347826,0.5190217391304348,0.3532608695652174,,,,,,,,,,,,,,,,,,,
2016-07-07,11.59,1.46,38.29,3.05,5.821527696289905,0.3536585365853658,0.2398373983739837,0.5203252032520326,0.3401084010840108,,,,,,,,,,,,,,,,,,,
2016-07-08,11.48,1.45,38.21,3.03,5.909201393728221,0.3229729729729729,0.2175675675675675,0.518918918918919,0.3162162162162162,,,,,,,,,,,,,,,,,,,
2016-07-11,11.55,1.46,38.24,3.03,5.8312086580086575,0.3436657681940701,0.2425876010781671,0.5202156334231806,0.316711590296496,,,,,,,,,,,,,,,,,,,
2016-07-12,11.8,1.49,38.72,3.07,5.637776271186439,0.3978494623655914,0.3024193548387097,0.5268817204301075,0.3629032258064516,,,,,,,,,,,,,,,,,,,
2016-07-13,11.84,1.5,39.06,3.09,5.5965459459459455,0.4021447721179624,0.3163538873994638,0.5388739946380697,0.3739946380697051,,,,,,,,,,,,,,,,,,,
2016-07-14,11.8,1.49,39.08,3.1,5.635076271186439,0.3970588235294117,0.302139037433155,0.5401069518716578,0.3823529411764705,,,,,,,,,,,,,,,,,,,
2016-07-15,11.82,1.5,38.98,3.09,5.633136886632826,0.4026666666666667,0.3186666666666666,0.5306666666666666,0.3733333333333333,,,,,,,,,,,,,,,,,,,
2016-07-18,11.8,1.49,38.81,3.08,5.64747627118644,0.3962765957446808,0.3018617021276595,0.523936170212766,0.3643617021276595,,,,,,,,,,,,,,,,,,,
2016-07-19,11.75,1.49,38.88,3.09,5.69093829787234,0.389920424403183,0.3023872679045092,0.5278514588859416,0.3753315649867374,,,,,,,,,,,,,,,,,,,
2016-07-20,11.7,1.48,38.74,3.08,5.747408547008547,0.3796296296296296,0.2830687830687831,0.5211640211640212,0.3637566137566138,,,,,,,,,,,,,,,,,,,
2016-07-21,11.75,1.49,38.77,3.09,5.7300382978723405,0.391820580474934,0.3047493403693931,0.5224274406332454,0.3773087071240105,,,,,,,,,,,,,,,,,,,
2016-07-22,11.68,1.48,38.39,3.07,5.770943835616438,0.3736842105263158,0.2828947368421052,0.5131578947368421,0.356578947368421,,,,,,,,,,,,,,,,,,,
2016-07-25,11.72,1.48,38.45,3.08,5.725623208191126,0.3858267716535433,0.2834645669291338,0.5144356955380578,0.3648293963254593,,,,,,,,,,,,,,,,,,,
2016-07-26,11.85,1.49,38.95,3.12,5.647518565400844,0.4162303664921466,0.3089005235602094,0.5366492146596858,0.4162303664921466,,,,,,,,,,,,,,,,,,,
2016-07-27,11.71,1.48,37.4,2.99,5.7430096498719045,0.3825065274151436,0.283289817232376,0.4595300261096606,0.2571801566579634,,,,,,,,,,,,,,,,,,,
2016-07-28,11.7,1.48,37.55,2.99,5.760308547008547,0.3776041666666667,0.2838541666666667,0.4713541666666667,0.2578125,,,,,,,,,,,,,,,,,,,
2016-07-29,11.7,1.47,37.34,2.96,5.770208547008547,0.3779220779220779,0.2584415584415584,0.4545454545454545,0.2129870129870129,,,,,,,,,,,,,,,,,,,
2016-08-01,11.67,1.46,36.62,2.91,5.78598029134533,0.366580310880829,0.2344559585492228,0.4015544041450777,0.1528497409326424,,,,,,,,,,,,,,,,,,,
2016-08-02,11.7,1.47,36.9,2.94,5.767808547008547,0.3798449612403101,0.2609819121447028,0.4134366925064599,0.1860465116279069,,,,,,,,,,,,,,,,,,,
2016-08-03,11.71,1.47,37.08,2.95,5.767909649871904,0.3891752577319587,0.2615979381443299,0.4304123711340206,0.2036082474226804,,,,,,,,,,,,,,,,,,,
2016-08-04,11.72,1.47,37.31,2.97,5.763023208191126,0.3946015424164524,0.2622107969151671,0.4524421593830334,0.2365038560411311,,,,,,,,,,,,,,,,,,,
2016-08-05,11.72,1.47,37.13,2.95,5.779023208191126,0.3948717948717948,0.2628205128205128,0.4358974358974359,0.2038461538461538,,,,,,,,,,,,,,,,,,,
2016-08-08,11.81,1.48,37.63,2.99,5.72020050804403,0.4207161125319693,0.2953964194373401,0.4859335038363171,0.2698209718670076,,,,,,,,,,,,,,,,,,,
2016-08-09,11.89,1.49,37.9,3.01,5.697928931875525,0.4375,0.3252551020408163,0.4974489795918367,0.2920918367346938,,,,,,,,,,,,,,,,,,,
2016-08-10,11.86,1.48,37.64,3.0,5.736703204047219,0.4325699745547073,0.2951653944020356,0.4860050890585242,0.2824427480916031,,,,,,,,,,,,,,,,,,,
2016-08-11,11.86,1.48,37.06,2.95,5.744203204047219,0.432741116751269,0.2956852791878173,0.4213197969543147,0.2030456852791878,,,,,,,,,,,,,,,,,,,
2016-08-12,12.08,1.51,37.4,2.98,5.60804569536424,0.4620253164556962,0.3632911392405063,0.4645569620253164,0.2569620253164557,,,,,,,,,,,,,,,,,,,
2016-08-15,12.42,1.55,38.19,3.05,5.411429790660225,0.5252525252525253,0.3825757575757575,0.5176767676767676,0.3560606060606061,,,,,,,,,,,,,,,,,,,
2016-08-16,12.31,1.54,38.27,3.05,5.458376848090983,0.5012594458438288,0.3765743073047859,0.5239294710327456,0.3564231738035264,,,,,,,,,,,,,,,,,,,
2016-08-17,12.28,1.54,38.33,3.06,5.4532224755700325,0.4974874371859296,0.3768844221105528,0.5276381909547738,0.3731155778894472,,,,,,,,,,,,,,,,,,,
2016-08-18,12.23,1.53,38.14,3.05,5.496514881439085,0.4849624060150376,0.3734335839598997,0.5137844611528822,0.3558897243107769,,,,,,,,,,,,,,,,,,,
2016-08-19,12.25,1.53,38.04,3.05,5.463165306122449,0.4925,0.37375,0.51,0.35625,,,,,,,,,,,,,,,,,,,
2016-08-22,12.19,1.52,37.6,3.02,5.523345447087777,0.470074812967581,0.3690773067331671,0.4788029925187032,0.3079800498753117,,,,,,,,,,,,,,,,,,,
2016-08-23,12.23,1.53,37.49,3.02,5.456514881439084,0.4850746268656716,0.3756218905472637,0.4651741293532338,0.308457711442786,,,,,,,,,,,,,,,,,,,
2016-08-24,12.18,1.52,37.43,3.02,5.480080623973727,0.4665012406947891,0.3684863523573201,0.4640198511166253,0.3089330024813895,,,,,,,,,,,,,,,,,,,
2016-08-25,12.14,1.51,36.83,2.99,5.517132289950576,0.4641089108910891,0.3564356435643564,0.396039603960396,0.2673267326732673,,,,,,,,,,,,,,,,,,,
2016-08-26,12.23,1.5,37.02,2.99,5.483914881439084,0.4876543209876543,0.3432098765432099,0.408641975308642,0.2679012345679012,,,,,,,,,,,,,,,,,,,
2016-08-29,12.3,1.5,37.07,2.99,5.423681300813007,0.5098522167487685,0.3435960591133005,0.4162561576354679,0.2684729064039409,,,,,,,,,,,,,,,,,,,
2016-08-30,12.31,1.5,36.92,2.98,5.370776848090983,0.5122850122850123,0.343980343980344,0.398034398034398,0.2506142506142506,,,,,,,,,,,,,,,,,,,
2016-08-31,12.36,1.5,36.98,2.99,5.348114886731393,0.5232843137254902,0.3443627450980392,0.4044117647058823,0.2708333333333333,,,,,,,,,,,,,,,,,,,
2016-09-01,12.28,1.48,36.7,2.99,5.398122475570032,0.5024449877750611,0.2860635696821516,0.3850855745721271,0.2713936430317848,,,,,,,,,,,,,,,,,,,
2016-09-02,12.32,1.49,36.55,2.97,5.371683116883116,0.5146341463414634,0.3195121951219512,0.375609756097561,0.2304878048780488,,,,,,,,,,,,,,,,,,,
2016-09-05,12.33,1.49,36.75,2.99,5.360000081103,0.5170316301703163,0.3199513381995134,0.3941605839416058,0.2737226277372263,,,,,,,,,,,,,,,,,,,
2016-09-06,12.37,1.5,37.33,3.03,5.321274373484236,0.529126213592233,0.3495145631067961,0.4563106796116505,0.3446601941747573,,,,,,,,,,,,,,,,,,,
2016-09-07,12.37,1.49,37.36,3.04,5.298774373484237,0.5290556900726392,0.3196125907990315,0.4624697336561743,0.3583535108958838,,,,,,,,,,,,,,,,,,,
