日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2020-06-01,=8105.4250,=8691.9337,=1102736851908.3999,=826433748668,=510465462000.4531,=12.9477,=0.6402,=13.9644,=12.3058,=10.7301
2020-05-29,=7693.8683,=8250.5968,=1049095635536.6000,=784455986256,=484380175682.2319,=12.3914,=0.5372,=13.9644,=12.3042,=10.7301
2020-05-28,=7722.7024,=8281.2848,=1051073064191.5000,=786579478874,=486245645729.4713,=12.3958,=0.5401,=14.0179,=12.2677,=10.7037
2020-05-27,=7774.1307,=8336.4329,=1058262493066.4998,=791024312302,=488827480094.9669,=12.5729,=0.5699,=14.0179,=12.2312,=10.7037
2020-05-26,=8000.3374,=8579.0011,=1090181335578.5000,=812909994137,=503162617725.8309,=12.9492,=0.6378,=14.0179,=12.1882,=10.7037
2020-05-25,=7790.4610,=8353.9443,=1057636891861,=791303516556,=490069938904.7686,=12.5176,=0.5598,=14.0179,=12.1452,=10.7037
2020-05-22,=7922.9932,=8496.0626,=1077707392285.8000,=804615917693,=498559096579.0554,=12.7018,=0.5792,=14.0179,=12.1351,=10.7037
2020-05-21,=8109.7977,=8696.3787,=1100928210307.5000,=825304789431,=510544904881.4779,=12.9764,=0.6374,=14.0744,=12.1250,=10.6786
2020-05-20,=8414.7037,=9022.5126,=1141620709720.3999,=857464975074,=529647242296.9515,=13.4343,=0.7072,=14.0744,=12.1079,=10.6786
2020-05-19,=8578.9775,=9198.6522,=1167596653604.8999,=870958901120,=539771252721.6822,=13.6851,=0.7611,=14.0744,=12.0908,=10.6786
2020-05-18,=8147.2546,=8735.7452,=1113086310478,=827423082649,=513093416845.4154,=13.0275,=0.6536,=14.0744,=12.0815,=10.6786
2020-05-15,=8526.2489,=9142.1149,=1172077479159.3999,=865271121770,=537626566927.9582,=13.4529,=0.7135,=14.0744,=12.0722,=10.6786
2020-05-14,=8205.1375,=8797.8091,=1128131484660.8999,=834408179789,=517043792200.9205,=12.9928,=0.6554,=14.2559,=12.0481,=10.6245
2020-05-13,=8227.3533,=8821.6296,=1132886378716.3000,=837875301112,=518450032032.2918,=13.0963,=0.6648,=14.2559,=12.0240,=10.6245
2020-05-12,=8197.2967,=8788.3636,=1128652611949,=834820746088,=516862517941.8686,=13.0316,=0.6629,=14.2559,=12.0016,=10.6245
2020-05-11,=8068.2265,=8649.9868,=1117630991312.6001,=825153521957,=509416526446.7410,=12.8571,=0.6322,=14.2559,=11.9792,=10.6245
2020-05-08,=8110.0135,=8694.7868,=1123566064927.2000,=828295188691,=511920461701.5387,=12.9005,=0.6474,=14.2559,=11.9774,=10.6245
2020-05-07,=8071.5675,=8653.5687,=1115692894240,=822484425800,=509240158011.2431,=12.8672,=0.6453,=14.3962,=11.9756,=10.5753
2020-05-06,=8125.9625,=8710.6834,=1125531068445.1001,=830494354822,=512690986527.7600,=12.8516,=0.6374,=14.3962,=11.9511,=10.5753
2020-04-30,=7656.9389,=8207.9102,=1059695954618.1000,=784646889445,=482740924090.1299,=12.1250,=0.5353,=14.3962,=11.9265,=10.5753
2020-04-29,=7125.2155,=7637.9255,=984504672364.8000,=731613362876,=448917827410.0499,=11.3763,=0.4260,=14.3962,=11.9244,=10.5753
2020-04-28,=7203.0150,=7721.3233,=995912954391.1000,=744503408516,=440418805413.0900,=11.6918,=0.4762,=14.3962,=11.9265,=10.5753
2020-04-27,=6907.5708,=7404.6197,=954220631451.6000,=713764420190,=422214273140.2500,=11.8652,=0.4850,=14.4306,=11.9511,=10.5211
2020-04-24,=6968.5088,=7469.9426,=961847809470.9000,=721535518445,=425207129464.2801,=12.2312,=0.5361,=14.4306,=11.9756,=10.5211
2020-04-23,=7134.4377,=7647.8113,=983919992441.3000,=740362004696,=432085005320.2328,=12.8667,=0.6303,=14.4306,=11.9511,=10.5211
2020-04-22,=7286.8559,=7811.1971,=1002583826134.1000,=753488105610,=440955524982.2504,=13.3118,=0.6768,=14.4306,=11.9265,=10.5211
2020-04-21,=7237.0115,=7757.7660,=997134822536.9000,=748230226827,=427981549886.7197,=13.1866,=0.6564,=14.4306,=11.9244,=10.5211
2020-04-20,=7431.3808,=7966.1215,=1024837823260.5000,=768508661018,=439587437816.8640,=13.5140,=0.7037,=14.5167,=11.9224,=10.4691
2020-04-17,=7388.3126,=7919.9542,=1019429562601.1000,=765922239523,=437158131861.1650,=13.3944,=0.6894,=14.5167,=11.8092,=10.4691
2020-04-16,=7201.7631,=7719.9811,=992355657836.2000,=745096041025,=426018362862.2115,=13.0970,=0.6625,=14.5167,=11.6961,=10.4691
2020-04-15,=7105.8276,=7617.1423,=978951089658.5000,=736902499895,=420390249862.2832,=12.9133,=0.6541,=14.5167,=11.6663,=10.4691
2020-04-14,=7022.6519,=7527.9815,=964859094375.1000,=729042004817,=415309265490.6042,=12.9231,=0.6582,=14.5167,=11.6364,=10.4691
2020-04-13,=6752.3872,=7238.2694,=926952141538.7000,=701684216176,=399301355460.2099,=12.5369,=0.6242,=14.5790,=11.6343,=10.4676
2020-04-10,=6981.3261,=7483.6821,=963189885177.7000,=726323606697,=412919715819.2270,=12.7835,=0.6474,=14.5790,=11.6322,=10.4676
2020-04-09,=7342.3029,=7870.6338,=1012510801128.1000,=764099927062,=434366386699.3446,=13.5289,=0.6968,=14.5790,=11.6311,=10.4676
2020-04-08,=7451.2105,=7987.3781,=1029349802459.9000,=775405148775,=440778776611.1766,=13.6916,=0.7273,=14.5790,=11.6301,=10.4676
2020-04-07,=7409.8887,=7943.0830,=1024172300064.2000,=772295718412,=438222293517.5744,=13.6200,=0.7190,=14.5790,=11.6076,=10.4676
2020-04-03,=7224.9904,=7744.8799,=1000846108019.2000,=753483016831,=427282892207.9397,=13.2970,=0.6842,=14.5825,=11.5852,=10.4499
2020-04-02,=7312.7044,=7838.9056,=1014481865336.5000,=762847619977,=432425556805.2699,=13.4691,=0.7020,=14.5825,=11.5795,=10.4499
2020-04-01,=6794.3324,=7283.2331,=942802814584.3000,=707710905717,=401374131313.3418,=12.6269,=0.6600,=14.5825,=11.5738,=10.4499
2020-03-31,=6697.8805,=7179.8407,=933029464193.2000,=697661858126,=395713391847.1717,=12.5627,=0.6577,=14.5825,=11.5570,=10.4499
2020-03-30,=6771.3948,=7258.6449,=943107102995,=705002528167,=398993076401.5746,=12.8417,=0.6689,=14.5825,=11.5401,=10.4499
2020-03-27,=6950.6067,=7450.7524,=961078151326.8000,=725870672911,=409257670210.7392,=13.1917,=0.6735,=14.5984,=11.5009,=10.4346
2020-03-26,=7044.9268,=7551.8595,=969802010899.5000,=734711551204,=409422576289.5430,=13.5782,=0.7055,=14.5984,=11.4616,=10.4346
2020-03-25,=7283.1065,=7807.1780,=1005779032128.7000,=760320105855,=423084023916.9100,=13.9644,=0.7379,=14.5984,=11.4257,=10.4346
2020-03-24,=7136.9051,=7650.4564,=980803216710,=744538846719,=414607039349.9177,=13.7739,=0.7361,=14.5984,=11.3898,=10.4346
2020-03-23,=7130.7191,=7643.8253,=979467453266.5000,=744778812512,=414186906572.6248,=13.7387,=0.7343,=14.5984,=11.3765,=10.4346
2020-03-20,=7737.7741,=8294.5622,=1056647558916.3000,=807835871779,=449595856202.2105,=14.9638,=0.8451,=14.6096,=11.3632,=10.4300
2020-03-19,=7840.9185,=8405.1285,=1069616946151.8000,=817120395210,=455421877074.5907,=15.1562,=0.8582,=14.5984,=11.3566,=10.4300
2020-03-18,=7581.0016,=8126.5087,=1033652133174.8000,=789006789005,=440412524662.1381,=14.5167,=0.7857,=14.5825,=11.3501,=10.4300
2020-03-17,=7687.7331,=8240.9203,=1047491181480.3000,=800232922285,=446605120120.9580,=14.6096,=0.8129,=14.5825,=11.3495,=10.4300
2020-03-16,=7526.5879,=8068.1796,=1026389339402.1000,=780592074132,=437241109029.6743,=14.2559,=0.7754,=14.5790,=11.3488,=10.4300
2020-03-13,=8034.0836,=8612.1933,=1096129626524.7000,=833063874426,=466743321538.3017,=15.0841,=0.8540,=14.5825,=11.3488,=10.3130
2020-03-12,=7803.3259,=8364.8310,=1071484308029.5000,=810189459888,=453289220127.8075,=14.6591,=0.8235,=14.5790,=11.3488,=10.3130
2020-03-11,=7767.1473,=8326.0491,=1067320886185.2000,=809042623396,=451162457183.6244,=14.7232,=0.8296,=14.4306,=11.3306,=10.3130
2020-03-10,=8112.2350,=8695.9683,=1113191619551.1001,=845380650341,=471210741355.0870,=15.3834,=0.8731,=14.3962,=11.3125,=10.3130
2020-03-09,=7546.3710,=8089.3863,=1038458676140.5000,=786081928659,=438346606344.4892,=14.4306,=0.8120,=14.0744,=11.3108,=10.3130
2020-03-06,=8254.8278,=8848.8216,=1138506271556.2998,=861048603310,=479525542659.2321,=15.5900,=0.8788,=14.0744,=11.3090,=10.2984
2020-03-05,=8369.8426,=8972.1126,=1152883979681.7998,=871842159202,=486325733035.6124,=15.8295,=0.9008,=14.0179,=11.3033,=10.2984
2020-03-04,=8287.3606,=8883.6954,=1140804969599.3999,=863128559876,=481578690215.7067,=15.8247,=0.9000,=13.7338,=11.2976,=10.2984
2020-03-03,=8624.3953,=9244.9822,=1186282065794.6001,=898691103835,=501143474381.2033,=16.3673,=0.9380,=13.6748,=11.2690,=10.2984
2020-03-02,=8575.5224,=9192.5926,=1177696731565.1001,=892370597729,=498317163962.4830,=16.1790,=0.9297,=13.5627,=11.2405,=10.2984
2020-02-28,=8530.7854,=9144.6364,=1173975024229.8000,=888069410906,=495637967412.0915,=16.0413,=0.9291,=13.5627,=11.2387,=10.2531
2020-02-27,=9051.5656,=9702.8904,=1244956421849.7998,=940974017322,=525981540432.5441,=17.1689,=0.9444,=13.4639,=11.2370,=10.2531
2020-02-26,=9460.0387,=10140.7560,=1302868660092.8000,=983252345101,=549780835373.7487,=17.7078,=0.9680,=13.3121,=11.2324,=10.2531
2020-02-25,=10378.4167,=11125.2179,=1427202742212.3003,=1080162135396,=603225131207.2939,=19.2836,=1,=13.2529,=11.2277,=10.2531
2020-02-24,=10042.2271,=10764.8371,=1387910666465.2000,=1045230675406,=583532259136.6410,=19.1684,=1,=12.7258,=11.2248,=10.2531
2020-02-21,=9505.5131,=10189.5027,=1308706177628.5000,=991918626304,=552417527418.1603,=18.3111,=1,=12.7258,=11.2219,=10.2230
2020-02-20,=9289.5458,=9957.9950,=1286680523185.8000,=969703510529,=539968466343.0096,=17.9806,=1,=12.4260,=11.2004,=10.2230
2020-02-19,=8920.8708,=9562.7912,=1234516715380.5000,=931883183691,=518319928092.9134,=17.5320,=1,=12.4058,=11.1790,=10.2230
2020-02-18,=8783.2885,=9415.3088,=1218933572419.6001,=915966261226,=510608725134.8604,=17.2519,=1,=12.3817,=11.1575,=10.2230
2020-02-17,=8395.1778,=8999.2708,=1169709645793.8999,=872085361341,=487905609859.6993,=16.3466,=1,=12.3786,=11.1359,=10.2230
2020-02-14,=8184.7117,=8773.6602,=1141827452597.5000,=848909863293,=475758439984.3495,=15.9171,=1,=12.3786,=11.1301,=10.2201
2020-02-13,=8153.1604,=8739.8386,=1145182344169.8000,=847602869874,=473615243269.0859,=15.7471,=1,=12.3628,=11.1243,=10.2201
2020-02-12,=7937.4522,=8508.6086,=1111256856976.3999,=826358860048,=461118711150.9664,=15.2599,=0.9913,=12.3450,=11.1187,=10.2201
2020-02-11,=7698.8552,=8252.8428,=1084060819894,=802349122015,=447334982659.9223,=14.8042,=0.9825,=12.3141,=11.1131,=10.2201
2020-02-10,=7617.4652,=8165.5962,=1069516619770,=793570215681,=442620850910.8516,=14.5825,=0.9646,=12.3075,=11.1002,=10.2201
2020-02-07,=7828.5899,=8391.9128,=1107508863102.5000,=818294908525,=454728500525.8245,=14.9323,=0.9911,=12.3075,=11.0873,=10.1841
2020-02-06,=7544.4013,=8087.2748,=1075573828254,=789901367289,=437935693770.7014,=14.3962,=0.9640,=12.3042,=11.0792,=10.1841
2020-02-05,=7361.8106,=7891.5454,=1050303084364.1000,=772045166969,=427440982592.9475,=14.0744,=0.9636,=12.1452,=11.0710,=10.1841
2020-02-04,=7365.7646,=7895.7839,=1048476047840.3000,=773174857931,=427789545626.9198,=14.0179,=0.9633,=12.0908,=11.0702,=10.1841
2020-02-03,=6920.0014,=7417.9449,=978001124030.6000,=722698717261,=402004894821.9162,=13.3121,=0.9259,=12.0722,=11.0694,=10.1841
2020-01-23,=7688.8296,=8242.0958,=1086662577198.1000,=798715347236,=446669068547.8558,=14.7910,=0.9907,=12.0722,=11.0436,=10.1644
2020-01-22,=7841.5006,=8405.7526,=1104691734622.8999,=809950483452,=455870136831.0633,=15.3808,=1,=12.0240,=11.0178,=10.1644
2020-01-21,=7423.3879,=7957.5537,=1050235519524.5000,=762756736576,=431514536675.1452,=14.5984,=1,=11.9792,=11.0097,=10.1644
2020-01-20,=7425.3400,=7959.6463,=1049556328976.3000,=762185270855,=431702140596.2512,=14.5790,=1,=11.9756,=11.0015,=10.1644
2020-01-17,=7007.2459,=7511.4674,=987412311147.1000,=716483838138,=407492888600.0160,=13.7338,=1,=11.9265,=10.9890,=10.1644
2020-01-16,=6999.6352,=7503.3090,=984687647874.3000,=714633569133,=407052650400.0048,=13.6748,=1,=11.9265,=10.9764,=10.1547
2020-01-15,=6986.7871,=7489.5363,=982761804170.9000,=711082733080,=406411679138.0021,=13.5627,=1,=11.9224,=10.9710,=10.1547
2020-01-14,=6746.0717,=7231.4997,=948415722902.7000,=688592102103,=392382733308.2702,=13.2529,=0.9900,=11.6961,=10.9656,=10.1547
2020-01-13,=6817.8489,=7308.4417,=957027278607.2000,=693246710550,=396595835657.4739,=13.4639,=1,=11.6364,=10.9608,=10.1547
2020-01-10,=6446.6582,=6910.5412,=900186464832,=653726437795,=375238502487.3115,=12.7258,=1,=11.6322,=10.9559,=10.1547
2020-01-09,=6193.3709,=6639.0281,=860863932733.5000,=625466670238,=360416526915.2805,=12.4058,=0.9897,=11.6322,=10.9555,=10.0943
2020-01-08,=6005.8131,=6437.9742,=832426787470.7000,=607231677692,=349481316866.2008,=12.0722,=0.8958,=11.6301,=10.9551,=10.0943
2020-01-07,=6162.0405,=6605.4432,=850794587675.3000,=623687525345,=358561544285.5196,=12.3141,=0.9474,=11.5852,=10.9401,=10.0943
2020-01-06,=6221.1639,=6668.8210,=858838462685,=628349808373,=362126594493.0101,=12.3817,=0.9894,=11.5738,=10.9252,=10.0943
2020-01-03,=6171.3807,=6615.4556,=856376076263.3000,=624129750715,=359254956993.0518,=12.3075,=0.9570,=11.5401,=10.9150,=10.0943
2020-01-02,=6205.3545,=6651.8741,=864298409820.4001,=626469205800,=361173711035.8219,=12.4260,=1,=11.5401,=10.9048,=10.0779
2019-12-31,=5950.0760,=6378.2265,=828898051421.5999,=599879454150,=346379699064.1894,=11.9756,=0.9121,=11.4616,=10.8971,=10.0779
2019-12-30,=5958.0113,=6386.7328,=829811179186.6000,=600451600286,=346895192681.7957,=11.9792,=0.9222,=11.3898,=10.8893,=10.0779
2019-12-27,=5934.0472,=6361.0443,=829288109587,=597006283515,=345505511253.6826,=12.0908,=0.9438,=11.3632,=10.8616,=10.0779
2019-12-26,=6165.9939,=6609.6812,=862487410798.9000,=619943698178,=359010067320.0381,=11.3488,=0.7841,=11.3501,=10.8339,=10.0779
2019-12-25,=6229.0196,=6677.2421,=874827739978,=625171806153,=362775079621.8371,=11.3632,=0.8046,=11.3632,=10.8261,=9.9611
2019-12-24,=5924.4478,=6350.7541,=831489979957.2999,=594830939946,=345264534508.9478,=10.8183,=0.5000,=11.3501,=10.8183,=9.9611
2019-12-23,=5716.9240,=6128.2975,=805463220453.7000,=574674647730,=333011807326.7340,=11.5852,=0.8588,=11.3501,=10.8207,=9.9611
2019-12-20,=5908.0129,=6333.1366,=831554588890.7000,=595195892047,=343969260391.6085,=12.0240,=0.9405,=11.3488,=10.8076,=9.9611
2019-12-19,=5975.0599,=6405.0081,=838767995280.6000,=603007640816,=347985047741.7482,=12.1452,=0.9518,=11.3125,=10.7889,=9.9611
2019-12-18,=6124.3071,=6564.9947,=859654579810.3999,=619013783493,=356682347335.1114,=12.3450,=0.9756,=11.3125,=10.7702,=9.9236
2019-12-17,=6171.7385,=6615.8391,=859773672796.9000,=624486511793,=359498865528.2855,=12.3042,=0.9753,=11.3090,=10.7635,=9.9236
2019-12-16,=6162.2860,=6605.7064,=855692729373.4999,=623106422277,=358985015695.2224,=11.0015,=0.6375,=11.2976,=10.7567,=9.9236
2019-12-13,=6030.7688,=6464.7257,=796905172722.9000,=565795735824,=335841280797.1226,=11.6961,=0.9494,=11.2976,=10.7471,=9.9236
2019-12-12,=6029.1607,=6463.0019,=799337938525.5999,=565636681451,=335820390917.7741,=11.6322,=0.9359,=11.2405,=10.7375,=9.9236
2019-12-11,=5932.0061,=6358.8563,=789314482124,=557019132255,=330636897127.2286,=11.3898,=0.8831,=11.2405,=10.7338,=9.9007
2019-12-10,=5987.9283,=6418.8026,=792500592976.3000,=560572329156,=333578393133.3904,=11.5401,=0.9079,=11.2370,=10.7301,=9.9007
2019-12-09,=5843.8098,=6264.3138,=771722640397.5999,=548630086381,=325823837907.2794,=11.2370,=0.8133,=11.2277,=10.7169,=9.9007
2019-12-06,=5795.1285,=6212.1296,=764242483120.3000,=540805756381,=322704644966.6376,=11.2277,=0.8108,=11.2219,=10.7037,=9.9007
2019-12-05,=5664.1572,=6071.7339,=744144980788.2999,=529983750571,=315662183465.0430,=10.8893,=0.6027,=11.1790,=10.6911,=9.9007
2019-12-04,=5616.6540,=6020.8125,=741915953043.7000,=526016295397,=313095734404.3816,=10.8076,=0.5833,=11.2219,=10.6786,=9.8746
2019-12-03,=5593.4756,=5995.9663,=742238794949.2001,=523605159112,=311823147889.8501,=10.7037,=0.5211,=11.2219,=10.6515,=9.8746
2019-12-02,=5438.1296,=5829.4420,=716190819294.3000,=510091247289,=303005272877.9887,=10.2984,=0.3714,=11.2219,=10.6245,=9.8746
2019-11-29,=5295.4605,=5676.5068,=693792270398.3999,=498663702895,=295297037302.5601,=9.8746,=0.2029,=11.2219,=10.6515,=9.8746
2019-11-28,=5295.8010,=5676.8718,=695729068818.7999,=498998706644,=295403445044.2304,=9.9007,=0.2059,=11.2219,=10.6786,=9.9007
2019-11-27,=5293.9532,=5674.8910,=695845923607.1000,=497670124065,=295242763474.3582,=9.9611,=0.2239,=11.2405,=10.7043,=9.8601
2019-11-26,=5081.4492,=5447.0958,=664896038246.7000,=478731255793,=283577078321.5882,=9.6184,=0.1061,=11.2405,=10.7301,=9.8601
2019-11-25,=4998.6891,=5358.3805,=650680778249.8000,=470570731447,=278795798405.6522,=9.5671,=0.0769,=11.2405,=10.7338,=9.9236
2019-11-22,=5228.3639,=5604.5821,=684165086904.7001,=494795650157,=291954579512.5183,=10.0779,=0.2031,=11.2405,=10.7375,=10.0779
2019-11-21,=5340.4478,=5724.7313,=698044166384.1000,=504812094876,=298391193911.5952,=10.4676,=0.3810,=11.2405,=10.7471,=10.0943
2019-11-20,=5331.7812,=5715.4411,=694806512565.2001,=503712076349,=297851583096.2465,=10.4691,=0.3871,=11.2976,=10.7567,=9.9236
2019-11-19,=5432.0431,=5822.9175,=708816943987.2000,=512890724003,=303441189692.5770,=10.6245,=0.4262,=11.2976,=10.7635,=9.9236
2019-11-18,=5346.8196,=5731.5616,=697984683164,=505791893145,=298686941205.1298,=10.4346,=0.3667,=11.2976,=10.7702,=9.9236
2019-11-15,=5374.2343,=5760.9490,=704940714916.1001,=505150270370,=300125562896.0475,=10.4499,=0.3729,=11.2976,=10.8020,=9.9236
2019-11-14,=5407.4740,=5796.5805,=703555546886.9000,=505650161959,=301496652584.4121,=10.4300,=0.3621,=11.2976,=10.8339,=9.9236
2019-11-13,=5278.0130,=5657.8038,=688036121762.3999,=494662139685,=294405561604.0979,=10.2201,=0.2982,=11.3090,=10.8694,=9.8601
2019-11-12,=5086.2913,=5452.2863,=658372728657.2000,=476859799069,=283544459396.8060,=9.8478,=0.1607,=11.3090,=10.9048,=9.8601
2019-11-11,=5145.0805,=5515.3058,=666745864336.7001,=484029119852,=286990314252.3001,=9.9236,=0.2000,=11.3090,=10.9150,=9.9236
2019-11-08,=5255.6574,=5633.8395,=678083752659.8999,=492315833074,=293020211287.7366,=10.1841,=0.2593,=11.3090,=10.9252,=10.0943
2019-11-07,=5240.3021,=5617.3793,=674301728413.9999,=489518845190,=291963767142.7916,=10.2230,=0.2642,=11.3090,=10.9401,=10.0943
2019-11-06,=5211.8142,=5586.8415,=673401354561.4000,=486103086048,=290368350049.8584,=10.1644,=0.2500,=11.3125,=10.9551,=9.8601
2019-11-05,=5318.9520,=5701.6886,=682677296589.1001,=494845462795,=296069218474.7943,=10.3130,=0.2745,=11.3125,=10.9555,=9.8601
2019-11-04,=5214.7931,=5590.0347,=666571852173,=485019776206,=290261795382.5798,=10.0943,=0.2200,=11.3125,=10.9559,=9.8601
2019-11-01,=5099.2638,=5466.1922,=648558015233.5999,=473043739399,=283588280209.5761,=9.8579,=0.1837,=11.3125,=10.9608,=9.8601
2019-10-31,=5083.7332,=5449.4417,=649382534427,=471153541890,=282760369726.1700,=9.8400,=0.1667,=11.3125,=10.9656,=10.1547
2019-10-30,=5111.8471,=5479.5780,=651742876331,=474855900066,=279883890912.9200,=10.6786,=0.2766,=11.3488,=10.9710,=10.1547
2019-10-29,=4989.0748,=5347.9738,=605144464450.5000,=464582959899,=266440390528.0300,=10.5211,=0.2391,=11.3488,=10.9764,=10.1547
2019-10-28,=5104.7640,=5471.9853,=619765746300.5000,=476165833082,=270023028860.5532,=10.9252,=0.4000,=11.3488,=10.9971,=10.1547
2019-10-25,=4942.6538,=5298.2134,=604220917789.8000,=463463835093,=261612036421.7746,=10.7702,=0.3409,=11.3488,=11.0178,=10.1547
2019-10-24,=4882.1168,=5233.3216,=597621867036.8999,=458909510677,=256389299328.4364,=10.7301,=0.2791,=11.3488,=11.0436,=10.1547
2019-10-23,=4922.0139,=5276.0887,=601388328673.9001,=463126416278,=258451698572.8623,=10.8339,=0.3333,=11.3501,=11.0694,=9.8601
2019-10-22,=4941.6995,=5297.1904,=601721549952.8000,=463427289464,=259267700128.9116,=10.9551,=0.3659,=11.3501,=11.0702,=9.8601
2019-10-21,=4829.2939,=5176.6986,=586215350363.2000,=452505444495,=253381633703.8915,=10.7375,=0.3000,=11.3501,=11.0710,=9.8601
2019-10-18,=4826.1025,=5173.2777,=586744949897.6000,=452410661985,=253405099032.5760,=10.7567,=0.3077,=11.3501,=11.0792,=9.8601
2019-10-17,=4961.0363,=5317.9182,=603795245878.6000,=465801703336,=260400432081.8711,=10.9656,=0.3684,=11.3501,=11.0873,=9.8601
2019-10-16,=4981.1537,=5339.4828,=603764381631,=423809128627,=261348893381.1716,=10.9764,=0.3784,=11.4616,=11.1002,=9.7517
2019-10-15,=5025.9655,=5387.5183,=608421881425.3999,=427472467790,=263470463168.5427,=11.0710,=0.4444,=11.4616,=11.1131,=9.7517
2019-10-14,=5231.2481,=5607.5683,=632217997844.8999,=444375472836,=274144566017.7464,=11.6301,=0.8571,=11.4616,=11.1187,=9.7517
2019-10-11,=5076.2582,=5441.4289,=614384803006.2999,=432456135206,=266213717122.8673,=11.2219,=0.6176,=11.3501,=11.1131,=9.7517
2019-10-10,=5160.4281,=5531.6537,=623310418580.7001,=439320419586,=270361392538.0675,=11.3488,=0.7576,=11.3501,=11.1002,=9.7517
2019-10-09,=5078.6102,=5443.9501,=612863229308.3000,=431715517395,=266029593355.4655,=11.1790,=0.6250,=11.4616,=11.0873,=9.6959
2019-10-08,=4968.8403,=5326.2837,=599145585464.5000,=422270921280,=260413433973.3108,=10.9048,=0.3871,=11.4616,=11.0784,=9.6959
2019-09-30,=5038.0820,=5400.5064,=610635810722.6000,=429000069090,=264237628008.5614,=11.0694,=0.4667,=11.4616,=11.0873,=9.6959
2019-09-27,=5223.0660,=5598.7976,=638508727156.9999,=445835559678,=274142352693.6469,=11.4616,=0.7931,=11.4616,=11.1002,=9.6959
2019-09-26,=5134.7045,=5504.0797,=623941530148.9000,=438175108670,=269374170473.5294,=11.3090,=0.7143,=11.3501,=11.0873,=9.6959
2019-09-25,=5436.8535,=5827.9644,=658339044384.5999,=464173459295,=284792730655.9904,=11.9265,=0.9259,=11.5738,=11.0526,=9.5871
2019-09-24,=5706.5849,=6117.0994,=690557201276.5999,=486450187751,=298852951176.5564,=12.3786,=1,=11.3501,=11.0178,=9.5871
