日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2021-05-11,=8418.7419,=9044.5785,=1451624246165.2900,=1204076465047,=810006645092.8303,=55.3295,=0.0072,=86.8160,=79.4760,=63.1401
2021-05-10,=8344.4441,=8964.7575,=1438484889048.5500,=1191911808759,=802717388860.2933,=54.8846,=0.0048,=86.8160,=79.4892,=63.3593
2021-05-07,=8527.4032,=9161.3175,=1467733643022.5901,=1216374435501,=818550202191.2272,=56.1864,=0.0120,=86.8160,=79.4965,=63.4137
2021-05-06,=8943.6241,=9608.4796,=1542009273257.5100,=1277248430149,=860837657216.6178,=57.9072,=0.0628,=86.8160,=79.5038,=63.4449
2021-04-30,=9068.9742,=9743.1481,=1565881241352.8799,=1293358179779,=874082124664.3424,=58.3529,=0.0751,=86.8160,=79.5433,=63.6799
2021-04-29,=9021.5406,=9691.0098,=1561033794190.3701,=1288612018761,=852895888469.0499,=58.0427,=0.0631,=87.0139,=79.5827,=63.6799
2021-04-28,=8953.7504,=9618.1890,=1543968229259.4302,=1275508381668,=843443399572.0601,=62.0514,=0.1679,=87.0139,=79.5949,=63.7832
2021-04-27,=8774.3007,=9425.4227,=1513799576828.9800,=1250565146582,=813306642743.1401,=63.3593,=0.1878,=87.0139,=79.6071,=64.0710
2021-04-26,=8879.1356,=9538.0371,=1535390294825.5503,=1266745341366,=810538114346.8499,=66.9666,=0.2249,=87.0139,=79.6359,=64.4453
2021-04-23,=8855.3305,=9512.4654,=1528537230853.1101,=1265084552747,=809169834303.0901,=67.6005,=0.2279,=87.0139,=79.6647,=64.4453
2021-04-22,=8819.2154,=9473.6703,=1520955660101.9900,=1258154216385,=789340400695.0400,=69.8523,=0.2457,=87.0777,=79.6835,=64.0710
2021-04-21,=8726.3302,=9373.8922,=1503336883025.0200,=1245733848904,=779327504540.7600,=69.3224,=0.2438,=87.0777,=79.7023,=64.0710
2021-04-20,=8694.2698,=9339.4527,=1500168060543.6001,=1241517474698,=776598454576.0599,=70.3727,=0.2469,=87.0777,=79.7268,=64.0710
2021-04-19,=8788.6899,=9440.8796,=1518200274439.9402,=1254934560468,=784643805155.4701,=71.5005,=0.2698,=87.0777,=79.7512,=64.0710
2021-04-16,=8574.0128,=9210.2718,=1476799377604.0901,=1220254036275,=760712949646.4901,=69.9438,=0.2457,=87.0777,=79.8248,=64.0710
2021-04-15,=8621.6743,=9261.4702,=1482753737521.4900,=1224930041331,=754858116937.1600,=71.1742,=0.2512,=87.1894,=79.8983,=63.7832
2021-04-14,=8676.4669,=9320.3289,=1493291810264.3701,=1233744886811,=760013236925.0500,=71.4955,=0.2643,=87.1894,=79.9887,=63.7832
2021-04-13,=8641.1524,=9282.3938,=1489994109184.2700,=1230343315008,=757239205134.0701,=71.0175,=0.2500,=87.1894,=80.0791,=63.7832
2021-04-12,=8699.7943,=9345.3874,=1499338427313.6699,=1238557875930,=762518959988.5500,=71.2318,=0.2556,=87.1894,=80.0913,=63.7832
2021-04-09,=8854.7099,=9511.7990,=1522667645256.4502,=1261092674497,=775545838716.1400,=74.5593,=0.3040,=87.1894,=80.1035,=63.7832
2021-04-08,=8931.3334,=9594.1085,=1537439081247.3799,=1273624436076,=782067937225.0300,=75.2819,=0.3224,=87.4081,=80.1471,=63.6799
2021-04-07,=8955.4290,=9619.9922,=1538720309401.1802,=1275594873382,=783773027843.6200,=75.6791,=0.3283,=87.4081,=80.1906,=63.6799
2021-04-06,=8957.7941,=9622.5328,=1537880035414.8999,=1274461148781,=783374213873.4700,=76.0731,=0.3342,=87.4081,=80.2124,=63.6799
2021-04-02,=9014.4387,=9683.3809,=1548416267071.7900,=1284008207004,=787781883598.7299,=76.4248,=0.3426,=87.4081,=80.2342,=63.6799
2021-04-01,=8571.4459,=9207.5146,=1470633653701.2598,=1220970272536,=749093981762.7100,=72.6410,=0.2901,=87.4081,=80.2355,=63.6799
2021-03-31,=8234.8237,=8845.9124,=1411087571356.5500,=1172005715064,=719063928134.2600,=70.5037,=0.2526,=87.5648,=80.2368,=63.4449
2021-03-30,=8254.7112,=8867.2757,=1413499206905.8301,=1175711199271,=700496589907.0901,=71.2037,=0.2558,=87.5648,=80.3130,=63.4449
2021-03-29,=8237.7791,=8849.0871,=1409989288635.6304,=1172871093335,=699452191900.3801,=72.3926,=0.2769,=87.5648,=80.3892,=63.4449
2021-03-26,=8196.9142,=8805.1897,=1402921956239.6399,=1167786939243,=695786645690.7900,=72.7042,=0.2853,=87.5648,=80.3994,=63.4449
2021-03-25,=8036.3506,=8632.7110,=1374000977563.6399,=1145499561953,=682326106739.5499,=71.5080,=0.2629,=87.5648,=80.4095,=63.4449
2021-03-24,=7966.3863,=8557.5548,=1362449023448.2600,=1133817889927,=675910115967.9701,=71.4180,=0.2610,=87.9027,=80.4114,=63.4137
2021-03-23,=8154.3226,=8759.4375,=1396173363805.1001,=1162259504769,=692197679043.4200,=73.2032,=0.2824,=87.9027,=80.4133,=63.4137
2021-03-22,=8155.8894,=8761.1205,=1396375331939.3999,=1162961184499,=692330227102.9401,=72.4472,=0.2753,=87.9027,=80.4396,=63.4137
2021-03-19,=8137.5652,=8741.4365,=1394761414638.2600,=1160311046102,=690839893668.1801,=72.0273,=0.2656,=87.9027,=80.4658,=63.4137
2021-03-18,=8206.7352,=8815.7395,=1408620159789.9202,=1171706984813,=696488384937.7102,=72.5116,=0.2742,=87.9027,=80.4980,=63.4137
2021-03-17,=8198.6002,=8807.0008,=1408382365831.6399,=1169700076438,=695363933634.7600,=72.5950,=0.2749,=87.9217,=80.5303,=63.1401
2021-03-16,=7957.4590,=8547.9650,=1367101996189.8101,=1135790320978,=674848892001.8600,=71.8939,=0.2651,=87.9217,=80.5457,=63.1401
2021-03-15,=8007.8791,=8602.1267,=1375322919494.8999,=1144430397126,=679136361319.1599,=72.0656,=0.2658,=87.9217,=80.5612,=63.1401
2021-03-12,=8370.1103,=8991.2383,=1436088485098.7600,=1195276878972,=709891436512.3999,=74.7679,=0.2823,=87.9217,=80.5908,=63.1401
2021-03-11,=8505.3281,=9136.4903,=1458313864178.2700,=1214651942882,=721059725347.6600,=76.4045,=0.3148,=87.9217,=80.6204,=63.1401
2021-03-10,=8241.9104,=8853.5249,=1414031175080.3301,=1176181343615,=696399030523.9100,=74.1827,=0.2759,=88.2900,=80.6840,=63.0098
2021-03-09,=8234.0849,=8845.1187,=1413059893894.9299,=1176683374949,=696543898544.7999,=75.1571,=0.2926,=88.2900,=80.7475,=63.0098
2021-03-08,=8677.7707,=9321.7295,=1488479235389.9302,=1237908880450,=733160634875.2700,=78.4113,=0.3707,=88.2900,=80.7572,=63.0098
2021-03-05,=9076.6508,=9750.2097,=1554122778348.0901,=1293997021142,=766713311821.7799,=81.5280,=0.5401,=88.2900,=80.7669,=63.0098
2021-03-04,=9156.5710,=9836.0606,=1570030513149.9802,=1306321742147,=773600964583.0698,=81.1020,=0.5174,=88.2900,=80.7572,=63.0098
2021-03-03,=9493.4123,=10197.8981,=1629579428772.0898,=1358059202711,=802830209501.1500,=82.6512,=0.6102,=88.3944,=80.7475,=62.9029
2021-03-02,=9484.3850,=10188.2009,=1627677954643.6602,=1357921207255,=802498042370.4600,=82.2690,=0.5984,=88.3944,=80.6840,=62.9029
2021-03-01,=9384.8249,=10081.2527,=1607565924409.6902,=1342866992633,=794142846956.6100,=81.9878,=0.5757,=88.3944,=80.6204,=62.9029
2021-02-26,=9050.5252,=9722.1453,=1550927048651.6704,=1295019852367,=765481655379.7599,=78.9516,=0.4092,=88.3944,=80.5908,=62.9029
2021-02-25,=9185.0626,=9866.6665,=1576130188298.3601,=1316735109844,=777060718469.4100,=80.3892,=0.4837,=88.3944,=80.6204,=62.9029
2021-02-24,=9263.3193,=9950.7304,=1591105933800.3198,=1330406124501,=784377414199.6702,=81.7818,=0.5613,=88.5715,=80.6840,=62.8319
2021-02-23,=9190.1632,=9872.1456,=1581210589709.0798,=1322229695985,=778676745649.0300,=80.9971,=0.5164,=88.5715,=80.6204,=62.8319
2021-02-22,=9294.9277,=9984.6844,=1596368037060,=1333793855650,=786706588919.5400,=82.0384,=0.5753,=88.5715,=80.5908,=62.8319
2021-02-19,=9540.0668,=10248.0147,=1640251162035.1599,=1370209532564,=807988571280.4800,=83.3882,=0.6484,=88.5715,=80.5612,=62.8319
2021-02-18,=9586.3664,=10297.7501,=1650758331421.2202,=1371138379766,=811433686095.8600,=82.7929,=0.6226,=88.5715,=80.5457,=62.8319
2021-02-10,=9356.1413,=10050.4405,=1610594795900.9895,=1337020521894,=791813452608.6700,=80.5303,=0.5000,=88.6746,=80.5303,=62.6801
2021-02-09,=9283.9594,=9972.9021,=1597245899573.4800,=1316752464565,=785620979931.7399,=79.2175,=0.4321,=88.6746,=80.5135,=62.6801
2021-02-08,=9155.1070,=9834.4879,=1576988048657.0898,=1299635096392,=774969713809.2300,=77.7127,=0.3500,=88.6746,=80.5612,=62.6801
2021-02-05,=8895.4029,=9555.5117,=1523332338103.6299,=1251727827190,=752442285070.7599,=76.1343,=0.3203,=88.6746,=80.5908,=62.6801
2021-02-04,=9122.5740,=9799.5407,=1559107684622.4299,=1281185220748,=771548631989.3600,=78.0237,=0.3603,=88.6746,=80.6204,=62.6801
2021-02-03,=9138.0712,=9816.1880,=1561729452396.8501,=1286916288046,=773320974008.0001,=78.3307,=0.3754,=88.7083,=80.6840,=62.5220
2021-02-02,=9489.1739,=10193.3452,=1618456200500.2400,=1334381107765,=802959692890.4600,=81.6662,=0.5534,=88.7083,=80.7475,=62.5220
2021-02-01,=9406.0987,=10104.1051,=1604593306350.0598,=1322731851458,=795558960369.1100,=81.5710,=0.5437,=88.7083,=80.6840,=62.5220
2021-01-29,=9354.4774,=10048.6531,=1600135445415.1499,=1316745391500,=791233159756.7800,=81.4924,=0.5367,=88.7083,=80.6204,=62.5220
2021-01-28,=9543.8754,=10252.1059,=1631988979133.9900,=1342741597900,=806860861480.9301,=83.0181,=0.6261,=88.7083,=80.5908,=62.5220
2021-01-27,=9967.9150,=10707.6126,=1705215435287.8601,=1400286527149,=843457097929.2400,=85.2745,=0.7273,=88.7512,=80.5612,=62.3450
2021-01-26,=10021.2150,=10764.8679,=1711528642262.0200,=1403013423323,=847016497905.1700,=86.7050,=0.7607,=88.7512,=80.5135,=62.3450
2021-01-25,=10252.0614,=11012.8449,=1751746887041.9497,=1438461313324,=867145613077.2100,=87.9217,=0.7829,=88.7512,=80.4658,=62.3450
2021-01-22,=10385.6872,=11156.3868,=1776133230263.7903,=1459779415116,=878609860207.2699,=89.2784,=0.8080,=88.7512,=80.4396,=62.3450
2021-01-21,=10520.1411,=11300.8182,=1795860374377.1296,=1473836361166,=889409217159.2899,=91.7677,=0.8391,=88.7083,=80.4133,=62.3450
2021-01-20,=10513.6681,=11293.8648,=1794615627948.4500,=1473340171677,=889288898708.5299,=92.0509,=0.8415,=88.7083,=80.4114,=62.1771
2021-01-19,=10420.9444,=11194.2602,=1777987214930.3301,=1458347787991,=881181817360.3800,=91.4079,=0.8410,=88.6746,=80.4095,=62.1771
2021-01-18,=10589.9623,=11375.8205,=1806521804608.9600,=1481328788004,=895237260618.6099,=92.6067,=0.8522,=88.5715,=80.3232,=62.1771
2021-01-15,=9997.6936,=10739.6008,=1702012276902.3003,=1395083929308,=844333601608.6100,=88.2900,=0.7965,=88.3944,=80.2368,=62.1771
2021-01-14,=10199.6565,=10956.5510,=1736670840068.3999,=1422042621404,=861020555367.6600,=91.0894,=0.8367,=88.3944,=80.2355,=62.1771
2021-01-13,=10233.4890,=10992.8942,=1739030127693.5898,=1428069244511,=864299966574.0701,=88.6746,=0.8070,=88.3944,=80.2342,=61.9356
2021-01-12,=10040.4171,=10785.4949,=1709235059127.3203,=1401902020364,=848070059472.3700,=86.8160,=0.7830,=87.9027,=80.2124,=61.9356
2021-01-11,=9792.9762,=10519.6919,=1668262061726.8701,=1363215236905,=826547343992.4501,=86.2938,=0.7824,=87.9027,=80.1906,=61.9356
2021-01-08,=9631.2194,=10345.9315,=1637355588989.5898,=1338273611546,=812746651420.0500,=85.4905,=0.7611,=87.9027,=80.1471,=61.9356
2021-01-07,=9657.8571,=10374.5459,=1643023179583.3201,=1340911607368,=814745094413.3103,=84.7603,=0.7396,=87.9027,=80.1035,=61.9356
2021-01-06,=9575.3676,=10285.9351,=1628086737393.2700,=1326719640855,=807222581628.1399,=85.3023,=0.7567,=88.3944,=80.0913,=61.7031
2021-01-05,=9719.9260,=10441.2208,=1649834180828.0398,=1344248174789,=818643254635.3800,=87.4081,=0.7917,=88.3944,=80.0791,=61.7031
2021-01-04,=9252.3090,=9938.9030,=1570545041961.9702,=1276484172630,=778895734678.8600,=84.2826,=0.7164,=88.3944,=79.9887,=61.7031
2020-12-31,=8999.4520,=9667.2820,=1528322755806.5798,=1242540961625,=758630336686.3501,=82.5150,=0.6257,=88.3944,=79.8983,=61.7031
2020-12-30,=8877.9405,=9536.7534,=1508661236685.9399,=1225192513137,=747972558789.8201,=80.9091,=0.5435,=88.3944,=79.8248,=61.7031
2020-12-29,=8766.3210,=9416.8509,=1490163142173.1001,=1208491012636,=737078020635.6801,=80.1035,=0.5090,=88.5715,=79.7512,=61.6390
2020-12-28,=8732.7207,=9380.7572,=1484452020780.9800,=1204626463062,=734217203208.9701,=79.6071,=0.4924,=88.5715,=79.7268,=61.6390
2020-12-25,=8855.7240,=9512.8883,=1502888946251.8904,=1220113993972,=744443181070.2802,=81.9798,=0.5939,=88.5715,=79.7512,=61.6390
2020-12-24,=8924.4113,=9586.6727,=1517841602653.4900,=1229145013111,=750507083948.1201,=82.1102,=0.6049,=88.5715,=79.7268,=61.6390
2020-12-23,=8953.1273,=9617.5196,=1522128040465.2002,=1230516685014,=752244526759.0499,=83.5288,=0.6738,=88.5715,=79.7023,=61.6390
2020-12-22,=8672.0097,=9315.5408,=1478151699983.0100,=1192436652812,=728688177738.6299,=81.5981,=0.5780,=88.7083,=79.6835,=61.5010
2020-12-21,=8996.7571,=9664.3870,=1535414448409.3799,=1239278373217,=756520784260.4301,=84.5255,=0.7301,=88.7083,=79.6647,=61.5010
2020-12-18,=8781.7463,=9433.4207,=1499630575192.1797,=1197479276468,=739094841523.9000,=82.2786,=0.6185,=88.7083,=79.6237,=61.5010
2020-12-17,=8845.3133,=9501.7049,=1510547131687.5701,=1204297874546,=743623389269.3501,=82.7206,=0.6327,=88.7083,=79.5827,=61.5010
2020-12-16,=8797.6703,=9450.5265,=1502300236102.0503,=1196813216564,=739310752936.2700,=82.1603,=0.6161,=88.7083,=79.5433,=61.5010
2020-12-15,=8917.8094,=9579.5809,=1524718309544.2100,=1212761961151,=749688675646.7201,=83.6176,=0.6863,=88.7512,=79.5038,=61.4103
2020-12-14,=9011.6950,=9680.4336,=1547847437312.1299,=1225631580871,=757803529911.6000,=84.4016,=0.7196,=88.7512,=79.4965,=61.4103
2020-12-11,=8873.0045,=9531.4512,=1380365199505.1101,=1173514038871,=718299168292.8700,=76.7777,=0.3688,=88.7512,=79.4892,=61.4103
2020-12-10,=9024.1489,=9693.8117,=1392239021016.8298,=1188355130157,=728335576788.8900,=78.2550,=0.4107,=88.7512,=79.4965,=61.4103
2020-12-09,=8932.1223,=9594.9560,=1370918038227.6699,=1169054886412,=717644047270.4500,=77.8436,=0.3931,=88.7512,=79.5038,=61.4103
2020-12-08,=9216.1755,=9900.0882,=1409064098601.6201,=1202605849379,=738151640179.4700,=80.2342,=0.5237,=88.8243,=79.5433,=61.3725
2020-12-07,=9278.7464,=9967.3024,=1417139013922.9299,=1209345533386,=742160893857.9001,=80.7669,=0.5475,=88.8243,=79.5038,=61.3725
2020-12-04,=9259.5919,=9946.7265,=1411749594142.7898,=1205826526124,=740707981716.0199,=80.8116,=0.5492,=88.8243,=79.4965,=61.3725
2020-12-03,=9202.7405,=9885.6563,=1402478166397.4299,=1198411272061,=736154148718.1400,=80.4095,=0.5318,=88.8243,=79.4892,=61.3725
2020-12-02,=9304.1532,=9994.5946,=1420977544268.3298,=1208194809120,=744795690442.0400,=81.1177,=0.5559,=88.8243,=79.4760,=61.3725
2020-12-01,=9117.6619,=9794.2641,=1397054407843.9795,=1186689738306,=730973821989.1200,=79.5038,=0.5064,=88.9595,=79.4629,=61.1402
2020-11-30,=8970.1412,=9635.7962,=1376738349555.2800,=1168553299604,=720328762070.9600,=78.5955,=0.4405,=88.9595,=79.4587,=61.1402
2020-11-27,=8904.2122,=9564.9748,=1360376544334.4197,=1152230586654,=712204492304.4601,=78.0343,=0.4097,=88.9595,=79.4629,=61.1402
2020-11-26,=8876.0961,=9534.7723,=1354406889365.6101,=1146858106401,=709433188704.1000,=78.0708,=0.4110,=88.9595,=79.4760,=61.1402
2020-11-25,=8983.0926,=9649.7088,=1372510875385.7605,=1162655374051,=718855215082.8000,=78.9013,=0.4513,=88.9595,=79.4892,=61.1402
2020-11-24,=9031.9646,=9702.2074,=1378737105835.5601,=1167966080567,=721858094555.4800,=79.4892,=0.4984,=89.5018,=79.5359,=61.1117
2020-11-23,=8959.5708,=9624.4414,=1363627525544.4404,=1157784335200,=715981292386.1500,=78.3982,=0.4216,=89.5018,=79.5827,=61.1117
2020-11-20,=8929.3879,=9592.0187,=1361096080458.3701,=1155983805969,=714194815887.1699,=78.2997,=0.4197,=89.5018,=79.6237,=61.1117
2020-11-19,=8931.6052,=9594.4005,=1364706418124.1001,=1158007434030,=715645657411.5399,=78.4202,=0.4243,=89.5018,=79.6647,=61.1117
2020-11-18,=8916.2855,=9577.9440,=1360791636247.7498,=1155266804039,=713701490547.8500,=78.0716,=0.4191,=89.5018,=79.6835,=61.1117
2020-11-17,=8954.2920,=9618.7709,=1364504215066.3301,=1158931205578,=716533820959.5500,=78.4157,=0.4205,=90.0296,=79.7023,=61.0897
2020-11-16,=8865.0770,=9522.9354,=1349941980629.1001,=1146861984830,=707802110377.6100,=78.4457,=0.4219,=90.0296,=79.7268,=61.0897
2020-11-13,=8968.7924,=9634.3473,=1368757282614.5896,=1161088689089,=716865110504.1101,=79.4175,=0.4767,=90.0296,=79.7512,=61.0897
2020-11-12,=8898.5810,=9558.9257,=1357931595803.0798,=1153974842929,=711814104749.9399,=79.0159,=0.4515,=90.0296,=79.8248,=61.0897
2020-11-11,=8885.8321,=9545.2307,=1353131615092.0105,=1150821395104,=709803512801.0499,=79.4629,=0.4832,=90.0296,=79.8983,=61.0897
2020-11-10,=9365.4985,=10060.4921,=1434014492947.3401,=1218694033519,=751585120015.7899,=82.9451,=0.6263,=90.2567,=79.9887,=61.0384
2020-11-09,=9630.5287,=10345.1896,=1480124932670.7800,=1258563375198,=775607989628.1399,=84.5039,=0.6993,=90.2567,=79.8983,=61.0384
2020-11-06,=8925.6813,=9588.0370,=1364858590033.1101,=1163443301390,=717242217079.0601,=78.4479,=0.4305,=90.2567,=79.8248,=61.0384
2020-11-05,=8782.8809,=9434.6397,=1342391167714.9302,=1143985410333,=705126554976.7900,=77.8120,=0.4218,=90.2567,=79.8983,=61.0384
2020-11-04,=8662.0761,=9304.8702,=1322933496350.6799,=1127307778545,=695460675259.1400,=76.8053,=0.4027,=90.2567,=79.9887,=61.0384
2020-11-03,=8724.0029,=9371.3925,=1329451849914.1399,=1138189260709,=700878523414.3301,=76.8580,=0.4075,=90.6686,=80.0791,=60.9883
2020-11-02,=8603.0270,=9241.4393,=1314548286049.1001,=1125380174973,=692802814713.0300,=75.2936,=0.3814,=90.6686,=80.1348,=60.9883
2020-10-30,=8440.6032,=9066.9624,=1277476906577.2100,=1083952401985,=674357505327.4199,=76.7081,=0.4000,=90.6686,=80.1906,=60.9883
2020-10-29,=8244.9793,=8856.8216,=1241638752293.2998,=1053088129184,=644929244349.1700,=71.1857,=0.3426,=90.6686,=80.2137,=60.9883
2020-10-28,=8274.4828,=8888.5145,=1244343255707.8899,=1055680745920,=595511509571.9601,=75.0948,=0.3750,=90.6686,=80.2368,=60.9883
2020-10-27,=8264.5216,=8877.8141,=1242368881929.5000,=1054152688764,=594379927532.9199,=77.3251,=0.4042,=90.8659,=80.3251,=60.9711
2020-10-26,=8223.2452,=8833.4746,=1232322001962.9399,=1045627305252,=590144555958.9100,=77.2481,=0.4021,=90.8659,=80.4133,=60.9711
2020-10-23,=8224.4567,=8834.7760,=1229824477266.0200,=1043697098995,=603308462306.0800,=77.9255,=0.4105,=90.8659,=80.4396,=60.9711
2020-10-22,=8399.1611,=9022.4449,=1257946574725.6201,=1065334283486,=616861664031.5801,=79.5827,=0.4683,=90.8659,=80.4658,=60.9711
2020-10-21,=8415.3352,=9039.8192,=1259044943802.1899,=1066482741175,=617715231301.8199,=79.3843,=0.4558,=90.8659,=80.5135,=60.9711
2020-10-20,=8673.8643,=9317.5332,=1295260374191.7900,=1096869235939,=635214974235.5201,=82.1513,=0.5745,=90.8718,=80.5612,=60.8832
2020-10-19,=8614.6542,=9253.9292,=1287977652508.2598,=1089503467329,=631205100036.3199,=81.2698,=0.5231,=90.8718,=80.5135,=60.8832
2020-10-16,=8714.0042,=9360.6517,=1305922084557.6404,=1104246495116,=638177923047.6101,=82.3228,=0.5786,=90.8718,=80.4658,=60.8832
2020-10-15,=8824.5247,=9479.3737,=1324231257810.2000,=1117699935149,=645964534450.2600,=83.6049,=0.6452,=90.8718,=80.4396,=60.8832
2020-10-14,=8889.5922,=9549.2697,=1333476588112.4297,=1125982834715,=650430096557.8801,=84.3432,=0.6727,=90.8718,=80.4133,=60.8832
2020-10-13,=9095.5280,=9770.4876,=1365135530456.8501,=1152976954292,=664930753647.6899,=85.9680,=0.7220,=91.3506,=80.3251,=60.8468
2020-10-12,=9124.8665,=9802.0032,=1371811455917.5798,=1156032100511,=667030168192.6100,=86.2778,=0.7355,=91.3506,=80.2368,=60.8468
2020-10-09,=8736.0304,=9384.3124,=1311054770903.8799,=1105470209827,=638134907569.9200,=82.7374,=0.6000,=91.3506,=80.2137,=60.8468
2020-09-30,=8456.0288,=9083.5325,=1268369017244.1001,=1069949507268,=617397998055.0701,=79.8983,=0.4927,=91.3506,=80.1906,=60.8468
2020-09-29,=8487.0415,=9116.8466,=1271444988656.2998,=1072218622843,=619154873108.7500,=80.5612,=0.5128,=91.3506,=80.2137,=60.8468
2020-09-28,=8376.1406,=8997.7160,=1257967789467,=1059956403467,=611520872378.8099,=79.1038,=0.4559,=91.3754,=80.1906,=60.6171
2020-09-25,=8444.3683,=9071.0067,=1263307422473.2002,=1066779390913,=616269056223,=79.6647,=0.4834,=91.3754,=80.2137,=60.6171
2020-09-24,=8532.4451,=9165.6195,=1280721368385.2000,=1081238352245,=623251583698.0699,=80.4658,=0.5074,=91.3754,=80.2368,=60.6171
2020-09-23,=8738.3372,=9386.7904,=1310337856158,=1105903754481,=637984427072.1599,=82.5778,=0.5836,=91.3754,=80.2137,=60.6171
2020-09-22,=8629.3413,=9269.7062,=1295608957373.6001,=1092900232377,=629791472683.9000,=80.7475,=0.5149,=91.3754,=80.1906,=60.6171
2020-09-21,=8827.7716,=9482.8615,=1324074228707.7000,=1116296104915,=644100033430.4700,=83.0113,=0.6067,=92.2589,=80.1348,=60.5806
2020-09-18,=8838.3586,=9494.2341,=1330720380200.1001,=1120969899805,=645479034094.2900,=83.3141,=0.6203,=92.2589,=80.0791,=60.5806
2020-09-17,=8767.5751,=9418.1979,=1321748712350.3999,=1113858401988,=640199058664.6399,=83.0553,=0.6113,=92.2589,=79.9151,=60.5806
2020-09-16,=8629.2755,=9269.6354,=1302282488776.8999,=1098257850399,=629264649670.1001,=81.0345,=0.5265,=92.2589,=79.7512,=60.5806
2020-09-15,=8673.0855,=9316.6964,=1304640070813.5000,=1099513872026,=632603065474.4199,=81.4714,=0.5399,=92.2589,=79.7268,=60.5806
2020-09-14,=8625.0644,=9265.1118,=1298301428970.7000,=1095113827884,=628063229775.5801,=81.3354,=0.5382,=92.3020,=79.7023,=60.4392
2020-09-11,=8516.7919,=9148.8046,=1278972114353.6001,=1079591585699,=620029697609.8601,=79.3337,=0.4866,=92.3020,=79.5784,=60.4392
2020-09-10,=8236.6370,=8847.8600,=1233383433326.6001,=1040708691352,=599129835348.8099,=76.6703,=0.4346,=92.3020,=79.7023,=60.4392
2020-09-09,=8298.0389,=8913.8184,=1239503614882.7002,=1044943922366,=603819448362.4099,=77.3480,=0.4402,=92.3020,=79.7268,=60.4392
2020-09-08,=8755.5683,=9405.3001,=1310225525911.5000,=1102822373686,=638138944271.3901,=82.0450,=0.5698,=92.3020,=79.7512,=60.4392
2020-09-07,=8928.6184,=9591.1919,=1342146084601.1001,=1125534322118,=651322791768.2100,=84.0091,=0.6420,=92.3812,=79.7268,=60.3984
2020-09-04,=9215.6321,=9899.5042,=1384075246767,=1161962934345,=673414905399.1200,=85.2121,=0.6914,=92.3812,=79.7023,=60.3984
2020-09-03,=9034.9718,=9705.4375,=1357063464645.6001,=1139037279688,=660264022844.2400,=83.2446,=0.6078,=92.3812,=79.5784,=60.3984
2020-09-02,=9035.2447,=9705.7307,=1345559815946.9998,=1129378330896,=659396912066.0901,=83.5344,=0.6220,=92.3812,=79.4546,=60.3984
2020-09-01,=9188.1711,=9870.0055,=1363165688230.8999,=1145096264842,=670155160622.6699,=84.2289,=0.6482,=92.3812,=79.4527,=60.3984
2020-08-31,=9193.2661,=9875.4786,=1364520263677.8999,=1145170677672,=671088502661.9200,=84.2280,=0.6468,=92.7624,=79.4508,=60.2907
2020-08-28,=9277.9135,=9966.4075,=1380013999143.9004,=1052768906467,=676596259766.2400,=87.0777,=0.7171,=92.7624,=79.4214,=60.2907
2020-08-27,=9210.3919,=9893.8753,=1370754544908,=1046819624596,=646827425725.1400,=87.0139,=0.7160,=92.7624,=79.3919,=60.2907
2020-08-26,=8996.1784,=9663.7655,=1336837140922.1001,=1020589846153,=631922092219.7899,=84.6823,=0.6747,=92.7624,=79.3504,=60.2907
2020-08-25,=9334.8853,=10027.6071,=1389298254497.7002,=1059610219429,=650181662082.6979,=89.5018,=0.7540,=92.7624,=79.3089,=60.2907
2020-08-24,=9439.8367,=10140.3467,=1407408108361.7000,=1069995707303,=657214720806.5232,=90.2567,=0.7611,=93.3438,=79.2631,=60.2073
2020-08-21,=9373.8180,=10069.4289,=1396913033722.3999,=1063122230213,=652206864040.5079,=88.5715,=0.7398,=93.3438,=79.2174,=60.2073
2020-08-20,=9435.5672,=10135.7604,=1402936988693.6001,=1070759312673,=654188357723.3628,=92.3812,=0.7918,=93.3438,=79.1610,=60.2073
2020-08-19,=9535.2431,=10242.8330,=1420414451081.2998,=1085244608466,=659624959839.2341,=94.8066,=0.8361,=93.3438,=79.1046,=60.2073
2020-08-18,=9907.4499,=10642.6605,=1466515702622.3999,=1127239172382,=684121946585.8088,=98.1422,=0.8930,=92.7624,=79.0601,=60.2073
2020-08-17,=9955.8448,=10694.6467,=1476032537840.1001,=1133283061652,=687570665923.4470,=98.4447,=0.8967,=92.7624,=79.0156,=60.1241
2020-08-14,=9763.4877,=10488.0152,=1451724475803.8999,=1112089380831,=674247098473.4723,=96.1845,=0.8755,=92.3020,=78.9652,=60.1241
2020-08-13,=9643.2679,=10358.6700,=1433088132551.8999,=1099193199286,=665993093789.4999,=94.8863,=0.8583,=92.2589,=78.9149,=60.1241
2020-08-12,=9719.8219,=10440.9033,=1442084179021.8003,=1107914331695,=671369048876.8086,=94.8430,=0.8577,=91.3754,=78.8989,=60.1241
2020-08-11,=9694.9691,=10413.8771,=1437480921987,=1104529809615,=669869502811.1212,=94.9477,=0.8613,=91.3506,=78.8829,=60.1241
